#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T14:06+0000 #
#####################################################################
#
# random = 10.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 191.42505208233277 102.966176714794
0.0 191.42505208233277 102.966176714794
1.0 191.42505208233277 102.966176714794
2.0 191.44096554385825 102.96842318527256
3.0 191.44750107576863 102.96714377716829
4.0 191.46870576639193 102.97030388647968
5.0 191.5135967405787 102.96865308213748
6.0 191.57049780604905 102.95985873923124
7.0 191.6071738189646 102.96497983562448
8.0 191.6589994746678 102.96453622968731
9.0 191.711316792127 102.96474277107406
10.0 191.75417821244926 102.96602839960848
11.0 191.80228327388758 102.97626715408619
12.0 191.85086204542054 102.98063953297047
13.0 191.90114481009277 102.980517302299
14.0 191.95427386412783 102.98519611755225
15.0 192.00504616428188 102.9924053520354
16.0 192.05927419280064 102.99572394400876
17.0 192.11218608440174 102.99805019630156
18.0 192.16555882880502 103.00030358378572
19.0 192.2146995700898 103.0088024388142
20.0 192.258674247439 103.01764579155545
21.0 192.31211164949366 103.0202687759548
22.0 184.86716517022342 103.6484007902507
23.0 184.92357056740548 103.63765314712258
24.0 184.9784476614768 103.62723195922867
25.0 185.03522850359715 103.61934266677255
26.0 185.08157651956552 103.61284727209868
27.0 185.13245848000884 103.6121474814024
28.0 185.18633360132196 103.60619198188218
29.0 185.24340939949775 103.59883233870296
30.0 185.29787781240816 103.59513610054815
31.0 185.35099357280401 103.59486987639649
32.0 185.4111392334036 103.58789247966197
33.0 185.46909496907517 103.57996199888501
34.0 185.52676146566967 103.57218272697301
35.0 185.58243089028952 103.56774246039943
36.0 178.14061465207678 103.68877166573546
37.0 178.1982161127273 103.68109546796265
38.0 178.2576652123005 103.67450004986418
39.0 178.3162437837948 103.66191089111783
40.0 178.36594784087092 103.65453123018719
41.0 178.42197269722348 103.6500791942893
42.0 178.4831792619253 103.64021518397715
43.0 178.54439070530384 103.63038571329005
44.0 178.6055622473704 103.62080226897423
45.0 178.666058390138 103.61371336043985
46.0 178.7254648659878 103.60189128914398
47.0 178.77588233061758 103.59057622842343
48.0 171.33732102439342 103.22201196580968
49.0 171.3997044265101 103.21283027729878
50.0 171.45775302792515 103.21124327017287
51.0 171.51917764815585 103.2058961796328
52.0 171.58426599541346 103.19555116586369
53.0 171.65265031247782 103.18869116402851
54.0 171.71269705029715 103.18630866219898
