#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 16.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 47.9360777121538 1.0 1.0
2.0 NaN 55.5509861685714 1.0 1.0
3.0 62.48781035193841 54.364218379312426 1.0 1.0
4.0 59.04747635605496 56.090719919386885 1.0 1.0
5.0 57.978597229059986 54.62940817461201 1.0 1.0
6.0 56.410279998992436 52.708767196358004 1.0 1.0
7.0 54.55827989849523 50.70876719635799 1.0 1.0
8.0 52.73269614281482 48.70876719635798 1.0 1.0
9.0 51.11707031044919 46.70876719635794 1.0 1.0
10.0 49.26832212538992 44.70876719635793 1.0 1.0
11.0 47.43605928927832 25.233558058599446 1.0 1.0
12.0 45.721642914965905 23.23355805859939 1.0 1.0
13.0 43.95313335753659 21.23355805859933 1.0 1.0
14.0 42.33073276427735 19.233558058599332 1.0 1.0
15.0 40.70424738686892 22.233558058599375 1.0 1.0
16.0 39.51105260279581 20.233558058599314 1.0 1.0
17.0 38.85030879781795 21.646039279375774 1.0 1.0
18.0 37.427526135363806 19.64753835142492 1.0 1.0
19.0 36.062847937409536 18.130115190858966 1.0 1.0
20.0 34.29693981145017 20.648321698335586 1.0 1.0
21.0 33.41603097670244 18.13984960946523 1.0 1.0
22.0 31.947761520783377 18.746238161378518 1.0 1.0
23.0 31.205254273939026 17.79288801667372 1.0 1.0
24.0 29.83388029750215 18.821398343621357 1.0 1.0
25.0 29.070173078737774 17.962155174547952 1.0 1.0
26.0 27.918185599057477 18.50852464445322 0.0 1.0
27.0 27.259943518875154 17.63339098500911 0.0 1.0
28.0 26.573265374164258 18.50852464445322 0.0 1.0
29.0 25.746371326607125 16.61297184045022 0.0 1.0
30.0 24.95769175327852 14.74503924134662 0.0 1.0
31.0 24.320096720377382 12.916715181736858 0.0 1.0
32.0 23.45806940082144 11.147505548030516 0.0 1.0
33.0 23.006609065657717 9.470598122644146 0.0 1.0
34.0 22.53012711772343 7.944657176863611 0.0 1.0
35.0 22.235176524789043 6.674048734849793 0.0 1.0
36.0 22.087192071878675 5.828230895598574 0.0 1.0
37.0 22.362895233109978 5.603001359063673 0.0 1.0
38.0 22.237118953806476 4.946650108256422 0.0 1.0
39.0 22.70910324204261 4.75827517834837 0.0 1.0
40.0 22.622406600847583 4.907831746103201 0.0 1.0
41.0 23.034362679764374 5.652620601863034 0.0 1.0
42.0 23.49869172364566 6.270264709690625 0.0 1.0
43.0 23.81866460569374 5.655056557986063 0.0 1.0
44.0 24.38626901470092 6.435520846736551 0.0 1.0
45.0 25.093187812404675 4.78985052473236 0.0 1.0
46.0 25.664247875172233 3.4908013206017285 0.0 1.0
47.0 26.405643770157873 3.070622033163795 0.0 1.0
48.0 27.271280678708255 3.8303714547269982 0.0 1.0
49.0 28.2625409983375 4.451813363201131 0.0 1.0
50.0 29.20052239787536 2.0539297792146654 0.0 1.0
51.0 30.15771623598647 0.7698830699987017 0.0 1.0
52.0 31.219351400232256 2.3289457548067505 0.0 1.0
53.0 32.179624792896135 0.4144067380425636 0.0 1.0
54.0 33.426080839707275 1.8793587781037275 0.0 1.0
55.0 34.696931417795724 4.262197438929533 0.0 1.0
56.0 35.76154182846314 5.149550191189719 0.0 1.0
57.0 37.10586339896297 6.158326228395736 0.0 1.0
58.0 37.995847975898585 2.2080727528638238 0.0 1.0
59.0 39.13656271009362 2.2080727528638238 0.0 1.0
60.0 40.203457744502224 0.5923571179918901 0.0 1.0
61.0 41.320069666868605 2.773989951856496 0.0 1.0
62.0 42.47780788050116 5.752316772406846 0.0 1.0
63.0 43.5372931081289 9.089799841766071 0.0 1.0
64.0 44.477866676397625 12.002644865926895 0.0 1.0
65.0 45.40208168548118 13.90223701541067 0.0 1.0
66.0 46.30657595576357 15.83110631260562 0.0 1.0
67.0 46.724160957006205 17.7753746534991 0.0 1.0
68.0 47.26339259039291 19.72183083617367 0.0 1.0
69.0 47.51758617941407 21.677525574778304 0.0 1.0
70.0 47.85830396053352 21.677525574778304 0.0 1.0
71.0 48.027599090415045 23.640122089940554 0.0 1.0
72.0 48.2141937606569 25.608447299374596 0.0 1.0
73.0 48.33854807702935 29.557825619035217 0.0 1.0
74.0 48.56578237204576 31.537278926690377 0.0 1.0
75.0 48.7566410587125 31.86894242375601 0.0 1.0
76.0 49.044620660610676 32.129910629385485 0.0 1.0
77.0 49.295141060345124 32.51204122943732 0.0 1.0
78.0 49.58755619333414 33.01112682390173 0.0 1.0
79.0 49.7759160390241 33.621959560862884 0.0 1.0
80.0 49.96752688562983 34.338576507532544 0.0 1.0
81.0 49.9121653285473 35.154509098953255 0.0 1.0
82.0 49.964792844029176 35.154509098953255 0.0 1.0
83.0 50.039736427195486 35.154509098953255 0.0 1.0
84.0 50.21226288608276 35.154509098953255 1.0 2.0
85.0 50.22849676332917 35.154509098953255 1.0 2.0
86.0 50.321434244471696 35.154509098953255 1.0 2.0
87.0 50.321153245906814 35.154509098953255 1.0 2.0
88.0 50.37129513230847 34.10243832382312 1.0 2.0
89.0 50.33180364052045 33.24539625041863 1.0 2.0
90.0 50.229062920688875 33.04643296603282 1.0 2.0
91.0 50.13707977332187 33.37561835242199 1.0 2.0
92.0 50.17623547506985 33.270460651529156 1.0 2.0
93.0 50.25022032011938 33.25650899254397 1.0 2.0
94.0 50.315105582433745 33.25650899254397 1.0 2.0
95.0 50.28763493346218 33.74696415282402 1.0 2.0
96.0 50.334992280983634 34.28328599107365 1.0 2.0
97.0 50.38600067526896 34.28328599107365 1.0 2.0
98.0 50.38253479233279 34.28328599107365 1.0 2.0
99.0 50.24984286368588 34.28328599107365 1.0 2.0
100.0 50.10717422321238 34.13900974967731 1.0 2.0
