#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T14:03+0000 #
#####################################################################
#
# random = 4.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 168.4552555840303 102.41706403143986
0.0 168.4552555840303 102.41706403143986
1.0 168.4552555840303 102.41706403143986
2.0 168.48066209098684 102.4236871182008
3.0 168.50548008479328 102.41091818035511
4.0 168.5368578876988 102.40909739249214
5.0 168.5960289816919 102.40508707454107
6.0 168.66044200945424 102.40866500433859
7.0 168.70691196913683 102.41825173208926
8.0 168.77322263107186 102.41288982697452
9.0 168.8404727220588 102.40842560745695
10.0 168.90107953358967 102.40622502939469
11.0 168.96371055756967 102.41120978522754
12.0 169.02702516993858 102.40849983696592
13.0 169.0921087947845 102.40166343285323
14.0 169.16102149189203 102.40053928933104
15.0 169.2277586523981 102.4015683042455
16.0 169.2967246972976 102.39933827523649
17.0 169.36439466143779 102.39596642211497
18.0 169.43008672014804 102.39199722676241
19.0 169.4951542225015 102.39143072217544
20.0 169.56240319014174 102.39367881367592
21.0 169.63308389041882 102.39446257050353
22.0 169.70310014807424 102.39700352925772
23.0 169.77342371096213 102.39395348719876
24.0 169.84458547870196 102.39002528325064
25.0 169.91794305505036 102.38924053506308
26.0 169.98120209247418 102.39132225141712
27.0 170.0491356040164 102.39571058581225
28.0 170.1214477945734 102.3936734525873
29.0 170.1951857842439 102.39284903045692
30.0 170.26665088505453 102.39547051028893
31.0 170.3376430610727 102.40064383707056
32.0 170.4127817338925 102.4011205459807
33.0 170.48809294855388 102.40008042023614
34.0 170.562722641026 102.39859696046763
35.0 170.63582760340591 102.40058059703902
36.0 170.71140604899475 102.39888992293895
37.0 170.7868601620734 102.40164252909844
38.0 170.86364283958028 102.4053780458539
39.0 170.93981925600474 102.40723678370674
40.0 171.01073284040697 102.40039509989023
41.0 171.08378592793926 102.40471564984698
42.0 171.16266152747326 102.405844084233
43.0 171.2374534282069 102.41613559594519
44.0 171.31307609137176 102.42756584748551
45.0 171.38845668338024 102.44132033333139
46.0 171.46020188080524 102.44792336282086
47.0 171.52067971061126 102.45702195292485
48.0 171.59501361500304 102.46575367078921
49.0 171.67565776948598 102.46653371087788
50.0 171.75089880239543 102.47306895061843
51.0 171.8285981201145 102.47920186381499
52.0 171.9109083795428 102.48025545176681
53.0 171.99409702253692 102.48256435917261
54.0 172.0685611047843 102.49086352672565
55.0 172.14471237588347 102.48353581721555
56.0 172.22438585436586 102.48970349172497
57.0 172.30952297963339 102.49233811678727
58.0 172.39484891882148 102.49515256353577
59.0 172.47996365718134 102.49768296261843
60.0 172.56581817243554 102.50130186097246
61.0 172.65248546976713 102.50451527001962
62.0 172.73782206316875 102.50848227388583
63.0 172.82332472327505 102.50952879296857
64.0 172.90441014838225 102.52351573505779
65.0 172.98899792142183 102.52708058638075
66.0 173.0778854584206 102.53141447374841
67.0 173.16279454312266 102.541948777451
68.0 173.2466407693146 102.53883756603516
69.0 173.33572340536466 102.5421717965595
70.0 173.42139547783302 102.54979551277583
71.0 173.50960287253451 102.54924413891466
72.0 173.6027550660696 102.5540084918723
73.0 173.6950998244638 102.5588541134351
74.0 173.78297212633007 102.55949077000743
75.0 173.87449859945983 102.56718464699644
76.0 173.9661468915782 102.57167484929371
77.0 174.05964650470307 102.57732192338688
78.0 174.15478381692165 102.58292064138043
79.0 174.2501052164705 102.58866730889308
80.0 174.3401339248259 102.58743252955898
81.0 174.43579107452157 102.59331714410254
82.0 174.5342160249983 102.59956653205387
83.0 174.63216803674837 102.60610328509736
84.0 174.7168035219232 102.59934384032441
85.0 174.81340107204048 102.60316550750207
86.0 174.91192278578424 102.60991185107605
87.0 175.00917661010843 102.61464746660596
88.0 175.10904121038882 102.62160465903838
89.0 175.20551894134442 102.63209163177845
90.0 175.30611415947348 102.63951949863845
91.0 175.3911498868288 102.62739721936958
92.0 175.49237722163414 102.6351145839716
93.0 175.5948559410435 102.64279323093713
94.0 175.6950029820181 102.65135814975565
95.0 175.79118639635945 102.65534375446434
96.0 175.89435588889572 102.6634843379639
97.0 175.99950227328546 102.6717821523926
98.0 176.09984633352778 102.68427939076922
99.0 176.20520400729563 102.69482179472102
100.0 176.30121273462225 102.70544022777955
