#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:51+0000 #
#####################################################################
#
# random = 0.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 404.6609223486029 137.10356099450323
0.0 404.6609223486029 137.10356099450323
1.0 404.6609223486029 137.10356099450323
2.0 404.57683045220034 137.23411834130374
3.0 404.5419331728536 137.28013843934093
4.0 404.34429140468455 137.5182461152101
5.0 404.07947630179336 137.802179325753
6.0 403.7467896500046 138.04742229182014
7.0 403.43225356232125 138.28605053817526
8.0 402.9137044065614 138.54710852789523
9.0 402.1400918806432 138.61016590152852
10.0 401.3107898616986 138.56844616763414
11.0 400.39900800796596 138.46027382944115
12.0 399.5519044107651 138.4066750970381
13.0 398.66373025515577 138.38847973129614
14.0 397.7559867846139 138.35729348309502
15.0 396.8268878620484 138.28811495549576
16.0 395.8985402082291 138.22333724251516
17.0 394.9912489949679 138.1673875926368
18.0 394.1047119017341 138.09685326368407
19.0 393.259132806954 138.03919982450952
20.0 392.4133149387624 138.01202137400824
21.0 391.5087210694856 137.96991845630845
22.0 390.5837923009538 137.8988787511718
23.0 389.6992755563122 137.83282979260318
24.0 388.77439467303844 137.76368688023766
25.0 387.8307410334803 137.70314171339095
26.0 386.96602763516506 137.6253529421546
27.0 386.0614871725568 137.55022078376572
28.0 385.16099791491774 137.53240837159598
29.0 384.24006732458474 137.44087999321457
30.0 383.3388773529925 137.37234659081915
31.0 382.3951525467421 137.2772339535778
32.0 381.5160416517651 137.22844377611622
33.0 380.59655128629055 137.17096736480147
34.0 379.6782521678859 137.11182340393748
35.0 378.7589603583254 137.03402686467416
36.0 377.84203776532416 137.00142948511746
37.0 376.94582896180026 136.9489264428031
38.0 376.04944144747174 136.8774405932272
39.0 375.15428989074115 136.78522923526984
40.0 374.23730219692175 136.68006192193158
41.0 373.36068960333836 136.61519845405542
42.0 372.446866166207 136.5745900319025
43.0 371.5133158264637 136.50058649524252
44.0 370.58041153769545 136.42572970293935
45.0 369.68791861163544 136.34274339475226
46.0 368.7976182075306 136.30114904028582
47.0 367.94165503657354 136.16314368515876
48.0 367.0312324480747 136.09360480960433
49.0 366.101569563891 136.01443973265768
50.0 365.2235332683613 135.89368693773338
51.0 364.3138014049445 135.76116225650503
52.0 363.4268226129386 135.6982037673437
53.0 362.55400663339486 135.60979067450347
54.0 361.7045576616715 135.5028983792837
55.0 360.7900551062855 135.39761939861702
56.0 359.8813315368623 135.27658742600445
57.0 359.016802428373 135.19335006156396
58.0 358.1129819492641 135.11602397222242
59.0 357.21055574403067 135.05025151069236
60.0 356.3289800262287 134.9609168465803
61.0 355.4077093326211 134.87084015320582
62.0 354.5065272377829 134.75086602177646
63.0 353.607607250335 134.67110091548
64.0 352.73669107623164 134.51697518505836
65.0 351.85629470087434 134.42476443070703
66.0 350.9780842542225 134.3622862654008
67.0 350.1007053538562 134.20141090503958
68.0 349.2700620781573 134.11017784097479
69.0 348.37545208892425 134.02795776633263
70.0 347.46582311634853 133.9203742827723
71.0 346.6102003099914 133.82229662841038
72.0 345.70919118979435 133.69840954742338
73.0 344.791322032132 133.6055451566582
74.0 343.9612942081058 133.50205430896298
75.0 343.09735486096383 133.41897522025238
76.0 342.2296063892965 133.35650684520604
77.0 341.34324845362016 133.26715198604194
78.0 340.4570747515105 133.1659137963725
79.0 339.5516314953917 133.0553956209202
80.0 338.68651050098197 132.94664589959567
81.0 337.82363293689826 132.87331450121633
82.0 336.93156713136403 132.7404945903016
83.0 336.0703063390659 132.60664804032945
84.0 335.22802152782214 132.44610404677664
85.0 334.36971428800183 132.3173647447291
86.0 333.49047628593166 132.23261179085358
