#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 48.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 37.11175418005035 1.0 1.0
2.0 NaN 39.55601039536705 1.0 1.0
3.0 63.54818494545357 37.556010395367025 1.0 1.0
4.0 58.83750619972576 35.55601039536699 1.0 1.0
5.0 57.57347286035692 33.556010395366954 1.0 1.0
6.0 56.22553658429542 31.55601039536693 1.0 1.0
7.0 54.26856565324427 29.556010395366894 1.0 1.0
8.0 52.58231000582691 27.55601039536686 1.0 1.0
9.0 50.69172198726671 25.55601039536683 1.0 1.0
10.0 49.04577211869877 23.556010395366798 1.0 1.0
11.0 47.01253852905646 21.556010395366766 1.0 1.0
12.0 45.334405461013404 19.556010395366734 1.0 1.0
13.0 43.67466276697356 22.5560103953667 1.0 1.0
14.0 42.857670272791076 20.55601039536667 1.0 1.0
15.0 41.440378896885846 22.5560103953667 1.0 1.0
16.0 40.12381339175561 20.55601039536667 1.0 1.0
17.0 38.574554448520814 18.55601039536664 1.0 1.0
18.0 37.0303317054179 21.55601039536661 1.0 1.0
19.0 35.656148176129356 19.556010395366577 1.0 1.0
20.0 34.18330066670806 18.59549167167153 1.0 1.0
21.0 32.97549248850907 19.805146919367104 1.0 1.0
22.0 32.032809013557376 19.02976773834904 1.0 1.0
23.0 30.882444060048886 20.282616900300813 1.0 1.0
24.0 29.937612587624205 19.533077502018447 1.0 1.0
25.0 28.946241647299466 20.28261079770303 1.0 1.0
26.0 27.79560180688836 18.282610797703043 1.0 1.0
27.0 27.153295930824076 18.282610797703043 1.0 1.0
28.0 26.31469732835364 18.282610797703043 1.0 1.0
29.0 25.67985498574631 16.31368178208923 1.0 1.0
30.0 24.76882042556577 14.35334696139727 1.0 1.0
31.0 24.154102435864065 12.405681146202118 1.0 1.0
32.0 23.701497420591064 10.477751686703465 1.0 1.0
33.0 23.26880621125703 8.58286875789209 1.0 1.0
34.0 22.8988031717414 6.748925234597219 1.0 1.0
35.0 22.718931750539216 5.042851130974055 1.0 1.0
36.0 22.578211809739628 3.6486577307483476 1.0 1.0
37.0 22.700417555439042 3.0323355591248875 1.0 1.0
38.0 22.600713054710276 3.6162708209033507 1.0 1.0
39.0 23.002945887557527 4.995975415982442 1.0 1.0
40.0 23.25038552992692 6.696426365165606 1.0 1.0
41.0 23.64023429382062 7.593026978867681 1.0 1.0
42.0 24.23140872723833 5.697188059282951 1.0 1.0
43.0 24.751871117866937 3.906705071789666 1.0 1.0
44.0 25.274641230736 2.463134410886327 1.0 1.0
45.0 25.88462877389489 2.207208421189357 1.0 1.0
46.0 26.549828620046874 5.146000394981254 1.0 1.0
47.0 27.01040304661121 4.554129143893686 1.0 1.0
48.0 27.778710692230824 4.073916464377098 1.0 1.0
49.0 28.705352510271737 5.995173427321364 1.0 1.0
50.0 29.563326728134747 7.6685332245540385 1.0 1.0
51.0 30.543594552468363 6.97954301726816 1.0 1.0
52.0 31.6788173844506 6.731636590600817 1.0 1.0
53.0 32.65223148624093 4.5949827665786005 1.0 1.0
54.0 33.77359383369461 2.4694361471034663 1.0 1.0
55.0 34.94144907400417 0.5173486791650407 1.0 1.0
56.0 35.915566010569904 0.4279156959466601 1.0 1.0
57.0 37.071772510065735 3.8996303300985677 1.0 1.0
58.0 37.995998424515484 5.898120839348617 1.0 1.0
59.0 39.02665131242828 6.303911936334732 1.0 1.0
60.0 40.0275190479118 4.38673416900738 1.0 1.0
61.0 41.16574191845293 2.5976080608918686 1.0 1.0
62.0 42.176471416526496 1.5005660953400657 1.0 1.0
63.0 43.12586833129449 3.8600057320513446 1.0 1.0
64.0 43.85580579581709 3.720130841425355 1.0 1.0
65.0 44.56545958342092 2.6560505253891984 1.0 1.0
66.0 45.35220587688786 2.8757321345208626 1.0 1.0
67.0 45.84964963602605 2.8757321345208626 1.0 1.0
68.0 46.46683341908081 4.181514824272558 1.0 1.0
69.0 46.908951178377905 5.8906958113372285 1.0 1.0
70.0 47.392485702196765 7.740512131493647 1.0 1.0
71.0 47.87838392038477 9.650427916620808 1.0 1.0
72.0 48.303290883485474 11.590771755581581 1.0 1.0
73.0 48.745251840398524 13.548476696886725 1.0 1.0
74.0 49.157636254540805 15.516973020604818 1.0 1.0
75.0 49.606812112316454 17.49261794695903 1.0 1.0
76.0 49.86156183427338 19.473235826497064 1.0 1.0
77.0 50.15742292666378 21.457449626422626 1.0 1.0
78.0 50.31075700004441 23.444346341635484 1.0 1.0
79.0 50.39866216219843 25.433297196837245 1.0 1.0
80.0 50.42199598428636 27.423855258127748 1.0 1.0
81.0 50.507082074333 29.415694248731103 1.0 1.0
82.0 50.41547360176523 31.40857047130485 1.0 1.0
83.0 50.17637946353819 33.29074861441825 1.0 1.0
84.0 50.05921099327043 33.29074861441825 2.0 2.0
85.0 50.093563120208906 33.344876652281165 2.0 2.0
86.0 50.130831022056974 33.51846733824786 2.0 2.0
87.0 50.126731826228834 33.80968063828952 2.0 2.0
88.0 50.27152382504623 34.21551337459173 2.0 2.0
89.0 50.48354124711797 34.731947891718804 2.0 2.0
90.0 50.78625651486636 34.731947891718804 2.0 2.0
91.0 50.99317535116157 34.731947891718804 2.0 2.0
92.0 51.08581798053414 34.731947891718804 2.0 2.0
93.0 51.15263022031581 34.731947891718804 2.0 2.0
94.0 51.00223914692446 34.731947891718804 2.0 2.0
95.0 50.94117515117264 34.731947891718804 2.0 2.0
96.0 50.77594389053819 34.731947891718804 2.0 2.0
97.0 50.552258037677795 34.540626582105816 2.0 2.0
98.0 50.434781722234064 34.37632787163227 2.0 2.0
99.0 50.28466358407203 34.23241183223736 2.0 2.0
100.0 50.16147119273079 34.104404612126935 2.0 2.0
