#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 26.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 23.11355525292905 1.0 1.0
2.0 NaN 50.55719298870942 1.0 1.0
3.0 64.03758519631248 48.55719298870941 1.0 1.0
4.0 60.43657970896526 46.557192988709396 1.0 1.0
5.0 58.54130034924312 44.55719298870939 1.0 1.0
6.0 56.74735239695352 42.557192988709375 1.0 1.0
7.0 54.756317348955434 40.55719298870937 1.0 1.0
8.0 53.060067592432915 38.55719298870936 1.0 1.0
9.0 51.055684783169895 24.539482659227655 1.0 1.0
10.0 49.25418857777621 22.53948265922763 1.0 1.0
11.0 48.290760502648276 20.539482659227605 1.0 1.0
12.0 46.446825225626135 18.53948265922758 1.0 1.0
13.0 44.84082668542033 21.539482659227588 1.0 1.0
14.0 42.963422983221726 19.539482659227563 1.0 1.0
15.0 41.58461561868207 22.539482659227573 1.0 1.0
16.0 40.07217224147278 20.539482659227545 1.0 1.0
17.0 38.6897726455228 19.566017426616682 1.0 1.0
18.0 37.228065134896596 20.539482659227545 1.0 1.0
19.0 35.5630706504163 18.53948265922752 1.0 1.0
20.0 34.49666227050487 21.53948265922753 1.0 1.0
21.0 32.96252945420561 18.94617117118061 1.0 1.0
22.0 31.96776597605605 18.94617117118061 1.0 1.0
23.0 30.686245993662993 18.94617117118061 1.0 1.0
24.0 29.903683562927725 18.94617117118061 1.0 1.0
25.0 28.668047856959816 17.035491405771484 1.0 1.0
26.0 27.70876978375909 15.147888724985838 1.0 1.0
27.0 26.967583375474454 13.293197441285228 1.0 1.0
28.0 26.13715288187644 11.487369742522924 1.0 1.0
29.0 25.2360259744453 9.75757290466591 1.0 1.0
30.0 24.732339725218797 8.15234900984431 1.0 1.0
31.0 23.910561002025123 6.7610176576273435 1.0 1.0
32.0 23.53779117955283 5.741247700211863 1.0 1.0
33.0 23.031981970272902 5.311543141463444 1.0 1.0
34.0 22.801004561840006 5.60919387542156 1.0 1.0
35.0 22.481963520599937 6.53556587607425 1.0 1.0
36.0 22.59119731138053 7.8717333992549365 1.0 1.0
37.0 22.54409838457053 6.607501721073933 1.0 1.0
38.0 22.64384968097708 5.5749141797555986 1.0 1.0
39.0 22.824783347092904 5.469995095695294 1.0 1.0
40.0 23.03030434506595 5.469995095695294 1.0 1.0
41.0 23.402040826320253 6.42973059035727 1.0 1.0
42.0 23.77428617554806 7.7949999732021595 1.0 1.0
43.0 24.25711853201031 6.909589589119089 1.0 1.0
44.0 24.797862561380395 4.919602290682829 1.0 1.0
45.0 25.367166027064908 2.943220193414107 1.0 1.0
46.0 26.028162699845524 1.059529855808426 1.0 1.0
47.0 26.646502289471382 2.364058825934235 1.0 1.0
48.0 27.40196264181395 3.23186422023753 1.0 1.0
49.0 28.22533749714335 3.143402128045232 1.0 1.0
50.0 29.101003728306882 4.161370872578778 1.0 1.0
51.0 30.06811328681689 5.572742789491528 1.0 1.0
52.0 31.14991111588145 3.756715627612173 1.0 1.0
53.0 32.08624752059292 3.5649651574358256 1.0 1.0
54.0 33.34044636356731 4.39375020235765 1.0 1.0
55.0 34.569066888922784 5.152025245692739 1.0 1.0
56.0 35.588705005309244 2.450673127222235 1.0 1.0
57.0 36.904293435088846 2.896510931252061 1.0 1.0
58.0 37.969096962176096 2.896510931252061 1.0 1.0
59.0 39.11357060644589 4.252021646794055 1.0 1.0
60.0 40.21352795978026 5.980769231022702 1.0 1.0
61.0 41.27792110510813 7.839611795534944 1.0 1.0
62.0 42.3026552611477 9.754456705251886 1.0 1.0
63.0 43.220299046503506 11.697834762235978 1.0 1.0
64.0 44.10768736771582 13.657571183578709 1.0 1.0
65.0 44.99157978384038 15.627513018534419 1.0 1.0
66.0 45.83647841991736 17.60423459439251 1.0 1.0
67.0 46.3784096614858 19.585683244767065 1.0 1.0
68.0 46.956050225559366 21.57055633668944 1.0 1.0
69.0 47.45048912095164 23.55798830936624 1.0 1.0
70.0 47.94815240727617 25.547381973387807 1.0 1.0
71.0 48.28923831359411 29.530468176344037 1.0 1.0
72.0 48.606027493630286 31.479879124499618 1.0 1.0
73.0 48.94830532421615 31.715085811777602 1.0 1.0
74.0 49.1499941598046 32.073517836429 1.0 1.0
75.0 49.31341839400371 32.55110481625841 1.0 1.0
76.0 49.58243255466121 33.14269607491752 1.0 1.0
77.0 49.746171602840484 33.8423134769132 1.0 1.0
78.0 49.92751460982929 33.8423134769132 1.0 1.0
79.0 50.03399245701947 33.8423134769132 1.0 1.0
80.0 50.1363440792624 33.8423134769132 1.0 1.0
81.0 50.14209039128865 33.8423134769132 1.0 1.0
82.0 50.27583535380961 33.8423134769132 1.0 1.0
83.0 50.310266565841424 33.8423134769132 1.0 1.0
84.0 50.15589996514143 33.8423134769132 2.0 2.0
85.0 49.98295268691937 33.8423134769132 2.0 2.0
86.0 49.90438196713911 33.8423134769132 2.0 2.0
87.0 49.90013343709985 33.8423134769132 2.0 2.0
88.0 49.90686816068987 33.8423134769132 2.0 2.0
89.0 49.8745103665179 33.8423134769132 2.0 2.0
90.0 49.872849780552585 33.8423134769132 2.0 2.0
91.0 49.96179787808801 33.8423134769132 2.0 2.0
92.0 50.104026742636506 33.8423134769132 2.0 2.0
93.0 50.08725602175745 33.99738625609567 2.0 2.0
94.0 50.063509638238415 34.0698118059104 2.0 2.0
95.0 49.999876906714874 34.129798382872586 2.0 2.0
96.0 49.8484819351357 34.18096106045995 2.0 2.0
97.0 49.681462315238726 34.230262175453326 2.0 2.0
98.0 49.532996329614214 34.267379065774264 2.0 2.0
99.0 49.35963943369901 34.29261650410597 2.0 2.0
100.0 49.36944070255059 33.74248706146172 2.0 2.0
