#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:53+0000 #
#####################################################################
#
# random = 0.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 404.6609223486029 137.10356099450323
0.0 404.6609223486029 137.10356099450323
1.0 404.6609223486029 137.10356099450323
2.0 404.5922481603588 137.20946799720505
3.0 404.5624917391751 137.24648419667628
4.0 404.3881735076856 137.4498881172041
5.0 404.142677084757 137.7080577603227
6.0 403.82693479504445 137.9351588699182
7.0 403.5284766969621 138.17073195038284
8.0 403.050766178262 138.41136255118687
9.0 402.30981585127535 138.44332189846423
10.0 401.51006670084615 138.3694856516005
11.0 400.62808150247315 138.2368919158361
12.0 399.81483892369965 138.15110206801197
13.0 398.9605523789715 138.10121355254205
14.0 398.08782059015584 138.03716603524109
15.0 397.19338972794577 137.93600489404736
16.0 396.3000976341726 137.83871128015227
17.0 395.42782839585607 137.75001433393757
18.0 394.5756716370626 137.64657428774336
19.0 393.7644210060401 137.55553439508736
20.0 392.95267294750414 137.49533557329158
21.0 392.08465396323845 137.41892145929776
22.0 391.19661614224975 137.31372694273202
23.0 390.34743982942103 137.21409196376962
24.0 389.4591329518139 137.11077095233617
25.0 388.55339541607515 137.01533330063106
26.0 387.7230812660635 136.90375394066987
27.0 386.8550195485593 136.79530825492424
28.0 385.99313113388286 136.74193565301235
29.0 385.11098212437815 136.61454394686004
30.0 384.24779561766786 136.5107397725212
31.0 383.34190175701974 136.38187171555876
32.0 382.5007438924731 136.29694278007472
33.0 381.6203918423348 136.2026653189779
34.0 380.7418486022165 136.1066347977991
35.0 379.8613108166849 135.99273533239312
36.0 378.9849052054603 135.92310709419735
37.0 378.1290365105363 135.83292798999798
38.0 377.2725930872909 135.72366167371243
39.0 376.4181839604423 135.5932301307136
40.0 375.5418222634367 135.45150843402416
41.0 374.70459834904824 135.3505961996354
42.0 373.8323849394116 135.27130554591287
43.0 372.94105508174084 135.15880316361162
44.0 372.050621928804 135.04525858026128
45.0 371.19976494946656 134.92378266743097
46.0 370.35202716611235 134.842862250812
47.0 369.5347655379639 134.66999993304708
48.0 368.6670797203567 134.56079780939342
49.0 367.7810951597246 134.44206753939477
50.0 366.94241769710055 134.28839099576726
51.0 366.0709690863212 134.12479518138088
52.0 365.2276286107902 134.02146240028435
53.0 364.3940136296376 133.90265409106178
54.0 363.59588334457294 133.75677374043968
55.0 362.74943213240175 133.60657445523978
56.0 361.8813245155515 133.48081535553058
57.0 361.0224475739606 133.34231667192591
58.0 360.1470202628249 133.21099677510063
59.0 359.3038601155838 133.08425833904892
60.0 358.4779371040686 132.93866333579328
61.0 357.6134986655416 132.79241783599926
62.0 356.75269077569527 132.64139190419363
63.0 355.93430223938134 132.51990137137682
64.0 355.1181748389347 132.31339273374243
65.0 354.3018469961334 132.1522468152419
66.0 353.4906237038362 132.0226968141978
67.0 352.65318308129366 131.83812315640992
68.0 351.86476494040625 131.70869103429078
69.0 351.0304011670069 131.56141029032435
70.0 350.17959750304675 131.39987351588948
71.0 349.39921930605914 131.21971691199747
72.0 348.56848136216695 131.02720742799997
73.0 347.7186207154345 130.86463114757626
74.0 346.929271059383 130.69109953829826
75.0 346.1202338023057 130.55756814752968
76.0 345.3149012018289 130.43222464360096
77.0 344.47795830496716 130.301895516644
78.0 343.6358459971536 130.16659469610042
79.0 342.7892304790664 130.00124684596784
80.0 341.9832676820558 129.83617160183002
81.0 341.1817938430344 129.70522883548222
82.0 340.3491722170763 129.51988503625196
83.0 339.5487419449001 129.32844192203754
84.0 338.74600418104103 129.14446241191175
85.0 337.92898660166526 128.98939148181088
86.0 337.13894824179755 128.80985956492313
