#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:09+0000 #
#####################################################################
#
# random = 2.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 191.2842683912072 102.9991012072116
0.0 191.2842683912072 102.9991012072116
1.0 191.2842683912072 102.9991012072116
2.0 191.29783392197146 103.00236917760267
3.0 191.30304390967385 103.00046153419518
4.0 191.3245412532104 103.00295459130216
5.0 191.37274501682873 102.99779908637151
6.0 191.42745194069332 102.98669032217515
7.0 191.46355401631158 102.9943393071174
8.0 184.01587454480614 103.55529929153428
9.0 184.06882656187474 103.5434063181647
10.0 184.114134847713 103.53584309836505
11.0 184.1626576413756 103.53368814532159
12.0 176.71213916792877 103.555375454509
13.0 176.76318282461875 103.53860588187146
14.0 176.817575483587 103.52631200179431
15.0 169.36854241467566 103.01379563847274
16.0 169.4232759833799 102.99979585234385
17.0 169.47665784714277 102.98409466331333
18.0 169.53106809154244 102.96813690561156
19.0 169.5806055099135 102.95738498014785
20.0 169.63302689862388 102.94768633635161
21.0 169.68784479241307 102.93714563894318
22.0 169.7416991444434 102.92711698526975
23.0 169.79846009295673 102.91153301747505
24.0 169.85608229782162 102.89571571499113
25.0 169.91336804377468 102.88292878737288
26.0 169.95888275546943 102.87417866581418
27.0 170.00627131406964 102.8764607845508
28.0 170.06286809737233 102.86333053338785
29.0 170.12042656381018 102.85047875359798
30.0 170.17499929475025 102.84129486414906
31.0 170.2279630510456 102.83578627123694
32.0 170.28845111863276 102.82389048611401
33.0 170.34683405693536 102.81063174429676
34.0 170.40473582990646 102.79743487295946
35.0 170.45655719665913 102.79571039232206
36.0 170.51586426055437 102.78271202596838
37.0 170.5742679733748 102.77343787789944
38.0 170.6344088070598 102.76546897279003
39.0 170.69398215579892 102.75612307084123
40.0 170.74931500207992 102.74031258338056
41.0 170.80423627409633 102.73450116595228
42.0 170.86582415839112 102.72322195356853
43.0 170.9277015586064 102.7120102660408
44.0 170.989847201152 102.70090812204396
45.0 171.05135006056446 102.69224841699659
46.0 171.11363895544244 102.67847314622702
47.0 171.1651069810291 102.67129133633667
48.0 171.22935989461007 102.65892805782516
49.0 171.29468030253665 102.6479176243457
50.0 171.35283603846202 102.64513945885724
51.0 171.41346855954916 102.63871848127023
52.0 171.47737568300113 102.6273012569264
53.0 171.54439702096263 102.61921890700522
54.0 171.60286385859615 102.61629377017869
55.0 171.66208440459266 102.60008262886018
56.0 171.72281508360493 102.59362167297992
57.0 171.7904216696728 102.58348636016434
58.0 171.85640261181365 102.57389351646769
59.0 171.92240929848847 102.5642702938282
60.0 171.9902258718375 102.55520917144392
61.0 172.0570665153291 102.54608616106539
62.0 172.12661590296605 102.53670035727842
63.0 172.19227184930355 102.5256975678332
64.0 172.2525494558973 102.52919864558316
65.0 172.31931948130702 102.52068187463318
66.0 172.3872270706771 102.5133817085035
67.0 172.45140360575292 102.51240109500526
68.0 172.51547516490896 102.49751776905413
69.0 172.58403010534514 102.48897333303944
70.0 172.64964302473288 102.48370110354826
71.0 172.71823709758326 102.47088343264006
72.0 172.79060999400858 102.4638049581429
73.0 172.8629682890826 102.45599611268983
74.0 172.9329803871332 102.44506058206329
75.0 173.00229058771802 102.44096793695928
76.0 173.07290427640427 102.43298467703266
77.0 173.14670682593373 102.42598988275053
78.0 173.21009599578602 102.4331602911746
79.0 173.27334427613786 102.44078398917476
80.0 173.3412753377936 102.4294009881053
81.0 173.41454560002248 102.4242105827285
82.0 173.49087979365808 102.41873624839859
83.0 173.56726467880856 102.41323971850183
84.0 173.6317605312937 102.39983226004868
85.0 173.704619840775 102.39264643971269
86.0 173.77639448546324 102.38935946901844
87.0 173.84698433842752 102.38480603768032
88.0 173.9194345764934 102.38201029349945
89.0 173.98828820991568 102.38313337629565
90.0 174.06447773014654 102.37947026444326
91.0 174.12883466590685 102.36194438312998
92.0 174.1965755845147 102.37333084486993
93.0 174.2609052454727 102.38264044271897
94.0 174.33712328911133 102.3781495039329
