#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 12.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 41.96870984254587 1.0 1.0
2.0 NaN 44.83655316251027 1.0 1.0
3.0 63.30285449843712 42.83655316251025 1.0 1.0
4.0 58.45144154890262 40.836553162510235 1.0 1.0
5.0 57.039679913172115 38.836553162510214 1.0 1.0
6.0 55.22942967662162 36.83655316251019 1.0 1.0
7.0 53.269923149924175 34.83655316251017 1.0 1.0
8.0 51.54310660756543 32.83655316251015 1.0 1.0
9.0 49.731515080763394 30.836553162510135 1.0 1.0
10.0 47.91114123258284 28.836553162510114 1.0 1.0
11.0 46.137037037623486 26.836553162510096 1.0 1.0
12.0 44.45450820884156 24.836553162510075 1.0 1.0
13.0 42.497311899755836 22.836553162510057 1.0 1.0
14.0 41.07562625677524 20.83655316251004 1.0 1.0
15.0 39.21161346716367 18.836553162510018 1.0 1.0
16.0 38.1544276971206 21.83655316251005 1.0 1.0
17.0 36.52145420827506 19.1030226453744 1.0 1.0
18.0 35.350488125421855 21.778122884287317 1.0 1.0
19.0 33.84706311065743 19.372565283150184 1.0 1.0
20.0 32.68580425689621 18.72988902074628 1.0 1.0
21.0 31.50964667148085 19.58474185279673 1.0 1.0
22.0 30.638787546833363 19.17994285217193 1.0 1.0
23.0 29.509869098464677 19.519215059054744 1.0 1.0
24.0 30.15425686267414 18.94563079766552 1.0 1.0
25.0 29.43620879618704 20.411655348109132 1.0 1.0
26.0 28.295478520828137 19.713073983190917 1.0 1.0
27.0 27.72867311206417 19.713073983190917 1.0 1.0
28.0 27.08863891206043 19.713073983190917 1.0 1.0
29.0 26.368113714287887 17.713074709272515 1.0 1.0
30.0 25.45928459711576 15.605590800399003 1.0 1.0
31.0 24.98180772322551 12.763487260525343 1.0 1.0
32.0 24.17853320008266 10.391056927576573 1.0 1.0
33.0 23.954877454148324 8.873377896671089 1.0 1.0
34.0 23.43664058034617 7.713083987862476 1.0 1.0
35.0 23.298488790459295 5.713089741403508 1.0 1.0
36.0 23.111054347926476 3.713101693037675 1.0 1.0
37.0 23.027381745256857 1.713141550587183 1.0 1.0
38.0 23.075873254679323 2.713222261222094 1.0 1.0
39.0 23.32704546135813 2.713451826583222 1.0 1.0
40.0 23.272060312717315 2.714041868481135 1.0 1.0
41.0 23.42065922328536 0.7179793400525641 1.0 1.0
42.0 23.73105140795077 1.7333480688304033 1.0 1.0
43.0 24.147956973326547 2.314390377356579 1.0 1.0
44.0 24.391117986758562 3.093332884132096 1.0 1.0
45.0 24.778417149171766 2.6645361520907525 1.0 1.0
46.0 25.31527751485613 2.8671790597637457 1.0 1.0
47.0 25.835483572251277 2.8671790597637457 1.0 1.0
48.0 26.504147496605533 3.0515294607577905 1.0 1.0
49.0 27.37694462070796 1.7253026161804765 1.0 1.0
50.0 28.269772631102498 3.7565848310534915 1.0 1.0
51.0 29.315184362750863 3.954046106394904 1.0 1.0
52.0 30.43301658329764 6.493200408443085 1.0 1.0
53.0 31.683436117138022 8.200753615767406 1.0 1.0
54.0 32.853422786169595 10.00009523196003 1.0 1.0
55.0 34.145418342784886 11.672740136812672 1.0 1.0
56.0 35.130289048566624 10.183242620004307 1.0 1.0
57.0 36.41291567483591 10.148865886087052 1.0 1.0
58.0 37.22660794660621 9.285972282677271 1.0 1.0
59.0 38.237638886097194 8.360439048530498 1.0 1.0
60.0 39.16028164167205 7.847247428060182 1.0 1.0
61.0 40.08765866123958 7.827038420499462 1.0 1.0
62.0 41.033403570698674 8.30342268154222 1.0 1.0
63.0 41.89188155022168 9.199557735061598 1.0 1.0
64.0 42.7603459089559 10.407543942784553 1.0 1.0
65.0 43.51986289168554 11.832248907445146 1.0 1.0
66.0 44.29248925980733 13.404747755788065 1.0 1.0
67.0 44.85345541315967 15.078873050017558 1.0 1.0
68.0 45.399752517917506 15.800677505910967 1.0 1.0
69.0 46.086686285745735 16.237944070230533 1.0 1.0
70.0 46.51169417682222 16.237944070230533 1.0 1.0
71.0 46.821755350441606 14.377836200811004 1.0 1.0
72.0 47.09400009664509 10.808555231675692 1.0 1.0
73.0 47.52104729634198 9.15839573209196 1.0 1.0
74.0 47.847275552179326 7.676428764407076 1.0 1.0
75.0 48.00479115907696 7.676428764407076 1.0 1.0
76.0 48.16432017540451 6.479112961234154 1.0 1.0
77.0 48.27004168277764 5.747195050966029 1.0 1.0
78.0 48.391222808849086 5.6640618943708905 1.0 1.0
79.0 48.528996894519 6.255632928223988 1.0 1.0
80.0 48.6537567597622 8.788380721811713 1.0 1.0
81.0 48.62395560569583 10.40610310831713 1.0 1.0
82.0 48.6804570010114 10.40610310831713 1.0 1.0
83.0 48.78314710229536 13.942369751220864 1.0 1.0
84.0 48.95565056802532 15.793701924158693 2.0 2.0
85.0 49.17506415279361 17.677453624846237 2.0 2.0
86.0 49.33947542130173 19.584272078583997 2.0 2.0
87.0 49.648093367994434 21.508023131785496 2.0 2.0
88.0 49.912691944731314 23.444538921182374 2.0 2.0
89.0 50.161483110859734 25.39089898794941 2.0 2.0
90.0 50.29191711600373 27.34500132758573 2.0 2.0
91.0 50.37559365627532 29.30529719683935 2.0 2.0
92.0 50.43100085094557 31.270621835590276 2.0 2.0
93.0 50.43334437146249 32.71212514162787 2.0 2.0
94.0 50.40253289197769 32.47170032494644 2.0 2.0
95.0 50.31071756139964 32.2678119802444 2.0 2.0
96.0 50.2813868234826 32.08391340421036 2.0 2.0
97.0 50.24726368692961 31.948722393870234 2.0 2.0
98.0 50.31819413971804 31.85955612220366 2.0 2.0
99.0 50.384823641242726 33.497105410769954 2.0 2.0
100.0 50.404586448272035 33.497105410769954 2.0 2.0
