#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:09+0000 #
#####################################################################
#
# random = 7.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 169.01278773044388 104.09493290256042
0.0 169.01278773044388 104.09493290256042
1.0 169.01278773044388 104.09493290256042
2.0 169.03157652475508 104.1022702413246
3.0 169.04850358384525 104.09410799595676
4.0 169.07164993976525 104.0907293332168
5.0 169.11335381164622 104.08389956172428
6.0 169.17027876678324 104.08208635072539
7.0 169.2122456185436 104.08118283038856
8.0 169.2663012765275 104.06684467380373
9.0 169.32074999999097 104.05546354750211
10.0 169.3682063886966 104.04660623447408
11.0 169.41888411242408 104.04310442895293
12.0 169.47045671360723 104.03421273765068
13.0 169.5177128153285 104.02907502607866
14.0 169.56794588407124 104.02852189711889
15.0 169.62047774393085 104.02152259689775
16.0 169.67905739292186 104.01207974724684
17.0 169.7366997699185 104.00116292682377
18.0 169.7948309946147 103.98956643505275
19.0 169.84897282855658 103.982982347036
20.0 169.90794542621717 103.97727463493851
21.0 169.96858684773972 103.97123221951077
22.0 170.02599560267223 103.96588640787012
23.0 170.0839681984914 103.95534131503646
24.0 170.14123123805848 103.94510538295218
25.0 170.20047466975333 103.93761388970091
26.0 170.24951111282795 103.93401284873065
27.0 170.30327264309756 103.9320982132335
28.0 170.36011927748905 103.92557501933823
29.0 170.42056573556854 103.91884937447172
30.0 170.47795619022426 103.9150808326884
31.0 170.5344347566972 103.91375585303449
32.0 170.59677768412482 103.907646262228
33.0 170.65742611487343 103.90033517070593
34.0 170.71758598226418 103.89287961117253
35.0 170.77594440374196 103.88875725010419
36.0 170.83676516152 103.88120871499383
37.0 170.89729418012277 103.87796508195646
38.0 170.95965191595792 103.8758858541008
39.0 171.02148687958706 103.87310392519646
40.0 171.0766738058493 103.85916754734743
41.0 171.1356689831141 103.85776612322255
42.0 171.19933935479074 103.85311302809977
43.0 171.26332578079442 103.84865412389102
44.0 171.3275998836922 103.84440436722407
45.0 171.39154554147328 103.84237714506914
46.0 171.45393464438075 103.83578540807252
47.0 171.50534829008788 103.82989906409334
48.0 171.56991489413443 103.8251856812471
49.0 171.62769611815813 103.82027001081006
50.0 171.69364979136893 103.8218112792902
51.0 171.75591117170868 103.82265645383032
52.0 171.8222557134748 103.81900958657626
53.0 171.8930204587498 103.81843792331952
54.0 171.95471596064036 103.82226200329626
55.0 172.01253287818588 103.80912952802177
56.0 172.07699405873598 103.8111143873876
57.0 172.1466632671459 103.8092126258953
58.0 172.21505219003302 103.80797020125944
59.0 172.28422629309958 103.80808342748988
60.0 172.343705994842 103.81798297264167
61.0 172.40244828491612 103.82884977745226
62.0 172.46079990732812 103.840404824951
63.0 172.51787851923487 103.84999897728615
64.0 172.57494180681988 103.87231394166763
65.0 172.63365150066954 103.88414214451495
66.0 172.69327171055633 103.89687522205283
67.0 172.76190374014087 103.90233614028229
68.0 172.8270494972663 103.89453045610679
69.0 172.89795335754204 103.89544214014734
70.0 172.96547284148878 103.90055111352481
71.0 173.03759074471523 103.89709473071268
72.0 173.11457400076026 103.8995105094409
73.0 173.18765030801762 103.90231026532658
74.0 173.24846322194878 103.91398012829717
75.0 173.30742137958237 103.93113913385766
76.0 173.36807144282628 103.94650880798486
77.0 173.43016647622173 103.96191684622869
78.0 173.49166985988643 103.97820937592311
79.0 173.56549737697767 103.98150619619123
80.0 173.63444618704034 103.97857527187325
81.0 173.7096466953284 103.98403279554027
82.0 173.79098162206978 103.98942948122664
83.0 173.8694086851791 103.9953786969719
84.0 173.93058309302117 103.98513530663294
85.0 174.00525931788732 103.98929030635666
86.0 174.0817080439476 103.99633705604116
87.0 174.15660686375415 104.00200754696607
88.0 174.23346592989435 104.00989422340096
89.0 174.30684419429835 104.0216906793441
90.0 174.38398652157446 104.03048908157714
91.0 174.44357930157423 104.0165790859973
92.0 174.52056538171715 104.02613968820928
93.0 174.59796818234568 104.0360248090791
94.0 174.67665274385254 104.04610875937051
95.0 174.74747687485475 104.05331029750909
96.0 174.8239181215425 104.06463565754188
97.0 174.90271627484444 104.07646522949445
98.0 174.97890471169583 104.09187199223004
99.0 175.0547821508561 104.10753950086064
100.0 175.12336913513164 104.12217540506406
101.0 175.19936430686502 104.13427563516855
102.0 175.2605013496359 104.16518262838014
103.0 175.3350149375867 104.17921387286506
104.0 175.41055119449095 104.19361480247268
105.0 175.48514147579314 104.20649516281841
106.0 175.54268658826948 104.24232323781571
107.0 175.6159623042479 104.26432963910965
108.0 175.68456372193828 104.28121888503186
109.0 175.75543493901387 104.30437045908631
110.0 175.8237062812508 104.3231849865235
111.0 175.89932832671016 104.34360951613331
112.0 175.9652794250716 104.37324911736934
113.0 176.03023676193507 104.38581653776369
114.0 176.08559295233644 104.38161091380401
115.0 176.13626152529 104.42789385812605
116.0 176.204478709778 104.4465730807007
117.0 176.25149638038624 104.48653481592679
118.0 176.32043635555934 104.51450352050043
119.0 176.38581633180004 104.54230399069445
120.0 176.42564721477186 104.57643707612637
121.0 176.51924754176787 104.59594688659912
122.0 176.58192011478016 104.62026759426853
123.0 176.64647115677863 104.64767181736077
124.0 176.70848292548587 104.67923416326352
125.0 176.76844413686408 104.71125007598675
126.0 176.82938012381996 104.74524845349269
127.0 176.88295664283532 104.7768150319622
128.0 176.93767433391716 104.81595303865379
129.0 176.98027726262615 104.85547577620008
130.0 177.02935606673103 104.89523341866008
131.0 177.05272720183532 104.9635032459026
132.0 177.09776190065335 105.01228579384427
133.0 177.19271202925893 105.01506283101634
134.0 177.23653836922406 105.05331240478631
135.0 177.26873678551442 105.07576500030429
136.0 177.31259446269146 105.12236659403492
137.0 177.3582782984469 105.17545465766604
138.0 177.39667960952818 105.22592162982758
139.0 177.4262183987154 105.29314907278501
140.0 177.454548936126 105.35521430903968
141.0 177.4769947825289 105.43527994246712
142.0 177.50118739390493 105.51670160752928
143.0 177.50724828573814 105.57425684273699
144.0 177.53337735620906 105.65950233866359
145.0 177.56049866822275 105.74302819478949
146.0 177.59449319682153 105.81554716535814
147.0 177.6235748584908 105.88781191671613
148.0 170.1581301211625 105.51970143063197
149.0 170.1896709952673 105.57198227336629
150.0 170.21396676455493 105.64079599295493
151.0 170.24650141598727 105.68308988638692
152.0 170.28658162991402 105.73486791811432
153.0 170.32590738201498 105.78843496879507
154.0 170.3507654386443 105.81089420495731
155.0 170.39420242270043 105.86349221691289
156.0 170.4315340823741 105.90890938681846
157.0 170.46332501934972 105.93980631106398
158.0 163.01113182878018 105.01201903916588
159.0 163.05783835427533 105.01735486418099
160.0 163.10449506120963 105.01907986207014
161.0 163.15707159914723 105.02674198724296
162.0 163.2128383653161 105.03471942690871
