#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T13:54+0000 #
#####################################################################
#
# random = 1.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 407.11788610856183 137.23363033470167
0.0 407.11788610856183 137.23363033470167
1.0 407.11788610856183 137.23363033470167
2.0 407.0535626336552 137.33289812563956
3.0 407.0276603754547 137.3621747046794
4.0 406.8790802383623 137.54514004307686
5.0 406.6321057412462 137.8022401103319
6.0 406.3176833798935 138.02855494640997
7.0 406.012854511202 138.2569340064659
8.0 405.4239249543607 138.41040547060913
9.0 404.64074753033 138.42939446899004
10.0 403.83845276373313 138.36196941089912
11.0 402.95679694088017 138.22927862860942
12.0 402.1402688307212 138.13935767357393
13.0 401.2827704783818 138.09252954864
14.0 400.40678058231157 138.0355613725688
15.0 399.50921906703053 137.9376025745306
16.0 398.61242436471065 137.8428703747024
17.0 397.73672260880625 137.75883090421766
18.0 396.88110754133345 137.6542976857789
19.0 396.06634938009137 137.56667200039962
20.0 395.25145352079204 137.50680798927797
21.0 394.3799012414091 137.43641561480794
22.0 393.48830672758453 137.33484620503074
23.0 392.63525642917534 137.2368840245373
24.0 391.7432308621137 137.13746407270804
25.0 390.8337517959435 137.04601409657067
26.0 390.0001736965972 136.94177590864527
27.0 389.1287355264978 136.83765004402105
28.0 388.26298122995496 136.78829825418205
29.0 387.376885179069 136.66256751300583
30.0 386.5099771959278 136.5627442761605
31.0 385.60053505792865 136.43801430976836
32.0 384.75510770248775 136.3552554977847
33.0 383.8707844219901 136.26820580267758
34.0 382.9881792410324 136.17704701421326
35.0 382.103465422022 136.06764280963634
36.0 381.2228174325569 136.00140645131603
37.0 380.36276466904866 135.9189518494057
38.0 379.5019947299374 135.814187552321
39.0 378.64318914262066 135.68731418949832
40.0 377.76061891696287 135.55250287255154
41.0 376.9193106275184 135.45322218854471
42.0 376.0425397867732 135.37995896052215
43.0 375.1465739493465 135.27288427448931
44.0 374.2514483571778 135.16485755128338
45.0 373.3962039309322 135.05387278263635
46.0 372.54368138383876 134.97525386715913
47.0 371.7389335053445 134.78225011115208
48.0 370.885280979432 134.6533557000308
49.0 370.0131133391199 134.5124259449393
50.0 369.1888663117509 134.33641311285942
51.0 368.3170325782857 134.17386423463452
52.0 367.48747784144877 134.0512998821045
53.0 366.6694998030703 133.90756635091572
54.0 365.85663860254635 133.76463727025128
55.0 365.0055075224845 133.58814986931537
56.0 364.12646648738956 133.44004620518308
57.0 363.27993294196114 133.2800866101243
58.0 362.41497653895226 133.13203023944308
59.0 361.57108153186164 133.00200773219234
60.0 360.74694351227276 132.8512677542518
61.0 359.88488926406876 132.70023229492017
62.0 359.02378893190956 132.54821668237204
63.0 358.1856084090296 132.40641779494786
64.0 357.36665500157534 132.2029422071723
65.0 356.54287545472016 132.0430182230225
66.0 355.7274308532492 131.9137440047541
67.0 354.8957099354925 131.71952330416
68.0 354.11365288002526 131.5834054362663
69.0 353.2790362785766 131.43666020533146
70.0 352.4214118628702 131.28343801757632
71.0 351.63191590839 131.1190802076456
72.0 350.8133097785148 130.90564322056463
73.0 349.9748070137787 130.7260164454642
74.0 349.185988191887 130.55356546113342
75.0 348.37413546001744 130.42543262926955
76.0 347.5560276138095 130.31946369124302
77.0 346.7271352385082 130.17570863488658
78.0 345.9002549028228 130.01355444554645
79.0 345.05520053543916 129.84573640233867
80.0 344.2488053697853 129.68106629019408
81.0 343.4458724802724 129.54990346909173
82.0 342.611985704148 129.3649674610779
83.0 341.8097371078209 129.16852254137748
84.0 341.0019900330799 128.99299996322628
85.0 340.183457565797 128.8412844189851
86.0 339.36803681854923 128.69797552104382
87.0 338.57104662490843 128.50211958928455
88.0 337.7294495697259 128.3331213090768
89.0 336.93568571104726 128.23960549987518
90.0 336.1248830075636 128.08950635431611
91.0 335.3431201503402 127.91561065030977
92.0 334.532162236397 127.75387111054937
93.0 333.69549673491395 127.58077223048159
94.0 332.87712606496984 127.4092993626315
95.0 332.0994495658038 127.23660514339122
96.0 331.2536421078951 127.06859272485259
97.0 330.4437905148366 126.87017066465877
98.0 329.6982357090205 126.73477620441471
99.0 328.8914597923877 126.55792844832224
100.0 328.09706465892367 126.38450631279878
101.0 327.3184904808319 126.24524899376541
102.0 326.5029754412803 126.04755259531468
103.0 325.7307984227474 125.87443387786779
104.0 325.00386172852615 125.66474855880635
105.0 324.28642603295685 125.54323558330029
106.0 323.5387746257646 125.37878572701264
107.0 322.75121735439 125.16187060205128
108.0 321.97667546004317 124.93815632223637
109.0 321.2294991831282 124.80352986991835
110.0 320.4817382034511 124.61265327153394
111.0 319.67497839997856 124.40782802176315
112.0 318.9003814788475 124.1716821196113
113.0 318.1384716403915 123.93320312537054
114.0 317.36058109606194 123.72735194663143
115.0 316.5802779664099 123.55065945716238
116.0 315.8190533107092 123.37114184616914
117.0 315.0834895284523 123.1954652498845
118.0 314.3234409171518 122.99889826917082
119.0 313.5192132809041 122.79494716223056
120.0 312.74433137576244 122.59008322446658
121.0 311.9464516740059 122.37764154458833
122.0 311.1605151298947 122.16234553047832
123.0 310.380045418601 121.99290520951115
124.0 309.64105032699456 121.82772799955187
125.0 308.8709198929585 121.62254673416398
126.0 308.10563428039137 121.42013564401675
127.0 307.33581679417574 121.18454314804899
128.0 306.57413707685987 120.96673131178865
129.0 305.82519572654974 120.71590432209791
130.0 305.11838746457016 120.5174541748797
131.0 304.39063751777934 120.27377651593831
132.0 303.6330255745487 120.02781563199309
133.0 302.92819440324195 119.84406385397556
134.0 302.20760256995203 119.66340067777324
135.0 301.45513689907244 119.50914199749953
136.0 300.79374046770454 119.31033864718373
137.0 300.03476307400024 119.1055474218939
138.0 299.2719054905746 118.87061454431903
139.0 298.565264140335 118.66628129720344
140.0 297.86697148929426 118.42035178501243
141.0 297.13613314396065 118.23452069320322
142.0 296.36548962579474 118.00000256130036
143.0 295.63687218333024 117.78751358745554
144.0 294.9124131169037 117.53298082211664
145.0 294.1644797328916 117.32118000319103
146.0 293.4741940182015 117.1132039072647
147.0 292.7546432838388 116.89226698397933
148.0 292.0011373802592 116.67079069902566
149.0 291.32082212613557 116.45269476101457
150.0 290.5998040766533 116.1984783013718
151.0 289.87039741526183 115.96083484183632
152.0 289.1118990605789 115.71947498904647
153.0 288.41668315615857 115.51985666742438
154.0 287.6959879331492 115.3232388782559
155.0 286.94327751866905 115.07711249522625
156.0 286.2687568607007 114.86643253469546
157.0 285.5347672072947 114.64662087035391
158.0 284.8061866554336 114.40364608885972
159.0 284.0804762079482 114.173601619686
160.0 283.37077911239015 113.9515370277296
161.0 282.6227454410012 113.70484164935469
162.0 281.9240412295166 113.42716109446538
163.0 281.2110909010599 113.18742150405689
164.0 280.4897415312661 112.9416712583016
165.0 279.7678765754883 112.67115018907239
166.0 279.0941510522864 112.46512499761057
167.0 278.3804023184204 112.24199190155689
168.0 277.66341411832695 111.96845428639487
169.0 276.93343723121103 111.70735387475693
170.0 276.24410452846604 111.42703966254378
171.0 275.5754039311756 111.16984163433212
172.0 274.92218353682796 110.9614904557807
173.0 274.1990073940759 110.69603130948263
174.0 273.4980484948954 110.42674747637459
175.0 272.8300579732747 110.19479782307927
176.0 272.11996909218664 109.96161890966879
177.0 271.42386451898204 109.70286532947054
178.0 270.7302005090192 109.45118487742296
179.0 270.0478079734035 109.19212073779023
180.0 269.3714595607559 108.91620162787545
181.0 268.66435494331273 108.64413675466757
182.0 267.9770549304803 108.380178596178
183.0 267.3118355996923 108.1473561047749
184.0 266.60299391700323 107.90564909196978
185.0 265.9413314398608 107.64564910625145
186.0 265.29778711963894 107.37955204655871
187.0 264.63904004217756 107.0558915327757
188.0 263.9761661224769 106.75844628174
189.0 263.3015458849134 106.49841349290219
190.0 262.64665547452296 106.19745328056233
191.0 262.00879979469056 105.96071215163522
192.0 261.3314600825972 105.6644318158316
193.0 260.65510988803527 105.36515332232212
194.0 259.99983432319254 105.0659555450489
195.0 259.31695929551626 104.77620923430028
196.0 258.66727450597574 104.51642255385794
197.0 258.0473263979438 104.2809314864719
198.0 257.3794693575397 104.01094625192539
199.0 256.71834568348663 103.7070265442288
200.0 256.10519870561507 103.4230260753115
201.0 255.51418639602252 103.11886402269057
202.0 254.86275550035657 102.83705126097732
203.0 254.25284892173548 102.54185365419191
204.0 253.59567338870366 102.2739773111394
205.0 252.97637462132533 101.98987974625044
206.0 252.39255009999 101.72092467399396
207.0 251.73492672962593 101.41316332133268
208.0 251.08020375676165 101.10320157014742
209.0 250.5047515465782 100.83961888677898
210.0 249.90991250520844 100.54747447834013
211.0 249.3275725898841 100.2855441129872
212.0 248.69961479643442 99.9909080480223
213.0 248.0350133110588 99.69887130352612
214.0 247.4119037917197 99.44212292894055
215.0 246.79640734166045 99.1261207946391
216.0 246.2049164337695 98.7934825628478
217.0 245.611664352928 98.48288821588703
218.0 245.03831976153091 98.16039035923359
219.0 244.41629546940058 97.82547599216065
220.0 243.8637585582436 97.51246234088488
221.0 243.2629342807402 97.20636325115413
222.0 242.7558215187678 96.84353047172662
223.0 242.1589241498981 96.53178482157281
224.0 241.56607416985796 96.20216617963759
225.0 240.99291626982355 95.86586790614193
226.0 240.45847638078953 95.52989456103668
227.0 239.88493523358144 95.21356022249036
228.0 239.32067709709509 94.88380458278493
229.0 238.7276447909516 94.5311041100471
230.0 238.11936685705209 94.18423280624091
231.0 237.5211645433 93.86740720298721
232.0 236.94190266495772 93.52688211102337
233.0 236.37590885891086 93.1818641466303
234.0 235.81567161995596 92.82804506988477
235.0 235.20748872032655 92.50915109693248
236.0 234.64854474188962 92.22265621485181
