#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:10+0000 #
#####################################################################
#
# random = 16.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 191.48644979846608 103.91856887534003
0.0 191.48644979846608 103.91856887534003
1.0 191.48644979846608 103.91856887534003
2.0 191.50915751640875 103.91550890297731
3.0 191.52989712220912 103.9197639563302
4.0 191.55343595445797 103.92470918981361
5.0 191.60534491117423 103.92395684881828
6.0 191.659024552181 103.91499312243984
7.0 191.6944534538233 103.92536543293886
8.0 191.74499865073736 103.92600206151236
9.0 191.79680030838264 103.92773670835575
10.0 191.8418275151159 103.93374835583863
11.0 191.88713669808917 103.94092448661226
12.0 191.93394989312458 103.94422017315715
13.0 191.98022945513256 103.94106425523701
14.0 192.03367472459112 103.94687679008983
15.0 192.08388518572983 103.95539336192692
16.0 192.13747353001247 103.96008970318653
17.0 192.18926594079437 103.96400929061964
18.0 192.24217755066215 103.9674300213472
19.0 184.790806805721 104.58714713615136
20.0 184.84250587140608 104.59345539782385
21.0 184.89577016600342 104.59569561245391
22.0 184.94774088327722 104.59641753979746
23.0 177.50559789080182 104.68070758038725
24.0 177.56224437901673 104.66766799407114
25.0 177.62086680272822 104.65739336466666
26.0 177.66915798287243 104.64785608707655
27.0 170.22373896797492 104.20794570390554
28.0 170.28051720694984 104.19662481366503
29.0 170.33913202024996 104.18659237783574
30.0 170.39266749143744 104.17996159296462
31.0 170.44518990208857 104.17621219267764
32.0 170.50417840378321 104.16714323311245
33.0 170.56130792564315 104.15676631305637
34.0 170.617947584187 104.14622278785767
35.0 170.67299501390525 104.13881760218092
36.0 170.73046995168397 104.12798314116033
37.0 170.7875992766183 104.12134627211108
38.0 170.84626381392175 104.11612481803473
39.0 170.90438307465192 104.10942734819798
40.0 170.95882751581692 104.09545568819058
41.0 171.01388790723502 104.0909302845772
42.0 171.0740222869937 104.08251592510977
43.0 171.13442651348657 104.07420927684669
44.0 171.18964988367406 104.07445239251236
45.0 171.25042958436006 104.06907285482191
46.0 171.30196803934624 104.0559563294661
47.0 171.35330643804784 104.04748954555288
48.0 171.4139263152882 104.03849503266888
49.0 171.47583553521267 104.03080641987549
50.0 171.5338292952346 104.03007740019058
51.0 171.592572103317 104.02660616165342
52.0 171.6551343469167 104.01821015870884
53.0 171.72117408998102 104.01291894137384
54.0 171.77421219398204 104.02159917887305
55.0 171.83005581630593 104.00826679030642
56.0 171.89003699283361 104.00569437220813
57.0 171.95445239672748 103.99659243643902
58.0 172.01892084134852 103.98993463910847
59.0 172.08333526376725 103.98319522226834
60.0 172.14949264872556 103.97698305482177
61.0 172.2148279035076 103.97074876315219
62.0 172.28031298105216 103.96471577449591
63.0 172.34435153570658 103.95655080916838
64.0 172.40458547478647 103.9617532437848
