#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T14:05+0000 #
#####################################################################
#
# random = 8.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 176.10664791360776 102.92293912320903
0.0 176.10664791360776 102.92293912320903
1.0 176.10664791360776 102.92293912320903
2.0 176.1145944960366 102.92480179398652
3.0 176.12226529580838 102.93603104878487
4.0 176.13817675195256 102.94176142263397
5.0 176.18260615238123 102.94094564886157
6.0 176.22132229629793 102.93011146678714
7.0 176.25307861322847 102.93532752440983
8.0 176.28996831336812 102.93187630258852
9.0 176.3289693913836 102.9304482936361
10.0 176.35788003987116 102.93068370393686
11.0 176.3939808423313 102.93612947730966
12.0 176.43017985655763 102.9381960137869
13.0 176.46068295824057 102.92693612771996
14.0 168.99835931416723 102.38146217591641
15.0 169.03539180308476 102.3625976557591
16.0 169.0747482859037 102.34182182264354
17.0 169.11325006827607 102.31825002009865
18.0 169.15863370028126 102.29355056646449
19.0 169.19200755371037 102.27652871108745
20.0 169.23129746830776 102.25858994000795
21.0 169.2701756024566 102.24090646170443
22.0 169.3100879228901 102.2225589469369
23.0 169.35260746454946 102.19988202359724
24.0 169.39190813285447 102.17655517436476
25.0 169.43310363313142 102.15604068225811
26.0 169.4659406760385 102.1393775365329
27.0 169.50154510113938 102.12530480091836
28.0 169.5417708853706 102.10387296838574
29.0 169.5850599352373 102.08433466412849
30.0 169.62677577554396 102.06689249516462
31.0 169.66674244031972 102.05251374311088
32.0 169.71218399656894 102.03275357021116
33.0 169.75702934599184 102.0111252843996
34.0 169.79906512502973 101.99055552528228
35.0 169.84128893309597 101.97141835341361
36.0 169.88351153081302 101.95034541409798
37.0 169.92516422057247 101.9336848617768
38.0 169.9599041722849 101.91711812882444
39.0 169.99399451384986 101.90047734829923
40.0 170.0261111056544 101.87618573957567
41.0 170.0574777831561 101.86019875952465
42.0 170.1016301861455 101.84112148409298
43.0 170.1474287032929 101.82183607580154
44.0 170.19134425032405 101.80419997437157
45.0 170.23604314752393 101.78866449083782
46.0 170.27995487832547 101.76844171509634
47.0 170.31650868234632 101.75469270218946
48.0 170.36071612463482 101.73579142864884
49.0 170.39903309287075 101.72966757403145
50.0 170.44040196258914 101.71962769109349
51.0 170.48423345210327 101.70592368715667
52.0 170.52989155728417 101.68818600614527
53.0 170.57293573420284 101.68583119881912
54.0 170.61541533381924 101.67601981417657
55.0 170.6577062152708 101.65430839184181
56.0 170.7007487418975 101.64091475794321
57.0 170.750696134103 101.62409954926054
58.0 170.79817272147076 101.6081628886925
59.0 170.8460296916098 101.59252621675789
60.0 170.89620591645803 101.57682573921099
61.0 170.94484425533676 101.5621414285007
62.0 170.9857838024532 101.55880181950721
63.0 171.0354248254607 101.54257857105313
64.0 171.07228938561886 101.55208073970967
65.0 171.12326378908838 101.53681616711994
66.0 171.17354804443497 101.52324139761105
67.0 171.2201953319676 101.5154757915804
68.0 171.26597468499355 101.49617844063987
69.0 171.3161011740207 101.48251355235475
70.0 171.36411029438247 101.4712261352099
71.0 171.41473456764209 101.45307326724537
72.0 171.46854007236553 101.44067598648083
73.0 171.52014693569615 101.42849486313355
74.0 171.57407366238724 101.41385255751013
75.0 171.6239291788623 101.40568673610791
76.0 171.67537665701772 101.39316819490139
77.0 171.73010497643557 101.38183857096033
78.0 171.78371286848235 101.37154248279525
79.0 171.83706234064655 101.36162066368585
80.0 171.8864472085987 101.34679385455884
81.0 171.94092487263427 101.33814980842567
82.0 171.9981523599706 101.32959634004698
83.0 172.05669178951814 101.32109559424795
84.0 172.10125584449023 101.30486834602726
85.0 172.15467203051358 101.2949193523934
86.0 172.21022749652516 101.28781894591852
87.0 172.26466362353688 101.28019446847438
88.0 172.32055814691032 101.27423337145711
89.0 172.3731244541551 101.27274099651683
90.0 172.42991881640913 101.26778930935174
91.0 172.47362462854812 101.2485823896004
92.0 172.5306700861997 101.244540898678
93.0 172.58791246750926 101.24120212270607
94.0 172.64833000535654 101.2371781842969
95.0 172.70290022814604 101.22990549364887
96.0 172.75998013683974 101.228348480803
97.0 172.81955953528458 101.22751964489017
98.0 172.8778207757517 101.23040790892063
99.0 172.93467152733402 101.23470526843235
100.0 172.9904405657144 101.23549032600306
101.0 173.04914111354472 101.2355292343282
102.0 173.10960314218923 101.2387698420118
103.0 173.1682243190988 101.24052652363781
104.0 173.2289835541087 101.24494317982386
105.0 173.28963335072285 101.2475978651019
106.0 173.34905631463013 101.25552782005208
107.0 173.39456783005448 101.28225763092135
108.0 173.45023974027495 101.28952690936873
109.0 173.5089618269211 101.30386809159646
110.0 173.56787337262915 101.31243927319669
111.0 173.631589554921 101.32312000524185
112.0 173.67763708286716 101.35799693455077
113.0 173.7216323507428 101.37611344064534
114.0 173.76421770219542 101.36737167125156
115.0 173.8104843324909 101.4023827620229
116.0 173.87247488081275 101.41313171778357
117.0 173.9358384200959 101.42648302677995
118.0 174.00159059427833 101.44697255627861
119.0 174.06729877148112 101.46587742926272
120.0 174.12562106180198 101.48592212538993
121.0 174.20106640284135 101.50602637460628
122.0 174.26482411196756 101.52329866461146
123.0 174.33213700069211 101.54539097205397
124.0 174.3973858433507 101.57220313273629
125.0 174.45566897289208 101.61109585881009
126.0 174.52661697006076 101.63810638238789
127.0 174.59311883524262 101.66530332197685
128.0 174.66236158908012 101.69784995800812
129.0 174.7238194283989 101.7271089224512
130.0 174.79027544911625 101.75858016210402
131.0 174.85867143642363 101.79701664953683
132.0 174.92428196125582 101.83624379559222
133.0 174.98169336904053 101.85861251097857
134.0 175.04620737907132 101.88861436832273
135.0 175.07554336738895 101.90086361702781
136.0 175.12865880543066 101.94979108604028
137.0 175.18563680315648 102.0053550584572
138.0 175.25487000953845 102.04092756528524
139.0 175.32136030582714 102.0892417663638
140.0 175.38509040037914 102.13291719653031
141.0 175.4581097942611 102.17849746471232
142.0 175.5109144277055 102.24049133501352
143.0 175.55007820736947 102.24282702748906
144.0 175.6255181489004 102.29394749498877
145.0 175.69394680828836 102.34467896750445
146.0 175.75816928842076 102.40109902311298
147.0 175.81815484915276 102.45755988795042
148.0 175.88419433546983 102.51316864470246
149.0 175.94773563852718 102.57276567069407
150.0 175.99797369158486 102.61882445976748
151.0 176.05691977415782 102.66927896998426
152.0 176.1205555515205 102.72794226088548
153.0 176.1816554461902 102.78891180588651
154.0 176.21020819686737 102.79549584787522
155.0 176.27004425046889 102.85763048833779
156.0 168.8247168847678 102.35146411686095
157.0 168.8681944588386 102.32894301495008
158.0 168.9425154163978 102.35952117808452
159.0 168.9979625943755 102.39268881458702
160.0 169.0508506540854 102.42247850048608
161.0 169.1063626485003 102.45966627591773
162.0 169.16284426111807 102.49834212296493
163.0 169.21502134623907 102.53724843023525
164.0 161.7654107883981 101.50182668318872
165.0 161.79829728825015 101.46354866545046
166.0 161.82459120979036 101.42209087673426
167.0 161.8632088032487 101.38039330281791
168.0 161.89472870510716 101.34481743105144
169.0 161.920046731866 101.31731761921864
