#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:55+0000 #
#####################################################################
#
# random = 14.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 406.2809321763394 137.52877026540517
0.0 406.2809321763394 137.52877026540517
1.0 406.2809321763394 137.52877026540517
2.0 406.1860816889528 137.67772514318017
3.0 406.1478722675691 137.73188093540097
4.0 405.9535241687909 137.98228253012033
5.0 405.69237410241107 138.27910978618397
6.0 405.34868242883107 138.54058600226256
7.0 405.0201788140933 138.7787892969057
8.0 404.47301162568516 139.05465652627976
9.0 403.65366806556585 139.1427053302514
10.0 402.800480188325 139.1253826251953
11.0 401.86345554486974 139.04423682057816
12.0 400.98976212158783 139.0156716988017
13.0 400.07468237988354 139.02374677642104
14.0 399.13938943569445 139.02912094805913
15.0 398.1830570192769 138.99007807550225
16.0 397.22699063160326 138.95334807489186
17.0 396.2918859619937 138.9269290304064
18.0 395.37762421338994 138.87915369914305
19.0 394.5045788941699 138.84825817906972
20.0 393.63164160546245 138.84974461054435
21.0 392.6978026015445 138.8376753026781
22.0 391.7434170263403 138.80035971127586
23.0 390.83025529444484 138.76441556208724
24.0 389.87589504779316 138.72547527885447
25.0 388.90170272755563 138.69746426451843
26.0 388.00906497695365 138.65282732938573
27.0 387.0752212602934 138.607420562277
28.0 386.14343815921274 138.624539619593
29.0 385.19104063079016 138.56761575654744
30.0 384.259012141609 138.53612428549846
31.0 383.2847349360175 138.4712711046677
32.0 382.3742660415324 138.45984918398958
33.0 381.42262784901504 138.43774686820316
34.0 380.4715423929977 138.4108659764931
35.0 379.5202328975335 138.37192308800078
36.0 378.56984279608173 138.37538921633626
37.0 377.640260586118 138.36493170459872
38.0 376.71062147426437 138.33165527261033
39.0 375.7815550523476 138.2748959066282
40.0 374.8309225710068 138.20365718330152
41.0 373.92159607497587 138.17415513284496
42.0 372.97303425362105 138.17513100953326
43.0 372.00430242162224 138.13916927174967
44.0 371.03643086684525 138.10189802797274
45.0 370.1094174424483 138.06167033181632
46.0 369.1825888651952 138.05473448629022
47.0 368.29390239582716 137.94996785391047
48.0 367.3469775580395 137.92123021789698
49.0 366.37998525241545 137.88305218261598
50.0 365.4701563584954 137.79839305396183
51.0 364.5240903475355 137.70400166076718
52.0 363.5994276091869 137.68544916024172
53.0 362.6924542316665 137.63967255595745
54.0 361.8069472106806 137.57389365512947
55.0 360.8612623067583 137.49563135375988
56.0 359.90669855078386 137.40830331056443
57.0 358.9631527071496 137.35776587054895
58.0 357.9994929783934 137.31511372306014
59.0 357.05683853275224 137.29336138643146
60.0 356.13528674693174 137.251820040225
61.0 355.17286324700075 137.20719742803686
62.0 354.23161989467434 137.13203238742062
63.0 353.2909275192362 137.09723125625518
64.0 352.38473615537765 136.9778093546731
65.0 351.46532067189264 136.9203083154475
66.0 350.5468052708518 136.9032776312287
67.0 349.622201996096 136.80017606017879
68.0 348.74259085806307 136.76974022939777
69.0 347.8044779185361 136.73094029618687
70.0 346.8593293061779 136.65684137200554
71.0 345.96278973732086 136.60730209436394
72.0 345.02184140199296 136.52726411334925
73.0 344.06503001651714 136.47460886631617
74.0 343.17039943659216 136.41648996479927
75.0 342.259544199143 136.38651445536476
76.0 341.34187735938144 136.3807961504083
77.0 340.40893641848265 136.3471233307437
78.0 339.47487230208725 136.30014091709174
79.0 338.520138756882 136.24444883230618
80.0 337.6067570003805 136.18586524873973
81.0 336.69498470225153 136.1650634303863
82.0 335.7595382013066 136.0773333310394
83.0 334.8502556860205 135.99545770787088
84.0 333.9385650414752 135.91848832320503
85.0 333.0101137482017 135.87297444012373
86.0 332.0823720397098 135.84427594493326
87.0 331.15543957180995 135.78227919927272
88.0 330.2085528339633 135.7150165638248
89.0 329.32424277388077 135.7039211375567
90.0 328.39948227824635 135.67102235004091
91.0 327.5127831722425 135.58825983098768
92.0 326.5884521992443 135.54029247531412
93.0 325.6445561370161 135.46894209269988
94.0 324.7212646214604 135.399114918205
95.0 323.8379728539754 135.33061305815357
96.0 322.8762919695285 135.27114021697557
97.0 321.956075201058 135.1796127148247
98.0 321.09956820023984 135.16164007336653
99.0 320.18251355589035 135.0847387382879
100.0 319.29763824864466 134.98881271627067
101.0 318.41440896852964 134.94325140505646
102.0 317.4875128515841 134.8444470036058
103.0 316.5936563604956 134.79000129630484
104.0 315.6792637058514 134.6925215217882
105.0 314.82917399687057 134.66514163378542
106.0 313.9385840755136 134.6134985557951
107.0 313.02789148380504 134.509368785731
108.0 312.1581077070991 134.4001596903467
109.0 311.29859426809315 134.35975940477772
110.0 310.43242029024833 134.2779776834673
111.0 309.51233507986467 134.1705272278799
112.0 308.6299840736605 134.02823613225618
113.0 307.7535062236314 133.8887500758862
114.0 306.8694510680896 133.76450687353184
115.0 305.99762136857174 133.65187769716874
116.0 305.1240851384786 133.55977400534087
117.0 304.2512242489118 133.475029254947
118.0 303.38284221401415 133.36928314224866
119.0 302.49435295362247 133.2153179664453
120.0 301.5877894084924 133.13370025021823
121.0 300.6876088780605 132.9962627342476
122.0 299.7973003609057 132.8635787699347
123.0 298.9095981973011 132.77690001334597
124.0 298.0433725494934 132.69674121286886
125.0 297.16052733206976 132.57846359214977
126.0 296.28084888252084 132.4672180767118
127.0 295.398952175191 132.31614268662418
128.0 294.51724888466873 132.19536295753235
129.0 293.65411239652315 132.03524673268268
130.0 292.8125015473543 131.95562684487695
131.0 291.9671166878352 131.81037278118134
132.0 291.0867259605536 131.666663148057
133.0 290.2632092673128 131.57516461174853
134.0 289.43639298628176 131.46477020873374
135.0 288.59043875928234 131.3676845282825
136.0 287.77781348977055 131.24351912649675
137.0 286.93273202627125 131.12234034611305
138.0 286.08868265828966 130.96046901362115
139.0 285.3197556690188 130.80640377676212
140.0 284.54944843795306 130.62453440867236
141.0 283.7477047889876 130.49548903433052
142.0 282.90470545359864 130.31769712753317
143.0 282.1074326507148 130.15682250918275
144.0 281.26727094094065 129.93632192140944
145.0 280.4080846114943 129.7438450964461
146.0 279.6108600953875 129.55526085250528
147.0 278.81141837298003 129.36121328204038
148.0 277.977407724853 129.17360547718167
149.0 277.1779192367341 128.95374721467874
150.0 276.37610734189224 128.72543650299147
151.0 275.5655362662588 128.5113709747615
152.0 274.7171864011116 128.3052158949111
153.0 273.911951192636 128.12277863004763
154.0 273.10514151113244 127.95385753333288
155.0 272.2612306779725 127.74269291968663
156.0 271.50016055617414 127.55973984028613
157.0 270.6768006496615 127.37063019030862
158.0 269.8578447353364 127.16539933228165
159.0 269.0409245840628 126.96706015690705
160.0 268.24425412682575 126.77219702669102
161.0 267.4098412637463 126.55036660058347
162.0 266.6182994525657 126.31372304276533
163.0 265.78723985268965 126.08812808430204
164.0 264.95785669020285 125.86072635070524
165.0 264.1477347269486 125.61820729679941
166.0 263.40831148251397 125.43397163399555
