#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:00+0000 #
#####################################################################
#
# random = 0.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 261.8920874170176 150.7281975328938
0.0 261.8920874170176 150.7281975328938
1.0 261.8920874170176 150.7281975328938
2.0 261.7177993442342 150.78312400866045
3.0 261.57469127748624 150.81713501295718
4.0 261.37304782509926 150.8804607064613
5.0 261.07923255634813 150.9198407354221
6.0 260.6639668983521 150.8486899079163
7.0 260.12156546987234 150.6550022402613
8.0 259.52249191484356 150.47835493219614
9.0 258.93918410681124 150.30669556508514
10.0 258.3886408119061 150.15544128432566
11.0 257.7935789911985 149.96140058486657
12.0 257.27509204423035 149.81859856648072
13.0 256.70849071181675 149.6810356770729
14.0 256.1323678082512 149.54308907030102
15.0 255.5392642333713 149.3663118887992
16.0 254.94771935876045 149.19182218191656
17.0 254.36645629520544 149.0325947184871
18.0 253.8064063897203 148.83513308596773
19.0 253.27060703435166 148.65057640892584
20.0 252.73243303598176 148.5144406307173
21.0 252.15915652968013 148.33303254557893
22.0 251.5686532420012 148.1589418859736
23.0 250.9945650589547 148.00152689119042
24.0 250.40786151928435 147.7919473347051
25.0 249.8135781225757 147.58796089546922
26.0 249.258056477869 147.39309525146538
27.0 248.6824636394576 147.22224271960135
28.0 248.12560267006612 147.0527176479275
29.0 247.5611384508584 146.82133072289537
30.0 246.99523068880754 146.61312155094444
31.0 246.3924185905834 146.37837811147662
32.0 245.84226293200368 146.20080583882822
33.0 245.25366405734675 145.99564473198058
34.0 244.67474435207228 145.81513238414405
35.0 244.09279859669292 145.61740841667284
36.0 243.5088068206901 145.43178304628796
37.0 242.94755813861164 145.23990750901024
38.0 242.3767605896079 145.0188931546472
39.0 241.80329166522029 144.80346698187006
40.0 241.22506842213753 144.5925519206965
41.0 240.65795101003366 144.39882893780666
42.0 240.0760508544581 144.21601356655077
43.0 239.48176913150587 144.01880516347305
44.0 238.88748740946338 143.82200523003735
45.0 238.3087136525057 143.6119830007194
46.0 237.74406840668155 143.45789987250907
47.0 237.1820334570183 143.23631530623726
48.0 236.59344716186806 143.03712015208995
49.0 235.9991654410497 142.8423487164074
50.0 235.43557581242848 142.65653765450767
51.0 234.85592123959452 142.44643715429612
52.0 234.27816793952846 142.24059439722419
53.0 233.7033950712155 142.03008369518824
54.0 233.1460742680948 141.84776337713453
55.0 232.56785113289914 141.64249868755238
56.0 231.9785882208976 141.44601638800916
57.0 231.38859150923633 141.25163823915764
58.0 230.7955888743859 141.0585013023883
59.0 230.22234579214322 140.8907848477314
60.0 229.65405181382684 140.71850716137422
61.0 229.06104912206675 140.52665826877305
62.0 228.47201147139677 140.3333863031315
63.0 227.89140727040456 140.1640771044209
64.0 227.31131137122534 139.9614587276136
65.0 226.74846596180734 139.7957702801824
66.0 226.18304086009982 139.6225768421422
67.0 225.60166060312386 139.42330622045301
68.0 225.05695585985907 139.2152805510354
69.0 224.4858204891824 139.05436804966124
70.0 223.9072298995992 138.86343653846043
71.0 223.33415613881263 138.67855574770672
72.0 222.7418609953622 138.49269270286223
73.0 222.1475287458433 138.3082236302431
74.0 221.59194569910173 138.1103286562035
75.0 221.03086845933854 137.9355294561016
76.0 220.4572849387939 137.76822598380411
77.0 219.87063207690971 137.58783807175212
78.0 219.27410331039766 137.40910030120492
79.0 218.67752032688318 137.23090978167275
80.0 218.1073439958701 137.07729941342618
81.0 217.54663691040165 136.92270403352904
82.0 216.95290202610758 136.74501202939308
83.0 216.38114700255005 136.55171836965778
84.0 215.82193285348092 136.35870818001396
85.0 215.2371817139045 136.18474214812898
86.0 214.6529450840395 136.01784478537752
87.0 214.11184362414505 135.89919126639217
88.0 213.5158388245164 135.7239339460177
89.0 212.97776616943335 135.58930355944608
90.0 212.40461536366163 135.42319171197528
91.0 211.85983474958394 135.26070235253192
92.0 211.2828440892322 135.10549801449298
93.0 210.69099184039405 134.92997465937208
94.0 210.11180097520685 134.75921734985198
95.0 209.57337200016354 134.61311944982236
96.0 208.98622493275374 134.4419392457177
97.0 208.3952639844473 134.26830501103254
98.0 207.85075615165124 134.10602200219927
99.0 207.2558369486733 133.93191302225634
100.0 206.7104921198512 133.79900246354174
101.0 206.14051251910905 133.6624430817107
102.0 205.5462162208207 133.49162628477052
103.0 204.98296562307908 133.3584427741461
104.0 204.40744151874745 133.18920632535375
105.0 203.87094227108045 133.08676836728407
106.0 203.30695316473643 132.94485627117754
107.0 202.73290044774896 132.75135671439227
108.0 202.16651338029757 132.57748881228667
109.0 201.61747604096982 132.41653549564873
110.0 201.07086738553684 132.2883736077187
111.0 200.47655855084918 132.12203608662048
112.0 199.9144809181466 131.94393030653242
113.0 199.3405016046264 131.77807774756485
114.0 198.77997183195575 131.6230343231079
115.0 198.22676904504814 131.46438315687487
116.0 197.65691417521995 131.32663488982593
117.0 197.0922513695543 131.20747288600253
118.0 196.50121098475802 131.04295499806057
119.0 195.92045577891452 130.87198899406897
120.0 195.34285907002837 130.7368045923424
121.0 194.7509547340164 130.5738321401794
122.0 194.1695029734503 130.4073670599561
123.0 193.58708990994512 130.26729882079255
124.0 193.03901238012728 130.14109648983032
125.0 192.46348073270008 130.0080870525603
126.0 191.87824700703104 129.85400210581142
127.0 191.31054989534377 129.69141727429837
128.0 190.74789103106198 129.54844020372508
129.0 190.18761991808285 129.39751765035305
130.0 189.64128761134705 129.3027129097053
131.0 189.09102979481005 129.1305477527825
132.0 188.51661735562138 128.9736299965164
133.0 187.97892419129712 128.84837027231396
134.0 187.4234371789703 128.7189864100962
135.0 186.90315845639194 128.58701979872802
136.0 186.37334141881396 128.46050069710878
137.0 185.79016342430876 128.31882998101514
138.0 185.20909684373058 128.17281295493984
139.0 184.671678786951 128.03731371676076
140.0 184.12357498946778 127.87316662222258
141.0 183.5426004245727 127.71143736949635
142.0 182.9663088560328 127.54291285106069
143.0 182.43954367387764 127.35653444666053
144.0 181.87205623233638 127.18146863169979
145.0 181.2787354134842 127.03345720044814
146.0 180.74143161488544 126.88704373694749
147.0 180.19306118126158 126.75838020711193
148.0 179.6537904563529 126.5936712188471
149.0 179.12240948403158 126.3969489374504
150.0 178.5769452667798 126.21387179343381
151.0 178.03205616867845 126.0646749170832
152.0 177.45905325910215 125.89026588012615
153.0 176.92475612971214 125.7571063112686
154.0 176.3994898760633 125.59255751200088
155.0 175.82677284625345 125.41932011450304
156.0 175.3182605896299 125.30867535633789
157.0 174.7769205277813 125.12032319764957
158.0 174.22192823377463 124.9686664425376
159.0 173.66113710034028 124.81804072928394
160.0 173.116428074401 124.664616418497
161.0 172.5404101476046 124.49681929929172
162.0 172.00599515089937 124.31561471573355
163.0 171.43261596500852 124.14780055475235
164.0 170.85978570970497 123.97983047670806
165.0 170.28721766316212 123.81210408422514
166.0 169.7568345769686 123.69201729932755
167.0 169.1963878405314 123.5431269775223
168.0 168.62427236008048 123.37661793040104
169.0 168.07268028250704 123.1829907655265
170.0 167.55848272523934 122.96821409528182
171.0 167.0552234063015 122.79272535663587
172.0 166.54115929101133 122.64048617047666
173.0 165.99060425242445 122.44783713953859
174.0 165.4605472569897 122.25265770527646
175.0 164.95839283401384 122.0995920623916
176.0 164.42270928011885 121.92696235825522
177.0 163.88680210624327 121.71921096131567
178.0 163.35100555649487 121.52954917819531
179.0 162.83086638660484 121.36041269182519
180.0 162.30339682388635 121.15577704817095
181.0 161.75292405971837 120.9671665219885
182.0 161.21701795836088 120.76208756415376
183.0 160.69030564147855 120.58137492648942
184.0 160.16294131093875 120.39132243048671
185.0 159.65039138164477 120.25316398654189
186.0 159.12107742653288 120.08404018881771
187.0 158.59927887999913 119.89247320738933
188.0 158.06369985850966 119.72979942839191
189.0 157.52129994027146 119.55205130293109
190.0 156.99301129811965 119.38769870002075
191.0 156.48103372910933 119.2008589475428
192.0 155.95800154398776 119.02012955990628
193.0 155.40988473013988 118.85090066048174
194.0 154.8623182152832 118.68203361514594
195.0 154.31522309316475 118.51420525878488
196.0 153.79334325282437 118.35712515394411
197.0 153.27970802213804 118.2112839403348
198.0 152.75773418738217 118.04003172659009
199.0 152.22348307953715 117.86145632648504
200.0 151.68690575384883 117.69003639503893
201.0 151.18812664980973 117.56211105760335
202.0 150.65148165819332 117.37391381763263
203.0 150.1299656505291 117.17295102894798
204.0 149.59885147237304 117.01288668654828
205.0 149.08522187800642 116.87442142938258
