#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T13:54+0000 #
#####################################################################
#
# random = 7.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 405.01609841492467 136.2345118247801
0.0 405.01609841492467 136.2345118247801
1.0 405.01609841492467 136.2345118247801
2.0 404.9557542757023 136.32750807086336
3.0 404.9341519388102 136.34627003149123
4.0 404.80926468502884 136.5152779773747
5.0 404.58175332971945 136.7647996455687
6.0 404.2676567299756 136.9934556517012
7.0 403.9715842268354 137.2219176724605
8.0 403.455670051073 137.41650514511602
9.0 402.7151038873571 137.46411728539297
10.0 401.9139625059524 137.395546186733
11.0 401.03489080020046 137.26157513367437
12.0 400.22022917794175 137.1664919464919
13.0 399.36442120941973 137.11743335173094
14.0 398.4904131748646 137.05882598105453
15.0 397.59511877321694 136.96049589913176
16.0 396.70020596913986 136.86203609528766
17.0 395.8266240540368 136.77725996441777
18.0 394.97281390897865 136.66820323426336
19.0 394.160110844895 136.58034929323398
20.0 393.34718342336504 136.51794428364897
21.0 392.47778791502174 136.44551911550846
22.0 391.5885409797124 136.34388513564852
23.0 390.7380603930423 136.2397390110021
24.0 389.8484551873591 136.13790335955696
25.0 388.94137652713334 136.04258215533156
26.0 388.1105223439106 135.93573667951867
27.0 387.2418037471125 135.82537205918734
28.0 386.3786108547012 135.77349124394271
29.0 385.4952348451198 135.64231823672054
30.0 384.63131691743575 135.5378842853615
31.0 383.7249730323544 135.40958702551598
32.0 382.882791279428 135.32246520822122
33.0 382.0012904195348 135.2304334575186
34.0 381.121582381068 135.13222382270072
35.0 380.24001700154577 135.01869105726288
36.0 379.3623944825563 134.94791724541372
37.0 378.50545360660135 134.86492365622755
38.0 377.6478786476318 134.75802253176613
39.0 376.7923470402987 134.62476514791902
40.0 375.91213361808883 134.4845958093734
41.0 375.0746887544931 134.38354670924278
42.0 374.2013000935835 134.30352008732785
43.0 373.3088002887761 134.19020647420086
44.0 372.4172093527017 134.07578995343783
45.0 371.56505758236307 133.9588637125001
46.0 370.716040498351 133.8718122280147
47.0 369.91563659706367 133.67537262314073
48.0 369.06649209916986 133.5382921048715
49.0 368.1989403798804 133.38910291213034
50.0 367.3768735983663 133.21260171084674
51.0 366.5097381489665 133.04678900429525
52.0 365.68497686938787 132.9127961692157
53.0 364.86881323820313 132.76752675660623
54.0 364.0614244664721 132.61869885728345
55.0 363.20815747219007 132.44433195377187
56.0 362.329261467423 132.29114260425837
57.0 361.4792587004575 132.13433003803948
58.0 360.61839003029667 131.9759947665889
59.0 359.77988686827763 131.83635762687513
60.0 358.96177074485905 131.67843938553074
61.0 358.10248814615034 131.52117096299722
62.0 357.2882097524975 131.36727249398214
63.0 356.45363513621345 131.21418647276897
64.0 355.6252662013083 131.0298827985058
65.0 354.8442155434348 130.85045444066265
66.0 354.0768287601881 130.72956158794693
67.0 353.2500585399161 130.52905362468476
68.0 352.4732288427678 130.3833023458114
69.0 351.64456701775924 130.22116010779152
70.0 350.79517328292945 130.05288759111545
71.0 349.99692529851177 129.8956223521629
72.0 349.152835507915 129.71796457032096
73.0 348.30737753940406 129.54371820078973
74.0 347.52411785896703 129.3541328169974
75.0 346.7232201676584 129.21353108679813
76.0 345.9221487168199 129.0836633148782
77.0 345.1029552620455 128.92315197272322
78.0 344.2840805996191 128.74799210120312
79.0 343.4468029993952 128.565458649792
80.0 342.64779129266867 128.38085622432314
81.0 341.8525924238995 128.23270505416585
82.0 341.0221968994335 128.0399611312769
83.0 340.2286331662667 127.82903768407878
84.0 339.4291480699303 127.63947010511811
85.0 338.6220551768098 127.46600811202057
86.0 337.813693666453 127.30789129406774
87.0 337.00697219463814 127.12108716223685
88.0 336.1772425787696 126.93285838253935
89.0 335.4176083644209 126.78862890714437
90.0 334.6128701328517 126.62693479596334
91.0 333.8374360820123 126.43811059225034
92.0 333.0354046329979 126.2602112166615
93.0 332.2177961927197 126.0562877758116
94.0 331.4210884450295 125.85210943064355
95.0 330.65392335583107 125.65792645996729
96.0 329.81426494393827 125.47542395032252
97.0 329.0041836010714 125.2647932925112
98.0 328.2632478895161 125.11648391930468
99.0 327.48348125392926 124.89945292929588
100.0 326.70594015847615 124.6954279875385
101.0 325.94823135713506 124.52311567678825
102.0 325.13966093731597 124.31080909510034
103.0 324.3734392336639 124.12864554242327
104.0 323.58413230309316 123.90274907922746
105.0 322.8607913431781 123.74132964020254
106.0 322.09790515960304 123.55747012288083
107.0 321.3139125173414 123.33080695993401
108.0 320.53853366502557 123.10640961199749
109.0 319.7855372409829 122.97928433382054
110.0 319.04149815818624 122.78025653579957
111.0 318.24534006178686 122.55653993713186
112.0 317.4875861776336 122.29542984856037
113.0 316.72502575390956 122.05435630714902
114.0 315.97561076060913 121.8522813924405
115.0 315.207959310127 121.65336544108101
116.0 314.4777012380007 121.42525629074692
117.0 313.7619731110644 121.21725437999173
118.0 313.0135933320571 121.00065919010122
119.0 312.22042027879087 120.77544450573797
120.0 311.4612985980942 120.53967400457795
121.0 310.6773085029932 120.30739113539583
122.0 309.9147568245582 120.05946439263133
123.0 309.16184972558005 119.84924182084579
124.0 308.43178984054936 119.63736233169439
125.0 307.67183217763267 119.40735320510622
126.0 306.90771113074305 119.19368228835415
127.0 306.16298377865587 118.95153200404447
128.0 305.4065263090461 118.722481085312
129.0 304.6563326595298 118.46698986062387
