#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:57+0000 #
#####################################################################
#
# random = 8.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 151.0818315497367 262.31408831473686
0.0 151.0818315497367 262.31408831473686
1.0 151.0818315497367 262.31408831473686
2.0 151.15787151595802 262.12011330986365
3.0 151.20270639281142 261.9610653284941
4.0 151.2933004248989 261.73627701261375
5.0 151.3538630340449 261.4461352798496
6.0 151.2412388957398 260.95841539055465
7.0 151.0093089660952 260.4091464173545
8.0 150.79398234440754 259.79596187364814
9.0 150.5820688933471 259.2035053765353
10.0 150.41377138838885 258.6544425532955
11.0 150.17479046581394 258.0537361916334
12.0 149.9929264391042 257.5161823731324
13.0 149.820583495305 256.93544230279525
14.0 149.6503776258293 256.34324000574003
15.0 149.43742974017164 255.73351052138784
16.0 149.2235009413925 255.12537515037434
17.0 149.02661221416906 254.5255497706744
18.0 148.80860529136302 253.9354952929781
19.0 148.6047233699231 253.36821996310871
20.0 148.44260654168752 252.8075920877246
21.0 148.2514915863173 252.19986964574665
22.0 148.04025257196966 251.59153166620357
23.0 147.8450906048989 251.00633436427452
24.0 147.62446992399828 250.3861647108832
25.0 147.4102108068817 249.75719740364613
26.0 147.20363399320212 249.17543957298096
27.0 146.99980510007592 248.58768958131452
28.0 146.8284970116181 247.99141261760363
29.0 146.59944299659713 247.38004793836703
30.0 146.38434164195374 246.77822695125874
31.0 146.1287383265842 246.1490823085655
32.0 145.9421257721511 245.56190674006476
33.0 145.72561784686408 244.9394676150719
34.0 145.53604617199608 244.32946498280515
35.0 145.3271507140901 243.71570047681337
36.0 145.13265577204464 243.09907934487694
37.0 144.9370434549573 242.49836104657595
38.0 144.71058470940142 241.88879050309308
39.0 144.48258426292958 241.27832651815106
40.0 144.2550555958992 240.66854802992216
41.0 144.04363360860737 240.07885153489266
42.0 143.85305606057207 239.4634411145419
43.0 143.64394145768813 238.83447380727856
44.0 143.43508530024755 238.20521961563665
45.0 143.21727828301843 237.5857455780132
46.0 143.04641146142473 237.00007403431252
47.0 142.79777113054277 236.41798817602162
48.0 142.58614998002992 235.7956983146612
49.0 142.37892301175674 235.16669569323426
50.0 142.17552116213628 234.5782001838461
51.0 141.9557017416609 233.9639045786585
52.0 141.7392612189819 233.34933836502526
53.0 141.52124979168582 232.7352659292144
54.0 141.31579877331185 232.15512418970272
55.0 141.0920609883171 231.54530733481943
56.0 140.87803399904095 230.92393900809444
57.0 140.6693090962756 230.30114486116432
58.0 140.4648338004315 229.67213916447977
59.0 140.28456589781496 229.06365213223364
60.0 140.1023039712002 228.46120214171208
61.0 139.89883086932508 227.83219644161844
62.0 139.6899186509307 227.21087920713853
63.0 139.50892679009007 226.598599582689
