#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:59+0000 #
#####################################################################
#
# random = 3.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 263.8914691879543 148.9112569952515
0.0 263.8914691879543 148.9112569952515
1.0 263.8914691879543 148.9112569952515
2.0 263.7644558373777 148.96333925512715
3.0 263.65343502460496 149.0022166121467
4.0 263.499876711422 149.07292943798848
5.0 263.2621220301392 149.09302099866906
6.0 262.945834133826 149.0368507428105
7.0 262.537604046266 148.90597150102576
8.0 262.08224932680713 148.75738547844108
9.0 261.6279734074921 148.59718090545715
10.0 261.1984752059231 148.4472628055767
11.0 260.7247968106141 148.2733996862655
12.0 260.32600790763627 148.13057117045045
13.0 259.8796889743162 148.00240513793005
14.0 259.4360874903228 147.87843336037977
15.0 258.969132372001 147.7129843493645
16.0 258.50275213887306 147.54985623668298
17.0 258.04859047762335 147.40199386508667
18.0 257.5998307147709 147.2300685815151
19.0 257.174795051093 147.08862924838232
20.0 256.7497695947171 146.9841752971264
21.0 256.2789071555328 146.84399332398382
22.0 255.83388250844436 146.70000350605017
23.0 255.38409123440442 146.55177066088697
24.0 254.91647134212977 146.3870531073011
25.0 254.43920146370542 146.2259278249876
26.0 253.9948834927177 146.0661391432268
27.0 253.536429738514 145.91587410351698
28.0 253.08728065598947 145.78539478973346
29.0 252.64454317087095 145.6309818609985
30.0 252.20918251424578 145.4545356050419
31.0 251.737267055641 145.2688696477406
32.0 251.31498532746096 145.1392191948652
33.0 250.84196770938203 144.97506296381752
34.0 250.37371022442736 144.82969160051206
35.0 249.90614288157042 144.67076398161814
36.0 249.45688292455304 144.50264369426353
37.0 249.03777099912966 144.33246898477395
38.0 248.60329847483567 144.150838485445
39.0 248.14956498718604 143.9822095747039
40.0 247.6901469066527 143.81567985384802
41.0 247.2290584635289 143.66701464042652
42.0 246.76211316113128 143.52452756010373
43.0 246.2856040285814 143.3688396558635
44.0 245.81098530793096 143.21133154606164
