#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T14:06+0000 #
#####################################################################
#
# random = 0.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 183.49068010538994 103.23511959862296
0.0 183.49068010538994 103.23511959862296
1.0 183.49068010538994 103.23511959862296
2.0 183.50242997820035 103.24050915316094
3.0 183.50574807292222 103.23905536332593
4.0 183.52643351386644 103.23814586913896
5.0 183.57248212001426 103.22045135023724
6.0 183.62574041658993 103.2142272621477
7.0 183.6661431991067 103.21179703834528
8.0 183.7165392959898 103.19759672246232
9.0 183.7683383951205 103.18419315479652
10.0 183.81269749210654 103.17482975753117
11.0 183.86066684991115 103.17065923736062
12.0 183.90913885321098 103.16065507962907
13.0 183.95913526462917 103.14603010585815
14.0 184.01224154388117 103.13537476996338
15.0 184.05793123149942 103.1359816815777
16.0 184.1130739100178 103.12435938403243
17.0 184.16414605212813 103.11191444015405
18.0 184.21872679280204 103.09780767903894
19.0 184.26633824694048 103.09057628993746
20.0 184.31617541113476 103.09104188095984
21.0 184.37048072432955 103.07833856450578
22.0 184.42170750929293 103.07180395687877
23.0 176.97775785095894 103.10934952983686
24.0 177.0324649076281 103.0924436654556
25.0 177.09119253023823 103.07780409158195
26.0 177.13931562109045 103.06331506628575
27.0 177.1918305012505 103.05558637266263
28.0 177.24748613702027 103.04029779882245
29.0 177.30516798532219 103.02615741304474
30.0 177.35967045973862 103.01540096850236
31.0 177.41276600786682 103.0082703513675
32.0 177.47293375488258 102.99457000353136
33.0 177.53108111944059 102.97957510172725
34.0 170.0889493867289 102.5131406795993
35.0 170.14493058777038 102.50071515813622
36.0 170.20338784937485 102.48495659669553
37.0 170.2613408922941 102.47363750460136
38.0 170.3209675035785 102.46372663990789
39.0 170.380127359908 102.45218144905522
40.0 170.43605064397698 102.4335655567809
41.0 170.49182107470395 102.42480639252034
42.0 170.55321437402284 102.41125851821621
43.0 170.61489292944853 102.39779781353904
44.0 170.67687507655816 102.38442124774595
45.0 170.738257900266 102.37349584141582
46.0 170.7985382513367 102.35767120485805
47.0 170.85041421600533 102.34807235554193
48.0 170.9127338434696 102.33366538855786
49.0 170.96887815761883 102.3320966227501
50.0 171.02783918181936 102.32514778169683
51.0 171.08980511498055 102.31599187688518
52.0 171.15533455725418 102.30158567222142
53.0 171.22404818708353 102.29070012528216
54.0 171.2836681641636 102.28320684787738
55.0 171.33901971021973 102.26300399162952
56.0 171.40309485707814 102.25296965703927
57.0 171.4724455898441 102.23970949165765
58.0 171.54027694034713 102.22702708082168
59.0 171.60816961734545 102.21428890028672
60.0 171.67791268774224 102.20204510426247
61.0 171.7467648452607 102.18975008984033
62.0 171.81617830687495 102.17751824138205
63.0 171.88403379939294 102.1635407789772
64.0 171.94698908774126 102.16353403594746
65.0 172.01652709467044 102.15123515260386
66.0 172.08742464979233 102.14017759701044
67.0 172.1543478082624 102.13605566696816
68.0 172.22049895918155 102.11820457536442
69.0 172.29131272960805 102.10641315379614
70.0 172.3591015461609 102.09824500506865
71.0 172.4300540214639 102.0822071618779
72.0 172.5053618671412 102.07173094186219
73.0 172.57821765751842 102.06167472666039
74.0 172.65089749966867 102.04753105113802
75.0 172.72445787869592 102.04001849042433
76.0 172.7866246531538 102.04450326489075
77.0 172.8514725858124 102.05046477816144
78.0 172.92687906354863 102.04173532837028
79.0 173.00182357053663 102.03304805746359
80.0 173.0727054685092 102.01803341183786
81.0 173.14870729258143 102.00938304394397
