#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:08+0000 #
#####################################################################
#
# random = 11.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 168.92711395566343 103.14897562593802
0.0 168.92711395566343 103.14897562593802
1.0 168.92711395566343 103.14897562593802
2.0 168.93554945391392 103.15434213302397
3.0 168.94208689230513 103.14458421651457
4.0 168.95939475931172 103.1349545002787
5.0 168.9963406767135 103.11853582726992
6.0 169.0381013813405 103.11234804043912
7.0 169.07469446531573 103.098529350476
8.0 169.11487556245507 103.07903439342293
9.0 169.15645029154345 103.0604488076513
10.0 169.19083147629053 103.04548261617398
11.0 169.22848726373556 103.03408699528407
12.0 169.26746671283166 103.01857242202612
13.0 169.30616495027152 102.99762050399326
14.0 169.3481473118458 102.98087146476871
15.0 169.38679402510851 102.9668071171798
16.0 169.42945985150112 102.94993362626238
17.0 169.47025767465257 102.93090375480762
18.0 169.51754009260358 102.91060693581522
19.0 169.55722779854293 102.89702353930326
20.0 169.6027205019041 102.88281751079828
21.0 169.64419566500882 102.86986846228451
22.0 169.68491224255783 102.85700173776512
23.0 169.7304493393369 102.83913248228222
24.0 169.77281799148315 102.82067588647762
25.0 169.81710873644286 102.80522803186652
26.0 169.84662512603094 102.79363467682519
27.0 169.87862637858987 102.78412650024364
28.0 169.91639038692702 102.76732516683931
29.0 169.95449677202424 102.75276903993093
30.0 169.98836137468763 102.74080554895819
31.0 170.02742670082264 102.73281415516236
32.0 170.07647856896747 102.71851688599799
33.0 170.12178094958003 102.70331156747844
34.0 170.1671079670863 102.68861124243368
35.0 170.21170974234323 102.67597973424476
36.0 170.25727911347863 102.66102463830063
37.0 170.30216590827007 102.65061994183006
38.0 170.34841458876244 102.64179000627445
39.0 170.3933946139509 102.63352244276622
40.0 170.43319559999875 102.61577874006105
41.0 170.47443267132135 102.60875670693507
42.0 170.52076490981224 102.59755955350333
43.0 170.56707229261505 102.58670807902503
44.0 170.61361959191217 102.57611956804018
45.0 170.65941924157215 102.56849704097338
46.0 170.70477229041407 102.55641732021901
47.0 170.74069353177393 102.54803259952587
48.0 170.7805228691416 102.53609974932613
49.0 170.82782433706305 102.52606637113489
50.0 170.87603075563666 102.52251708227251
51.0 170.92089162483362 102.51756906890843
52.0 170.9694288954099 102.50801478944888
53.0 171.0147884099622 102.51287316617946
54.0 171.05343010460044 102.52243492060464
55.0 171.08710347358306 102.51774869997718
56.0 171.12642187829064 102.52331591892012
57.0 171.17748504537815 102.51578992710458
58.0 171.22764270310577 102.50896598395677
59.0 171.2789193395071 102.50370737027261
60.0 171.3234977907348 102.50813559791366
61.0 171.37519549475283 102.50232198010387
62.0 171.42744874412872 102.49636337116064
63.0 171.4776265313457 102.48961294503202
64.0 171.52270687574037 102.49681226751866
65.0 171.57764686693108 102.49139279766014
66.0 171.6308772758166 102.48815252621931
67.0 171.68076705616326 102.4907231237393
68.0 171.72908125069497 102.48099561499762
69.0 171.78226372698188 102.47823095177488
70.0 171.83345794788966 102.47806612395827
71.0 171.88717539721287 102.47116813592227
72.0 171.94450396705932 102.46995617693699
73.0 171.99943418728674 102.4694708993356
74.0 172.05621482229512 102.46659024448098
75.0 172.10955257636752 102.47038753233379
76.0 172.16457200750048 102.4702490533034
77.0 172.22277432035162 102.47146147993155
78.0 172.28011063028396 102.47394294579567
79.0 172.3306937086968 102.47565993602556
80.0 172.38409594323466 102.4739098756436
81.0 172.44231788361296 102.47848388628657
82.0 172.4968228053905 102.4952387627031
83.0 172.55024057089358 102.5135390484518
84.0 172.58433032677644 102.5167201680864
85.0 172.63238193312975 102.53395132046552
86.0 172.68105454798035 102.55233728221103
87.0 172.72854449442983 102.57034646257239
88.0 172.78559848401036 102.57777516192131
89.0 172.84165143628886 102.58851874257402
90.0 172.9018206403391 102.59621998979544
91.0 172.94316051449718 102.58115224119278
92.0 173.00514504635592 102.59184789040773
93.0 173.06835455915265 102.60482104475913
94.0 173.13066723528928 102.61679620080714
95.0 173.18883267202565 102.62315246659668
96.0 173.25104160351603 102.63728751435448
97.0 173.31633607302172 102.65240073711618
98.0 173.3803333840367 102.67130486839913
99.0 173.44302506654716 102.69171738470182
100.0 173.50445833600872 102.70915642341785
101.0 173.56878720865947 102.72582336091388
102.0 173.63480408121674 102.74574499931923
103.0 173.69930553268682 102.76472968669067
104.0 173.7659457215259 102.78659775402693
105.0 173.83240763594017 102.80695340442611
106.0 173.88608640656616 102.84595420359786
107.0 173.95157462690528 102.8754934457697
108.0 174.01328336009655 102.90025132038379
109.0 174.07850920436113 102.9323258737107
110.0 174.12800590076844 102.97285015878421
111.0 174.19437475907083 103.00290438073257
112.0 174.25507804590157 103.04176457102808
113.0 174.3184909187862 103.06323233970471
114.0 174.35566391973123 103.07046116132138
115.0 174.40706104627088 103.12298606611765
116.0 174.47453492097233 103.1522023968104
117.0 174.54420132792575 103.18429695031544
118.0 174.60465194035615 103.23526237436099
119.0 174.66390909732934 103.28526416577274
120.0 174.73033507060472 103.32402937218893
121.0 174.81239267886414 103.35949734519973
122.0 174.88343422697244 103.39188663283582
123.0 174.95619798261558 103.42847870704634
124.0 175.0305778373498 103.46812388258657
125.0 175.10413859720327 103.50823541933217
126.0 175.18010984471587 103.54881007282292
127.0 175.25046517835287 103.58763576896588
128.0 175.32313246259625 103.63135061280535
129.0 175.38835989115128 103.67180924882175
130.0 175.44431553593242 103.72880042711549
131.0 175.51626145854004 103.77794145688141
132.0 175.5845151419272 103.82712879471369
133.0 175.64556185601597 103.85683292234414
134.0 175.71420654330868 103.89454055350429
135.0 175.75950087459117 103.89701978102624
136.0 175.82800499399582 103.93971654670794
137.0 175.88357680522975 104.00006840172875
138.0 175.94873691351847 104.04387168589635
139.0 175.99599064406198 104.11187583801293
140.0 176.05535143904697 104.16107420901066
141.0 176.12441584320604 104.21010064569954
142.0 168.6914392559796 103.7152839388304
143.0 168.73184436667552 103.69198106733059
144.0 168.80384873567095 103.71719336248096
145.0 161.36813867849722 102.64716039677985
146.0 161.42772436757943 102.59325672100657
147.0 161.48127131561566 102.53938035163661
148.0 161.5402996067624 102.48530804778221
149.0 161.59718587572763 102.43528688580936
150.0 161.64038540068424 102.40312201858684
151.0 161.69208188598412 102.34352971661166
152.0 161.74851704255764 102.2939512952825
153.0 161.80215832570462 102.24678223634483
154.0 161.83158022630985 102.22713858352617
155.0 161.88393448499573 102.1814844321446
156.0 161.93053169729066 102.13281234726448
157.0 161.9479083982944 102.13243227265147
158.0 161.9891682718859 102.09448598629803
159.0 162.03413121313866 102.05167254556265
160.0 162.0762005713664 102.00623935146974
161.0 162.1202994214744 101.96977077618855
162.0 162.16555105443726 101.93603721247281
163.0 162.20635312075242 101.90329867103452
164.0 162.2310277015287 101.88364775347615
165.0 162.25881033513403 101.86788140083645
166.0 162.27488069993873 101.84838649633771
167.0 162.30800283974497 101.82640093296591
168.0 162.34231700091993 101.8042224324742
169.0 162.3724944558874 101.78337762757306
170.0 162.4053967141045 101.76590799616169
171.0 162.42610630305055 101.74647701290567
172.0 162.44749635610341 101.73231503487737
