#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T14:06+0000 #
#####################################################################
#
# random = 1.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 191.47534055281426 103.70858004633592
0.0 191.47534055281426 103.70858004633592
1.0 191.47534055281426 103.70858004633592
2.0 191.4979529765121 103.7061259948367
3.0 191.51952907799105 103.71199285308587
4.0 191.54408487046354 103.71859029917731
5.0 191.59469915608005 103.71876032778883
6.0 191.6514257643618 103.70809036740633
7.0 191.69376280547957 103.72195018217192
8.0 184.24479508200716 104.29368413241471
9.0 184.29727621121867 104.2831158521844
10.0 184.3425020191651 104.27655165874988
11.0 184.38817299641218 104.28279800504082
12.0 184.43711789433533 104.27566819521654
13.0 184.487449399211 104.26359334590548
14.0 184.5411750519296 104.25584170881707
15.0 184.59202078042256 104.2510425842657
16.0 184.64626626637937 104.2424037703048
17.0 184.69896155657509 104.23280003310005
18.0 184.75368637889358 104.22214170514633
19.0 184.80376251789718 104.21709220845064
20.0 184.85726807064555 104.21256463132362
21.0 177.4117094576591 104.28116143537767
22.0 177.4649757030738 104.27312872673949
23.0 177.5212730924064 104.25923491860884
24.0 177.57638742212654 104.24546006570586
25.0 177.63346214180243 104.23437862125137
26.0 177.68017205273438 104.22385362851796
27.0 177.73157680601375 104.21899431662855
28.0 177.78755258027834 104.20699820203808
29.0 177.84544468621755 104.1962487929002
30.0 177.90022056336522 104.18900226463067
31.0 177.95402303367192 104.18457785340982
32.0 178.01421106068514 104.17433697660466
33.0 178.0725917188597 104.16302011341551
34.0 178.13058295615068 104.15165488378568
35.0 170.68670509064486 103.73804611437001
36.0 170.74525698357203 103.72612582458422
37.0 170.80342375205268 103.71852567810215
38.0 170.86341970958156 103.71222960928965
39.0 170.92266777201075 103.70457269381784
40.0 170.97692099080783 103.68763574910639
41.0 171.03321038897914 103.68215496183103
42.0 171.09638463631188 103.67242541323014
43.0 171.1598261671244 103.66285636401726
44.0 171.22506257932423 103.6527953048461
45.0 171.2880027796456 103.64531762805903
46.0 171.34967271259654 103.6330986954033
47.0 171.40166392842357 103.62380656413552
48.0 171.46555023986934 103.6133138895386
49.0 171.53045280639057 103.60412715414091
50.0 171.59117085832284 103.60192462099333
51.0 171.65297236711558 103.59697132939688
52.0 171.71867315347535 103.58717345004142
53.0 171.78759205525924 103.58044668142558
54.0 171.8483004295706 103.57831386182852
55.0 171.90714363631733 103.56092704761684
56.0 171.96957577795362 103.5563547413549
57.0 172.03878010875846 103.54779359578016
58.0 172.1065297509756 103.53988724263257
59.0 172.17433782785258 103.53189200457133
60.0 172.24622997636143 103.5240506727673
61.0 172.31503990455857 103.51655732290263
62.0 172.3839340969353 103.50933986683458
63.0 172.45172096028637 103.50020263251272
64.0 172.51500573481863 103.50450547148944
65.0 172.58441153704928 103.49714803538437
66.0 172.65524729048823 103.49109276114567
67.0 172.72299962313033 103.49175189060847
68.0 172.79056659296563 103.48102852648994
69.0 172.85982811458643 103.47466942374163
70.0 172.9274322944132 103.47181336100407
71.0 172.99841581239147 103.46138850204079
72.0 173.07357349463996 103.4560580336557
73.0 173.1466590715889 103.45091803431
74.0 173.21918024968144 103.44228151960289
75.0 173.2911215192702 103.44023559605031
76.0 173.36437634581583 103.43464379235674
77.0 173.44040213832363 103.43002841122626
78.0 173.51577356607322 103.42613891349735
79.0 173.59101132171065 103.4224953337631
80.0 173.66168891559786 103.41300977081768
81.0 173.7375005188617 103.41002257933867
82.0 173.81680502895426 103.4071803592914
83.0 173.8957913987945 103.4046318825162
84.0 173.96137279501397 103.38900714633844
85.0 174.0283074601514 103.39908519943262
86.0 174.10442542613342 103.39794031192001
87.0 174.18107170660167 103.39512089495247
88.0 174.25940530998852 103.39378410670629
89.0 174.33406934958907 103.39656973654698
90.0 174.4130447793002 103.39604518996508
91.0 174.47422082719018 103.37817310927842
92.0 174.55068621603527 103.37934137100329
93.0 174.6302769144564 103.37917392529498
94.0 174.71059745887013 103.37973054651066
95.0 174.78480777684317 103.37701845185205
96.0 174.86475506710417 103.37813269717833
97.0 174.94683618181008 103.37972445908004
98.0 175.0266092216224 103.38500061617837
99.0 175.10708034782382 103.39062537776032
100.0 175.18154186569348 103.39623774596446
101.0 175.24930238999914 103.41354773234355
102.0 175.33114402442138 103.41891035050335
103.0 175.41005019909474 103.42149675922738
104.0 175.49065888433913 103.42587811286451
105.0 175.55781120525103 103.44494697884545
106.0 175.639529633214 103.45219237451239
107.0 175.7193608317773 103.46279179423826
108.0 175.79659963931655 103.46770679849564
109.0 175.87791389593735 103.47818593990733
110.0 175.95494290170447 103.4841701584087
111.0 176.0246139634219 103.5093463707226
112.0 176.09326930374672 103.52822555534428
113.0 176.17234036874223 103.52645718294227
114.0 176.23789759130648 103.51352977032661
115.0 176.29703888388667 103.548729915534
116.0 176.37690967517833 103.55423711544773
117.0 176.45612375341 103.5614270057141
118.0 176.53873820058686 103.57498239226184
119.0 176.61785167853796 103.58854796233966
120.0 176.69017193276343 103.60095852220718
121.0 176.78156116955583 103.61242810879556
122.0 176.86089837875525 103.62061608991523
123.0 176.94182477305898 103.63196692502014
124.0 177.01962566683937 103.64854216045765
125.0 177.08315697185813 103.68212271022651
126.0 177.14912041715525 103.71645320723493
127.0 177.21224504950536 103.74723568655607
128.0 177.29346133853244 103.76370773220516
129.0 177.3673275095014 103.77733773914093
130.0 177.44540385802418 103.79247037031023
131.0 177.51851075842993 103.81290462945844
132.0 177.59506364484503 103.83471554157086
133.0 177.665869232738 103.84103980780351
134.0 177.7428137778612 103.85174534347364
135.0 177.8074288980645 103.84630904036102
136.0 177.8838301387011 103.86212046778262
137.0 177.94291874460393 103.90310672576318
138.0 178.01803080466178 103.91893579797812
139.0 178.06502514826363 103.9696878654508
140.0 178.11052034231298 104.01513892376383
141.0 178.1889575764616 104.04112971606571
142.0 178.26458110313672 104.06590644106065
143.0 178.3198652313886 104.0652466992449
144.0 178.3924609998967 104.09103783011412
145.0 178.46448152320337 104.11902422195107
146.0 178.5297244853085 104.15034494263645
147.0 178.59017151413056 104.18311617594757
148.0 178.6549289949137 104.2160965597864
149.0 178.7150172704215 104.25234616388423
150.0 178.76635863982645 104.27849287624305
151.0 178.82375097689803 104.30590781477802
152.0 178.88576691290257 104.34270674744633
153.0 178.94430543498427 104.38283362483861
154.0 178.9844489732064 104.39404439123822
155.0 179.04200514005663 104.43819890606844
156.0 179.09091571744304 104.47899895002323
157.0 179.12744659955158 104.50381169682598
158.0 179.17695547434138 104.55422954376212
159.0 179.2231450801477 104.60373421271322
160.0 179.26602866474994 104.65230983071842
161.0 179.31104127785463 104.70976701182418
162.0 179.3561364373123 104.77026108821384
163.0 179.3981813168224 104.83317128239932
164.0 179.43893243774264 104.89880994124665
165.0 179.4805542802525 104.96704730805969
166.0 179.50059291666264 105.04769723822973
167.0 179.54520206035602 105.11751311594819
168.0 179.5883855124035 105.19072397600611
