#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:09+0000 #
#####################################################################
#
# random = 3.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 190.88490795750923 102.47801107103737
0.0 190.88490795750923 102.47801107103737
1.0 190.88490795750923 102.47801107103737
2.0 190.89746272107877 102.48205812724953
3.0 190.9034378651444 102.48126797895324
4.0 190.92354684372822 102.48423328816601
5.0 190.96661453039735 102.48728331566942
6.0 191.02363105446747 102.47371154693595
7.0 191.06162366798912 102.47983302089588
8.0 191.10829335553936 102.47528568526495
9.0 191.15985348013567 102.47536195344587
10.0 191.20375241382564 102.480720398633
11.0 191.25026990836832 102.48986771034625
12.0 191.29266094892958 102.49354549223291
13.0 191.33888964353284 102.48944133831614
14.0 191.39207125053545 102.4936998588176
15.0 191.44170406498384 102.5011045947879
16.0 191.49518471935687 102.50435488457484
17.0 191.5471427276493 102.50631080129318
18.0 191.60056578441683 102.5079196472316
19.0 191.64857318722377 102.51624523031575
20.0 191.70004641004587 102.52502498175338
21.0 191.75342387082762 102.52862226458035
22.0 191.8056339894218 102.53775884019329
23.0 191.8610972667036 102.54079642262454
24.0 191.91505402004125 102.54411712157534
25.0 191.96971881397948 102.55077272540564
26.0 192.01241660622304 102.55454894811173
27.0 192.0607202308664 102.5707423853892
28.0 192.11562744355192 102.57695435840222
29.0 192.17265223100935 102.58437942430874
30.0 192.22597862845717 102.59628035126688
31.0 192.27767750707474 102.61230218925157
32.0 192.3368597458721 102.62059285525605
33.0 192.39417147300196 102.62829868559572
34.0 184.951227200746 103.26901585322199
35.0 185.00623275911505 103.2763921783751
36.0 177.56370959139747 103.3693625878517
37.0 177.62078113453853 103.36091299827702
38.0 177.6811921330351 103.35329756522289
39.0 177.74131484004496 103.33973141523278
40.0 177.79820111963406 103.32405529135666
41.0 177.852489584221 103.31847561339015
42.0 177.9128059106689 103.30773171450984
43.0 177.9734063713671 103.29707093720211
44.0 178.03429353400745 103.2864946363083
45.0 178.09459260523542 103.27827760374979
46.0 178.15374787043956 103.26544076952446
47.0 178.20417211776427 103.25510110639785
48.0 178.2652802704288 103.2436949361563
49.0 170.82790382098702 102.83786520429939
50.0 170.88500098658048 102.83497120621806
51.0 170.94448067227748 102.8286821996029
52.0 171.00737978118903 102.81737884775994
53.0 171.06920215336172 102.81857442853719
54.0 171.12055819900397 102.82364502750916
55.0 171.1768221446326 102.80603147626957
56.0 171.23701902384505 102.80024722439765
57.0 171.30352958369352 102.7904456180306
58.0 171.3687257354712 102.78065443108191
59.0 171.4340963507731 102.7707597865723
60.0 171.5011835768053 102.76135486320278
61.0 171.56785690455885 102.75170960695219
62.0 171.63514757369998 102.74208269279801
63.0 171.7007471852072 102.73061598485593
64.0 171.76095926109767 102.73304437593082
65.0 171.82832726451554 102.723294882528
66.0 171.89694026198114 102.71473636950431
67.0 171.96116433774864 102.71283153667122
68.0 172.02529608066018 102.69711448582693
69.0 172.09394416507777 102.68770632853074
70.0 172.16010930616554 102.68130665635856
71.0 172.22886997227872 102.66766972093914
72.0 172.30172022882482 102.65933674784472
73.0 172.37273014216416 102.65111321996396
74.0 172.44331701633996 102.63927784536251
75.0 172.51311875015153 102.63413685774307
76.0 172.58454716680782 102.62522089248307
77.0 172.6498334810623 102.6302853860246
78.0 172.7161403990217 102.63567471173258
79.0 172.7894644928599 102.62902406474187
80.0 172.85813042912721 102.61653943089466
81.0 172.93211367362582 102.6097318932457
82.0 173.00932568466564 102.602919842771
83.0 173.0865957939292 102.59612280367112
84.0 173.15188235672284 102.58146714852894
85.0 173.2259274375201 102.57266843848883
86.0 173.3019549499082 102.5664778732129
87.0 173.3768831406603 102.55902426662054
88.0 173.45372218230702 102.55327111002909
89.0 173.51900077196308 102.56591736861643
90.0 173.59240289118927 102.55736131297922
91.0 173.65782064445042 102.53825983014893
92.0 173.73580023002685 102.53332251986127
93.0 173.81451850974187 102.52848974355518
94.0 173.8936482479504 102.5239232489482
95.0 173.96674489484667 102.51572586755778
96.0 174.04580342522323 102.51166191413952
97.0 174.12705082540296 102.50796071671334
98.0 174.20595989546817 102.5080707502936
99.0 174.2855918674751 102.50797025325507
100.0 174.3593107617338 102.50589583027802
101.0 174.43986212598682 102.50164917556143
102.0 174.5090341710878 102.51631583084738
103.0 174.58843858784962 102.51118703251537
104.0 174.6695349435713 102.50944716064322
105.0 174.75062928553066 102.50566497746004
106.0 174.82984089435283 102.50756649736802
107.0 174.8980515950716 102.51576061743626
108.0 174.97503693931841 102.51409535769493
109.0 175.055910564367 102.51926325711744
110.0 175.1338174436759 102.52006714891553
111.0 175.2086904976272 102.53962127378962
112.0 175.27883575924693 102.55297539801445
113.0 175.35916024897355 102.54574010067391
114.0 175.4309822490926 102.5305460851027
115.0 175.49367107114472 102.56166216267846
116.0 175.57743473309543 102.560701151559
117.0 175.6621529121429 102.56129457423374
118.0 175.75027140179915 102.56819496959709
119.0 175.837613494347 102.57415973702565
120.0 175.91616616490418 102.58053502411951
121.0 176.01043564309126 102.58650195738853
122.0 176.09417505169088 102.58834923564899
123.0 176.17673140435298 102.59568187913136
124.0 176.24648551657177 102.62538919997412
125.0 176.3188822781366 102.65430901438823
126.0 176.40855816443556 102.66468585335178
127.0 176.4924782899084 102.6712723683816
128.0 176.57962686922656 102.68346305252054
129.0 176.64036877109598 102.71545541345061
130.0 176.7057618325125 102.75009637734966
131.0 176.78684417071452 102.7663488872023
132.0 176.87073043990833 102.78328882965388
133.0 176.94674193755384 102.78331539943616
134.0 177.0295098735892 102.78915527788396
135.0 177.10132148941668 102.77982875227083
136.0 177.18518692287918 102.7916716682567
137.0 177.27447729932092 102.80748829252407
138.0 177.35834399885857 102.81979447823905
139.0 177.43776805444477 102.84482934088622
140.0 177.49304983331922 102.88656448298872
141.0 177.5576166238019 102.93150231673019
142.0 177.64580539755693 102.95287213032394
143.0 177.71062946356642 102.94646359858066
144.0 177.79701281816733 102.9681082348062
145.0 177.88265118049935 102.9907826435238
146.0 177.9635826642889 103.01858549476881
147.0 178.03931772090326 103.04773880530293
148.0 178.12058337019994 103.0764539114953
149.0 178.19686810276707 103.10755478450099
150.0 178.2640012278167 103.12658487282097
151.0 178.33888425693624 103.1487286376543
152.0 178.41865451145156 103.17932432440368
153.0 178.4956517627384 103.21278830909833
154.0 178.55052402102152 103.21293980031977
155.0 178.6268918862903 103.24809836412778
156.0 178.6959389069378 103.27997442374132
157.0 171.24849285325175 102.89766821018738
158.0 171.319262395553 102.91302114843795
159.0 171.38721661897816 102.92676597075662
160.0 171.4514076414689 102.93801286861232
161.0 171.51792045281448 102.95840730212332
162.0 171.5575974342374 103.0042174508154
163.0 171.59538213907328 103.05350924837656
164.0 171.6584445183821 103.08045641600879
165.0 171.72110120937307 103.10845672811945
166.0 171.77514279438017 103.13360284567267
167.0 171.8322435890012 103.1664618317166
168.0 171.86934932251089 103.22241693069381
169.0 171.92105839083843 103.26223432811433
170.0 171.97624201773417 103.30244437525695
171.0 172.0208164705896 103.34360817324428
172.0 172.06714600616442 103.38900706191194
173.0 172.11702216571152 103.43607234244642
174.0 172.1626264981766 103.48909116909644
175.0 172.20377853575454 103.5346465200812
176.0 172.23626652311577 103.60237112143238
177.0 172.28163701389596 103.66108608866546
178.0 172.32822987719558 103.72000094169417
179.0 172.36971654011282 103.77148498944123
180.0 172.41841954943962 103.83195976950664
181.0 172.4549860163206 103.9068704596763
182.0 172.50344478201873 103.9712466114264
183.0 172.55159299944788 104.030731061523
184.0 172.57092833677845 104.0689278500628
185.0 172.72032366070266 104.03145166929897
186.0 172.87131393122544 103.99483728931885
187.0 173.01506347179165 103.96422699676836
188.0 173.07082116050728 104.02171100003544
189.0 173.12783338094263 104.07954064990685
190.0 173.18358251678976 104.13926670497099
191.0 165.741500083483 103.41439083935325
192.0 165.7943305356587 103.42862260296658
193.0 165.85317086242915 103.44170210023563
194.0 165.91367332903346 103.45564742836824
195.0 165.97425312718212 103.47013453271198
196.0 166.0328136017101 103.47750507032632
197.0 166.10091790412974 103.47771031102907
198.0 166.15147245519458 103.50954212287256
199.0 158.7226100604211 102.21219663555934
200.0 158.77939863571046 102.21840062305793
201.0 158.84406665834945 102.22127430154521
202.0 158.90996968861546 102.2238243974593
203.0 159.01237393125487 102.18594737857349
204.0 159.11339742900688 102.15110516427077
205.0 159.21376089445735 102.11794142531366
206.0 159.31206739402555 102.08443451094116
207.0 159.41372981662548 102.05102068961979
208.0 159.5150528484657 102.0181983756168
209.0 159.61467277107053 101.98324471107622
210.0 159.699989443336 101.96115146860097
211.0 159.7704503404461 101.93190419573581
212.0 159.86020536755277 101.91215074995212
213.0 159.95933476715524 101.88165128427028
214.0 160.05589452628112 101.85019747457049
215.0 160.1467699094057 101.82657028843408
216.0 160.24648253972418 101.79852976038563
217.0 160.34315896032498 101.7703311807022
218.0 160.42966756844967 101.74082892203312
219.0 160.52515531322197 101.71311934323212
220.0 160.61617701803138 101.68195992835496
221.0 160.70755765573358 101.67256192957278
222.0 160.79796155659875 101.65300808836618
223.0 160.9267742722066 101.5797389926861
224.0 161.00389241976492 101.56995134278752
225.0 161.09219457100323 101.53988894664042
226.0 161.15933677182673 101.52399359672675
227.0 161.2076047119619 101.5331521377541
228.0 161.29409268005858 101.50411812535273
229.0 161.3786879632178 101.47635874261934
230.0 161.47471319229302 101.46191401589951
231.0 161.5445632744502 101.45074931400195
232.0 161.6211093435563 101.42313518845489
233.0 161.69345826552117 101.39142202408449
234.0 161.76350208719785 101.36042724248368
235.0 161.86338148621857 101.3442713550612
236.0 161.91347772649718 101.31793604109006
237.0 161.96503118009323 101.28240208062753
238.0 162.0032826577701 101.24309365323937
239.0 162.02166684149026 101.1991670544294
240.0 162.0084542363733 101.14802724899188
241.0 161.947513605366 101.09615311742208
242.0 161.81789489458671 101.04796599889139
243.0 161.914640651137 101.04552964979754
244.0 161.6790754098389 101.03159207410314
245.0 161.3478607933498 101.07601232692497
246.0 160.9954664824005 101.22622928621527
247.0 160.73119374078482 101.411237388265
248.0 160.57727460067608 101.5729954382242
249.0 160.49705647527082 101.7071423179166
250.0 160.46838770811442 101.81105254198442
251.0 160.46763383128368 101.89521745613168
252.0 160.49904494028684 101.95133102210262
253.0 160.54077615515416 101.99626736138144
254.0 160.59283430886063 102.03317056971544
255.0 160.65391994835207 102.06352474463641
256.0 160.7191215240783 102.09092151693324
257.0 160.7840991887907 102.1158653173968
258.0 160.84800130758336 102.12020453301771
259.0 160.92245719615752 102.1378911623945
260.0 160.99493762311465 102.15579337690866
261.0 161.0730063581125 102.17059789274832
262.0 161.1419014375464 102.1840835079274
263.0 161.21430610582075 102.1948540471973
264.0 161.3021917923879 102.19376180385616
265.0 161.38386135653104 102.206576865958
266.0 161.46212691321423 102.22106318001113
267.0 161.5431604336646 102.23684482263975
268.0 161.62914940488886 102.25484060282054
269.0 161.70228351470715 102.25497833924973
270.0 161.7819936916713 102.26399000941463
271.0 161.8630613623573 102.27842115457301
272.0 161.92971011885604 102.29911627634773
273.0 162.01288110944793 102.31229469334805
274.0 162.09223785614117 102.33434197978931
275.0 162.17112534287256 102.34017247419399
276.0 162.252598330802 102.35834134857487
277.0 162.33866437163888 102.3709703955162
278.0 162.41897380328584 102.37396671255522
279.0 162.50650464214777 102.3874761954299
280.0 162.58985776372077 102.39674125678586
281.0 162.6777433801251 102.40972765935273
282.0 162.7585205417311 102.42646885246928
283.0 162.83461004850918 102.42642240044083
284.0 162.92158639934794 102.43966491908971
285.0 162.9984191662327 102.44818003586813
286.0 163.0794134870167 102.45964111962063
287.0 163.15856643065487 102.48325317044963
288.0 163.2288846894559 102.51752768174721
289.0 163.313487326797 102.53775173222614
290.0 163.43347983233323 102.52050970350898
291.0 163.5456446218311 102.50788871672438
292.0 163.61789267062062 102.53816291441775
293.0 163.670009583746 102.59138955601739
294.0 163.74247565426984 102.61112299277613
295.0 163.7883507256545 102.67300891900227
296.0 163.83479410527625 102.73237407247431
297.0 163.89826189765145 102.75380370041293
298.0 163.9658548432773 102.79122182511462
299.0 164.03946136751358 102.82294630416001
300.0 164.11257667768237 102.85556112099475
301.0 164.17579654678988 102.88891340809987
302.0 164.24789608869102 102.92338469133435
303.0 164.3174342097108 102.96113550468398
304.0 164.38966999195375 102.99646160593865
305.0 156.9428527446284 101.6231268317392
306.0 157.00450802632872 101.66354374283019
307.0 157.07438601080938 101.69748526366465
308.0 157.1404999492207 101.73375778855454
309.0 157.2042123361122 101.77365450692147
310.0 157.26213235816903 101.7942115803814
311.0 157.32174078863724 101.81741812553345
312.0 157.38643723351132 101.85039405519473
313.0 157.42967797746036 101.88475772396663
314.0 157.47872660930827 101.92981612731526
315.0 157.54678694509332 101.971766385357
316.0 150.10879987996333 100.07068162591192
317.0 150.1714129218245 100.10909368556406
318.0 150.22725576929196 100.1546136038621
319.0 150.2791509448646 100.19611523870743
320.0 150.33891894662844 100.22741087415929
321.0 150.39354494848155 100.27182649862799
322.0 150.43912629669663 100.32009399144839
323.0 150.49036135107147 100.3758491455718
324.0 150.55715260522337 100.4174297531729
325.0 150.62524502284006 100.45972715240201
326.0 150.69280777638104 100.50313221302193
327.0 150.75762911890567 100.54816495355952
328.0 150.8250658463255 100.5935928247762
329.0 150.88597884938994 100.64629754316849
330.0 150.95381973392236 100.69283716647112
331.0 151.0273332071917 100.74853525467759
332.0 151.08725142559842 100.79552062841773
333.0 151.15739660434966 100.8449995889729
334.0 151.21751912099046 100.89992928962555
335.0 151.27824068807243 100.96004045550951
336.0 151.3367800947423 101.0240985091002
337.0 151.40371546166753 101.0852557525031
338.0 151.45699722566107 101.15134510537429
339.0 151.5196566725952 101.21567469535712
340.0 151.57847695258872 101.28302880116611
341.0 144.13799443397852 98.92893677374138
342.0 136.69711730939582 95.90963252939412
343.0 136.75992151906465 95.94125045353134
344.0 136.81662726952968 95.98040419074478
345.0 136.88317054520087 96.01344283218017
346.0 136.95141641679177 96.0471205575732
347.0 137.02095849423333 96.07843822150275
348.0 137.08519780768242 96.11970821673886
349.0 137.17634268873948 96.13894437854552
350.0 137.24217869936115 96.17822375380624
351.0 137.3089365678276 96.21610999193179
352.0 137.37971629474828 96.25452401767477
353.0 137.4509549510694 96.2936519648087
354.0 137.52264609040427 96.33347711812138
355.0 137.58590021118934 96.37495059477263
356.0 130.14862491779795 92.75967716591327
357.0 130.22161980893173 92.79550714938283
358.0 130.30959265778856 92.84666804748883
359.0 130.37460465480817 92.8846234292964
360.0 130.44337646255607 92.91161525354248
361.0 130.51653988679206 92.96001518488225
362.0 130.59180554357036 92.99838501968665
363.0 130.6615767319868 93.0392302322612
364.0 130.73754547258773 93.07866406760083
365.0 130.8181996322945 93.12003897485998
366.0 130.88310566717857 93.17381823125434
367.0 130.95605361833825 93.21442884649846
368.0 131.02002277158445 93.26196994896654
369.0 131.10618466039344 93.29666497068382
370.0 131.19218262363145 93.33320057080786
371.0 131.26192456513184 93.35676272450421
372.0 131.3505692696319 93.39076618616548
373.0 131.42852421269487 93.43241290343077
374.0 131.5006975975452 93.46673436556506
375.0 131.58372728146276 93.49922818102812
376.0 131.64858390379038 93.49062393978791
377.0 131.72631193712422 93.51082557082407
378.0 131.810558751862 93.55523976257078
379.0 131.89100131145162 93.59037746564101
380.0 131.9669583401813 93.61995937508777
381.0 132.05482868754999 93.65127535962695
382.0 132.13142350166277 93.69513079904398
383.0 132.21240310623784 93.73193699736684
384.0 132.3333270218436 93.72742642007074
385.0 132.41108042214475 93.77288130402219
386.0 132.47487695853644 93.75948882414984
387.0 132.5569118806794 93.7988401755701
388.0 132.64256850710007 93.829624147742
389.0 132.7298248338503 93.86534122949801
390.0 132.81201961917847 93.9008621817529
391.0 132.89427684611687 93.93627640231847
392.0 132.96622279276755 93.96266251889483
393.0 133.04809978028914 93.99826620758503
394.0 133.1305218545114 94.03450998561208
395.0 133.21410442280524 94.07024672396787
396.0 133.29224651507118 94.10826097252783
397.0 133.37495560405813 94.13336868466274
398.0 133.45817625754992 94.16744809463978
399.0 133.53313895336015 94.2011943100302
400.0 133.60830933749688 94.23455005897698
401.0 133.68161467644674 94.267359618825
402.0 133.7488414778876 94.30737107959949
403.0 133.81787198768245 94.33817831732502
