#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T14:05+0000 #
#####################################################################
#
# random = 14.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 168.8434883737804 102.28750874135368
0.0 168.8434883737804 102.28750874135368
1.0 168.8434883737804 102.28750874135368
2.0 168.85295195076125 102.28896523726894
3.0 168.8606382815004 102.27725663182672
4.0 168.86835611676392 102.2650323029874
5.0 168.89940452541535 102.24453972115728
6.0 168.93892778186287 102.2313000034694
7.0 168.9732378384421 102.21449614791095
8.0 169.01054324614532 102.18997736480665
9.0 169.05080479809433 102.16589573212096
10.0 169.0837644271012 102.14539096334316
11.0 169.12123137391725 102.12914957364221
12.0 169.15933198959962 102.10871784423966
13.0 169.19178488258018 102.09190955723471
14.0 169.23330648286816 102.0704416004429
15.0 169.2712612464056 102.0512492891591
16.0 169.3016246183477 102.02649491287555
17.0 169.34289651543523 102.0012323011825
18.0 169.38396817913772 101.97755328245232
19.0 169.41676366170358 101.96089528794286
20.0 169.45559974679335 101.94320135795833
21.0 169.49298572965787 101.9265314114391
22.0 169.5320905674382 101.90946857851563
23.0 169.57366903649472 101.88749203852248
24.0 169.61209280416801 101.86480664698027
25.0 169.65244332382423 101.84506185200466
26.0 169.68547483451064 101.82873177730211
27.0 169.72011301182908 101.8156782522795
28.0 169.759499624446 101.79506997824159
29.0 169.80158462776294 101.77622245244935
30.0 169.8396867650244 101.76001694086207
31.0 169.87582655375897 101.74721987437219
32.0 169.9204407206331 101.72815235498749
33.0 169.9615631149302 101.70795774344484
34.0 170.00273425640646 101.68827838764989
35.0 170.04498644356082 101.66958054197997
36.0 170.08633809731268 101.64943065019168
37.0 170.12704090242724 101.63361150800999
38.0 170.168829310857 101.61974851646409
39.0 170.21106134300229 101.60526094967982
40.0 170.25093712468512 101.58406553220199
41.0 170.2895831613604 101.57062025575271
42.0 170.33344315811496 101.5527361197395
43.0 170.3772468574647 101.5350931807092
44.0 170.4212595125278 101.51760613081191
45.0 170.46450757539878 101.50288261141122
46.0 170.5072546959163 101.48365255844735
47.0 170.54312536505785 101.47213489986125
48.0 170.58710865135137 101.45388893402192
49.0 170.63209103056133 101.43716200419425
50.0 170.66689209096282 101.43861539424863
51.0 170.70036304267808 101.43671529810528
52.0 170.73680954318505 101.42957669325864
53.0 170.77747660205367 101.42660567501694
54.0 170.81084348418145 101.42735919206831
55.0 170.84351691208636 101.41797519364258
56.0 170.87881696626175 101.41573347558793
57.0 170.91899223988142 101.41031503372216
58.0 170.95669315830673 101.40578357089763
59.0 170.99448035517696 101.40153905677528
60.0 171.03565976581876 101.39784884074629
61.0 171.08398001204225 101.38274718506395
62.0 171.13589923157838 101.36687277166304
63.0 171.18301524049767 101.35049209007333
64.0 171.22419234276583 101.34869635438042
65.0 171.27620506205315 101.333197516536
66.0 171.32605261660345 101.3197061401429
67.0 171.37215630786451 101.31230409443148
68.0 171.4175355181848 101.29267783551178
69.0 171.46724520915564 101.2791191811787
70.0 171.51515750152396 101.2676963039668
71.0 171.5653346507299 101.24969663578096
72.0 171.61867472597626 101.23744292942811
73.0 171.66985156994622 101.22537440291957
74.0 171.7225798965093 101.21069842396396
75.0 171.77207353447264 101.20238391782574
76.0 171.8230622452203 101.18993757788526
77.0 171.87715997826024 101.1786775324141
78.0 171.93026847968395 101.16836737837188
79.0 171.98310903096944 101.15841782228101
80.0 172.03180868932455 101.14327435880887
81.0 172.0857144042615 101.13454279744569
82.0 172.14233718761577 101.12588015637105
83.0 172.20044511371785 101.11729188433542
84.0 172.24548548136636 101.1026899778213
85.0 172.2984563343441 101.09270709645857
86.0 172.35353583518398 101.08542191520134
87.0 172.4074772440106 101.07760911315366
88.0 172.46287574137875 101.07141363717936
89.0 172.51507027721297 101.06954021818935
90.0 172.57141724813138 101.06428139025665
91.0 172.61571957255737 101.04669111805934
92.0 172.66315962681495 101.05391640591496
93.0 172.71997108902258 101.0483501661459
94.0 172.77291125142062 101.04335583908662
95.0 172.82720441246795 101.03556047227526
96.0 172.88389992789237 101.0334144629702
97.0 172.94342457086816 101.03199692434066
98.0 173.00157190768084 101.03415751654167
