#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T14:06+0000 #
#####################################################################
#
# random = 5.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 175.98135139296917 102.91259812123322
0.0 175.98135139296917 102.91259812123322
1.0 175.98135139296917 102.91259812123322
2.0 175.99749928335123 102.91747273850406
3.0 176.0125201992848 102.90269381228757
4.0 176.0360343902155 102.89453243326047
5.0 176.08367697690798 102.87645576291794
6.0 176.14033414690735 102.87483060392685
7.0 176.1830566318474 102.86892622837392
8.0 176.23527767021633 102.85436292978385
9.0 176.28899950832331 102.8407023770008
10.0 176.33539244512053 102.83067629794901
11.0 176.3850860253102 102.82600048633729
12.0 176.4357928755409 102.81526955362364
13.0 176.48737166069392 102.79986620240986
14.0 176.54246552224694 102.7890316699892
15.0 176.59457459071464 102.78100098724306
16.0 176.6502917445633 102.76932423925538
17.0 176.7045628609321 102.75580122843853
18.0 176.75979629516567 102.74201273003061
19.0 176.8102426820951 102.73374886214783
20.0 176.86586833371075 102.72627651581956
21.0 176.9213087384186 102.71418240972756
22.0 176.97587700239566 102.70673328290779
23.0 177.0337951562913 102.69348192503035
24.0 169.5900898609209 102.18828892154319
25.0 169.6485749167738 102.17757749946001
26.0 169.69653048568676 102.17104781912785
27.0 169.75109076711607 102.16649210610623
28.0 169.81063265530426 102.15447707379828
29.0 169.87249677675848 102.14406172115308
30.0 169.9308355963065 102.1366814890492
31.0 169.98576818559783 102.13297170299937
32.0 170.04794932601558 102.12322223807685
33.0 170.10805751437675 102.1121784787358
34.0 170.1678424146149 102.10115386229997
35.0 170.22582227802516 102.0930851652698
36.0 170.28622123418398 102.08171936457154
37.0 170.3461903110358 102.07488868486477
38.0 170.40777934715612 102.06946558244168
39.0 170.4693183443422 102.06278612213939
40.0 170.52618672145002 102.04768811734233
41.0 170.58396590423672 102.04328269661406
42.0 170.64740097876063 102.03452094826
43.0 170.71114694589482 102.02590878981452
44.0 170.77521418727315 102.01744722462514
45.0 170.83870343861676 102.01146272244837
46.0 170.9010376482089 102.00059260365512
47.0 170.95385662615487 101.99454515234379
48.0 171.0183411484073 101.98534215308179
49.0 171.0839063594274 101.97756637267429
50.0 171.14504788794804 101.9771856009329
51.0 171.20763446789007 101.97387725728606
52.0 171.27399777222345 101.96549998007393
53.0 171.3372682342948 101.97231685340749
54.0 171.39073123633798 101.98264537027755
55.0 171.44697382053516 101.96506282968795
56.0 171.51243300232758 101.96132978908636
57.0 171.57683643949557 101.95404229875379
58.0 171.64542942017394 101.9476563687066
59.0 171.7142215403113 101.9413718742362
60.0 171.7848634518257 101.93561686354178
61.0 171.85463761252797 101.92993743270634
62.0 171.92480453202862 101.92447835832273
63.0 171.9937267637249 101.91740742724687
64.0 172.05676740817253 101.924834370543
65.0 172.123837777262 101.9216261047835
66.0 172.1926410919657 101.91921017356364
67.0 172.2576381115335 101.92333861505348
68.0 172.3211794370426 101.91273045588424
69.0 172.3932632220499 101.90824135956056
70.0 172.46281242709688 101.90689180165371
71.0 172.53497690160177 101.89858366012797
72.0 172.61171648241324 101.89546453757218
73.0 172.68634920915534 101.89273441293007
74.0 172.76093701945993 101.88693417654706
75.0 172.82432713323593 101.90253768135148
76.0 172.88755940476415 101.91259200089738
