#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:55+0000 #
#####################################################################
#
# random = 5.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 406.023937399903 137.79273162180763
0.0 406.023937399903 137.79273162180763
1.0 406.023937399903 137.79273162180763
2.0 405.9298499049856 137.9441018394405
3.0 405.89181808056014 137.99672699432742
4.0 405.71928888312135 138.2426113553677
5.0 405.4593163696011 138.54506924119133
6.0 405.11596087011964 138.7992186078056
7.0 404.7687730380215 139.01902137575573
8.0 404.18023475435257 139.26286963636014
9.0 403.33378347527645 139.3364156167205
10.0 402.4757533981067 139.31838812809085
11.0 401.5395226482499 139.23577381006243
12.0 400.6666713660489 139.20142720685323
13.0 399.7525057302837 139.20751987371895
14.0 398.8180913450055 139.20849888879934
15.0 397.8626204661105 139.16568332008308
16.0 396.9075200664667 139.12830292719767
17.0 395.9733223441276 139.0986570744379
18.0 395.0600746507857 139.05699019825005
19.0 394.1879735336623 139.02532177571885
20.0 393.3159666752753 139.02782807417708
21.0 392.38316358968797 139.0156678807359
22.0 391.42978479633916 138.97597730867525
23.0 390.51764960245345 138.93680515238322
24.0 389.56431672224795 138.8945680136268
25.0 388.59120368039953 138.8642553386646
26.0 387.69961301984137 138.81753670832546
27.0 386.76683082904816 138.76803147059744
28.0 385.8361884238979 138.78105772128941
29.0 384.88495745624226 138.71846974481375
30.0 383.95405695205096 138.6822856266063
31.0 382.9809253769701 138.61424317188096
32.0 382.0716407332768 138.59926010697507
33.0 381.12126289095517 138.57543442330055
34.0 380.17145369036757 138.54603712472098
35.0 379.2214014813557 138.5027752526108
36.0 378.2723363065347 138.50196371716166
37.0 377.34411025179526 138.48610268814
38.0 376.41586273026627 138.45154100027224
39.0 375.48824170023886 138.39085117303816
40.0 374.53871564410866 138.31704183090056
41.0 373.63077971367846 138.28454612984686
42.0 372.68351045093164 138.280457281624
43.0 371.715973517249 138.242025504304
44.0 370.7488070056636 138.2030514954357
45.0 369.8227601723845 138.15754659620683
46.0 368.89784083815067 138.14612699867416
47.0 368.01033731350503 138.03849545754403
48.0 367.06509166394284 138.00719514250665
49.0 366.09980266475503 137.96545101420142
50.0 365.1908156962282 137.87824002295764
51.0 364.24649495555377 137.78250060401635
52.0 363.3239448260121 137.76027339871354
53.0 362.41767415052203 137.7091731272326
54.0 361.5350652544819 137.63882281817067
55.0 360.5904654841693 137.5579425974202
56.0 359.6385744666254 137.46656659446387
57.0 358.6967919278812 137.4103273936472
58.0 357.73504315732407 137.36345948353642
59.0 356.7948166268001 137.33798392408858
60.0 355.87294272213893 137.29514096073297
61.0 354.9090235920556 137.25318178954853
62.0 353.9706130925775 137.17380158013984
63.0 353.0307014603798 137.13608078175415
64.0 352.12488017672405 137.01737449020453
65.0 351.2095386108563 136.9578508186177
66.0 350.2947227340685 136.93156562423974
67.0 349.37226714430216 136.822440505674
68.0 348.49489852452604 136.78406410589517
69.0 347.5593742728607 136.73856629538943
70.0 346.61711740158086 136.6585999060425
71.0 345.7232760163159 136.6040804502146
72.0 344.78289889006896 136.52122917107812
73.0 343.82927641214195 136.46102553337357
74.0 342.93863861127426 136.39181735550525
75.0 342.0270450365224 136.35809379237946
76.0 341.11611671527953 136.33938284647616
77.0 340.1854552958472 136.29857447147873
78.0 339.25517062036846 136.2438619533732
79.0 338.3050858898112 136.179573938193
80.0 337.3962959210101 136.11286943012357
81.0 336.4887725142601 136.08290053386003
82.0 335.5551863456877 135.990571858619
83.0 334.6490618515613 135.90296674896638
84.0 333.7398470983231 135.8199498893698
85.0 332.8146022969318 135.76873084976586
86.0 331.8897228518739 135.73157580303038
87.0 330.9659809728151 135.66269715043543
88.0 330.02186311018244 135.5889599037144
89.0 329.139668914354 135.5748863661771
90.0 328.2147547230193 135.53978138820685
91.0 327.3300676117281 135.45326707289482
92.0 326.41022064635166 135.3942799648582
93.0 325.4712527594907 135.3133069502182
94.0 324.5538081707934 135.23736038793365
95.0 323.6773479427611 135.15712018892526
96.0 322.7215889164002 135.08624301425505
97.0 321.8060939112573 134.985104607206
98.0 320.95531749886726 134.9522240870218
99.0 320.03610773721516 134.8813760942533
100.0 319.15565807744855 134.77360853761144
101.0 318.25526238275745 134.7518974379907
102.0 317.3241096618448 134.65940077375808
103.0 316.4369343004444 134.59404677501166
104.0 315.53104939221305 134.48227942194103
105.0 314.695498408961 134.42722613444852
106.0 313.8228035460865 134.33639353659038
107.0 312.9252683431267 134.20922310562096
108.0 312.0455315791957 134.0748386078704
109.0 311.189708301632 134.02175667679293
110.0 310.33456147196085 133.91991232302408
111.0 309.41764423555355 133.80519238992187
112.0 308.5377433241875 133.6560782476131
113.0 307.66813950663226 133.50310960511237
114.0 306.7890386798002 133.3676818439383
115.0 305.9200430331533 133.24983285230337
116.0 305.05230061358225 133.1475009892028
117.0 304.18579426736727 133.04941517931087
118.0 303.3198320402236 132.9402322659634
119.0 302.43469257440614 132.77923471243818
120.0 301.54261739242855 132.67069753861998
121.0 300.6476005399158 132.52290414434168
122.0 299.76480155040787 132.37482199666073
123.0 298.884856153616 132.27215173520167
124.0 298.02644778594447 132.1757984223281
125.0 297.1488132051221 132.04508277886694
126.0 296.2726700073783 131.924251710313
127.0 295.39574021519417 131.76448415393654
128.0 294.52329085338346 131.6269612458408
129.0 293.67198860301716 131.44587202583384
130.0 292.8424205958823 131.34245251773882
131.0 292.0086178883852 131.1711632509096
132.0 291.1398443978759 131.0065908521979
133.0 290.32625201959485 130.89433399807098
134.0 289.5003514576826 130.78201442451572
135.0 288.6611094752248 130.6708551512455
136.0 287.8566899422695 130.53293767735602
137.0 286.99516260602434 130.39299430424424
138.0 286.1335388438659 130.2168109982833
139.0 285.3284882557366 130.07508673333936
140.0 284.5099241327827 129.89326481210506
141.0 283.6747977264458 129.70355537516753
142.0 282.8203841373651 129.50058753926797
143.0 282.00993658728936 129.31904709784376
144.0 281.1786970817717 129.07942608609574
145.0 280.32849121689827 128.8714359004038
146.0 279.540405560358 128.66533252880794
147.0 278.75077465063134 128.46125088947218
148.0 277.9257621674625 128.25896124465464
149.0 277.1348634926375 128.02485132724993
150.0 276.33971691960875 127.78440132763865
151.0 275.5382186351788 127.55679856242837
152.0 274.69871428048697 127.33580358680943
153.0 273.9066946836202 127.13004238110277
154.0 273.11905910647727 126.9707024022305
155.0 272.3212863947479 126.78739456004831
156.0 271.58993926187566 126.62669915696239
157.0 270.77346414554387 126.42555692520129
158.0 269.96276008886684 126.20750156570834
159.0 269.1540063490842 125.99610085078855
160.0 268.3652739438947 125.78973880489852
161.0 267.538908605986 125.55496192123081
162.0 266.755438772227 125.3126668180204
163.0 265.93231222155526 125.07446028452314
164.0 265.11080639476376 124.83460744340718
165.0 264.3094207566856 124.5779524589869
166.0 263.55334532414827 124.38429876926463
167.0 262.7571724362919 124.17586152740414
168.0 261.9514093572994 123.92781848330105
169.0 261.12857271550496 123.69358103977386
170.0 260.34803127543927 123.4488923608513
171.0 259.5829143841607 123.2347281355047
172.0 258.84576697049715 123.04765919021779
173.0 258.04868036693824 122.81415957560745
174.0 257.26626092363443 122.5943087766728
175.0 256.51203785309724 122.38188156961894
176.0 255.7331669204001 122.176478452996
177.0 254.95818522914328 121.95479350089172
178.0 254.16883029608098 121.72824999985497
179.0 253.39715066815805 121.48733020459537
180.0 252.6300767148149 121.23839324207168
181.0 251.83533086652574 120.98382971282528
182.0 251.076912018657 120.74581640644249
183.0 250.30943284068994 120.54097054240965
184.0 249.5319446959078 120.3265107698653
185.0 248.7658620885209 120.13684966244563
186.0 248.07074976609786 119.94285658115031
187.0 247.32899794071213 119.66988903420476
188.0 246.57529229416335 119.4596227561733
189.0 245.7995281717585 119.22629079088547
190.0 245.0220884074124 118.98024354634792
191.0 244.28036780657635 118.79056121711125
192.0 243.48486587055552 118.54578545226899
193.0 242.68493765798664 118.29879853539634
194.0 241.92140741286437 118.07952793267722
195.0 241.13466859945956 117.86372592465911
196.0 240.38583614175423 117.62626449992463
197.0 239.6478124595849 117.43496356647229
198.0 238.86787134698272 117.1979308602688
199.0 238.09847682488314 116.92687825704857
200.0 237.3555750333463 116.6663887918258
201.0 236.61606177758003 116.41597331136914
202.0 235.84481658503432 116.18630965492461
203.0 235.0899925207482 115.93895061318003
204.0 234.3237307366567 115.70497588573825
205.0 233.58213946911584 115.4692010370785
206.0 232.87995854903986 115.25283640254105
207.0 232.1189616756916 114.99815290124725
208.0 231.36241199681658 114.7384084886023
209.0 230.67464914654252 114.538763428867
210.0 229.93088913496908 114.2786569066494
211.0 229.2273597577549 114.0199110728684
212.0 228.48802703144574 113.71246449075302
213.0 227.74139444910702 113.40579861583473
214.0 227.0213836463464 113.10046649027426
