#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:59+0000 #
#####################################################################
#
# random = 8.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 262.31408831473686 151.0818315497367
0.0 262.31408831473686 151.0818315497367
1.0 262.31408831473686 151.0818315497367
2.0 262.14873516166165 151.1515580277067
3.0 262.0000319562433 151.1989656679397
4.0 261.81624280214896 151.28440694943185
5.0 261.5847649576239 151.30452647732977
6.0 261.22653231461686 151.2250603721105
7.0 260.8005656985807 151.04080712980797
8.0 260.3375945716137 150.86657217618335
9.0 259.89554498600734 150.69536456342607
10.0 259.4754840406775 150.55194647238255
11.0 259.0099000277649 150.37246336785367
12.0 258.5981394638632 150.2179104040304
13.0 258.1606256390583 150.08350859639984
14.0 257.7187557337309 149.95313996968116
15.0 257.2555531884531 149.7839431647719
16.0 256.79231099888267 149.61448088141466
17.0 256.3449736215942 149.46503097295474
18.0 255.90608155894984 149.28248644209282
19.0 255.47752320233056 149.12021376404414
20.0 255.05495910325433 148.9955287627713
21.0 254.6016788959472 148.8510106017657
22.0 254.1428100927462 148.68475187036347
23.0 253.69159164147564 148.5274168002665
24.0 253.22342613917863 148.3544481477301
25.0 252.74887249137274 148.18626474264056
26.0 252.30088106036396 148.0258811944993
27.0 251.85262823193864 147.86517037665186
28.0 251.41044357323167 147.7349331169884
29.0 250.95250605239417 147.5556292253489
30.0 250.50935855135882 147.37563035280363
31.0 250.0210244116813 147.18094590280842
32.0 249.58566801636698 147.04091400623005
33.0 249.1164021879008 146.87197016121644
34.0 248.6516101536307 146.71892508673866
35.0 248.18555840404517 146.5564524610655
36.0 247.72518980463042 146.4001760306304
37.0 247.29381851926894 146.24728695386838
38.0 246.8294648889198 146.075834116581
39.0 246.36913133615937 145.89952897077754
40.0 245.90432516870385 145.72883701704984
41.0 245.44581158416054 145.57185992786066
42.0 244.98116899827255 145.42575933995062
43.0 244.50560166903767 145.2650572045385
44.0 244.03777893817445 145.09845838587154
45.0 243.58450451725355 144.91918324043436
46.0 243.13701706727454 144.77801088684666
47.0 242.6915025996715 144.59815892396801
