#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 4.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 47.221748621666286 1.0 1.0
2.0 NaN 60.75973362033245 1.0 1.0
3.0 64.32247532412212 58.759733620332426 1.0 1.0
4.0 60.71004938644629 56.7597336203324 1.0 1.0
5.0 58.84125914824016 54.75973362033237 1.0 1.0
6.0 56.92752275202949 52.75973362033235 1.0 1.0
7.0 56.04263295654538 50.75973362033232 1.0 1.0
8.0 54.42769084487314 48.75973362033234 1.0 1.0
9.0 53.31281499222223 46.75973362033234 1.0 1.0
10.0 52.54313042997992 44.16946773990346 1.0 1.0
11.0 50.58032151264781 42.16981295078841 1.0 1.0
12.0 48.950989838887864 39.5959712333424 1.0 1.0
13.0 47.16594044672581 37.59641534104253 1.0 1.0
14.0 45.332942707283436 35.59641534104255 1.0 1.0
15.0 44.000529161814725 32.75412904530321 1.0 1.0
16.0 42.47486534937613 30.754410253641606 1.0 1.0
17.0 41.164113923517036 27.765268514330224 1.0 1.0
18.0 40.98135847280125 25.765297667555725 1.0 1.0
19.0 39.61058642436027 23.13764345575276 1.0 1.0
20.0 38.11137743497194 21.138849869763618 1.0 1.0
21.0 36.32073778899491 19.13884986976361 1.0 1.0
22.0 35.496214126370674 21.47017382581213 1.0 1.0
23.0 33.854752133702114 18.975063025166868 1.0 1.0
24.0 33.17148483990791 20.242712786699062 1.0 1.0
25.0 31.683708483524548 18.243925043629286 1.0 1.0
26.0 30.952003096932817 18.03890662543082 1.0 1.0
27.0 29.93598601569777 19.75631526149741 1.0 1.0
28.0 29.179466495736502 17.231258299426766 1.0 1.0
29.0 28.186168610746265 17.758401368494628 1.0 1.0
30.0 27.42306867310898 17.158372529136347 1.0 1.0
31.0 26.69496490110868 16.03753865482935 1.0 1.0
32.0 25.771053480348794 14.389040032112609 1.0 1.0
33.0 25.25512174216646 12.84080604893372 1.0 1.0
34.0 24.985528552842773 11.433640143319465 1.0 1.0
35.0 24.47969831680576 10.225945133214822 1.0 1.0
36.0 23.800370247592 9.295793715875659 1.0 1.0
37.0 23.602549283375136 8.732331174933005 1.0 1.0
38.0 23.191138258336867 8.607870508395223 1.0 1.0
39.0 22.88902457565593 9.683960376338133 1.0 1.0
40.0 22.3774230942206 8.347289463925465 1.0 1.0
41.0 21.923407355490635 4.556108228376462 1.0 1.0
42.0 21.831278456985075 1.9449339837522712 1.0 1.0
43.0 21.548445094594715 4.052785942243635 1.0 1.0
44.0 21.41921376079614 1.9510878183608023 1.0 1.0
45.0 21.330889344102946 0.6602699832505904 1.0 1.0
46.0 21.515627662604587 5.342599899485605 1.0 1.0
47.0 21.524909959186175 5.696341450650956 1.0 1.0
48.0 21.90974509465386 4.885754810002919 1.0 1.0
49.0 22.226998999521285 4.826271252688672 1.0 1.0
50.0 22.959955645473038 5.288610522755686 1.0 1.0
51.0 23.534341582115637 3.6240404367308017 1.0 1.0
52.0 24.63064875231433 3.6591211037824167 1.0 1.0
53.0 25.524043013008924 3.6555139153065634 1.0 1.0
54.0 26.786157381160564 5.232506398133124 1.0 1.0
55.0 28.014982512898673 4.167954193354615 1.0 1.0
56.0 28.977098062743547 6.210419952661286 1.0 1.0
57.0 30.338715709046742 4.952664394605547 1.0 1.0
58.0 31.48816234282448 4.952664394605547 1.0 1.0
59.0 32.768516127261265 4.782176195834353 1.0 1.0
60.0 34.06242630033739 5.404584510433356 1.0 1.0
61.0 35.38983560730368 6.5992316441255365 1.0 1.0
62.0 36.73956076700286 8.117276812776545 1.0 1.0
63.0 38.09467325648244 9.809714950886795 1.0 1.0
64.0 39.386939938971366 11.600466886296617 1.0 1.0
65.0 40.701580142154704 13.450321800703394 1.0 1.0
66.0 42.13493232779059 15.337909932741436 1.0 1.0
67.0 43.282541307235356 17.25084941871848 1.0 1.0
68.0 44.37935225728526 19.18155703350776 1.0 1.0
69.0 45.52615012996367 21.125161651266065 1.0 1.0
70.0 46.21557937529223 23.078405043558224 1.0 1.0
71.0 47.104868278053004 27.00543331404554 1.0 1.0
72.0 47.886126513554395 28.976434443212202 1.0 1.0
73.0 48.47555363607738 30.951156320954937 1.0 1.0
74.0 49.00275299557822 32.928929563024106 1.0 1.0
75.0 49.520340213152764 34.909235550624956 1.0 1.0
76.0 50.053363969029206 34.97420660531063 1.0 1.0
77.0 50.49815684307081 35.03230633142223 1.0 1.0
78.0 50.72189280822285 35.2041168917253 1.0 1.0
79.0 50.83542771807523 35.48798677515972 1.0 1.0
80.0 51.043097659623726 35.88125645210273 1.0 1.0
81.0 51.07863165929529 36.38037828018308 1.0 1.0
82.0 51.046101546051666 36.98106654812528 1.0 1.0
83.0 50.98466840392671 37.67846390532024 1.0 1.0
84.0 50.90785716769578 37.80766586904494 2.0 2.0
85.0 50.86826078645495 37.61262827055258 2.0 2.0
86.0 50.850938406435596 37.44386770357868 2.0 2.0
87.0 50.810722459188455 37.31852801854332 2.0 2.0
88.0 50.7249692642894 37.22457413004114 2.0 2.0
89.0 50.702691116876665 37.17869299608834 2.0 2.0
90.0 50.66050201556194 37.17869299608834 2.0 2.0
91.0 50.47946731806519 37.17869299608834 2.0 2.0
92.0 50.31822631740676 37.17869299608834 2.0 2.0
93.0 50.223099166362886 37.17869299608834 2.0 2.0
94.0 50.077871276949764 37.17869299608834 2.0 2.0
95.0 50.06997218815475 37.17869299608834 2.0 2.0
96.0 50.00912018691197 37.17869299608834 2.0 2.0
97.0 50.10518412990036 36.95232399338217 2.0 2.0
98.0 50.29972770864824 36.008017506410376 2.0 2.0
99.0 50.55925341747885 36.008017506410376 2.0 2.0
100.0 50.739987850725605 36.008017506410376 2.0 2.0
