#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 57.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 41.887016363847124 1.0 1.0
2.0 NaN 48.10981294956215 1.0 1.0
3.0 64.71629853744875 46.10981294956216 1.0 1.0
4.0 59.83759061261848 44.109812949562176 1.0 1.0
5.0 58.055194130709914 42.10981294956219 1.0 1.0
6.0 56.10791740055225 40.1098129495622 1.0 1.0
7.0 55.67789230367775 38.10981294956221 1.0 1.0
8.0 53.93172254677362 35.64370269340651 1.0 1.0
9.0 52.70248920134852 33.64434698879977 1.0 1.0
10.0 50.89254908506584 26.87865857474289 1.0 1.0
11.0 48.88627932563723 24.87865857474286 1.0 1.0
12.0 47.244327990020295 22.8786585747429 1.0 1.0
13.0 45.31432926275556 20.87865857474287 1.0 1.0
14.0 43.65362678470781 18.878658574742907 1.0 1.0
15.0 42.03186082683806 20.797375854635973 1.0 1.0
16.0 40.74537086519409 18.799469558732913 1.0 1.0
17.0 39.33461393582923 21.341721782784045 1.0 1.0
18.0 37.930483353137205 19.343474097528972 1.0 1.0
19.0 36.628981061844684 22.342691579385974 1.0 1.0
20.0 35.186804506333644 20.34269159598706 1.0 1.0
21.0 33.484298734936445 17.893855451627097 1.0 1.0
22.0 32.6148345655354 20.396129912814263 1.0 1.0
23.0 31.363335917996952 18.325626829730712 1.0 1.0
24.0 30.486414942407496 20.801249960874717 1.0 1.0
25.0 29.46576189313168 18.50400832576657 1.0 1.0
26.0 28.361239140437867 17.538520920561385 1.0 1.0
27.0 27.454662603799893 17.47941986622135 1.0 1.0
28.0 26.73413905905129 17.47941986622135 1.0 1.0
29.0 26.061452522122917 15.877598536347534 1.0 1.0
30.0 25.1355135086139 14.37588785790976 1.0 1.0
31.0 24.730681920426875 13.009003348641633 1.0 1.0
32.0 23.933308140853214 11.823797382683107 1.0 1.0
33.0 23.629973565252833 10.879807028091916 1.0 1.0
34.0 23.09023979718332 10.243935639698845 1.0 1.0
35.0 23.01305589870713 9.975281139500067 1.0 1.0
36.0 22.682695221145433 8.537208459513742 1.0 1.0
37.0 22.719181505896213 7.275724790359441 1.0 1.0
38.0 22.812089350034437 6.402219472097859 1.0 1.0
39.0 22.97544035265416 6.410374408458951 1.0 1.0
40.0 23.022050281169655 6.410374408458951 1.0 1.0
41.0 23.44329297266193 6.965532857727623 1.0 1.0
42.0 23.776468384982792 7.77548712507259 1.0 1.0
43.0 24.28545107611821 8.966479357710936 1.0 1.0
44.0 24.93799091245119 10.4085207456364 1.0 1.0
45.0 25.57471739193692 10.410211803154093 1.0 1.0
46.0 26.316554095574958 7.193612874979342 1.0 1.0
47.0 26.68659604126867 3.3519614142781435 1.0 1.0
48.0 27.37353932613388 0.8268475308492846 1.0 1.0
49.0 28.063829055960362 4.141575164845693 1.0 1.0
50.0 28.802213827386506 5.02999935063604 1.0 1.0
51.0 29.712341790977717 4.204901473952959 1.0 1.0
52.0 30.74087351871734 3.549423014551987 1.0 1.0
53.0 31.658772277726353 3.633023651009232 1.0 1.0
54.0 32.884883624873865 4.031362126580068 1.0 1.0
55.0 34.104061111481016 4.651026854291022 1.0 1.0
56.0 35.151470449456035 2.660342161678635 1.0 1.0
57.0 36.45932628964624 1.9509107495046205 1.0 1.0
58.0 37.52861238707315 1.9509107495046205 1.0 1.0
59.0 38.79214967140061 3.5079419497799553 1.0 1.0
60.0 39.807965501749216 3.8643806338907827 1.0 1.0
61.0 40.88180077199948 5.055810384513468 1.0 1.0
62.0 41.83743605119324 6.637390105685789 1.0 1.0
63.0 42.74349395263345 8.375584589939367 1.0 1.0
64.0 43.61915771414378 10.202496798713321 1.0 1.0
65.0 44.48251456561299 12.071382832363687 1.0 1.0
66.0 45.4263052951886 13.975120898653115 1.0 1.0
67.0 45.955618444690984 15.901718403603848 1.0 1.0
68.0 46.47201271483847 17.843930529311677 1.0 1.0
69.0 47.0205788443358 19.797538762067724 1.0 1.0
70.0 47.45918660887323 21.759515580314044 1.0 1.0
71.0 47.92986028039663 25.700988760450315 1.0 1.0
72.0 48.309997096049095 27.6780127357266 1.0 1.0
73.0 48.73569231522742 29.65811368687194 1.0 1.0
74.0 49.052773503239855 31.640717120208134 1.0 1.0
75.0 49.357579633040984 32.13279073554064 1.0 1.0
76.0 49.67930172616267 31.898057604753284 1.0 1.0
77.0 50.0423772403167 31.787669713369617 1.0 1.0
78.0 50.27220179060407 31.787669713369617 1.0 1.0
79.0 50.44122311030865 31.80292160892472 1.0 1.0
80.0 50.50956876263985 31.943633250700547 1.0 1.0
81.0 50.52791375398509 32.20816030360779 1.0 1.0
82.0 50.4744283188617 32.59348823048143 1.0 1.0
83.0 50.458457896397846 33.095397888772965 1.0 1.0
84.0 50.12871050801817 33.70868209744571 2.0 2.0
85.0 49.91353994218064 34.42738934096032 2.0 2.0
86.0 49.6604543376505 34.42738934096032 2.0 2.0
87.0 49.575606405151 34.42738934096032 2.0 2.0
88.0 49.475624428912695 34.42738934096032 2.0 2.0
89.0 49.429424640346156 33.545718242264556 2.0 2.0
90.0 49.4241417598265 33.26281358225613 2.0 2.0
91.0 49.61229941290342 33.02573698625211 2.0 2.0
92.0 49.75380954570192 32.815377681119514 2.0 2.0
93.0 49.87868231555724 32.62173468637618 2.0 2.0
94.0 49.946012752987826 33.434448090996966 2.0 2.0
95.0 50.01981786617101 34.403458620235675 2.0 2.0
96.0 49.9880785273914 35.522878891713965 2.0 2.0
97.0 49.963552698408336 35.522878891713965 2.0 2.0
98.0 49.81309625007115 35.522878891713965 2.0 2.0
99.0 49.62064147492381 35.522878891713965 2.0 2.0
100.0 49.579781213366765 34.369346226724524 2.0 2.0
