#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:51+0000 #
#####################################################################
#
# random = 15.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 404.82246109567103 137.92746152308717
0.0 404.82246109567103 137.92746152308717
1.0 404.82246109567103 137.92746152308717
2.0 404.7371249829924 138.05913481472342
3.0 404.70041941380026 138.11019973852967
4.0 404.50085698587895 138.3514281715502
5.0 404.2341744456996 138.6311737545696
6.0 403.88308700344874 138.88225597324413
7.0 403.56445431539754 139.11945451684005
8.0 402.9760868366757 139.3204429014429
9.0 402.1249602491805 139.34630766342036
10.0 401.2897614697461 139.30223580520243
11.0 400.3775539551386 139.19490688447738
12.0 399.5295807022935 139.14178510256897
13.0 398.64070442523956 139.1270933065281
14.0 397.7321718279391 139.10033819161202
15.0 396.80211375256573 139.03062639718263
16.0 395.8728749989823 138.96793542066163
17.0 394.96466206690553 138.91394771961782
18.0 394.0772319995543 138.84266636050563
19.0 393.2307323902962 138.78479974774993
20.0 392.3839194438156 138.75571281495837
21.0 391.47836290696654 138.715068648732
22.0 390.5525771384744 138.6472863962559
23.0 389.6667938202354 138.58105721324205
24.0 388.7408703650155 138.5134401123862
25.0 387.7962098172895 138.45520957751629
26.0 386.9301600838503 138.37474019345578
27.0 386.0249650984328 138.30027692614837
28.0 385.1234180734739 138.28481385934748
29.0 384.2013137335289 138.19623037211608
30.0 383.29888356699854 138.1276151232541
31.0 382.3544707269495 138.0351462935212
32.0 381.4739317664443 137.98483541088243
33.0 380.5533327363233 137.93167434335993
34.0 379.63389678082973 137.87638010951864
35.0 378.71322955402997 137.79968002234787
36.0 377.79509184130455 137.76908167438273
37.0 376.8976974539303 137.72109681920128
38.0 376.0000665665054 137.65117636048544
39.0 375.1035018611067 137.56099912939106
40.0 374.1848091189394 137.46050201651195
41.0 373.3072915543458 137.39621990108404
42.0 372.39921543856946 137.34907622803578
43.0 371.47406531477577 137.2633355757944
44.0 370.54455702990714 137.1857685693622
45.0 369.6584095363405 137.09774802614453
46.0 368.7684995044862 137.05429914458387
47.0 367.9114459670688 136.91764221496192
48.0 366.99927424577544 136.85347430471776
49.0 366.06779375775477 136.77831362581682
50.0 365.1889457498725 136.66037116872766
51.0 364.2776383094742 136.53135598179892
52.0 363.3887780962152 136.47410490747615
53.0 362.514394939571 136.38762813291987
54.0 361.66373710581007 136.28206393281488
55.0 360.75336101174065 136.17141489034924
56.0 359.8259108175708 136.06845875176342
57.0 358.91863143298195 135.9749064497049
58.0 357.9927401215659 135.89284818132433
59.0 357.08804986409655 135.83367731528253
60.0 356.2037793992791 135.7471097235991
61.0 355.2801829955891 135.66228888680433
62.0 354.3776607202047 135.54437047056032
63.0 353.47622743184553 135.4699060871055
64.0 352.6036717321033 135.31821841732315
65.0 351.72354878340684 135.21953995149528
66.0 350.8457383369669 135.15661428374378
67.0 349.9567504252455 135.0182725903984
68.0 349.1159468078998 134.94247139393772
69.0 348.2193047576222 134.85962307360862
70.0 347.30624973476375 134.75993724799906
71.0 346.44968795667415 134.66477606753685
72.0 345.54715058056837 134.54603050804707
73.0 344.6332616202324 134.4487736140438
74.0 343.792133003838 134.32240263644096
75.0 342.9309840370375 134.2339304684058
