#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 30.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 42.587375204229545 1.0 1.0
2.0 NaN 45.365253167158706 1.0 1.0
3.0 62.6516122051329 43.36525316715866 1.0 1.0
4.0 58.8504278569906 41.36525316715862 1.0 1.0
5.0 57.534536761624416 39.365253167158585 1.0 1.0
6.0 55.60502367377194 37.36525316715854 1.0 1.0
7.0 53.55812523926222 35.36525316715851 1.0 1.0
8.0 51.80757130160198 33.365253167158464 1.0 1.0
9.0 50.38589172595446 31.365253167158425 1.0 1.0
10.0 48.58440868478326 20.47264838219601 1.0 1.0
11.0 46.69688514432349 18.47264838219605 1.0 1.0
12.0 45.02563693802551 21.472648382196066 1.0 1.0
13.0 44.03898967703632 19.47264838219611 1.0 1.0
14.0 42.21917257909049 20.815420051689568 1.0 1.0
15.0 40.701117463023074 18.30191241250893 1.0 1.0
16.0 39.43904860883895 21.172273262223193 1.0 1.0
17.0 38.35536193791883 19.172887627221463 1.0 1.0
18.0 36.53694950718259 18.275175709350766 1.0 1.0
19.0 35.395466647003005 18.682809245854017 1.0 1.0
20.0 34.16888867508554 18.52747061461058 1.0 1.0
21.0 32.68683776681417 17.439067929635257 1.0 1.0
22.0 31.79130716966215 17.439067929635257 1.0 1.0
23.0 30.696529727554147 18.682817577515138 1.0 1.0
24.0 29.692467696634868 18.105627760648897 1.0 1.0
25.0 28.48638210078245 18.583865591380167 1.0 1.0
26.0 27.559567011529875 18.22342214393388 1.0 1.0
27.0 26.766901153968682 18.21712977275823 1.0 1.0
28.0 25.944733321988874 17.71780147230599 1.0 1.0
29.0 25.18640330866221 15.868927453946416 1.0 1.0
30.0 24.4361639415091 14.061480294235748 1.0 1.0
31.0 23.689047959035776 12.31371583202025 1.0 1.0
32.0 23.132158906706923 10.655044210059009 1.0 1.0
33.0 22.69162715484372 9.134130316832458 1.0 1.0
34.0 22.29844792844886 7.831647730295557 1.0 1.0
35.0 21.981814643552717 6.87292337350048 1.0 1.0
36.0 21.650156131702335 6.414003837274775 1.0 1.0
37.0 21.789095081746876 6.560626094447206 1.0 1.0
38.0 21.677247250441628 7.27627543992855 1.0 1.0
39.0 22.122893747326653 6.456969578040106 1.0 1.0
40.0 22.066049892579077 5.62706746937578 1.0 1.0
41.0 22.472616653818456 5.443833252229557 1.0 1.0
42.0 22.611428010361518 5.967139402699862 1.0 1.0
43.0 23.217477888043355 7.041177800938295 1.0 1.0
44.0 23.683617605852316 8.12576180204523 1.0 1.0
45.0 24.43701449041106 7.033543143661888 1.0 1.0
46.0 25.205040873838986 6.396362516612763 1.0 1.0
47.0 25.93314272981647 5.673137030723405 1.0 1.0
48.0 26.547675428153646 3.9094655417762088 1.0 1.0
49.0 27.245667050991756 2.5265307984083587 1.0 1.0
50.0 27.94157284357249 2.3415368731404773 1.0 1.0
51.0 28.806330898829405 3.5471442007968976 1.0 1.0
52.0 29.835919300731604 5.261337190697599 1.0 1.0
53.0 30.735366310130537 3.932573699504379 1.0 1.0
54.0 31.909707576145653 1.9742123069001953 1.0 1.0
55.0 33.12033675977672 2.737630442342729 1.0 1.0
56.0 34.14462532301059 1.9310659655727413 1.0 1.0
57.0 35.497640691528424 4.771364903219929 1.0 1.0
58.0 36.503182156257324 4.710440571167641 1.0 1.0
59.0 37.85604189571173 4.710440571167641 1.0 1.0
60.0 38.90929376131814 4.722957866031453 1.0 1.0
61.0 40.08497938901402 4.287687352882651 1.0 1.0
62.0 41.240553629759184 4.739677211696481 1.0 1.0
63.0 42.19867163095909 5.876515941037098 1.0 1.0
64.0 43.09553993400035 7.389315011656863 1.0 1.0
65.0 44.01643188911987 9.092305633680663 1.0 1.0
66.0 44.94975756872712 10.896698115942733 1.0 1.0
67.0 45.48003947468717 12.759545986573487 1.0 1.0
68.0 46.106081379997654 14.658580927125872 1.0 1.0
69.0 46.57917539154815 16.581374323313977 1.0 1.0
70.0 46.99872613711476 18.520527911013055 1.0 1.0
71.0 47.38944599322276 20.471393052936335 1.0 1.0
72.0 47.66855218577788 22.430914222658558 1.0 1.0
73.0 48.084395593761435 24.397005803622832 1.0 1.0
74.0 48.3158064663317 26.36819810830227 1.0 1.0
75.0 48.618781648056434 28.343426941121944 1.0 1.0
76.0 48.8930449904492 30.321903470120013 1.0 1.0
77.0 49.207953911449835 32.30303096202061 1.0 1.0
78.0 49.516926528144396 33.55668848749119 1.0 1.0
79.0 49.79349866806951 33.30374545544329 1.0 1.0
80.0 50.17175199841807 33.16967863084223 1.0 1.0
81.0 50.19909408533122 33.15593008172726 1.0 1.0
82.0 50.03144184855515 33.15593008172726 1.0 1.0
83.0 49.83027248168547 33.26264900296466 1.0 1.0
84.0 49.88874647630079 33.48868372754763 2.0 2.0
85.0 49.7775198197278 33.83164283496102 2.0 2.0
86.0 49.72227130400773 34.288017965761995 2.0 2.0
87.0 49.723001117344126 33.86412146462093 2.0 2.0
88.0 49.80337066579666 32.17537955582688 2.0 2.0
89.0 49.99435740463268 30.411037757158077 2.0 2.0
90.0 50.20884252098272 32.251485707886864 2.0 2.0
91.0 50.41917493227852 34.116239612196104 2.0 2.0
92.0 50.616402548592205 34.85335414458378 2.0 2.0
93.0 50.66807410896131 34.85335414458378 2.0 2.0
94.0 50.71441493247478 34.85335414458378 2.0 2.0
95.0 50.7115233711405 34.85335414458378 2.0 2.0
96.0 50.493510347443966 34.85335414458378 2.0 2.0
97.0 50.21245667516968 35.27934890337773 2.0 2.0
98.0 49.925564769126666 34.9368644463925 2.0 2.0
99.0 49.72781403807394 34.64226554725375 2.0 2.0
100.0 49.60031354559036 34.383876106389785 2.0 2.0
