#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:57+0000 #
#####################################################################
#
# random = 7.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 149.2839585225458 261.79713461679023
0.0 149.2839585225458 261.79713461679023
1.0 149.2839585225458 261.79713461679023
2.0 149.35173777134295 261.6131775732454
3.0 149.3809946154148 261.4645779576055
4.0 149.46838392097874 261.24188380583917
5.0 149.51328874134975 260.96561334496226
6.0 149.38670053074642 260.5019035744245
7.0 149.17940482021194 259.98251638725253
8.0 148.9375725710863 259.40276456926574
9.0 148.71828270439312 258.80418013818206
10.0 148.53110661384957 258.24751208591175
11.0 148.29153518152881 257.6486937763239
12.0 148.1043313363397 257.1381850757833
13.0 147.9228520882261 256.5610915941974
14.0 147.7465498006831 255.9750194452187
15.0 147.53426492494853 255.36644674532678
16.0 147.3186693376265 254.75883030838747
17.0 147.1187745679637 254.15753102014926
18.0 146.89605660356352 253.56715096405605
19.0 146.6901444335218 252.998918378058
20.0 146.52646608540348 252.4394011369515
21.0 146.33214527430047 251.83197849113253
22.0 146.1203378795493 251.22409764857332
23.0 145.9220826429919 250.63943442077638
24.0 145.6991349363667 250.01810084672516
25.0 145.4824438135058 249.38968375962875
26.0 145.27841308096586 248.80975754481696
27.0 145.07142450969707 248.2226117390866
28.0 144.89511873217052 247.62600194070583
29.0 144.66206304752149 247.01617858797485
30.0 144.44703576060454 246.41551032441896
31.0 144.19144772317094 245.787135453666
32.0 144.00154273555307 245.20180852855023
33.0 143.7826138648204 244.578809785977
34.0 143.59094294744352 243.96882668034516
35.0 143.37718157275665 243.36021213390532
36.0 143.1787892535353 242.74376248896132
37.0 142.98410011943736 242.1434213589333
38.0 142.78008585876415 241.55439527722183
39.0 142.5477617245763 240.9456027583186
40.0 142.317847933081 240.3347752298333
41.0 142.10493335003062 239.7459397474032
42.0 141.91130996820806 239.13142769471628
43.0 141.6955565577175 238.5062677586451
44.0 141.48579342686475 237.877601820926
45.0 141.28394403658004 237.28426497870785
46.0 141.13849930884902 236.70974660714765
47.0 140.8889662609306 236.12747875391324
48.0 140.6744040277863 235.50465410703782
49.0 140.46444814801967 234.87640455915246
50.0 140.26279871794583 234.28822835839108
51.0 140.04271259472986 233.67651478503785
