#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:59+0000 #
#####################################################################
#
# random = 2.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 262.0189921911814 150.0079388755825
0.0 262.0189921911814 150.0079388755825
1.0 262.0189921911814 150.0079388755825
2.0 261.8935818378831 150.0575637770484
3.0 261.78413795162356 150.09386990400756
4.0 261.6110519218633 150.15621257225447
5.0 261.3783627803853 150.16061435419635
6.0 261.0124489753532 150.05932549543942
7.0 260.6009055802593 149.89011922635967
8.0 260.1487434766961 149.73567059909814
9.0 259.69761893490437 149.5688884260056
10.0 259.2715726040943 149.41465649808748
11.0 258.80475245528385 149.23366549633576
12.0 258.39350392789555 149.08278417630888
13.0 257.95615438333203 148.94846270685323
14.0 257.5136058740749 148.8128074951334
15.0 257.0495355025241 148.6413959885539
16.0 256.58667271427737 148.47325108410368
17.0 256.1390140146597 148.32182931294773
18.0 255.70014657490233 148.14014071856346
19.0 255.27112146847483 147.97474385619796
20.0 254.847241397261 147.84297004622974
21.0 254.39328338382333 147.69679154739396
22.0 253.9338356927403 147.5288077582516
23.0 253.48245521090777 147.37228334698025
24.0 253.0139737119588 147.1982636939173
25.0 252.53897477118915 147.0289456538124
26.0 252.09137384953235 146.86516092572927
27.0 251.6327306594217 146.7081760197018
28.0 251.18632666368254 146.57584539566557
29.0 250.72587492213495 146.39721924125172
30.0 250.28119689912035 146.21772710589366
31.0 249.79165579982956 146.02418168453366
32.0 249.3560433349935 145.88290600787508
33.0 248.88436782744475 145.71448916653588
34.0 248.41491143664936 145.56638034159545
35.0 247.94601074760087 145.40459894201464
36.0 247.47940475809628 145.25145440814543
37.0 247.03515159477604 145.09287814524959
38.0 246.56991493180803 144.92030737186892
39.0 246.10969176167825 144.74485454557336
40.0 245.6452021404102 144.57408534214028
41.0 245.1856619586116 144.41608843941572
42.0 244.72199459837907 144.2669749761353
43.0 244.2535715863837 144.10311873268182
44.0 243.78410930808244 143.94270792440395
45.0 243.32421914478587 143.77067036078074
46.0 242.8761818928675 143.63195134189118
47.0 242.42687256827136 143.45114710495156
48.0 241.96612836129722 143.28214772265687
49.0 241.50013438473627 143.11685530558978
50.0 241.0466328622409 142.9710576423866
51.0 240.56356397994531 142.8192210459113
52.0 240.1136265143283 142.6420096614695
53.0 239.65508421729405 142.46903485665916
54.0 239.2010880872522 142.32040197520894
55.0 238.7365869094996 142.1557589299116
56.0 238.26320762881025 141.99748683480837
57.0 237.79492013242978 141.83615520381974
58.0 237.33299857716509 141.6802987395564
59.0 236.87375100177164 141.54467761547127
60.0 236.42329820818657 141.41031250706476
61.0 235.94841263474777 141.25530611896122
62.0 235.47666932924537 141.09838330829226
63.0 235.01066774159952 140.95619440855316
64.0 234.54093544902165 140.79822608575103
65.0 234.08504877611992 140.66088417176283
66.0 233.64775727742813 140.51047596504696
67.0 233.1778896966476 140.35395709388328
68.0 232.74381401504607 140.1857087537622
69.0 232.28015508591048 140.05058443012211
70.0 231.80913099709414 139.89668613434768
71.0 231.34997174593798 139.743592147706
72.0 230.8751196089513 139.59325346531622
73.0 230.40008830060182 139.44366233894903
74.0 229.95160424620852 139.28624363646216
75.0 229.50833163852693 139.14264299547276
76.0 229.04980968066198 139.00966852903895
77.0 228.57897162174106 138.8636806407844
78.0 228.10433356881296 138.7156640123295
79.0 227.62931033588222 138.56873318119074
80.0 227.17222352968918 138.4382695442958
81.0 226.72630058979908 138.31276206764366
82.0 226.2514762834452 138.16690101514155
83.0 225.80632315497772 137.99662591744186
84.0 225.37480476102044 137.83921084793204
85.0 224.92365261261014 137.6953379578728
86.0 224.48298177397945 137.56833591704427
87.0 224.04699157015264 137.46089397490283
88.0 223.5704762342757 137.3193300589253
89.0 223.141389780735 137.2126341751808
90.0 222.68309386336998 137.08819219463658
91.0 222.25053670121926 136.96456611818223
92.0 221.7899811785181 136.84033293067273
93.0 221.31491588251154 136.69964386651387
94.0 220.84688741419788 136.56151953754713
95.0 220.39378160847073 136.42367019385273
96.0 219.91791408167452 136.28571672934737
97.0 219.44368134478307 136.1456554728649
98.0 219.0200327706982 136.00519044278784
99.0 218.54519344026724 135.86695869161778
100.0 218.09168528663747 135.74157222491974
101.0 217.63578125465656 135.63125843483311
102.0 217.16072174754365 135.49489948589047
103.0 216.70995994197486 135.38779133507887
104.0 216.24704784412492 135.25646293224534
105.0 215.81680165654106 135.17135668690352
106.0 215.3767527209196 135.04390444508087
107.0 214.90918912404857 134.90339652520393
108.0 214.45761877748365 134.7668464267425
109.0 214.04595897527113 134.62623117524745
110.0 213.6241880673043 134.518000105948
111.0 213.1655314287508 134.38517330653247
112.0 212.71773703935494 134.24607852459417
113.0 212.26109197636436 134.1113560150564
114.0 211.8115336331256 133.98564194054333
115.0 211.38366445473693 133.84101177571918
116.0 210.95119765432977 133.7028676623678
117.0 210.5206704670699 133.5759963035168
118.0 210.0478956336418 133.44548030823435
119.0 209.58109936319352 133.31207090397973
120.0 209.1299762631502 133.1923342055669
121.0 208.6568633955643 133.0695865773423
122.0 208.18822112934353 132.9387182466754
123.0 207.72081811063603 132.8250822360334
124.0 207.27099573608666 132.73070626434114
125.0 206.80713675804938 132.62256176787184
126.0 206.33760410828623 132.50003965590943
127.0 205.87239270102046 132.37839184016931
128.0 205.41803650414963 132.27400668582342
129.0 204.96283623060103 132.15613091984454
130.0 204.52830429633784 132.0787503146212
131.0 204.08063092322888 131.9511468454297
132.0 203.63324947851416 131.82237684348456
133.0 203.21979701633526 131.72413752012858
134.0 202.79003018048624 131.6158538534036
135.0 202.3744574049529 131.49717083607612
136.0 201.94584065757132 131.40440008396007
137.0 201.47688511864973 131.28830565108714
138.0 201.01058134300786 131.17394020756325
139.0 200.57085235241937 131.07354709391882
140.0 200.12560826320407 130.96169758539594
141.0 199.66892357143664 130.82279620659094
142.0 199.1934873585553 130.70640753720858
143.0 198.76108645207856 130.56698021554877
144.0 198.30069663941126 130.4362184116132
145.0 197.8254720690209 130.32109036511437
146.0 197.3961312524955 130.21157038559642
147.0 196.9449729175076 130.1176645859253
148.0 196.48986816209845 130.0175603413566
149.0 196.05027325155535 129.88249144749017
150.0 195.5937968235959 129.7651253131794
151.0 195.13782697034037 129.6737237216799
152.0 194.66261589406778 129.562324074232
153.0 194.22533406863977 129.48384765821868
154.0 193.78226691193194 129.38644620381
155.0 193.31326029193545 129.2721717165631
156.0 192.90787852264256 129.1958608571754
157.0 192.4809485052631 129.063395183846
158.0 192.02472826100515 128.97296665476497
159.0 191.5735871858017 128.861523389066
160.0 191.12794581269011 128.76918368406078
161.0 190.66968155174493 128.6824270227079
162.0 190.22530529062968 128.5542062546947
163.0 189.74996053343966 128.44866603284436
164.0 189.27482640633525 128.3434207756309
165.0 188.80062606564798 128.2374234630918
166.0 188.36144073355544 128.16628580092186
167.0 187.89774034796915 128.07721033018643
168.0 187.42385501068034 127.97248489646647
169.0 186.94923999104017 127.8694001271116
170.0 186.5235610935497 127.7342869616166
171.0 186.10284651894582 127.64213114683945
172.0 185.65574177501048 127.57133869430226
173.0 185.1811801605768 127.47020188987754
174.0 184.72686069493147 127.359675241027
175.0 184.29405800521053 127.2935884501824
176.0 183.83246225916778 127.2086673322913
177.0 183.3721279253075 127.09255173619901
178.0 182.91703821026059 126.98591638027901
179.0 182.4644418321111 126.90583486745352
180.0 182.01159823074954 126.79372252039734
181.0 181.53807885839203 126.69564542171587
182.0 181.0985880038985 126.5524685027878
183.0 180.67107987792303 126.42224906162926
184.0 180.23588631414592 126.29214303067674
185.0 179.81466033328874 126.20041658270107
186.0 179.38059307383642 126.0872609853542
187.0 178.94513971902958 125.96049050745447
188.0 178.50813085745972 125.85213262923821
189.0 178.06073684955015 125.73193312404184
190.0 177.6271881867804 125.62437807726867
191.0 177.22865559625666 125.48177968969503
192.0 176.8163137356996 125.34359004093619
193.0 176.3632791121155 125.2224264082688
194.0 175.92668136458553 125.09241984949205
195.0 175.52561719916469 124.9384522019881
196.0 175.14290047431905 124.80511097625845
197.0 174.745369986577 124.68642847415933
198.0 174.3153285206922 124.5775776422208
199.0 173.89641535732235 124.45082886259065
200.0 173.49083797271194 124.304355862491
201.0 173.0790326408186 124.18101563894633
202.0 172.64148663954742 124.04987839746101
203.0 172.22401266331192 123.90422190067083
204.0 171.80748421267504 123.7690735366483
205.0 171.42963516115864 123.63288745084743
206.0 171.05712690983887 123.46643810346536
207.0 170.64956903973072 123.31240434210855
208.0 170.22274573476548 123.16295634409268
209.0 169.80549525690438 123.05672858019817
210.0 169.37571544840023 122.92182500765983
211.0 168.97308337999408 122.81013585844705
212.0 168.54311883931504 122.66863357839956
213.0 168.1196384923291 122.51679559428622
214.0 167.69123504284792 122.40466204220286
215.0 167.27858515953713 122.28213546295024
216.0 166.857571671365 122.13568594794437
217.0 166.45924734876667 121.98793941592574
218.0 166.05657056741245 121.85404646038008
219.0 165.61837431041812 121.72735481480409
220.0 165.2086865763516 121.6229355501583
221.0 164.79864350232754 121.46350769349422
222.0 164.40333751596168 121.35403232759472
223.0 163.97215360767413 121.23008783203638
224.0 163.57658306198923 121.10410323272475
225.0 163.16227947497603 120.99581819436922
226.0 162.7656128010712 120.90084904443191
227.0 162.3707527668698 120.77520684307447
228.0 161.9511759619102 120.67222579804421
229.0 161.52298748800985 120.55252818718931
230.0 161.10215931905188 120.41265042843226
231.0 160.69768868504767 120.24946601708409
232.0 160.30913117374618 120.09921592748836
233.0 159.89655473439618 119.97588406675858
234.0 159.47236160667077 119.83540732264096
235.0 159.07981329613722 119.67040447229267
236.0 158.7086637022164 119.53474644331136
237.0 158.30324643141697 119.41036463422414
238.0 157.89761026441207 119.26908483296707
239.0 157.49443661833868 119.10648022088328
240.0 157.10319543545202 118.96227264025465
241.0 156.7077252653612 118.84265036484975
242.0 156.34882310186916 118.70216906994975
243.0 155.94189557617065 118.54384641821238
244.0 155.5456173448242 118.37692317047488
245.0 155.14426111115077 118.21747945554745
246.0 154.74111698781675 118.05551001477916
247.0 154.33403395722823 117.92516836045017
248.0 153.9301255164474 117.78548617434501
249.0 153.53644371720247 117.61806385752358
250.0 153.12905957814868 117.46183055550328
251.0 152.73367328879402 117.30126238710073
252.0 152.32674768347408 117.14797994451413
253.0 151.95350378402563 117.01523246086774
254.0 151.5704946839105 116.89368005317543
255.0 151.17777822814813 116.74181294350413
256.0 150.78818655296166 116.58553156489505
257.0 150.39691873628934 116.42946616486343
258.0 150.01250284924242 116.29872688915633
259.0 149.60561838775246 116.1492696406078
260.0 149.21664301662767 116.01195836224765
261.0 148.81448078935915 115.89124285385984
262.0 148.42387830225735 115.72449197803296
263.0 148.04999337694179 115.58167422057235
264.0 147.69793893552762 115.42764528624929
265.0 147.29112638195696 115.28136758576544
266.0 146.8951662943836 115.14003588013621
267.0 146.47940495306423 114.9966365629121
268.0 146.07297699545825 114.85173430512846
269.0 145.6952652195158 114.72929286645872
270.0 145.30129844882418 114.59143749796603
271.0 144.90154002880874 114.4726086837099
272.0 144.55726426428092 114.32083591715053
273.0 144.16019047238123 114.17044615907703
274.0 143.75366689317192 114.0269814143346
275.0 143.37210113668257 113.90321528949057
276.0 142.97547063457338 113.75349179633712
277.0 142.57529677395584 113.60771557395717
278.0 142.19560800954804 113.49388099950194
279.0 141.79261805872954 113.35382051138824
280.0 141.42279905696066 113.22526239441217
281.0 141.02658270341234 113.10642459549047
282.0 140.63999121216318 112.96385559897985
283.0 140.24342168705698 112.83029969725851
284.0 139.8455145004274 112.69792513909934
285.0 139.46545526723384 112.58044565201989
286.0 139.07961306220244 112.46790454453036
287.0 138.69924398929274 112.3264596459695
288.0 138.3040988024325 112.195086641332
289.0 137.90488071749436 112.06669591479806
290.0 137.52393551860857 111.93396227669669
291.0 137.11821898589977 111.8041724815419
292.0 136.73750313782642 111.68704589144542
293.0 136.33408298332225 111.57676460887264
294.0 135.9248207138299 111.45095318546844
295.0 135.51428602924162 111.32231484792435
296.0 135.12388184811888 111.20654097097923
297.0 134.75011791238572 111.10270589086198
298.0 134.3748275649765 110.97104795382414
299.0 133.96834054116582 110.84489616135257
300.0 133.570882071662 110.7169383204488
301.0 133.22256374448472 110.57836675377472
302.0 132.85404877621667 110.44549143596514
303.0 132.4796053950199 110.30255100859847
304.0 132.07939691336568 110.17283643291954
305.0 131.70456182214522 110.07829010378352
306.0 131.31034531757805 109.94710144076434
307.0 130.9250737726056 109.80064418045589
308.0 130.56575198558457 109.66258254745081
309.0 130.21585173684812 109.5059749825348
310.0 129.84540801238725 109.38989154671191
311.0 129.49026310234854 109.25866426236438
312.0 129.09389427611177 109.13151110909658
313.0 128.71379841141598 108.99623781207042
314.0 128.34953447570055 108.87051582509852
315.0 127.97087235852682 108.73344995742251
316.0 127.58598782394671 108.59160957748493
317.0 127.21417326390595 108.44245789174579
318.0 126.8586223864175 108.30519326653011
319.0 126.51229173190126 108.19255535962556
320.0 126.17679536814245 108.04441100144602
321.0 125.82261158830566 107.90050697545435
322.0 125.48131083658666 107.78502876343241
323.0 125.12577239676388 107.65004331249845
324.0 124.7421047347935 107.51115997910115
325.0 124.37046610281287 107.37432767293168
326.0 123.99654706889378 107.22787921082366
327.0 123.6320253953272 107.09827393468107
328.0 123.27730056530051 106.95720668311407
329.0 122.93662944810443 106.79574248766549
330.0 122.55157439944425 106.6517906425211
331.0 122.20719239883086 106.4703202252144
332.0 121.86619283679975 106.33769624118665
333.0 121.50133458492206 106.18331377755682
334.0 121.15525664141869 106.04152013191036
335.0 120.79753308839793 105.89013887986724
336.0 120.47419617970695 105.74601609761876
337.0 120.1068253111095 105.59508327770905
338.0 119.76892271184899 105.4322450533163
339.0 119.41462853400508 105.2705484835006
340.0 119.06876479198247 105.13416949170296
341.0 118.7014759631525 104.98535150248833
342.0 118.361576809697 104.86666529568222
343.0 118.02514495437534 104.70161024139364
344.0 117.66678523194891 104.55387114357366
345.0 117.30526883749458 104.43669834268412
346.0 116.93235471975794 104.29646198902743
347.0 116.57806521971439 104.15707329506274
348.0 116.22173405073558 104.00945492883112
349.0 115.8534232850671 103.8662072966785
350.0 115.5064678526216 103.71442848716987
351.0 115.15456253522325 103.58236502855998
352.0 114.79837759946922 103.42761127150317
353.0 114.4514429449314 103.27759974341932
354.0 114.09526804608434 103.12403091862252
355.0 113.78566882725437 102.98721157683403
356.0 113.44545635599444 102.8237760525764
357.0 113.08960567207639 102.6714617941591
358.0 112.7504824649759 102.5271878104843
359.0 112.42475398807231 102.401972204228
360.0 112.07258474236205 102.26870878135907
361.0 111.74093289989128 102.11616553008957
362.0 111.38508247286045 101.96683691603589
363.0 111.0642952601486 101.80538320733507
364.0 110.70844482401746 101.65714863516266
365.0 110.35259438713949 101.50953915460795
366.0 110.00695351676818 101.36429497107414
367.0 109.66722222016129 101.22759632360837
368.0 109.31831603053995 101.07485938892772
369.0 108.98954609568871 100.95632997500533
370.0 108.6360885515179 100.81148684777035
371.0 108.33211334864068 100.69076241884525
372.0 107.99769598050581 100.5307144390891
373.0 107.65654008691695 100.383917019379
374.0 107.33047427270706 100.22689944316953
375.0 106.9599511703923 100.09139706497417
376.0 106.63890345123819 99.95150578034442
377.0 106.31914916800496 99.84676522737193
378.0 105.99258447532945 99.72507610790687
379.0 105.69376071855744 99.59882340365436
380.0 105.35240031576312 99.47838389371977
381.0 105.00835854720874 99.35640042397415
382.0 104.69813448142413 99.24521674956247
383.0 104.34664505954976 99.10700107636853
384.0 103.99916120295602 98.98830048995082
385.0 103.67549265037836 98.87094125429113
386.0 103.36081982762924 98.7400912163344
387.0 103.01797490377612 98.59839717198965
388.0 102.68465040418191 98.47632976717124
389.0 102.32540028174675 98.33896002465869
390.0 101.9601578216276 98.20694620613179
391.0 101.60374876300308 98.07428268264401
392.0 101.26256353917171 97.95938102549651
393.0 100.92941043805094 97.834229191476
394.0 100.59919435556878 97.68564956804396
395.0 100.25089648091189 97.55244535371513
396.0 99.92851732437445 97.41472390132049
397.0 99.61830032396524 97.31902470780953
398.0 99.30086867730857 97.21144617957124
399.0 98.96715989186093 97.07490388254232
400.0 98.62725969971109 96.93438166863312
401.0 98.27846644253611 96.80277626290756
402.0 97.93863833790226 96.67557343115767
403.0 97.61004107370763 96.56293881509748
404.0 97.27051724003506 96.43595279438229
405.0 96.93278729069864 96.30330144869382
406.0 96.59077254435753 96.18153894132979
407.0 96.2689122952378 96.05195529025778
408.0 95.95585866724616 95.95798860904262
409.0 95.60864949146374 95.83023297149245
410.0 95.27511748468555 95.69331240175424
411.0 94.98832866349073 95.57119526914295
412.0 94.67319104318376 95.42398976704862
413.0 94.36008633920527 95.29638238086416
414.0 94.02903390019105 95.15603903547095
415.0 93.71786240028997 95.01930247845428
416.0 93.41130957967329 94.90264322939902
417.0 93.11538984677122 94.75437861179773
418.0 92.82405492829213 94.59273333641558
419.0 92.51606184923423 94.43461797949742
420.0 92.23099652217645 94.28027944091204
421.0 91.96305685581935 94.16912605093175
422.0 91.67406554047643 94.03104389440972
423.0 91.38676246138267 93.90997905901104
424.0 91.0617281987753 93.76860644351675
425.0 90.76661107677184 93.6011092186905
426.0 90.47354539783358 93.48877020691029
427.0 90.15810219082546 93.34323313494757
428.0 89.89684843203604 93.22084182327521
429.0 89.58831145730964 93.08003368415532
430.0 89.28348044501665 92.93192840035664
431.0 88.99291196831291 92.81220640752476
432.0 88.67594630315132 92.6628420365093
433.0 88.35083241458356 92.51542794507714
434.0 88.05037782623437 92.36677402131656
435.0 87.74032275346622 92.21619457714267
436.0 87.42670204604842 92.07277925677032
437.0 87.12096625864893 91.92494630365407
438.0 86.83178119640588 91.77548801154995
439.0 86.52872682902228 91.63940826864926
440.0 86.22845587189681 91.49867747414888
441.0 85.92423254192374 91.35489562562428
442.0 85.64359381903522 91.21512013503543
443.0 85.36749942262287 91.10828440993379
444.0 85.09630191910522 90.97322274806648
445.0 84.80870549085081 90.86509017282408
446.0 84.53473678873756 90.7230764244107
447.0 84.25739031787519 90.57304391530273
448.0 83.94990005099721 90.44188010226266
449.0 83.65870475456411 90.29571466893734
450.0 83.36246781411545 90.1630607673264
451.0 83.05645019605679 90.02783224445211
452.0 82.75290401967723 89.88283697783419
453.0 82.46057530473452 89.76933666353807
454.0 82.16224690246246 89.65280213629593
455.0 81.85393626975367 89.51739900033826
456.0 81.55636056247022 89.37958800762891
457.0 81.23389187529418 89.22909342366408
458.0 80.9460067157906 89.1087439800189
459.0 80.6656134155468 89.00936452936814
460.0 80.36133644663651 88.87203182094933
461.0 80.05294469909232 88.74112965904486
462.0 79.74681341059848 88.61135544256605
463.0 79.4454618262603 88.48693866305479
464.0 79.15474937369545 88.36155395016029
465.0 78.84443123052172 88.21744788935018
466.0 78.57846356414112 88.08377027830014
467.0 78.29545211444835 87.95038771452603
468.0 78.00783288746806 87.80639787396746
469.0 77.71977111574405 87.66298814823102
470.0 77.42989901667434 87.5213195918047
471.0 77.14908820422656 87.37679683052599
472.0 76.90157679184948 87.2650079438855
473.0 76.62775459741768 87.13528798838698
474.0 76.34684913823612 86.99240128536822
475.0 76.06047659649545 86.85197349934118
476.0 75.78519292118328 86.71617279280507
477.0 75.51125344359947 86.59538440922321
478.0 75.2254462524377 86.45646057994931
479.0 74.96849462168522 86.34867511721511
480.0 74.70323433641975 86.22797020052313
481.0 74.41741458839732 86.0910371378955
482.0 74.13163661334336 85.95474139254156
483.0 73.84585089693604 85.81912768366603
484.0 73.57880665526926 85.6978995123343
485.0 73.32788831894938 85.5392585968823
486.0 73.0681561312399 85.38342841045112
487.0 72.80187986816745 85.23505191501833
488.0 72.56447287794218 85.1408426511316
489.0 72.3027371146523 85.01491875133136
490.0 72.0388191735326 84.86888191094212
491.0 71.78293247974345 84.75490249459801
492.0 71.542145213751 84.61297451899841
