#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:51+0000 #
#####################################################################
#
# random = 1.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 407.11788610856183 137.23363033470167
0.0 407.11788610856183 137.23363033470167
1.0 407.11788610856183 137.23363033470167
2.0 407.0358991008156 137.36248897659897
3.0 407.00289356834395 137.40516724822467
4.0 406.8277962521951 137.62995384895987
5.0 406.56243975664546 137.9124722909119
6.0 406.231030874518 138.15723591889346
7.0 405.9114750844005 138.38976327264277
8.0 405.2849199841124 138.56188695397938
9.0 404.46880212030516 138.60677987588338
10.0 403.63867542366415 138.5682519644264
11.0 402.7272704242386 138.46071420160587
12.0 401.87957988275315 138.3996283061706
13.0 400.9909034017898 138.38113148833364
14.0 400.0826259541759 138.35364308719303
15.0 399.15307089857725 138.28430191960896
16.0 398.22406815001614 138.2185213382951
17.0 397.3161841759514 138.16365539643218
18.0 396.42906597311463 138.08841981855167
19.0 395.58288202723264 138.0305031224246
20.0 394.7366724945002 138.00011683002907
21.0 393.8314674894895 137.96029878358266
22.0 392.90592780042556 137.8891098640757
23.0 392.02065988199075 137.8206101857193
24.0 391.09510804697703 137.75146444318636
25.0 390.1507707947269 137.690973577469
26.0 389.2856450056345 137.61668903265905
27.0 388.3807662594702 137.5420986236365
28.0 387.4795610129431 137.5242154469225
29.0 386.5578742966391 137.43017294553727
30.0 385.656073147345 137.3615061201256
31.0 384.71196647714936 137.26658029255253
32.0 383.8320046377367 137.2154547681771
33.0 382.9118064366339 137.160899376947
34.0 381.99274736835247 137.10220807739964
35.0 381.0729859207208 137.0238659447937
36.0 380.1564758815036 136.98790159780486
37.0 379.25950534330997 136.93835406293786
38.0 378.3622939757077 136.86669154316235
39.0 377.4663856546759 136.77335839356516
40.0 376.54712237119287 136.66940406201152
41.0 375.6699607552571 136.601636152051
42.0 374.75518861135697 136.5621937512478
43.0 373.8206574931069 136.48870344217372
44.0 372.886752049767 136.4143923530887
45.0 371.99346369824406 136.33693974501833
46.0 371.1021326104321 136.29256532549007
47.0 370.24403314632394 136.15675501004105
48.0 369.33258496418404 136.0906940147814
49.0 368.4017921548934 136.01230127799664
50.0 367.5232689570041 135.89223021873934
51.0 366.6134640194138 135.76101126520118
52.0 365.7253939450275 135.7014467061045
53.0 364.8515190399409 135.61602843522158
54.0 364.00230322660263 135.5028420139958
55.0 363.0911974730919 135.38918213260237
56.0 362.16459276428805 135.28200379669858
57.0 361.25888067851116 135.18431284134647
58.0 360.33353557782743 135.098804691217
59.0 359.4296624271041 135.03152216328033
60.0 358.5469667071554 134.94201841936112
61.0 357.62465625701026 134.85293266872847
62.0 356.724035393336 134.7296368844381
63.0 355.82381615295617 134.64967683888236
64.0 354.95170722975075 134.49719287106183
65.0 354.0725121965215 134.3961765485449
66.0 353.19517821183894 134.33239107587835
67.0 352.30706287562793 134.19204648590076
68.0 351.484233013774 134.0880115973652
69.0 350.6078421813304 133.97399168889885
70.0 349.6953483735012 133.8712600151406
71.0 348.83928365294196 133.7769645797929
72.0 347.9391276902929 133.65219522187954
73.0 347.0265846079372 133.54867717660994
74.0 346.1713473388731 133.44495520590675
75.0 345.29941213257644 133.3763839665543
76.0 344.4287747634428 133.32069267658773
77.0 343.5394222290954 133.23677121999535
78.0 342.6503251238052 133.13521071931802
79.0 341.74215066240157 133.027998116259
80.0 340.8743976538555 132.92315335232988
81.0 340.0074028991316 132.85554439962127
82.0 339.1086249571671 132.73419216244162
83.0 338.2461449585007 132.59384717720468
84.0 337.3759963160324 132.47543515297087
85.0 336.49417812327994 132.3833693422659
86.0 335.63200510280313 132.27240196678173
87.0 334.7721331194566 132.13201993255902
88.0 333.8741483219082 132.0114203646878
89.0 333.03861458288054 131.94669385019975
90.0 332.16236423187473 131.8587296225295
91.0 331.31854717447277 131.7387611196648
92.0 330.4631025409183 131.6054561269133
93.0 329.5780351336322 131.46658749173304
94.0 328.7145264921033 131.32642119263576
95.0 327.8967136300353 131.17961297400038
96.0 327.00595652427785 131.0374990701472
97.0 326.1585255975373 130.8579422401234
98.0 325.37532181417384 130.74086660334362
99.0 324.51523233656957 130.6045362750132
100.0 323.67684554136105 130.46016568580544
101.0 322.8485823163215 130.3561707617295
102.0 321.98408563786893 130.18975002071224
103.0 321.16216215149853 130.04847987628605
104.0 320.31975559048357 129.86613214459058
105.0 319.54101757450513 129.75299405742464
106.0 318.72141997952025 129.61183906168984
107.0 317.88202352125364 129.4274628771879
108.0 317.0621079819634 129.23010391525742
109.0 316.26728948081853 129.12289384243383
110.0 315.47287894652334 128.96008413672135
111.0 314.6048371412328 128.80214397119462
112.0 313.77793461338274 128.59910659715908
113.0 312.9632816995239 128.3958436194071
114.0 312.1405266157809 128.2112612913141
115.0 311.3231487524537 128.04700332981787
116.0 310.51572057714833 127.89235634492206
117.0 309.7053645955554 127.7449026090219
118.0 308.90026136272326 127.57202045301439
119.0 308.05237084434094 127.38768740315948
120.0 307.22703752419403 127.2127883746962
121.0 306.3855135715059 127.01993177829904
122.0 305.57868146463215 126.84640135598342
123.0 304.7561720589935 126.69278277586908
124.0 303.9527229741728 126.54550657058111
125.0 303.1321896004786 126.36632854136462
126.0 302.3327677601423 126.19943737351475
127.0 301.5113661699135 125.99215249612337
128.0 300.7139433493367 125.81619769089542
129.0 299.9130897484201 125.59475421908793
130.0 299.1401758647575 125.44177060434617
131.0 298.3607130842576 125.22570596909763
132.0 297.5483932495228 125.01027429461288
133.0 296.79158991687206 124.852185002113
134.0 296.0206604078891 124.6977010310791
135.0 295.2352444556472 124.5487943305987
136.0 294.48423848461044 124.36121873903443
137.0 293.679407850893 124.17505433645007
138.0 292.87163042095665 123.95781874891925
139.0 292.13581837468377 123.78521181331787
140.0 291.37079395598084 123.55979560317256
141.0 290.5713888255086 123.355242307356
142.0 289.7526377142201 123.14071477012969
143.0 288.97588288371844 122.94770577454702
144.0 288.17840673939827 122.69747931202126
145.0 287.3599665509714 122.4834940674085
146.0 286.6255251796019 122.2787488545943
147.0 285.8662361064038 122.06711000216096
148.0 285.0757454173149 121.85202122103341
149.0 284.3156720319959 121.61101819700065
150.0 283.5535146281 121.36683635338062
151.0 282.78471742770733 121.13828386350093
152.0 281.97965453193814 120.91105257317325
153.0 281.21737591099094 120.70762966821854
154.0 280.4509402476532 120.52540460439972
155.0 279.6500062154905 120.29483373406946
156.0 278.92970081531047 120.09991999204424
157.0 278.1477472456198 119.89460507279115
158.0 277.3710184154126 119.66779626714306
159.0 276.59657542271106 119.45330106828125
160.0 275.8401185123469 119.2449688555122
161.0 275.047853174423 119.00741714833762
162.0 274.2975131855837 118.75206011118148
163.0 273.5082952180099 118.51199627617628
164.0 272.72061354501574 118.27073908076777
165.0 271.9511830241324 118.013490407914
166.0 271.22841947243296 117.82319107672942
167.0 270.46302855251804 117.61833420665701
168.0 269.71799957805416 117.36492299268248
169.0 268.94260475774405 117.11120652521022
170.0 268.2253837195089 116.86444340835664
171.0 267.5017775438678 116.63151984235304
172.0 266.8227430544835 116.44590606568067
173.0 266.0484976477729 116.19422777943682
174.0 265.2969029499959 115.94010403536454
175.0 264.58189676826663 115.72015351469906
176.0 263.82201840219045 115.50035208585116
177.0 263.0749154783158 115.25588731885304
178.0 262.3298575170864 115.01818584733844
179.0 261.59991183236554 114.76967438861456
180.0 260.8755049631266 114.50518128315697
181.0 260.1192347627804 114.24485484074513
182.0 259.3801428854912 113.9950424448343
183.0 258.6633432545126 113.77590098517408
184.0 257.90374201326244 113.5475296356665
185.0 257.1945771054323 113.29814547498708
186.0 256.5098468155603 113.03288260603856
187.0 255.79910609972998 112.72657048875762
188.0 255.0968567162489 112.46815522580404
189.0 254.369071064008 112.22276374370315
190.0 253.6414480127886 111.95843444808068
191.0 252.96742064990602 111.72108048889288
192.0 252.24782538006184 111.42084796357783
193.0 251.49856022129077 111.15731147937646
194.0 250.77710361184563 110.88749306224814
195.0 250.03772018195593 110.61366698761418
196.0 249.33490947780783 110.36736463372075
197.0 248.66075766276467 110.14789513872097
198.0 247.92381493796543 109.90804921592138
199.0 247.20272677684375 109.62419960230365
200.0 246.5073927975594 109.35911229200293
201.0 245.81684537701645 109.08202531427322
202.0 245.09686167210967 108.79111300988593
203.0 244.40644696435933 108.50149888660148
204.0 243.72511050430523 108.24222021199787
205.0 243.02542756837738 108.00268634038956
206.0 242.36189326134118 107.7853160455069
207.0 241.633344234002 107.5112892881978
208.0 240.91054355561013 107.22781404731842
209.0 240.2757842911836 107.02482816678267
210.0 239.59754883970416 106.76134849568327
211.0 238.93439448504463 106.50339191658301
212.0 238.23688794236145 106.19695078402502
213.0 237.52179144115328 105.9061906221374
214.0 236.86163423886123 105.63267019223353
215.0 236.18850521846912 105.32658638447286
216.0 235.48577803368508 105.02842554346914
217.0 234.79977703753437 104.72506423653321
218.0 234.15073069723346 104.43469061876495
219.0 233.44186062616504 104.13954359577681
220.0 232.78695317501885 103.86095993422148
221.0 232.07420791796503 103.57898435708907
222.0 231.48495131812192 103.25818789688147
223.0 230.79596707738926 102.98900815383435
224.0 230.14791812799672 102.70527197938581
225.0 229.49934133681725 102.39321574297897
226.0 228.86930291273484 102.10912241084719
227.0 228.261849008812 101.86117238628728
228.0 227.62272442373887 101.56979609153508
229.0 226.935030150535 101.25741857215002
230.0 226.2302779642147 100.94820657847389
231.0 225.55046342311013 100.65684875081483
232.0 224.88996999348012 100.34164983969292
233.0 224.2221512780792 100.0450046648017
234.0 223.5672735946409 99.7306967326851
235.0 222.88083419309544 99.43392517013986
236.0 222.2334868844273 99.17943333653707
