#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 21.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 38.594568834922946 1.0 1.0
2.0 NaN 53.771237778080284 1.0 1.0
3.0 62.036830156453526 52.79964123632616 1.0 1.0
4.0 57.67931529155882 50.799641236326146 1.0 1.0
5.0 55.815106459330735 48.79964123632613 1.0 1.0
6.0 54.717739461126946 46.79964123632619 1.0 1.0
7.0 52.765843482176415 44.79964123632624 1.0 1.0
8.0 52.0524404748032 42.79964123632622 1.0 1.0
9.0 50.247286150510824 40.79964123632627 1.0 1.0
10.0 48.41789691121042 20.33750031085318 1.0 1.0
11.0 46.54233043676223 18.337500310853134 1.0 1.0
12.0 45.73671088400236 21.337500310853123 1.0 1.0
13.0 44.1204236091487 19.337500310853077 1.0 1.0
14.0 42.59137522374949 22.337500310853066 1.0 1.0
15.0 40.74411583857867 20.33750031085302 1.0 1.0
16.0 39.64420808735975 22.337500310853066 1.0 1.0
17.0 38.06893118864794 20.09899459751138 1.0 1.0
18.0 36.483990289665726 18.101556613898747 1.0 1.0
19.0 35.40909533361883 20.716678043589628 1.0 1.0
20.0 34.067774217940986 18.718322015786214 1.0 1.0
21.0 32.93798250250872 18.872423261256568 1.0 1.0
22.0 32.03699378798073 19.54792618336049 1.0 1.0
23.0 30.85509186539739 18.83130926410323 1.0 1.0
24.0 30.03938779200341 18.78213130260839 1.0 1.0
25.0 28.93300990900682 16.862863439377538 1.0 1.0
26.0 28.106583735933288 14.964754274018986 1.0 1.0
27.0 27.138836907820366 11.274718829980534 1.0 1.0
28.0 26.231681488917005 11.274718829980534 1.0 1.0
29.0 25.583117051659066 9.524021829132476 1.0 1.0
30.0 24.828331366301967 7.892699088934425 1.0 1.0
31.0 24.347160640756577 6.47166176612629 1.0 1.0
32.0 23.877496322541294 5.428638238252347 1.0 1.0
33.0 23.439808943010984 5.005778683530703 1.0 1.0
34.0 23.275155297826924 5.352151654724048 1.0 1.0
35.0 23.090610931407298 6.3429673215176265 1.0 1.0
36.0 23.139856517517153 6.8806818147802895 1.0 1.0
37.0 23.128276269646907 7.606361407040516 1.0 1.0
38.0 23.06947422092813 8.738975081368663 1.0 1.0
39.0 23.175624890543823 9.137696517691204 1.0 1.0
40.0 23.43615025418584 8.561463949356138 1.0 1.0
41.0 23.672827699950066 6.557966287161073 1.0 1.0
42.0 24.20341264537058 5.383954336591982 1.0 1.0
43.0 24.551181898254757 5.5891674139377905 1.0 1.0
44.0 25.0456274383966 7.054247378075885 1.0 1.0
45.0 25.6044227093025 6.374072672914415 1.0 1.0
46.0 26.186488173578038 4.443488262705796 1.0 1.0
47.0 26.81259679054752 5.191180427070211 1.0 1.0
48.0 27.598208640307526 4.874345181017704 1.0 1.0
49.0 28.477536681495607 5.345103147837659 1.0 1.0
50.0 29.296087675037963 3.618432427702254 1.0 1.0
51.0 30.289951184164547 1.6777250618785904 1.0 1.0
52.0 31.39952349386665 4.400732087122165 1.0 1.0
53.0 32.3244030244527 4.9399299333447075 1.0 1.0
54.0 33.50214504455435 4.463830087295752 1.0 1.0
55.0 34.63810405310941 2.5499827002009554 1.0 1.0
56.0 35.59481009821356 2.0804970929632103 1.0 1.0
57.0 36.82589616940965 1.3934998051535874 1.0 1.0
58.0 37.70756686861502 4.796931384194724 1.0 1.0
59.0 38.791792415925855 4.796931384194724 1.0 1.0
60.0 39.79732300775163 7.06806864277623 1.0 1.0
61.0 40.841686278046396 7.113711060766336 1.0 1.0
62.0 41.83515253071168 5.832673754223755 1.0 1.0
63.0 42.744855421622326 5.04334028103917 1.0 1.0
64.0 43.43456384580445 4.985025502190952 1.0 1.0
65.0 44.0954428150963 5.680288489560748 1.0 1.0
66.0 44.89023445868133 6.905133987967126 1.0 1.0
67.0 45.34638294588867 8.431848756881347 1.0 1.0
68.0 45.89348283978658 10.124785011350342 1.0 1.0
69.0 46.57055673788414 11.913289620974043 1.0 1.0
70.0 47.07254655908813 13.760147806631709 1.0 1.0
71.0 47.56178361961961 15.644707275225551 1.0 1.0
72.0 48.03230194288957 17.554830212640606 1.0 1.0
73.0 48.43915348795129 19.482999303541124 1.0 1.0
74.0 48.68256550481622 21.42434269537641 1.0 1.0
75.0 48.89353204108887 23.3755782387532 1.0 1.0
76.0 49.040701412249504 25.334420381433944 1.0 1.0
77.0 49.150659798073036 27.299231749819608 1.0 1.0
78.0 49.323911075910154 29.268810228594916 1.0 1.0
79.0 49.42603727753049 31.242254244286663 1.0 1.0
80.0 49.701568104383824 33.218874880582476 1.0 1.0
81.0 49.814764102833855 33.26863164485925 1.0 1.0
82.0 50.0726699777513 33.098360868609504 1.0 1.0
83.0 50.348816544913994 33.048466422151435 1.0 1.0
84.0 50.40326809410295 33.048466422151435 2.0 2.0
85.0 50.460339511912395 33.1194923500262 2.0 2.0
86.0 50.51350540956457 33.31066517184575 2.0 2.0
87.0 50.38652005161939 33.61993537855469 2.0 2.0
88.0 50.203472252238384 34.04408458933165 2.0 2.0
89.0 50.12494033509695 33.67636191630088 2.0 2.0
90.0 49.918945916901635 31.901273189953578 2.0 2.0
91.0 49.90891480986922 30.154354749561826 2.0 2.0
92.0 49.92163228731363 30.372843689796056 2.0 2.0
93.0 50.00767692862396 32.3117835577585 2.0 2.0
94.0 50.14614019806629 34.2427225210948 2.0 2.0
95.0 50.18146347505934 34.57888569912201 2.0 2.0
96.0 50.15477018781546 34.2036104055345 2.0 2.0
97.0 50.129508807545356 33.886831623518454 2.0 2.0
98.0 50.125340944216255 33.61305109778123 2.0 2.0
99.0 50.02458165252742 33.37216986001059 2.0 2.0
100.0 49.91583568737696 33.19953211059415 2.0 2.0
