#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:00+0000 #
#####################################################################
#
# random = 7.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 261.79713461679023 149.2839585225458
0.0 261.79713461679023 149.2839585225458
1.0 261.79713461679023 149.2839585225458
2.0 261.62205299327826 149.34986369839652
3.0 261.47738667275024 149.37851331412995
4.0 261.2609703992628 149.47120252393375
5.0 261.00519150946565 149.50079929411564
6.0 260.56168783942843 149.38454312476503
7.0 260.03867209224694 149.21403889906975
8.0 259.4530324781715 149.02267789928095
9.0 258.8834071610136 148.83520674586632
10.0 258.3456902844976 148.67465887313003
11.0 257.7842259071789 148.47519401832415
12.0 257.27407035251844 148.30333863733853
13.0 256.74423826272886 148.12536685233744
14.0 256.18722795208964 147.97039607136315
15.0 255.60430693506453 147.7880319224662
16.0 255.01654550745073 147.6185941256415
17.0 254.43963487968927 147.4643353531536
18.0 253.87758707225098 147.2689139115073
19.0 253.34017780934002 147.0877864070559
20.0 252.80465415845734 146.95639526883838
21.0 252.23428601278673 146.77704320393656
22.0 251.6531700896746 146.5973261908929
23.0 251.08862826640032 146.42606515868084
24.0 250.49578055386564 146.23145287670437
25.0 249.8967598254293 146.0422471511968
26.0 249.34628063932936 145.85162153335634
27.0 248.77898514234508 145.673434037487
28.0 248.21063979550436 145.52188466471452
29.0 247.63285534831076 145.3134415213122
30.0 247.06255518053942 145.12172937658832
31.0 246.45846721286318 144.89800994410714
32.0 245.9063169897447 144.73446076183032
33.0 245.32549521248117 144.5216803517801
34.0 244.74956133845498 144.33998594622562
35.0 244.1720243351849 144.14458591135724
36.0 243.59112326194068 143.9577036590369
37.0 243.032732931291 143.77159084090616
38.0 242.46655331024215 143.55523838197985
39.0 241.8965665660726 143.33650554695797
40.0 241.31925949844126 143.12609936566827
41.0 240.7594812546055 142.92925975154265
42.0 240.18172414305198 142.74941073299624
43.0 239.59100098623392 142.5528195742886
44.0 238.99887370642566 142.35622978742828
45.0 238.42510897763978 142.14576423504113
46.0 237.86306561507763 141.98603182001668
47.0 237.30479181207917 141.76525343799622
48.0 236.71911742225907 141.56673011068122
49.0 236.12840896363858 141.37258300323245
50.0 235.57052488202552 141.19185177010058
51.0 234.99487636861662 140.98750273196944
52.0 234.4297646097767 140.80046070999688
53.0 233.85809834488353 140.59493279624482
54.0 233.30860942698462 140.41016642156654
55.0 232.73139296411694 140.2054731844604
56.0 232.14438045933875 140.01067907640672
57.0 231.55855372132905 139.8171296291726
58.0 230.96786900629465 139.62665178020677
59.0 230.39675877074535 139.45891322986296
60.0 229.83128198118052 139.29133874546787
61.0 229.23989737110412 139.1034430157542
62.0 228.65680900670543 138.91309263051977
63.0 228.10322756562655 138.76406958036637
64.0 227.5510413591608 138.58616724409367
65.0 226.9929538962849 138.41638608046495
66.0 226.43061412017678 138.24260922964933
67.0 225.85443732042873 138.0455915310679
68.0 225.31081839677123 137.84047697448858
69.0 224.73727301052364 137.6751308284928
70.0 224.1550050433539 137.48392448055324
71.0 223.58396367623575 137.29509046570968
72.0 222.99332193541292 137.1105800998706
73.0 222.4021263385092 136.9274172022166
74.0 221.85041839808719 136.7268164120392
75.0 221.2915387653154 136.55526706101574
76.0 220.72109675180852 136.3902072042532
77.0 220.13890713721094 136.21224274280436
78.0 219.54836629790077 136.03030919001506
79.0 218.95768113111583 135.8490769250696
80.0 218.38967299222568 135.68800378871686
81.0 217.8388297502557 135.52762463968764
82.0 217.2647707524452 135.3728140236169
83.0 216.6989031221982 135.17693510974414
84.0 216.13864408608268 134.98949605082367
85.0 215.55665592754724 134.81370284822114
86.0 214.9789511179689 134.65382357283482
87.0 214.40306572219663 134.49533604302073
88.0 213.81889626135217 134.31531145289634
