#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:00+0000 #
#####################################################################
#
# random = 2.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 262.0189921911814 150.0079388755825
0.0 262.0189921911814 150.0079388755825
1.0 262.0189921911814 150.0079388755825
2.0 261.86759591136223 150.06827818550502
3.0 261.74652891264066 150.10791705711108
4.0 261.54009024606506 150.17055182158796
5.0 261.2508960342142 150.19558924183866
6.0 260.79203715510545 150.07653924070055
7.0 260.27809700123026 149.89515780289284
8.0 259.7081685100466 149.732300778502
9.0 259.13291965748107 149.5486292516209
10.0 258.5908816037307 149.3849983804508
11.0 258.0053609360361 149.1765262171426
12.0 257.49495405228294 149.01637944063054
13.0 256.93527573926383 148.86746095921904
14.0 256.3676503351116 148.71423870194346
15.0 255.80489216741296 148.5033986466391
16.0 255.23255528564633 148.29844988615224
17.0 254.66973698156323 148.10704471569426
18.0 254.11687580361888 147.89196930125692
19.0 253.59180027997988 147.68353490424224
20.0 253.06528872911875 147.52218373668134
21.0 252.49450875412882 147.33739405542235
22.0 251.92360069836323 147.13095620041113
23.0 251.36847131516228 146.94158435023874
24.0 250.78510362112377 146.72758534498527
25.0 250.19377303290594 146.51920718256372
26.0 249.6409779292919 146.3187188025597
27.0 249.07895250136175 146.1257731876552
28.0 248.51866338490026 145.95841750119243
29.0 247.94816151779992 145.7352672512844
30.0 247.38404485223393 145.5238152720918
31.0 246.78359074923614 145.28402020126265
32.0 246.23622544235545 145.1049730604268
33.0 245.65137469362458 144.89568071515566
34.0 245.07427373894674 144.713821788363
35.0 244.4946415576682 144.51231201534816
36.0 243.91420256784897 144.32290117841424
37.0 243.3646830085256 144.1290269027114
38.0 242.79718029672188 143.90276478943952
39.0 242.22668508816557 143.6826290661351
40.0 241.64950701121654 143.4696220413954
41.0 241.098102965506 143.27244879769327
42.0 240.51950654677 143.08641927534944
43.0 239.92781340564525 142.8847914162615
44.0 239.33650115170096 142.6835817853193
45.0 238.7601131117925 142.4691227692159
46.0 238.1983736948433 142.30892033851
47.0 237.63812739927747 142.0842668209165
48.0 237.05329525348404 141.88093872058758
49.0 236.46198334129858 141.68176062381247
50.0 235.89996001837721 141.4930247900158
51.0 235.32311197847648 141.27646260699777
52.0 234.74954918532626 141.06767672969443
53.0 234.17588833263213 140.85482097524604
54.0 233.62132488460065 140.66754711050208
55.0 233.04571088418754 140.45890260033778
56.0 232.45808371415424 140.25938114762948
57.0 231.87080214984 140.06040911028953
58.0 231.27912796920543 139.86456741060906
59.0 230.7042887153095 139.69257835549428
60.0 230.1498265841029 139.5206901400951
61.0 229.5583218890176 139.32609109079388
62.0 228.97278803208283 139.12750406357705
63.0 228.39514236313752 138.9508063213539
64.0 227.81582416879215 138.74685952086338
65.0 227.25721988857586 138.57518999924872
66.0 226.69536011577986 138.39449966465375
67.0 226.11605115660004 138.19185727361503
68.0 225.5719534734437 137.98230566273577
69.0 224.99760472732382 137.81774892040934
70.0 224.42027460536397 137.62124620896657
71.0 223.8564308594902 137.42764779894813
72.0 223.26688648093543 137.23982323127504
73.0 222.67643524556266 137.0512634207174
74.0 222.12390925344775 136.84866674792767
75.0 221.56447180780955 136.66680651694955
76.0 220.99430931232735 136.49347345034698
77.0 220.41063453008164 136.3086345651892
78.0 219.81964886869832 136.12144686437043
79.0 219.22878222741656 135.93542461398488
80.0 218.66783840993676 135.77153171039214
81.0 218.11844299707693 135.60817424991635
82.0 217.52863269886257 135.42622558768508
83.0 216.95778936637404 135.22602907290607
84.0 216.3987706162704 135.03148176825866
85.0 215.81903122863073 134.8542790476432
86.0 215.2424556089054 134.69138762342763
87.0 214.6672423811813 134.53232029845915
88.0 214.07588794021763 134.35040190276501
89.0 213.5404479612812 134.21078213555242
90.0 212.9617583159338 134.04713308470585
91.0 212.41410643882293 133.87669064403548
92.0 211.8375650298915 133.71415390928217
93.0 211.24620179747885 133.5346102916606
94.0 210.66114656676552 133.36039584384986
95.0 210.10032376639424 133.18289588626146
96.0 209.5071634901045 133.00563610270424
97.0 208.93120051597046 132.84522734812293
98.0 208.39186796899494 132.6799332378568
99.0 207.80054587593008 132.5033839327451
100.0 207.24222596371374 132.34269226326455
101.0 206.67703744692653 132.20026791219155
102.0 206.09192782582105 132.02379569259452
103.0 205.53976640146053 131.8855615893963
104.0 204.96945810188856 131.71867935220232
105.0 204.43494326439668 131.61223489081604
106.0 203.8723305415141 131.4681718334298
107.0 203.30153595757272 131.26925643605597
108.0 202.73852753537133 131.09106965361804
109.0 202.1913567093578 130.92537468669948
110.0 201.65099060453312 130.79297089398005
111.0 201.0792908027697 130.64734287828887
112.0 200.52033890887287 130.4665509102018
113.0 199.94989318130214 130.2974204791163
114.0 199.39271504346837 130.1385756864702
115.0 198.84114990181817 129.9776511242374
116.0 198.2738861279738 129.8370605081255
117.0 197.71207520114004 129.71197220284952
118.0 197.1239634047699 129.5433740772285
119.0 196.54678194788127 129.36761077594662
120.0 195.97682324438344 129.22573506728557
121.0 195.38550269635243 129.0624467376782
122.0 194.80310358507631 128.8933194548719
123.0 194.23636989213085 128.7399506454427
124.0 193.69257738977697 128.61136245316467
125.0 193.12069678738044 128.47474918020606
126.0 192.5377478752046 128.3167068830866
127.0 191.96170781459708 128.15685901466725
128.0 191.39070766035152 128.01795705852624
129.0 190.8280892641262 127.86267993451747
130.0 190.2852829212135 127.75871894054339
131.0 189.74937857748066 127.57166611410231
132.0 189.19410693227482 127.39908977841556
133.0 188.66276173813597 127.27329933390098
134.0 188.1093486529918 127.13944908497255
135.0 187.56549476950457 126.97475144485605
136.0 187.03840830329742 126.87539907923012
137.0 186.45800133837625 126.72257889328404
138.0 185.87988389104555 126.57247901111079
139.0 185.34424650579805 126.43295001731002
140.0 184.80163770272804 126.2609600439365
141.0 184.22437148471238 126.10030499784558
142.0 183.65502333206032 125.97048309415705
143.0 183.1334643207862 125.77111656709728
144.0 182.58367032161235 125.5622070468367
145.0 182.013079280041 125.38000167485566
146.0 181.49610039474223 125.2051059388037
147.0 180.9624054014795 125.04754451792796
148.0 180.4173822376806 124.88042279964614
149.0 179.88887700354823 124.68327885137202
150.0 179.3656404404036 124.49655225322945
151.0 178.84616635444152 124.34328126085974
152.0 178.27490119753 124.1654063040072
153.0 177.75277901379218 124.01573123370073
154.0 177.23753397791265 123.84763797346064
155.0 176.66748773969312 123.67675900364407
156.0 176.16843906754266 123.55587288068988
157.0 175.63220156409352 123.36700807290593
158.0 175.08627483270973 123.21030826405057
159.0 174.52910542390228 123.05239132746743
160.0 173.99839374130462 122.87960743991584
161.0 173.43763895415034 122.70710223778232
162.0 172.89504834761178 122.52083889244142
163.0 172.32606776152042 122.34737075081246
164.0 171.75650509939786 122.17372644941467
165.0 171.188788434744 122.00074459727406
166.0 170.66297217951046 121.87667823410762
167.0 170.10866869134955 121.72709042068551
168.0 169.5408194656273 121.55555717249298
169.0 168.9714972643404 121.3845394709315
170.0 168.45799421066363 121.1671370368401
171.0 167.95786482046938 120.98977654578486
172.0 167.4448587719196 120.83402856052075
173.0 166.8952912178433 120.63788756450984
174.0 166.365144286642 120.43606252834272
175.0 165.86523413503807 120.28011204697461
176.0 165.33115652761742 120.10282245816903
177.0 164.79611254555178 119.8920393285456
178.0 164.26200033178523 119.69791708436112
179.0 163.7433579952338 119.5233526978404
180.0 163.2171161041882 119.31495779973227
181.0 162.68870287639186 119.14255174521634
182.0 162.15365863522229 118.9343801964466
183.0 161.62812659175452 118.74823394397815
184.0 161.10552532388365 118.54529235464865
185.0 160.59507590144216 118.39915818271751
186.0 160.06809937339185 118.22428005941427
187.0 159.54666715810546 118.02641412669155
188.0 159.01559146682243 117.85632784420255
189.0 158.47425171799833 117.67238455622899
190.0 157.94573462807128 117.50355814466289
191.0 157.43430061599602 117.31366980677889
192.0 156.9097591885569 117.12805521769697
193.0 156.3605160199116 116.9603233550095
194.0 155.81592937895167 116.7777216937
195.0 155.26551914305708 116.59277305084525
196.0 154.73751581628272 116.44869862749972
197.0 154.23150995802573 116.30460979367395
198.0 153.72116510340143 116.13848028056913
199.0 153.19874592961568 115.9512241478041
200.0 152.6626286485069 115.77792617344622
201.0 152.13861441908205 115.62724758417357
202.0 151.58230564197984 115.45651722565152
203.0 151.05119274579567 115.26503480132989
204.0 150.52076698141548 115.09967039632166
205.0 150.01362314760996 114.95201237998843
206.0 149.51544081146736 114.754569794362
207.0 148.9769325749293 114.57253975201853
208.0 148.43099712796618 114.40349884506983
209.0 147.91659811186054 114.26423245405003
210.0 147.3796496919709 114.08945376481867
211.0 146.8847886395965 113.93681315649562
212.0 146.3434768115882 113.75275867640836
213.0 145.82254110399512 113.59009736050403
214.0 145.29955759114623 113.4309085860121
215.0 144.77907694959802 113.2659251956059
216.0 144.24889979028578 113.07054909293345
217.0 143.71765027611858 112.89360306561505
218.0 143.19508424352549 112.72355557653341
219.0 142.6590802187582 112.545059777505
220.0 142.1543499430568 112.40683462473582
221.0 141.63151027157963 112.2113132799471
222.0 141.14797508972825 112.0468300708732
223.0 140.61558270516616 111.87514942753154
224.0 140.1298845700585 111.68608591983235
225.0 139.63433133000984 111.51443536932054
226.0 139.15908789792292 111.35500807031434
227.0 138.6898212881642 111.14586898052146
228.0 138.18666330388402 110.97040402393067
229.0 137.67081586842815 110.76904190333919
230.0 137.1496612681193 110.57099400885753
231.0 136.6454250279509 110.35343460098852
232.0 136.14474019045701 110.17378324853676
233.0 135.64158263686707 110.00175385943791
234.0 135.13149070194456 109.79785358747922
235.0 134.61033638566192 109.60319065608415
236.0 134.13196697568318 109.43013943808174
237.0 133.62549860734865 109.25623639495731
238.0 133.14239321457958 109.03438251397485
239.0 132.64060527974547 108.82528888427878
240.0 132.15626148328545 108.64021199066791
241.0 131.6713080996113 108.47263446304704
242.0 131.21826061344203 108.29919251271448
243.0 130.71469119673176 108.0886263600656
244.0 130.21077722567068 107.87918356168365
245.0 129.71302852633477 107.66887698267152
246.0 129.21914809832566 107.4520043077983
247.0 128.73571275550472 107.26368549002223
248.0 128.24951399533924 107.07572430233654
249.0 127.75589646028068 106.86886410507645
250.0 127.27071010411892 106.68829159799849
251.0 126.78614369744268 106.46700944481839
252.0 126.27967480606635 106.26622405554393
253.0 125.82353999467496 106.07884237655676
254.0 125.34464801234985 105.91960614810179
255.0 124.86126349616704 105.70725522411051
256.0 124.37641303222976 105.49985162669138
257.0 123.89270828018014 105.28587990483373
258.0 123.42393149168437 105.1033762723847
259.0 122.91975613525385 104.90462757017328
260.0 122.4420932669692 104.71260821724874
261.0 121.96029341039616 104.54196332777988
262.0 121.47103243199324 104.3435237776362
263.0 121.00298251171841 104.15808640340087
264.0 120.55123373534728 103.97178159922716
265.0 120.08173558814308 103.79316824988365
266.0 119.63649563586972 103.60212715960537
267.0 119.14403284521427 103.39585740577951
268.0 118.65159778101498 103.19032385597916
269.0 118.20315521109633 102.99829211703721
270.0 117.7332307266919 102.7877599974255
271.0 117.25350752654845 102.60626763056689
272.0 116.84632520268457 102.38104329116689
273.0 116.35393542209881 102.17910596887731
274.0 115.85515419258225 101.95402680064667
275.0 115.3971699937365 101.76537686834544
276.0 114.90768433860124 101.57182407086681
277.0 114.43927984731647 101.38916333970391
278.0 114.00378472746894 101.2406267969321
279.0 113.51591759848732 101.0494802099346
280.0 113.06931061606214 100.86923835905341
281.0 112.58295939695677 100.6917907386547
282.0 112.1051449841065 100.51325740667166
283.0 111.62363809013907 100.32111005528152
284.0 111.13967625685893 100.13463886156089
285.0 110.68410073901862 99.95493943905089
286.0 110.22179656733228 99.78648095178322
287.0 109.74934686776005 99.58624612230669
288.0 109.26567730947943 99.39177180772329
289.0 108.77931036416294 99.20016171902995
290.0 108.31658747930958 99.00795533922572
291.0 107.82491479753573 98.82023216842077
292.0 107.36388910872499 98.64731190876115
293.0 106.89012496080822 98.47768545924436
294.0 106.4087979250886 98.29886633358086
295.0 105.91712671469509 98.11478197360312
296.0 105.44336267378833 97.94797765928834
297.0 104.99692463005107 97.79251575530532
298.0 104.52580338219401 97.62399196329815
299.0 104.0341322047209 97.44350732262289
300.0 103.54331521988699 97.26430398314409
301.0 103.09744233092353 97.1012933364487
302.0 102.66565987814141 96.9553527807216
303.0 102.20843507950637 96.75393375219254
304.0 101.71677987116458 96.57772060911832
305.0 101.2616083529965 96.44281095252205
306.0 100.77530044453577 96.2657777253385
307.0 100.28180573513298 96.09438237140465
308.0 99.81366701547118 95.93896098396237
309.0 99.38616294900457 95.72705549431036
310.0 98.92485998193125 95.58608550931751
311.0 98.51876755458424 95.39584267871754
312.0 98.07614749195102 95.21319117468849
313.0 97.64741068336623 95.03878118814546
314.0 97.22261448853381 94.9014064360185
315.0 96.77812030473353 94.70263525873051
316.0 96.31544124557136 94.50726371642689
317.0 95.84809946450362 94.32150431103193
318.0 95.42044005290798 94.13216893563302
319.0 94.99835030063501 93.9303810178937
320.0 94.57348513989245 93.7371919171846
321.0 94.13306183459162 93.53419046651827
322.0 93.73237842223114 93.35511963518245
323.0 93.32097715359798 93.14972994548138
324.0 92.88428763330329 92.9361344576185
325.0 92.46257423431854 92.72955331940642
326.0 92.02591849526824 92.51776678240125
327.0 91.62695892577504 92.30277870636706
328.0 91.22491693054455 92.09251737313548
329.0 90.82221109775598 91.86932683944549
330.0 90.38649942730866 91.65466889386921
331.0 89.99898559712862 91.37816061679553
332.0 89.61625790363473 91.18842292438828
333.0 89.209192847138 90.9601745968462
334.0 88.83558359879099 90.74370253356142
335.0 88.44340598276989 90.50710593606918
336.0 88.0691912204395 90.3103932728747
337.0 87.65952961435285 90.08085953629208
338.0 87.24961103121383 89.85243063063226
339.0 86.84396254064764 89.62802729609909
340.0 86.46280368046034 89.4178587734837
341.0 86.05563600238457 89.1941299064297
342.0 85.68236150920808 89.00593320091093
343.0 85.27284908609428 88.78136435492789
344.0 84.86333576299621 88.55768889121744
345.0 84.4799592367458 88.36800472081485
346.0 84.08116519505161 88.14308419057522
347.0 83.69814835270772 87.92821467158394
348.0 83.33162857681135 87.68137795838248
349.0 82.94032697633655 87.4465933991871
350.0 82.54667800875038 87.23160513736292
351.0 82.1584319881392 87.02530357386671
352.0 81.75288657447909 86.80479424595967
353.0 81.36022997894342 86.5917437047951
354.0 80.95456258606906 86.37317134884835
355.0 80.6010982165463 86.18111446236863
356.0 80.18955574940514 85.96672038670086
357.0 79.79669608343814 85.74331757201004
358.0 79.42093357861461 85.5325804115313
359.0 79.05919645972727 85.34426451840025
360.0 78.66938439356744 85.1562127848139
361.0 78.28116336008844 84.93494552234112
362.0 77.89773516603118 84.70313229239675
363.0 77.54494773153745 84.47211362108662
364.0 77.16401267772699 84.2395386808834
365.0 76.7837663392216 84.00715444885358
366.0 76.41914364855718 83.76818080512801
367.0 76.05663632163079 83.55136685273558
368.0 75.69108035879839 83.31389032613043
369.0 75.34997040970092 83.11532643512143
370.0 74.98128572869012 82.87976360578017
371.0 74.66325362182778 82.68953147662833
372.0 74.2912306818322 82.45507917173587
373.0 73.9350065708065 82.21337511087421
374.0 73.57006622035118 81.99091574541077
375.0 73.22399958786463 81.75251633762471
376.0 72.88558920399875 81.56328862240966
377.0 72.54211342678313 81.38112485099965
378.0 72.18586018815198 81.14324839779984
379.0 71.8317126539147 80.92811205837596
380.0 71.49813812232281 80.71143393369549
381.0 71.13642839149605 80.51214829908349
382.0 70.81366833191551 80.3098911939257
383.0 70.44151303278774 80.0845702782456
384.0 70.07986485027926 79.88808017482206
385.0 69.74921071061173 79.67798029284586
386.0 69.40170642841481 79.47784143357914
387.0 69.03860297816985 79.25915125220726
388.0 68.69302908179934 79.05286049702235
389.0 68.33693530839652 78.81933584158045
390.0 67.99513108869348 78.58403083697648
391.0 67.64508871063823 78.35761491981924
392.0 67.31891484519332 78.16565365485472
393.0 66.98435386017428 77.9511075538752
394.0 66.62844230798683 77.72493282853343
395.0 66.29475086410277 77.48252033690343
396.0 65.93732687651654 77.25604952807811
397.0 65.59666815984322 77.05542589466579
398.0 65.25503573513949 76.84929234276726
399.0 64.90263667398496 76.6247549643829
400.0 64.5462039837127 76.40126919694336
401.0 64.18977137908313 76.17876725553442
402.0 63.843705435295 75.96390663900543
403.0 63.50715583047978 75.74949217484178
404.0 63.15072350269458 75.52985438137972
405.0 62.79434677040001 75.31118826675956
406.0 62.449598071341605 75.10219923853798
407.0 62.123359784111564 74.89227239606872
408.0 61.82124894233218 74.69752256843663
409.0 61.47165643549647 74.47641394060238
410.0 61.12931954602403 74.25514707838279
411.0 60.81953749866523 74.09079469471104
412.0 60.463964424736254 73.88608588036999
413.0 60.12841475236886 73.69371426601266
414.0 59.77990536039781 73.47776814297606
415.0 59.44705856795061 73.26940855226151
416.0 59.10610004110439 73.08796294741374
417.0 58.79231086714834 72.87718997607652
418.0 58.48080731535307 72.64837339325857
419.0 58.162959939642654 72.41334405209214
420.0 57.85388537486104 72.18909789557632
421.0 57.59176635946858 71.98008723714597
422.0 57.274093555549165 71.74749706842505
423.0 56.98100624796314 71.53294549569452
424.0 56.67958197764644 71.32139027831616
425.0 56.402929817892264 71.0847637565445
426.0 56.12476641625022 70.89311682285596
427.0 55.81036800271883 70.66606975685222
428.0 55.54790731920419 70.45685080695168
429.0 55.24065492855721 70.237162838807
430.0 54.92303250753127 70.0118226375486
431.0 54.62563957868542 69.82590702153502
432.0 54.308017157265134 69.6027847150671
433.0 53.9903947358092 69.38075127485466
434.0 53.672772314243765 69.15981718813708
435.0 53.35514989265973 68.93999302431214
436.0 53.03752747106635 68.72128943457145
437.0 52.72317855201095 68.50483758553361
438.0 52.40555613040659 68.2884186671497
439.0 52.09746202160793 68.06772474332163
440.0 51.790209629219596 67.86007710207738
441.0 51.47258720761122 67.64696609176299
442.0 51.162614538192734 67.44452632860484
443.0 50.858216517177425 67.25897217212666
444.0 50.540594095568395 67.04949011157338
445.0 50.23460285569853 66.87009064717749
446.0 49.94902875393058 66.65064169557019
447.0 49.65729335978921 66.4426904448745
448.0 49.355548103257185 66.241346075379
449.0 49.04615309453478 66.0316233870038
450.0 48.74905696033337 65.82032794231816
451.0 48.43966195161095 65.6130853765137
452.0 48.119896913668946 65.40061888419942
453.0 47.832503115905354 65.23179923691032
454.0 47.536889904858754 65.06219740357238
455.0 47.227494896136335 64.86031107801477
456.0 46.918099887413945 64.65976224164585
457.0 46.58880653666328 64.4628958670129
458.0 46.30258337251494 64.26410440137383
459.0 46.00586784113538 64.09472134975437
460.0 45.69647283241298 63.89968329589497
461.0 45.389445434111614 63.715884933410216
462.0 45.08517137188418 63.52750508423779
463.0 44.80537895384524 63.339672895647524
464.0 44.507121066674955 63.14724354700046
465.0 44.19651854044751 62.959804972117766
466.0 43.90153476142066 62.798722678171906
467.0 43.60530260112781 62.638846418556724
468.0 43.29583024925847 62.454986719597066
469.0 42.98635772455788 62.272628062014824
470.0 42.697357783367956 62.078052580745485
471.0 42.42890511947382 61.87129341877947
472.0 42.194468567413814 61.72948901096431
473.0 41.94084414870585 61.54249713721502
474.0 41.67892943666468 61.33764111049797
475.0 41.410476526209514 61.13534550794434
476.0 41.15172785985155 60.94049997119992
477.0 40.899434569004214 60.753707276104436
478.0 40.63097963663292 60.554730841930734
479.0 40.40501480615884 60.386161861539506
480.0 40.1617828052442 60.212827743171246
481.0 39.893348229158846 60.017200363651824
482.0 39.62491384939869 59.822782188317014
483.0 39.35647948017428 59.62958510572013
484.0 39.123484839891006 59.452673552272316
485.0 38.89670527760956 59.234721995798616
486.0 38.649098315838955 59.03109989388398
487.0 38.40149135409088 58.82848199656497
488.0 38.205318071900024 58.67774779868747
489.0 37.97039058749574 58.504681349296895
490.0 37.726056794818135 58.30669840850705
491.0 37.50267000223457 58.14330846371074
492.0 37.274961382515734 57.935446916901604
