#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:59+0000 #
#####################################################################
#
# random = 10.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 262.52827991234716 149.16896264660872
0.0 262.52827991234716 149.16896264660872
1.0 262.52827991234716 149.16896264660872
2.0 262.3854175858671 149.23579522595878
3.0 262.2557057325415 149.28699439409883
4.0 262.06860069497947 149.3730961010265
5.0 261.8087504210988 149.38790472650638
6.0 261.4482015412229 149.3006639026211
7.0 261.03937346533587 149.16646742463172
8.0 260.5829992430766 149.02448421233015
9.0 260.12761734028055 148.8673085665395
10.0 259.69851646233843 148.72583499347144
11.0 259.22798311763387 148.5556760536752
12.0 258.81232894371544 148.41551972626294
13.0 258.3704454837516 148.2891470875524
14.0 257.9235146867113 148.16371347963536
15.0 257.4561616543037 148.00476557069277
16.0 256.989095070847 147.84764768859068
17.0 256.53681369123206 147.7050974803606
18.0 256.0927909109275 147.53370360093663
19.0 255.65959997814798 147.3792687251673
20.0 255.2333354381609 147.26379450687492
21.0 254.77580962737466 147.12540404727432
22.0 254.3118658453408 146.96702837510642
23.0 253.8563722795867 146.82245103029285
24.0 253.38329363204 146.6592647075265
25.0 252.90407934741503 146.5007863208518
26.0 252.45418687734582 146.34857300313587
27.0 251.99171718755835 146.2027298987532
28.0 251.5408345755172 146.0783552670219
29.0 251.07610873219667 145.91180357730445
30.0 250.62873599630692 145.74119892383166
31.0 250.13567916284717 145.5600291145753
32.0 249.69519544679142 145.42648847126875
33.0 249.22107161664567 145.26731843837405
34.0 248.75202034478374 145.12677962296365
35.0 248.2815971542279 144.97379563267071
36.0 247.80991743089865 144.82976341270114
37.0 247.35987620433139 144.68156670018132
38.0 246.89066846575523 144.51973777088995
39.0 246.42683391807802 144.3552628974255
40.0 245.95741690718773 144.19486920121898
41.0 245.49411757849495 144.04779674540913
42.0 245.0253513446036 143.90781613661713
43.0 244.5396414327104 143.7652834571571
44.0 244.0777043550785 143.61202898647525
45.0 243.6096135894319 143.44678198742108
46.0 243.15575262357262 143.317384246315
47.0 242.7028160825604 143.14573629893638
48.0 242.2362903389527 142.98629886287358
49.0 241.7649456911212 142.8305285040975
50.0 241.31158316455276 142.68890046188048
51.0 240.82346150709077 142.55045002506085
52.0 240.3694334635941 142.3799405893784
53.0 239.90938251106908 142.2115672278179
54.0 239.45179400927202 142.07313813547324
55.0 238.98247970788108 141.91866109497727
56.0 238.50854876778953 141.76474460727607
57.0 238.03187041929803 141.61674355380543
58.0 237.54902724354 141.4737172439068
59.0 237.08272423274 141.33963397329185
60.0 236.62594290104786 141.21594358101035
61.0 236.1469238874672 141.07145662257992
62.0 235.67099673820107 140.9252506360088
63.0 235.20099825016993 140.79473852318228
64.0 234.73188669530597 140.64032738310425
65.0 234.27079208283553 140.51694053168066
66.0 233.83074689846038 140.3741556972156
67.0 233.36165012182138 140.22096353784485
68.0 232.92320625235084 140.06124159324693
69.0 232.45539344668887 139.93698746013658
70.0 231.97987463222458 139.79352064757455
71.0 231.51605431089183 139.6510616330273
72.0 231.04099028862186 139.5049391608338
73.0 230.5618540170908 139.3657687291056
74.0 230.11061793637387 139.22038119358123
75.0 229.66287889357702 139.0891866083703
76.0 229.20412264560193 138.96528282706154
77.0 228.73061801738217 138.8291803181268
78.0 228.25199302483122 138.69133822288794
79.0 227.77285675160647 138.55476055148506
80.0 227.31184292647433 138.43543158443222
81.0 226.86219116673692 138.31980029203302
82.0 226.39613501661333 138.17199212168438
83.0 225.94351628976082 138.0375487407167
84.0 225.51339308799126 137.93369219219383
85.0 225.0556367481241 137.82187444183822
86.0 224.5869382147583 137.70075378055617
87.0 224.11845864331232 137.58213417817856
88.0 223.6403242428878 137.44778389906992
89.0 223.20707602964436 137.35036290138768
90.0 222.7409306606709 137.22982901501268
91.0 222.3046428344998 137.11447595488073
92.0 221.84576127988228 137.00218585008804
93.0 221.37236159535928 136.87134433983326
94.0 220.91041331959798 136.74067065773485
95.0 220.47353593712486 136.60620862507332
96.0 220.01860516582326 136.475542721356
97.0 219.56457525792948 136.342307087764
98.0 219.14332466172968 136.2054722414515
99.0 218.6674516525421 136.0742991354447
100.0 218.21180906851222 135.95640339665184
101.0 217.7532587924934 135.8512526431764
102.0 217.27598133157753 135.72161404336632
103.0 216.8249750461963 135.62180473065862
104.0 216.3716910434674 135.4916091902489
105.0 215.94746164706999 135.41099730324873
106.0 215.50693063292576 135.29425556832726
107.0 215.03774370856695 135.15991151758448
108.0 214.58215384199832 135.02760091887805
109.0 214.15253443140193 134.90288808224025
110.0 213.70977925386424 134.8028070567021
111.0 213.23331539206686 134.67600101767187
112.0 212.7770759147113 134.54565306612145
113.0 212.31523771706975 134.42035713670896
114.0 211.8594197594681 134.3049518803738
115.0 211.40603263607875 134.19360764526937
116.0 210.94598711099908 134.08890871943464
117.0 210.4886153698201 133.99567847034325
118.0 210.01477157007267 133.87044670686805
119.0 209.54463796044777 133.7436711108911
120.0 209.0773949003599 133.6419943108896
121.0 208.60203476424508 133.51850271870669
122.0 208.13121201330364 133.39406407206124
123.0 207.66373932896317 133.28594164873084
124.0 207.23528889488406 133.18643894815867
125.0 206.80885266636196 133.07143177312145
126.0 206.36926042836316 132.9399777406632
127.0 205.91613144504763 132.82291928443624
128.0 205.47562905527516 132.71037883208888
129.0 205.02474732826303 132.60193501451417
130.0 204.60702808226486 132.51339812134043
131.0 204.1637082316412 132.39309586402484
132.0 203.70486792193472 132.2754654336953
133.0 203.2830021404366 132.17841569664938
134.0 202.8348126003589 132.07994330348103
135.0 202.39036538677718 131.97334835215526
136.0 201.95293082717004 131.8870876744327
137.0 201.48385344293777 131.7731313880491
138.0 201.03802679782575 131.64425513011847
139.0 200.6298898434918 131.52087112073815
140.0 200.20887040843536 131.38577505516852
141.0 199.75429952870283 131.24630735986588
