#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:08+0000 #
#####################################################################
#
# random = 10.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 191.42505208233277 102.966176714794
0.0 191.42505208233277 102.966176714794
1.0 191.42505208233277 102.966176714794
2.0 191.43279914213383 102.96862096605747
3.0 191.4328128675368 102.9684717854311
4.0 191.44434055361296 102.97290950804522
5.0 191.4788695080024 102.97387645537152
6.0 191.5199953258291 102.96535944803156
7.0 191.54759797997585 102.96790725569905
8.0 191.58419597214254 102.97125607588852
9.0 191.6211251296119 102.97506619604839
10.0 191.64711747530566 102.97869344453976
11.0 191.6811947850392 102.99160282847856
12.0 191.71546028831287 103.00058210123656
13.0 191.75062118289233 103.00444101765186
14.0 191.7887493003576 103.01139002653163
15.0 191.8234241036746 103.02215362762524
16.0 191.86209666984803 103.02920472434798
17.0 191.89906648444855 103.03504210415542
18.0 191.94004001009296 103.03961596602105
19.0 184.47294062011153 103.63915210184597
20.0 184.51161548765276 103.63105218483318
21.0 184.54915773771222 103.61823221596953
22.0 184.58543838588068 103.61165540656242
23.0 184.62719524823225 103.59906501624623
24.0 184.6656117642864 103.58649026685929
25.0 184.70695521941118 103.57570822771437
26.0 184.73449032890963 103.5751724774779
27.0 184.76918780041896 103.57304184056372
28.0 184.80834942601192 103.56238776628281
29.0 177.34984022792594 103.62583167787264
30.0 177.38770543131872 103.61235752352431
31.0 177.4236634302498 103.60223574902093
32.0 177.46824177056672 103.58536247034961
33.0 177.5091522016428 103.56760545338045
34.0 177.5501069842428 103.55031591734443
35.0 177.59044829887924 103.53484641617366
36.0 177.63153881546125 103.51707368975883
37.0 170.1718294144067 103.0615835159922
38.0 170.21369477760524 103.04687083498332
39.0 170.2554021977015 103.03126978314796
40.0 170.29404280562431 103.0081510296111
41.0 170.33256731430464 102.99415618470005
42.0 170.375987370824 102.97568030480858
43.0 170.41777800269622 102.95833741778517
44.0 170.46023488995343 102.94096841958165
45.0 170.50186311761334 102.9264202451461
46.0 170.5448051722532 102.90641660799946
47.0 170.57977620936796 102.89237138484799
48.0 170.6233772107494 102.8732995172556
49.0 170.66793573074594 102.85564590240385
50.0 170.70909630205213 102.84520649238453
51.0 170.7443857206341 102.84271258707928
52.0 170.78620697637555 102.82549339561538
53.0 170.83389291943274 102.81188658657666
54.0 170.87430310508316 102.8017434610786
