#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:59+0000 #
#####################################################################
#
# random = 5.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 262.9218809370439 149.84239503848985
0.0 262.9218809370439 149.84239503848985
1.0 262.9218809370439 149.84239503848985
2.0 262.755421710599 149.91092770914946
3.0 262.60495710401705 149.95903197817603
4.0 262.4016172667572 150.06018853839979
5.0 262.16670909010065 150.07841997569355
6.0 261.82088236587174 150.00683665930816
7.0 261.37959628353207 149.8380088474908
8.0 260.91100195170935 149.6697630207148
9.0 260.4567997703361 149.50355083049
10.0 260.02878230351877 149.3565289646962
11.0 259.5603182433835 149.1805557396864
12.0 259.14522531701624 149.03134799226757
13.0 258.70481868677973 148.89999498401372
14.0 258.27649541398296 148.77955404019656
15.0 257.8079438406647 148.61550072703318
16.0 257.34215658869965 148.45042058759003
17.0 256.8944727831329 148.3041235473097
18.0 256.4544841231105 148.12731564498802
19.0 256.0338009006414 147.98128382914234
20.0 255.60699172874283 147.8609165223979
21.0 255.16137142750222 147.72186453104618
22.0 254.70885954108908 147.56077906786473
23.0 254.25976956077787 147.4065114169379
24.0 253.78937605879722 147.23776736387504
25.0 253.3127010790395 147.07401408996526
26.0 252.86215543546393 146.91991843677675
27.0 252.40706616602347 146.7620844326228
28.0 251.9704317901106 146.64627704821515
29.0 251.5155806448088 146.48366062444404
30.0 251.06898102364894 146.3065233103092
31.0 250.5775723729131 146.11577745007085
32.0 250.13920941762115 145.97777919376742
33.0 249.66669701655357 145.8129381958847
34.0 249.21550806264966 145.68049054064673
35.0 248.75030806939424 145.5236640935822
36.0 248.28201030451316 145.37365124718468
37.0 247.83492336517358 145.22294944552226
38.0 247.3679971131096 145.05533863353062
39.0 246.9042582334765 144.88323736745653
40.0 246.43661874737793 144.71608720612826
41.0 245.97538471354252 144.56260443636174
42.0 245.5089124221025 144.41785345522058
43.0 245.031623670853 144.26007756507053
44.0 244.55433519373773 144.10269987453765
45.0 244.09179159646285 143.93198486733493
46.0 243.6336055754199 143.79967932120908
47.0 243.17454296601503 143.62858232628417
48.0 242.70229457187997 143.46924884295217
49.0 242.22500647963102 143.31388700368433
50.0 241.7758815535458 143.1684630662575
51.0 241.3137905488684 143.00446487027062
52.0 240.86422905544865 142.8277956341756
53.0 240.42588348256683 142.63400382542895
54.0 239.98317070097315 142.47539274283233
55.0 239.5314484991237 142.2900843089818
56.0 239.08770349146423 142.10341908042926
57.0 238.64025254421094 141.92793485765216
58.0 238.17084614737453 141.7694790351432
59.0 237.714465856695 141.62760951451645
60.0 237.2611648921311 141.49741864982573
61.0 236.78423310630572 141.3457426864079
62.0 236.31072781485193 141.19223161480807
63.0 235.84254727525445 141.0544781664943
64.0 235.3735518104568 140.89588034841697
65.0 234.91532444047303 140.7609949779203
66.0 234.4763133688738 140.61447670296533
67.0 234.00699498258243 140.45761265146362
68.0 233.56981257875307 140.2897721591775
69.0 233.10340567142634 140.15551368220895
70.0 232.6303556214824 140.00525236077607
71.0 232.16869027588936 139.8558351821089
72.0 231.69401044141057 139.70517350390296
73.0 231.21676857399632 139.55907330727914
74.0 230.76665831949958 139.405989614837
75.0 230.32215330229656 139.2691685196351
76.0 229.8654479331949 139.13884815224338
77.0 229.39439475982545 138.99726610621028
78.0 228.91764620789138 138.8525106857516
79.0 228.44040434049543 138.70899214171914
80.0 227.98089220389554 138.58116726668473
81.0 227.53336112858972 138.45874692021596
82.0 227.05868129420492 138.31246761796933
83.0 226.60432791815776 138.14644081857804
84.0 226.15613604482107 137.99644762434474
85.0 225.68971228285633 137.8566941360161
86.0 225.22681481484918 137.74281591749843
87.0 224.76164140336334 137.62817354335522
88.0 224.28135298641837 137.50781532825144
89.0 223.84943786518224 137.40671806216127
90.0 223.38317615137498 137.28163193558285
91.0 222.9427701992544 137.15783270061445
92.0 222.4807203601978 137.033703931019
93.0 222.01896004499534 136.88728233755293
94.0 221.54992110048997 136.7531253244042
95.0 221.09832784130148 136.6200866988479
96.0 220.6272116265496 136.48745128253162
97.0 220.156522247742 136.35173369514783
98.0 219.73667589257664 136.21432324098052
99.0 219.2667326953065 136.0889348260268
100.0 218.83715675820875 135.94228013239393
101.0 218.39576742502433 135.81391152351958
102.0 217.9415087237827 135.65371212734155
103.0 217.5099790076316 135.53090871245078
104.0 217.0460596160534 135.39766644973676
105.0 216.61516918375955 135.313008326525
106.0 216.17436243805255 135.18875969828915
107.0 215.70680706325547 135.04814992347937
108.0 215.25329982620738 134.91188923436775
109.0 214.82634708376483 134.78075235414346
110.0 214.3845827414722 134.67441492259346
111.0 213.90904728369512 134.54196853146013
112.0 213.45463166598066 134.40811098002257
113.0 212.9940318134014 134.27487247045377
114.0 212.53906131316364 134.14930232805133
115.0 212.08731616541834 134.02997165243855
116.0 211.62791157466208 133.91477622916855
117.0 211.17147837491098 133.81170503354053
118.0 210.6987682537886 133.68095494521904
119.0 210.23084617137263 133.5480610136086
120.0 209.7655638514525 133.43533864305385
121.0 209.2906097999285 133.30707700761195
122.0 208.82134102393672 133.17593216574943
123.0 208.35381596493974 133.06110599515014
124.0 207.91810834511867 132.955370513497
125.0 207.46231783828054 132.84555581514044
126.0 207.02090627458844 132.7100238490892
127.0 206.58815738239835 132.5735257230438
128.0 206.14439305128698 132.47180636399986
129.0 205.69000129313807 132.3544543662136
130.0 205.2552982752098 132.28012618121525
131.0 204.80592247457457 132.15062746381346
132.0 204.34595515767614 132.03022562059726
133.0 203.92396391486434 131.9310330339096
134.0 203.4752062939851 131.82553197646013
135.0 203.03111296572197 131.7168294649236
136.0 202.59403292976853 131.628342464342
137.0 202.14181483828156 131.49959603529382
138.0 201.69976317880537 131.36675293508773
139.0 201.2666652159949 131.26819405124704
140.0 200.82481165901115 131.15898432707138
141.0 200.3955154367449 131.00081693208017
142.0 199.95462324890946 130.86765164718204
143.0 199.53148161330137 130.72171308927088
144.0 199.07081250904514 130.59131747331273
145.0 198.59541557461978 130.47519221350333
146.0 198.16510305846126 130.3655786614111
147.0 197.7140141419292 130.2703685565158
148.0 197.2596013427451 130.1723730776715
149.0 196.81946473684525 130.03190210686387
150.0 196.36373171695462 129.9127657449773
151.0 195.9076310350318 129.81510528178634
152.0 195.43918236763818 129.69680472955838
153.0 195.03642336849495 129.59985959202845
154.0 194.63823978952732 129.46889275482584
155.0 194.23171029641594 129.33657412798388
156.0 193.82081361241455 129.2887826850031
157.0 193.3755042581621 129.164785409245
158.0 192.92636874639888 129.07051163752013
159.0 192.49913273414256 128.94653398760977
160.0 192.06836752436485 128.8404565855133
161.0 191.60050140881393 128.73449339167172
162.0 191.15752036800953 128.60197628193924
163.0 190.68375676316455 128.49214193054752
164.0 190.21010744432917 128.3826593504486
165.0 189.74430519422233 128.26606625472323
166.0 189.32327665186827 128.17907381387215
167.0 188.86415844686326 128.08573717953945
168.0 188.3933584948671 127.97416460255387
169.0 187.92192106253933 127.86405228562103
170.0 187.4835822287134 127.7271081957709
171.0 187.08287544684393 127.60189957412538
172.0 186.6669046245438 127.48883898375753
173.0 186.21526095283625 127.351603187826
174.0 185.7840870754533 127.20936239640518
175.0 185.37460081915162 127.10625251120305
176.0 184.93666658315487 126.98553450630979
177.0 184.5070609463672 126.82709928711627
178.0 184.09194826084607 126.68412416536191
179.0 183.67447480424084 126.55280779555873
180.0 183.24419311778354 126.39454952519168
181.0 182.7942043983329 126.25847121386644
182.0 182.35725355437145 126.10783166196694
183.0 181.9460639263349 125.94966726370502
184.0 181.52647111889533 125.79102546804822
185.0 181.120851517343 125.66920806305333
186.0 180.7027201993411 125.52889949033784
187.0 180.28392374809042 125.37537696503391
188.0 179.86319294890484 125.24277361205016
189.0 179.43206895648032 125.0961656805517
190.0 179.02753951276028 124.95664613008515
191.0 178.64999118194325 124.79156656282994
192.0 178.25890774146356 124.6321867937889
193.0 177.85990454069307 124.47208583744928
194.0 177.46286393456833 124.31240162195425
195.0 177.05978371880803 124.15722180548494
196.0 176.6554162505765 124.02409373534738
197.0 176.24169659257132 123.90011321478009
198.0 175.84489901343042 123.74816898012762
199.0 175.43500139265814 123.59543006997761
200.0 175.00919749848603 123.45225200709137
201.0 174.59630825423255 123.33152561520134
202.0 174.15585997479357 123.1903901024828
203.0 173.72392929493563 123.04540831800182
204.0 173.2953945921225 122.92310537157854
205.0 172.89244092886133 122.81632399921011
206.0 172.49620297744318 122.65446477177272
207.0 172.05567417549108 122.51575430391337
208.0 171.61512346469658 122.37761147093319
209.0 171.19610302336142 122.26779322122165
210.0 170.76320166848822 122.13306632348487
211.0 170.35826906990786 122.01776031852327
212.0 169.92654539750208 121.87421704628491
213.0 169.48678419005788 121.73774509538164
214.0 169.05942330744017 121.61799552722513
215.0 168.65537725434586 121.49486299675895
216.0 168.21534375251204 121.36166873736157
217.0 167.7946860608029 121.21496129814633
218.0 167.39055794784372 121.06486808510591
219.0 166.96249742109956 120.91478536923782
220.0 166.58424270108145 120.78649022528327
221.0 166.18256157831556 120.60587495987272
222.0 165.7862907547823 120.49962922753528
223.0 165.34230389946455 120.37763759513035
224.0 164.94979633815686 120.22900598024003
225.0 164.53612360734058 120.09037051312885
226.0 164.15061868674871 119.96879475014184
227.0 163.76516240507044 119.81256210961209
228.0 163.35206975778797 119.67732482644159
229.0 162.9315535944397 119.52606598282877
230.0 162.5075490357394 119.3767911160553
231.0 162.09393212418811 119.21760312289199
232.0 161.68959386609137 119.0843497585392
233.0 161.27660412705833 118.95190050700093
234.0 160.85253233221877 118.80499239986459
235.0 160.4356392325861 118.65538227386725
236.0 160.06539436460042 118.51314535862204
237.0 159.68395060386743 118.36597064699889
238.0 159.2772789997729 118.22199282410573
239.0 158.8534564850037 118.07735207218496
240.0 158.44052434117796 117.94866973635337
241.0 158.04419805704836 117.82293709950196
242.0 157.68484842569404 117.67940892965385
243.0 157.2767340067267 117.51591777734147
244.0 156.8786949919357 117.34272408497718
245.0 156.47530955910594 117.17810481902934
246.0 156.0742228600701 117.01040139505803
247.0 155.67988509998602 116.86684507769166
248.0 155.28703852778514 116.72183804426642
249.0 154.88594014020063 116.55576489045843
250.0 154.4782731863045 116.39543231545377
251.0 154.08148606261597 116.22944378710972
252.0 153.67302348445256 116.07125492894677
253.0 153.29881026097817 115.93371468812622
254.0 152.91434526395923 115.80834161248528
255.0 152.52020510340077 115.64969692565296
256.0 152.12774713007542 115.48517411592697
257.0 151.7396792459208 115.32287459854356
258.0 151.3589354377102 115.18483905073231
259.0 150.9503776646334 115.03055058635563
260.0 150.56046594072959 114.8895390811642
261.0 150.17013766751938 114.75711045029091
262.0 149.78096459913124 114.59029092966901
263.0 149.39811019733799 114.44853894850722
264.0 149.02887815374046 114.29941485209177
265.0 148.62041823388483 114.14828720053151
266.0 148.23511650640222 113.9986589378321
267.0 147.82665658654608 113.84866328601571
268.0 147.42661825390803 113.69438691913639
269.0 147.05825370139692 113.55990722438818
270.0 146.66731925017106 113.41137952045268
271.0 146.27050076732465 113.28089853125091
272.0 145.93248239452342 113.1122152838371
273.0 145.52966262160487 112.96195603763465
274.0 145.12571711464415 112.81275886313311
275.0 144.75376543053684 112.67765078441776
276.0 144.35503819896027 112.52228871941027
277.0 143.9469239338093 112.37749144198371
278.0 143.56522100392561 112.25856068158974
279.0 143.16058870589035 112.11385853764375
280.0 142.78158268212613 111.97514910211811
281.0 142.35912909527985 111.86558349933082
282.0 141.9661261537101 111.71645668270524
283.0 141.56645643221597 111.57876024670033
284.0 141.17386722271905 111.44070658092978
285.0 140.80391549710015 111.31302664398982
286.0 140.41789594063016 111.1950621416963
287.0 140.02741574754083 111.04721599442834
288.0 139.6254489986208 110.90543159064038
289.0 139.22058983665104 110.76724055377774
290.0 138.84983299340533 110.62464474191326
291.0 138.46092220458544 110.48663212688318
292.0 138.0846206669166 110.36384138568472
293.0 137.6928586005965 110.24476426292661
294.0 137.2922680538084 110.11536195653187
295.0 136.88430302412092 109.98138198840955
296.0 136.49248073442752 109.86423702639762
297.0 136.1172810236569 109.75791967944764
298.0 135.73950944557396 109.62111723005292
299.0 135.3298055474244 109.48957778512167
300.0 134.93220581649322 109.34528820353616
301.0 134.54663780380602 109.23502216046174
302.0 134.1523689729036 109.12253929515852
303.0 133.75983356099627 108.9880064609445
304.0 133.3514688643094 108.8600101888942
305.0 132.96699204425792 108.76466071474081
306.0 132.570871695801 108.6294022906452
307.0 132.1625072436805 108.50343731371903
308.0 131.78136723184596 108.38965472697761
309.0 131.4299825510981 108.23137866210573
310.0 131.0404015919141 108.12687864474316
311.0 130.6776091350492 108.01190582477727
312.0 130.27854620624728 107.89720923079565
313.0 129.8822444266282 107.77607651521647
314.0 129.49970531894306 107.66748196469968
315.0 129.10275407925337 107.54678462822704
316.0 128.69469586312582 107.42625294578099
317.0 128.28966766473542 107.3060664157529
318.0 127.90946260099459 107.19186861627087
319.0 127.5135996305762 107.08355699972141
320.0 127.11959368288376 106.97979566737983
321.0 126.70118254933773 106.876114409112
322.0 126.36919325376245 106.75358428784084
323.0 126.02944052283402 106.62675179767336
324.0 125.69217089791765 106.47061513295813
325.0 125.32250879527398 106.34530897380434
326.0 124.95247570790632 106.19896987810411
327.0 124.57590163358701 106.08659519516651
328.0 124.19254467493131 105.97586434156811
329.0 123.82303433840819 105.84657092303316
330.0 123.40938344273106 105.7353294850401
331.0 123.03639449871662 105.57923742341251
332.0 122.6701238413762 105.4789562740615
333.0 122.27014316824075 105.35986021042193
334.0 121.91879373451623 105.23016482655416
335.0 121.53054968576419 105.1118822256749
336.0 121.16534749125502 105.01621594562926
337.0 120.76579957143349 104.89917944119958
338.0 120.43642731556895 104.72396335044212
339.0 120.07393921816747 104.56844630906555
340.0 119.73642488212954 104.42069524150278
341.0 119.37687945819731 104.26024973339551
342.0 119.0444280374751 104.13113990157821
343.0 118.70050394582783 103.96412257007012
344.0 118.34095822079668 103.80531723260111
345.0 118.00046372665724 103.66885386414162
346.0 117.64059721534562 103.51158305339874
347.0 117.2952899268397 103.36291428129158
348.0 116.9462327779194 103.20287029523395
349.0 116.58661002685712 103.04785131510287
350.0 116.2378991331314 102.90019993729759
351.0 115.89453095569134 102.75964072066624
352.0 115.53468211277409 102.60573754179813
353.0 115.18459600314596 102.45840693672987
354.0 114.82496802282297 102.30554669099186
355.0 114.51318188627988 102.17226997519292
356.0 114.17004754836246 102.0112700051404
357.0 113.81066896748399 101.85983368480139
358.0 113.46757809629077 101.71577465372296
359.0 113.13921512354722 101.59564573359445
360.0 112.78470918550062 101.46519964030587
361.0 112.45400891086791 101.31738674852505
362.0 112.09672730610053 101.17106688206322
363.0 111.77222829299266 101.01033026234616
364.0 111.41310145959159 100.86279769635323
365.0 111.05397250157579 100.71590292545149
366.0 110.70511113750992 100.57153357508813
367.0 110.36253515613912 100.4391525317707
368.0 110.01139456700042 100.28638291698519
369.0 109.67964388421156 100.17197970285679
370.0 109.32338418818483 100.02784673848781
371.0 109.0177465688011 99.91016649734067
372.0 108.68121727969334 99.74668665409283
373.0 108.33195591646925 99.60690929360055
374.0 107.99676489617161 99.45179132254862
375.0 107.65726532485324 99.29180406342496
376.0 107.35010745256045 99.13683867608546
377.0 107.0391064098719 99.00646700857482
378.0 106.71262601699577 98.85156599500604
379.0 106.39840529635337 98.70978907790628
380.0 106.09076612019464 98.58639831843197
381.0 105.7653256352409 98.46885118131077
382.0 105.46066076204023 98.34646034484516
383.0 105.09860308817508 98.21305714812375
384.0 104.74442827130854 98.0963157271682
385.0 104.41449288862906 97.9848361516376
386.0 104.09262987335354 97.84985097927067
387.0 103.7475914677815 97.71163156012945
388.0 103.42696497634859 97.56893599188646
389.0 103.08418083744965 97.41889055818756
390.0 102.75399292738484 97.26495674374632
391.0 102.4112034117402 97.11618557247827
392.0 102.09310855844767 96.98332822735559
393.0 101.79498918601776 96.85065520277863
394.0 101.46387144987409 96.70004841717335
395.0 101.1370683656918 96.54644468386248
396.0 100.82562772418568 96.3882743583088
