#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 36.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 45.198568409447056 1.0 1.0
2.0 NaN 36.68217623246183 1.0 1.0
3.0 61.67889759039038 34.682176232461856 1.0 1.0
4.0 59.44163699674052 32.68217623246188 1.0 1.0
5.0 57.67851971416631 30.682176232461906 1.0 1.0
6.0 57.69257478369783 28.682176232461934 1.0 1.0
7.0 55.695617582362026 26.682176232461956 1.0 1.0
8.0 54.03344205162272 24.682176232461984 1.0 1.0
9.0 52.091469893763964 22.68217623246201 1.0 1.0
10.0 50.585861872476485 20.682176232462037 1.0 1.0
11.0 48.61606549566477 18.682176232462062 1.0 1.0
12.0 47.0644034236312 21.682176232462023 1.0 1.0
13.0 45.22822473170985 19.68217623246205 1.0 1.0
14.0 43.484518270547134 22.68217623246201 1.0 1.0
15.0 41.75259229568542 20.682176232462037 1.0 1.0
16.0 40.59025404078005 22.100679991485453 1.0 1.0
17.0 38.901817005040584 20.10289411321409 1.0 1.0
18.0 37.45748050670168 18.049721428945823 1.0 1.0
19.0 37.33012796553575 20.778486557833663 1.0 1.0
20.0 35.839470956263845 18.779721440747608 1.0 1.0
21.0 34.51610838147094 19.785507274478416 1.0 1.0
22.0 33.44359801066133 18.791100119314503 1.0 1.0
23.0 32.16418597497307 21.687475420460412 1.0 1.0
24.0 31.27883920059969 18.754472960650734 1.0 1.0
25.0 30.20268518332257 21.597246099076195 1.0 1.0
26.0 29.133326295847866 19.51114038840894 1.0 1.0
27.0 28.049954491541726 19.51114038840894 1.0 1.0
28.0 27.575216937932083 19.989112858079288 1.0 1.0
29.0 26.267620039203745 19.348872206335027 1.0 1.0
30.0 25.87616282014008 18.718029263142924 1.0 1.0
31.0 24.87126988665752 18.017112724329564 1.0 1.0
32.0 24.648098798583586 16.052042517678732 1.0 1.0
33.0 24.125179051664265 14.09680059650179 1.0 1.0
34.0 23.826926744792168 12.156130351625086 1.0 1.0
35.0 23.297837536306613 10.238321307415 1.0 1.0
36.0 23.029693845805756 8.359123235246345 1.0 1.0
37.0 22.440779868357374 6.551843964122057 1.0 1.0
38.0 22.382548980448114 4.89677214074434 1.0 1.0
39.0 21.941533830740568 3.609722353109327 1.0 1.0
40.0 21.976575728138826 3.175187165302912 1.0 1.0
41.0 21.842101514015262 3.890184006299896 1.0 1.0
42.0 22.219418207515837 4.998988730480062 1.0 1.0
43.0 22.282725519333876 5.3608003728243405 1.0 1.0
44.0 22.761163394636856 3.9706973710106097 1.0 1.0
45.0 23.036689090542247 3.2855280529965705 1.0 1.0
46.0 23.83151787012567 3.717923017210576 1.0 1.0
47.0 24.25986457783914 3.356650790686645 1.0 1.0
48.0 25.17016161797813 0.977033936421889 1.0 1.0
49.0 25.852952749166853 1.9194872299032315 1.0 1.0
50.0 26.666304461074173 3.001134900253964 1.0 1.0
51.0 27.548457283314345 1.7049602763442735 1.0 1.0
52.0 28.521803707718725 3.77697929060612 1.0 1.0
53.0 29.65824077350682 1.8893806271083862 1.0 1.0
54.0 30.853950630898844 1.737057699960012 1.0 1.0
55.0 32.16456212570216 3.172151986403706 1.0 1.0
56.0 33.15839198933292 3.172151986403706 1.0 1.0
57.0 34.503911415859314 2.5297261587512767 1.0 1.0
58.0 35.54098732025862 4.803482784930263 1.0 1.0
59.0 36.969929755364696 4.803482784930263 1.0 1.0
60.0 38.04621508352431 6.577870931870891 1.0 1.0
61.0 39.277815159081676 8.44438587329086 1.0 1.0
62.0 40.408770179680744 12.303365097814144 1.0 1.0
63.0 41.34425126801855 14.261514642499812 1.0 1.0
64.0 42.27973687548648 16.0914953370499 1.0 1.0
65.0 43.175142537870656 14.16744825906627 1.0 1.0
66.0 44.302598361501765 12.190912478010722 1.0 1.0
67.0 45.09308755271684 10.223507417697496 1.0 1.0
68.0 45.9122721858916 8.271750769511524 1.0 1.0
69.0 46.73414120092024 4.497263005352661 1.0 1.0
70.0 47.2098201077117 4.497263005352661 1.0 1.0
71.0 47.614723971898904 2.850812412719236 1.0 1.0
72.0 47.9168240156896 2.816140117060343 1.0 1.0
73.0 48.32413965870027 4.453358511518941 1.0 1.0
74.0 48.723402962337495 6.303503700746095 1.0 1.0
75.0 49.03801504382163 6.303503700746095 1.0 1.0
76.0 49.24848781099191 8.22410577379219 1.0 1.0
77.0 49.26897273035712 10.175346316058482 1.0 1.0
78.0 49.38252120851906 12.142463898440395 1.0 1.0
79.0 49.46282589544177 14.118823831967461 1.0 1.0
80.0 49.58081199704763 18.087141845646645 1.0 1.0
81.0 49.657268811890134 20.076016960984756 1.0 1.0
82.0 49.731735412637136 20.076016960984756 1.0 1.0
83.0 49.843044023261854 24.05930112792474 1.0 1.0
84.0 50.069542961972516 26.052864096627992 2.0 2.0
85.0 50.152003231109326 28.047343626635588 2.0 2.0
86.0 50.134541040788285 30.042557171182754 2.0 2.0
87.0 50.11565524207348 31.615449852246055 2.0 2.0
88.0 50.06075980966196 31.73615772176503 2.0 2.0
89.0 49.96396049247283 31.84513925412886 2.0 2.0
90.0 49.90597147933053 31.904694210692423 2.0 2.0
91.0 49.8180705268886 33.7175890105712 2.0 2.0
92.0 49.84840530989067 33.70780119344544 2.0 2.0
93.0 49.90851523656121 35.573259565584756 2.0 2.0
94.0 49.95327417394008 35.573259565584756 2.0 2.0
95.0 50.07585116496328 35.573259565584756 2.0 2.0
96.0 50.3229483721226 35.573259565584756 2.0 2.0
97.0 50.5115545935598 35.573259565584756 2.0 2.0
98.0 50.69070089230384 35.573259565584756 2.0 2.0
99.0 50.71232073301295 35.573259565584756 2.0 2.0
100.0 50.61511703473801 33.61867995318609 2.0 2.0
