#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 3.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 54.78926848045187 1.0 1.0
2.0 NaN 49.723068183209854 1.0 1.0
3.0 67.1345958808092 47.72306818320984 1.0 1.0
4.0 61.396323607821664 45.723068183209826 1.0 1.0
5.0 59.6267145262349 43.72306818320983 1.0 1.0
6.0 57.84902056570352 41.72306818320985 1.0 1.0
7.0 55.91901370753352 39.723068183209804 1.0 1.0
8.0 54.17749743198426 37.72306818320976 1.0 1.0
9.0 52.8699785524782 35.72306818320972 1.0 1.0
10.0 51.14674195238986 33.723068183209676 1.0 1.0
11.0 49.13283044342312 19.60310870182444 1.0 1.0
12.0 48.025749531272425 22.603108701824386 1.0 1.0
13.0 46.25785111601995 20.60310870182442 1.0 1.0
14.0 44.43249434696839 18.603108701824453 1.0 1.0
15.0 42.80968011176584 21.603108701824404 1.0 1.0
16.0 41.465231520524625 19.60310870182444 1.0 1.0
17.0 39.57518157691128 18.773342240649303 1.0 1.0
18.0 38.04642117515229 20.60310870182442 1.0 1.0
19.0 36.295019412599366 19.486255081641705 1.0 1.0
20.0 35.06151270702516 20.60310870182442 1.0 1.0
21.0 33.816188072573695 20.60310870182442 1.0 1.0
22.0 32.712232888800784 20.60310870182442 1.0 1.0
23.0 31.52403182694135 18.91087934254522 1.0 1.0
24.0 30.248346750181412 17.284519861350322 1.0 1.0
25.0 29.197983575606507 15.744456045431479 1.0 1.0
26.0 28.19097661566218 14.318560175367976 1.0 1.0
27.0 27.460518124562313 11.970284213578777 1.0 1.0
28.0 26.823095515698977 11.970284213578777 1.0 1.0
29.0 25.934485314555616 11.154414977172056 1.0 1.0
30.0 25.06776448437806 10.656183313554045 1.0 1.0
31.0 24.444772200080518 10.520813283257874 1.0 1.0
32.0 23.728448734449493 10.544967769378607 1.0 1.0
33.0 23.45057100236831 8.655868839144697 1.0 1.0
34.0 23.02525343274568 6.830211231266469 1.0 1.0
35.0 22.81684878785581 5.136098282447581 1.0 1.0
36.0 22.783642493532977 3.7559586885645166 1.0 1.0
37.0 23.068417297012545 3.136071710507507 1.0 1.0
38.0 23.302224518280827 3.68275248648176 1.0 1.0
39.0 23.768293000521364 5.028954760179257 1.0 1.0
40.0 23.918255563436205 5.319997908854432 1.0 1.0
41.0 24.51875619041923 6.765215299209695 1.0 1.0
42.0 25.030859356130716 8.440017674099156 1.0 1.0
43.0 25.51635648363129 10.23228511299168 1.0 1.0
44.0 26.17877211883997 9.066126667583191 1.0 1.0
45.0 26.871864813954687 7.726958800443216 1.0 1.0
46.0 27.394532026147758 6.698126309871686 1.0 1.0
47.0 27.833313040771216 6.154553695273851 1.0 1.0
48.0 28.44172785820491 6.905892771698152 1.0 1.0
49.0 29.14965101398549 5.654561374078854 1.0 1.0
50.0 29.87646903452982 5.593875348827349 1.0 1.0
51.0 30.75352293559019 6.296082578190925 1.0 1.0
52.0 31.734220227697705 5.083422788230173 1.0 1.0
53.0 32.58665030602241 4.149006479681668 1.0 1.0
54.0 33.69571872329157 2.2863834558633878 1.0 1.0
55.0 34.76201708552684 1.1139317061881437 1.0 1.0
56.0 35.67674554242265 3.5799026536760468 1.0 1.0
57.0 36.846579359671686 5.7939057735171495 1.0 1.0
58.0 37.74288324364459 3.093820907545436 1.0 1.0
59.0 38.77922703469098 3.466412784390842 1.0 1.0
60.0 39.72077500646768 6.650341855755455 1.0 1.0
61.0 40.780504607496226 9.928137164058793 1.0 1.0
62.0 41.73473838897523 7.932781557005638 1.0 1.0
63.0 42.595828074185846 5.940515244392988 1.0 1.0
64.0 43.45863415349971 3.9560585481363475 1.0 1.0
65.0 44.224591930864094 2.002763590646064 1.0 1.0
66.0 45.24206099315827 0.6096913139845912 1.0 1.0
67.0 45.8727123411241 3.2441096385274726 1.0 1.0
68.0 46.46142217242691 4.2725416951197355 1.0 1.0
69.0 47.029709615385585 5.829663591149437 1.0 1.0
70.0 47.35026259291203 7.597061447389386 1.0 1.0
71.0 47.75922521829134 9.436635355720698 1.0 1.0
72.0 48.118711559016056 11.317194968745783 1.0 1.0
73.0 48.3164546054379 13.231571530969257 1.0 1.0
74.0 48.633670367022496 15.166854016040975 1.0 1.0
75.0 48.984101381498974 17.11646599473284 1.0 1.0
76.0 49.380745310565416 19.07639268820289 1.0 1.0
77.0 49.774943853369415 21.043783754413166 1.0 1.0
78.0 50.10160291740038 23.01676287834158 1.0 1.0
79.0 50.345837193885586 24.994026150048928 1.0 1.0
80.0 50.542916226064946 26.974635623456738 1.0 1.0
81.0 50.65180842204303 28.957907769452103 1.0 1.0
82.0 50.736127840949315 30.94333204241522 1.0 1.0
83.0 50.71152452172756 32.9305196755096 1.0 1.0
84.0 50.55917635070502 32.94596526389738 2.0 2.0
85.0 50.412346449562094 32.78655813180586 2.0 2.0
86.0 50.3740533753526 32.74874209866918 2.0 2.0
87.0 50.26192219581199 32.74874209866918 2.0 2.0
88.0 50.13580222938241 32.83293755988745 2.0 2.0
89.0 50.17063599863707 33.038211856816964 2.0 2.0
90.0 50.23662081756176 33.3623301985143 2.0 2.0
91.0 50.361012931603376 33.8018740908033 2.0 2.0
92.0 50.492956336073355 34.3524131597071 2.0 2.0
93.0 50.66887953097092 35.00871128624107 2.0 2.0
94.0 50.80573552554478 35.00871128624107 2.0 2.0
95.0 50.86714012341522 35.00871128624107 2.0 2.0
96.0 50.93468070020879 35.00871128624107 2.0 2.0
97.0 50.84422917247764 35.00871128624107 2.0 2.0
98.0 50.681699614485474 35.00871128624107 2.0 2.0
99.0 50.47446642975905 35.050848986979005 2.0 2.0
100.0 50.312863818747786 35.201297898476646 2.0 2.0
