#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:08+0000 #
#####################################################################
#
# random = 4.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 168.4552555840303 102.41706403143986
0.0 168.4552555840303 102.41706403143986
1.0 168.4552555840303 102.41706403143986
2.0 168.4648819797857 102.42056233610235
3.0 168.47387829721058 102.40870400303491
4.0 168.49388820288553 102.39705502152476
5.0 168.53515492007224 102.37808772550895
6.0 168.57706714935773 102.36928719524468
7.0 168.60529122951064 102.36045560050232
8.0 168.64342358651552 102.33758665846808
9.0 168.68221108498778 102.31507192564989
10.0 168.71385602548347 102.29624570599569
11.0 168.74999040472065 102.28178090071533
12.0 168.7870954839421 102.26338147887617
13.0 168.82380282243517 102.2392906776656
14.0 168.86369958716915 102.2190414302557
15.0 168.90021281537568 102.20157477226618
16.0 168.94075310097563 102.1811329703134
17.0 168.9792878749739 102.15827981088053
18.0 169.02135642824933 102.13543034314932
19.0 169.05541758340723 102.11896526720787
20.0 169.0957607428912 102.10177066494587
21.0 169.13481263866728 102.08532446292533
22.0 169.16811067986248 102.07836703081557
23.0 169.2113868884275 102.05676259804035
24.0 169.25371863744496 102.0338205057722
25.0 169.29568417652973 102.01421089152626
26.0 169.32916969268277 101.99850701263985
27.0 169.36440654020956 101.98515179328712
28.0 169.39947572124106 101.9741034163807
29.0 169.4442604942236 101.95564251461522
30.0 169.47687829472815 101.93816489966979
31.0 169.50683894495828 101.92384077429303
32.0 169.54504490182813 101.90369579171619
33.0 169.57948963349202 101.88278025247634
34.0 169.62263878462156 101.86265622475877
35.0 169.66492937852016 101.84437125805428
36.0 169.70792211926198 101.82425973478874
37.0 169.75024832682024 101.80870925012367
38.0 169.79403443241728 101.79452780839121
39.0 169.8385015177898 101.7801118854491
40.0 169.87949671933768 101.75833768339166
41.0 169.9189347154336 101.7452638106195
42.0 169.96329778761316 101.72813605821054
43.0 170.00764017679307 101.71124941101742
44.0 170.05220086537847 101.69452494533635
45.0 170.09593324598492 101.68068835904877
46.0 170.13925773693464 101.66223597435955
47.0 170.17540846998565 101.65011446466838
48.0 170.21994008771392 101.63261249025935
49.0 170.26550644365562 101.61666848610385
50.0 170.30106526360632 101.61859166210813
51.0 170.3360013542222 101.61900214815925
52.0 170.37982567490266 101.60140906233009
53.0 170.43074264762836 101.58769305774622
54.0 170.46910823222728 101.57741553653247
55.0 170.51100033810292 101.55734848258086
56.0 170.55443271427913 101.54535325753787
57.0 170.60454653946394 101.5301492099039
58.0 170.65230272113243 101.51583752381711
59.0 170.7004131569134 101.50183909771148
60.0 170.7507926324508 101.48785187109735
61.0 170.79927991794816 101.47429369554892
62.0 170.84904627520953 101.4605590525207
63.0 170.89661694261838 101.4458816600211
64.0 170.93842854967383 101.44544585373535
65.0 170.9906335027775 101.4318839161683
66.0 171.0409633909862 101.42027209964681
67.0 171.0876043960177 101.41451938142514
68.0 171.13374906388955 101.39759017862018
69.0 171.1840131750583 101.38606842514098
70.0 171.23224029981392 101.37690198032622
71.0 171.28295230500547 101.36096012901557
72.0 171.3365731787542 101.35076431717535
73.0 171.38829371770814 101.3408532554775
74.0 171.44232375374062 101.32861017926606
75.0 171.49230140558348 101.32272995324789
76.0 171.54389041105233 101.31257790355498
77.0 171.59868122793026 101.30365182108315
78.0 171.65237761571416 101.29591169842716
79.0 171.70573129191317 101.28858128093235
80.0 171.75718790107376 101.27565249003675
81.0 171.81180661591762 101.26952611204611
82.0 171.86886342518218 101.26350870513579
83.0 171.92761230170916 101.2577273522775
84.0 171.9719430105915 101.24380123813353
85.0 172.02567124781592 101.23659329230613
86.0 172.08142942161066 101.23229212264833
87.0 172.13793153904842 101.22687213383932
88.0 172.19417077971664 101.22367147279692
89.0 172.24724713736714 101.22487851636568
90.0 172.29654280956785 101.23574597864497
91.0 172.3294500291629 101.23176786869854
92.0 172.38401540127393 101.22928507913004
93.0 172.44191460834023 101.22863777096477
94.0 172.50289510023822 101.22725696323667
95.0 172.5582134799175 101.22269434270544
96.0 172.61596707344142 101.22394539073129
97.0 172.67657967757762 101.22592475785473
98.0 172.7357494063559 101.23160635941005
99.0 172.793752500615 101.23864023022799
100.0 172.85083472839855 101.24275805697813
