#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:51+0000 #
#####################################################################
#
# random = 11.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 407.11750713867247 138.65289099854687
0.0 407.11750713867247 138.65289099854687
1.0 407.11750713867247 138.65289099854687
2.0 407.03909438469486 138.7754664309025
3.0 407.0096478684963 138.813358348772
4.0 406.838498149224 139.03250544658354
5.0 406.5740766937977 139.32038403117534
6.0 406.2227863892054 139.57994118866588
7.0 405.894207763524 139.79815768852387
8.0 405.3333940165464 140.0174195475762
9.0 404.4753081664815 140.0367277777115
10.0 403.65775761984486 140.00774791868852
11.0 402.7471289245968 139.90235855230847
12.0 401.90027465120556 139.84049370038716
13.0 401.01235895653696 139.82067102912234
14.0 400.1050183168295 139.79612372010945
15.0 399.17637049764807 139.72855830116012
16.0 398.2483017307125 139.66331450387096
17.0 397.3411930020589 139.60784327940553
18.0 396.4548073813615 139.53450498785105
19.0 395.6092274754476 139.47620723665958
20.0 394.7637477706026 139.44991924375512
21.0 393.85942461584864 139.41070213736668
22.0 392.9348404335529 139.34333909453753
23.0 392.0507020151545 139.27559513109264
24.0 391.12595518187413 139.20580289601153
25.0 390.18254809928584 139.14596526870537
26.0 389.3182353079059 139.0692876544992
27.0 388.4139041580611 138.99219874990692
28.0 387.51364613859573 138.97500261466445
29.0 386.59215653290386 138.88278530664553
30.0 385.6905396882766 138.81834900272395
31.0 384.78574563833814 138.7355737945596
32.0 383.9067826811531 138.6895809558776
33.0 382.98749899777687 138.63346820344796
34.0 382.06934813958964 138.5710689086151
35.0 381.1503300160343 138.4949739670998
36.0 380.23358792280754 138.4618280336867
37.0 379.3375767555273 138.41412223505
38.0 378.44134828235497 138.34667758630144
39.0 377.5463742437411 138.25359132310817
40.0 376.6278110303035 138.14935853647833
41.0 375.7514646125648 138.08633393931177
42.0 374.8377874336175 138.0492940493499
43.0 373.90434584506676 137.97638087934098
44.0 372.9715449877003 137.90262941563503
45.0 372.07912648251994 137.82192845271055
46.0 371.18884379093987 137.7758012310591
47.0 370.33122466943536 137.64242589752277
48.0 369.42086873827907 137.57467589473566
49.0 368.4919656729139 137.49629455491555
50.0 367.62929341610874 137.37358951516003
51.0 366.7397766067349 137.2508960968821
52.0 365.8941652731476 137.21239311617347
53.0 365.0206411565262 137.13028744358053
54.0 364.1724524345986 137.02147531475003
55.0 363.2622534353104 136.90726750873213
56.0 362.33756436641056 136.79750131700783
57.0 361.4329058200463 136.7042455160516
58.0 360.5091667219519 136.61884725539272
59.0 359.60747770897234 136.5497735966739
60.0 358.7267332546622 136.46269237122644
