#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 13.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 13.511921433819776 1.0 1.0
2.0 NaN 58.948064842234096 1.0 1.0
3.0 62.98738356834264 60.39504302300459 1.0 1.0
4.0 58.82403507379621 59.20863136015854 1.0 1.0
5.0 57.08420454370298 57.12020966690902 1.0 1.0
6.0 55.272574336923675 55.0318267136097 1.0 1.0
7.0 54.38192264521864 22.605748196044342 1.0 1.0
8.0 53.63091812285547 20.605748196044402 1.0 1.0
9.0 51.92709013680067 22.605748196044342 1.0 1.0
10.0 50.174016978905094 20.605748196044402 1.0 1.0
11.0 48.295594801589615 18.605748196044463 1.0 1.0
12.0 46.635973134577846 21.605748196044406 1.0 1.0
13.0 44.899021158313175 19.605748196044466 1.0 1.0
14.0 44.14573579877086 22.60574819604441 1.0 1.0
15.0 42.45747474702901 20.605748196044466 1.0 1.0
16.0 41.11852417564222 22.60574819604441 1.0 1.0
17.0 39.62839630393091 20.605748196044466 1.0 1.0
18.0 37.99290028970667 18.605748196044527 1.0 1.0
19.0 36.57782539468609 21.60574819604447 1.0 1.0
20.0 35.01277714727361 19.605748196044527 1.0 1.0
21.0 33.42775651009309 18.59913488292082 1.0 1.0
22.0 32.16528688556386 18.59913488292082 1.0 1.0
23.0 31.375516009279004 20.598080067826757 1.0 1.0
24.0 30.298671867612278 20.306461991319612 1.0 1.0
25.0 29.287944186712462 17.309053140029523 1.0 1.0
26.0 28.23930525701846 17.321836989941247 1.0 1.0
27.0 27.15248632413415 16.681780202899475 1.0 1.0
28.0 26.51655997889395 14.740496425374303 1.0 1.0
29.0 26.011739174331332 12.817280483593104 1.0 1.0
30.0 25.43782142570458 10.921681332273018 1.0 1.0
31.0 24.751612309981454 9.071029007358835 1.0 1.0
32.0 24.228891571074257 7.2995898090899685 1.0 1.0
33.0 23.743356702335866 5.681941174422264 1.0 1.0
34.0 23.477043011430798 4.391457575591527 1.0 1.0
35.0 23.268208504681578 3.779595714735321 1.0 1.0
36.0 23.24551229926942 4.157618055506208 1.0 1.0
37.0 23.21819156807844 5.318480236317238 1.0 1.0
38.0 23.385809303219816 6.876530822494955 1.0 1.0
39.0 23.655161637023504 7.926750776268161 1.0 1.0
40.0 23.949403136721077 8.748133894017627 1.0 1.0
41.0 24.164807690468898 9.588097007989589 1.0 1.0
42.0 24.660139135727213 8.781110130384947 1.0 1.0
43.0 24.957857588642923 8.046531170366475 1.0 1.0
44.0 25.6749458216067 6.451231883168476 1.0 1.0
45.0 26.45927297635934 4.361814010106548 1.0 1.0
46.0 27.363415515221938 4.400210299505014 1.0 1.0
47.0 28.160724591721696 4.498175142721803 1.0 1.0
48.0 28.84299702002441 5.394933600085422 1.0 1.0
49.0 29.68957452720026 6.780636952680847 1.0 1.0
50.0 30.491841182201888 8.41717092726478 1.0 1.0
51.0 31.384043032442882 8.940339232251038 1.0 1.0
52.0 32.44219031197812 6.0672270688429935 1.0 1.0
53.0 33.359107343760854 3.34895831913642 1.0 1.0
54.0 34.49144527575302 4.178368108278357 1.0 1.0
55.0 35.58853058910451 5.387472745456518 1.0 1.0
56.0 36.54973899702354 1.6560853940853575 1.0 1.0
57.0 37.83628958931399 1.2210938873585062 1.0 1.0
58.0 38.59090643756111 1.0800373283692026 1.0 1.0
59.0 39.78223458077069 1.0800373283692026 1.0 1.0
60.0 40.90129767361095 2.647665098338287 1.0 1.0
61.0 42.080527501275284 5.536944355802773 1.0 1.0
62.0 43.165657641800586 7.053959501233063 1.0 1.0
63.0 44.06034271659346 8.444444361112609 1.0 1.0
64.0 44.9390435854526 10.088315345880451 1.0 1.0
65.0 45.730476563265825 11.843945605480029 1.0 1.0
66.0 46.621162253237415 13.668466169686093 1.0 1.0
67.0 47.046833239613484 15.536372948451985 1.0 1.0
68.0 47.59029951972155 17.43368001262291 1.0 1.0
69.0 47.755794208903275 19.35168875918888 1.0 1.0
70.0 48.046790427256624 19.35168875918888 1.0 1.0
71.0 48.30794719351118 21.284799109712488 1.0 1.0
72.0 48.442204567263914 23.229238444775678 1.0 1.0
73.0 48.73393233039662 27.14235107522159 1.0 1.0
74.0 49.073230959908706 29.107766702032983 1.0 1.0
75.0 49.44661860961172 30.418125222990316 1.0 1.0
76.0 49.94820010220027 30.979514236158618 1.0 1.0
77.0 50.39434988852757 31.657515103608333 1.0 1.0
78.0 50.73982766092967 32.44481811880019 1.0 1.0
79.0 50.829950178196704 33.333679409703045 1.0 1.0
80.0 51.05671211664907 34.31620817071281 1.0 1.0
81.0 51.067061108121734 34.31620817071281 1.0 1.0
82.0 51.141648410031074 34.31620817071281 1.0 1.0
83.0 50.99146194939031 34.31620817071281 1.0 1.0
84.0 50.968857730725304 34.31620817071281 2.0 2.0
85.0 50.946275147301286 34.31620817071281 2.0 2.0
86.0 51.02511977566799 34.31620817071281 2.0 2.0
87.0 51.089669811810474 34.31620817071281 2.0 2.0
88.0 51.06567224981599 34.31620817071281 2.0 2.0
89.0 51.13226440310045 34.31620817071281 2.0 2.0
90.0 51.206294602331695 32.33692966384237 2.0 2.0
91.0 51.215287330040944 32.37120055680296 2.0 2.0
92.0 51.25144350287829 32.411578179854196 2.0 2.0
93.0 51.20955147961486 32.453255274621654 2.0 2.0
94.0 51.17872792673741 32.50851959044454 1.0 2.0
95.0 51.13348133890887 32.563835769020166 1.0 2.0
96.0 51.13155933968758 32.616033261758574 1.0 2.0
97.0 50.96388941395825 34.46279295200548 1.0 2.0
98.0 50.888166630178354 34.46279295200548 1.0 2.0
99.0 50.870969106547186 34.46279295200548 1.0 2.0
100.0 50.8418352664694 34.46279295200548 1.0 2.0
