#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 53.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 44.598296248282814 1.0 1.0
2.0 NaN 34.46830248451885 1.0 1.0
3.0 63.40149003571049 32.46830248451885 1.0 1.0
4.0 59.060760408080384 30.468302484518848 1.0 1.0
5.0 57.24725638758504 28.468302484518844 1.0 1.0
6.0 55.375150027525336 26.46830248451884 1.0 1.0
7.0 53.394806366610474 24.468302484518833 1.0 1.0
8.0 52.562837297130606 22.46830248451883 1.0 1.0
9.0 50.61965364658644 20.468302484518826 1.0 1.0
10.0 49.80199541431518 18.468302484518823 1.0 1.0
11.0 47.82627592387984 21.468302484518787 1.0 1.0
12.0 46.10099603418525 19.468302484518784 1.0 1.0
13.0 45.09199476094245 22.468302484518745 1.0 1.0
14.0 43.33165131621177 20.46830248451874 1.0 1.0
15.0 42.53665278565648 22.468302484518745 1.0 1.0
16.0 41.37220489148193 20.181168326886255 1.0 1.0
17.0 39.78342470909165 18.183633790297804 1.0 1.0
18.0 38.19455137843465 20.776564831063936 1.0 1.0
19.0 36.86300690314763 18.77826822902078 1.0 1.0
20.0 35.3724169491293 21.403789848682155 1.0 1.0
21.0 33.78219442170627 19.40529443541386 1.0 1.0
22.0 32.576779226818196 22.40378292970055 1.0 1.0
23.0 31.14506358581582 19.704672012078802 1.0 1.0
24.0 30.085252275635415 18.699722617485 1.0 1.0
25.0 28.96201341763008 19.96708806832161 1.0 1.0
26.0 27.842005607957493 17.968333611877217 1.0 1.0
27.0 26.898835082813125 17.968333611877217 1.0 1.0
28.0 26.182370743411948 17.968333611877217 1.0 1.0
29.0 25.536608038648 16.32866729945568 1.0 1.0
30.0 25.02090856748003 14.62743998898444 1.0 1.0
31.0 24.330717297713385 13.011480526303258 1.0 1.0
32.0 23.89692933404567 11.516737834187106 1.0 1.0
33.0 23.636825875656605 10.196660002001856 1.0 1.0
34.0 23.463853469573603 9.127349015538535 1.0 1.0
35.0 23.05023436584327 8.405065431421697 1.0 1.0
36.0 23.053897442467708 8.122915102443686 1.0 1.0
37.0 22.77796098838617 8.32576570752117 1.0 1.0
38.0 22.9275879783486 8.98081285138284 1.0 1.0
39.0 22.81062698189546 6.712694472880763 1.0 1.0
40.0 23.146836442446684 4.060094195773937 1.0 1.0
41.0 23.437087842486314 3.4709850399057225 1.0 1.0
42.0 23.928729364753245 5.026715537425335 1.0 1.0
43.0 24.417860104982417 5.497954027648806 1.0 1.0
44.0 25.195493718136227 4.941725835023316 1.0 1.0
45.0 25.90279820037342 4.905688666032335 1.0 1.0
46.0 26.816461001398523 5.6312439431744865 1.0 1.0
47.0 27.510449820863865 6.8815721609993 1.0 1.0
48.0 28.15642790285609 8.426218752592522 1.0 1.0
49.0 29.050173352152022 7.201721643007833 1.0 1.0
50.0 29.80840934197875 5.637851065846272 1.0 1.0
51.0 30.652462110178448 4.43913670187805 1.0 1.0
52.0 31.615873325776345 4.421207379501123 1.0 1.0
53.0 32.299356320203636 5.609602901262518 1.0 1.0
54.0 33.29202112354034 7.033596451471283 1.0 1.0
55.0 34.27502304221226 5.240014657718359 1.0 1.0
56.0 35.08052574503629 3.6666099034471933 1.0 1.0
57.0 36.19139325423748 3.0686442162565553 1.0 1.0
58.0 37.261551761329116 3.0686442162565553 1.0 1.0
59.0 38.435313841932086 4.404866842132583 1.0 1.0
60.0 39.403974835435385 4.697025156115649 1.0 1.0
61.0 40.51801446708277 3.9650575515286786 1.0 1.0
62.0 41.482625078613495 4.169090723009765 1.0 1.0
63.0 42.29298517455863 5.200091684426121 1.0 1.0
64.0 43.08091707190376 6.685849953161484 1.0 1.0
65.0 43.799563722483 8.388100241767576 1.0 1.0
66.0 44.54541113333206 12.06977621190393 1.0 1.0
67.0 44.924947374539926 12.06977621190393 1.0 1.0
68.0 45.44956420923834 13.976377709377784 1.0 1.0
69.0 45.902745142807845 15.905935054090415 1.0 1.0
70.0 46.27892464739972 17.85100574238584 1.0 1.0
71.0 46.710491607469734 19.807020020296896 1.0 1.0
72.0 47.155212527480835 21.77102841287462 1.0 1.0
73.0 47.55480610010129 23.741047033017438 1.0 1.0
74.0 47.92636409544534 25.715694629811154 1.0 1.0
75.0 48.23538321452481 27.69398104938058 1.0 1.0
76.0 48.478637154448286 29.675178557730753 1.0 1.0
77.0 48.817708030703834 31.658740633558892 1.0 1.0
78.0 49.103443321713776 32.012505878893144 1.0 1.0
79.0 49.3442882842225 32.2989850460803 1.0 1.0
80.0 49.72569336936629 32.705478705679724 1.0 1.0
81.0 50.1028145683383 33.22758251405631 1.0 1.0
82.0 50.28216622017416 33.859948938076855 1.0 1.0
83.0 50.39566843053718 34.59653226047263 1.0 1.0
84.0 50.3744618500206 34.59653226047263 2.0 2.0
85.0 50.31024810343831 34.59653226047263 2.0 2.0
86.0 50.2872339486799 34.59653226047263 2.0 2.0
87.0 50.22579804205818 34.59653226047263 2.0 2.0
88.0 50.15138622869929 32.73680386388533 2.0 2.0
89.0 50.161802565165154 30.926714807413752 2.0 2.0
90.0 50.18380669027865 30.955980258664102 2.0 2.0
91.0 50.31279767677661 31.000914764874068 2.0 2.0
92.0 50.534283816409136 31.07683585986247 2.0 2.0
93.0 50.50087451548813 32.80992462182931 2.0 2.0
94.0 50.50693684910123 34.53206142146196 2.0 2.0
95.0 50.533970587828925 36.240023753176764 2.0 2.0
96.0 50.44655662602667 37.926080896679586 2.0 2.0
97.0 50.31934110547043 37.926080896679586 2.0 2.0
98.0 50.10212179421586 37.926080896679586 2.0 2.0
99.0 49.859231055532085 36.32006340911812 2.0 2.0
100.0 49.7769255942368 34.74474119926525 2.0 2.0
