#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:59+0000 #
#####################################################################
#
# random = 1.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 263.4411611390193 150.37919279003262
0.0 263.4411611390193 150.37919279003262
1.0 263.4411611390193 150.37919279003262
2.0 263.27524330745194 150.44465074426577
3.0 263.1254379533547 150.4897716842976
4.0 262.94408833087226 150.56515006979248
5.0 262.71379030624604 150.5765116816313
6.0 262.34507121842404 150.4813665169188
7.0 261.9336553597658 150.31233821806543
8.0 261.46855046070704 150.14175788368865
9.0 261.01826385023134 149.9773579132932
10.0 260.5940302949568 149.82821705924056
11.0 260.12960213808725 149.64963367284722
12.0 259.7221382543241 149.5020863983615
13.0 259.285120102769 149.3677263959342
14.0 258.84185305047686 149.238438930784
15.0 258.37984843629846 149.07062231917428
16.0 257.9223163266774 148.90338862256075
17.0 257.4803586564741 148.75401093314525
18.0 257.0465483481515 148.57440905905682
19.0 256.61929889800666 148.41478658356488
20.0 256.19758563767124 148.28576997253495
21.0 255.7434807824561 148.14266668906092
22.0 255.2828235054893 147.97884174448745
23.0 254.83248150794796 147.8240091561556
24.0 254.3645899360922 147.65216774540374
25.0 253.89090267274958 147.48515231614232
26.0 253.4456747424457 147.3241659656321
27.0 252.98887353071328 147.1689908543636
28.0 252.54340023947893 147.0374112949841
29.0 252.08305696808793 146.8611134621853
30.0 251.64086405817216 146.68146965820566
31.0 251.15338048091314 146.48936497089284
32.0 250.7186979562281 146.35105235535067
33.0 250.2497383618123 146.1833255516054
34.0 249.78523194693264 146.03343034810297
35.0 249.31933880049817 145.87258865050705
36.0 248.8595242922247 145.71160530455754
37.0 248.44548673050238 145.54778203771423
38.0 247.9941000068261 145.3808152711955
39.0 247.53373643470465 145.2061525185902
40.0 247.06926960351052 145.0371070449351
41.0 246.6117484374014 144.88076240624918
42.0 246.14903078277646 144.73399920578268
43.0 245.675337577777 144.5737696142214
44.0 245.2016608227735 144.41392606718722
45.0 244.74439334177896 144.2384743982928
46.0 244.28998432407897 144.105739774308
47.0 243.83479579843234 143.93235153065655
48.0 243.36583801129157 143.77056784352902
49.0 242.89216633122575 143.6127461393658
50.0 242.44116415902667 143.46907911484743
51.0 241.95912183043117 143.32209095709436
52.0 241.50995419850878 143.1429473497656
53.0 241.0537615622272 142.97054602966656
54.0 240.60188951120972 142.82287226352219
55.0 240.13742751639862 142.6598640283055
56.0 239.66547479943844 142.503149531281
57.0 239.19464522169844 142.3466857434698
58.0 238.7209737264361 142.19256361654797
59.0 238.25942887839656 142.05409155334578
60.0 237.80940075500902 141.9223491180708
61.0 237.335729259796 141.7694537004864
62.0 236.8655918542596 141.61469468528944
63.0 236.4009889814688 141.47576720257896
64.0 235.93377461164997 141.31901672185094
65.0 235.47727556710967 141.1875510484798
66.0 235.04205375570177 141.0361966649806
67.0 234.57483512944756 140.88068217698228
68.0 234.1430619500704 140.71290932480412
69.0 233.68075122656467 140.57879901236623
70.0 233.2112676427388 140.42668039099524
71.0 232.75262979044655 140.2753205292421
72.0 232.27933110805068 140.12646352826337
73.0 231.80565962981134 139.9786621784044
74.0 231.35855766775265 139.82376611468223
75.0 230.91820169874782 139.6821038354671
76.0 230.46437016947505 139.55012201421252
77.0 229.99645137690985 139.40580858872363
78.0 229.5231146018656 139.25960667075768
79.0 229.04944312363395 139.11439535353057
80.0 228.59337451292186 138.985731799609
81.0 228.14894718777225 138.8625199267102
82.0 227.67564850539927 138.7180478364273
83.0 227.2239187854018 138.55360961289722
84.0 226.77876982090814 138.40336111469543
85.0 226.31188746314942 138.26362221082533
86.0 225.8491914365662 138.13580094679324
87.0 225.38539665213693 138.00815610329647
88.0 224.9117251739052 137.86692573531033
89.0 224.48979166518532 137.75832309468328
90.0 224.04630507454473 137.6247550767236
91.0 223.62147881842193 137.49525944651083
92.0 223.16313693272744 137.37267763567078
93.0 222.6894152629726 137.23368826015167
94.0 222.22242854541426 137.09694823362216
95.0 221.76952119823014 136.96063142793398
96.0 221.2942658633909 136.82540117882448
97.0 220.82188175060253 136.68615610889725
98.0 220.4013245278438 136.54216909331413
99.0 219.94084647244594 136.39875037502844
100.0 219.49910052806294 136.2746106014721
101.0 219.06640809944295 136.14189975318035
102.0 218.5925417500379 136.00712712790417
103.0 218.14334594479908 135.90198824140037
104.0 217.68085707274454 135.77041736760194
105.0 217.25157025697771 135.68706671904124
106.0 216.81343866467463 135.56083560925057
107.0 216.34745802541855 135.42156358209928
108.0 215.8949045247825 135.28517953495614
109.0 215.47045372152365 135.154445470939
110.0 215.0306259076758 135.0494571624302
111.0 214.5604033424718 134.9192497983032
112.0 214.11508720095637 134.78750516729085
113.0 213.65975735362488 134.6536676435042
114.0 213.20648138089084 134.53251649861096
115.0 212.7578294422269 134.41381585991275
116.0 212.31270210508978 134.30804715503095
117.0 211.86740771915962 134.21385417092478
118.0 211.39469342477014 134.0942546045412
119.0 210.92755885076505 133.97196157725816
120.0 210.46300408084667 133.87230699588378
121.0 209.98796404270283 133.7556874415429
122.0 209.51836928873297 133.6360472051975
123.0 209.0522444295167 133.53216237709995
124.0 208.61444896493143 133.43522689760104
125.0 208.16262323379428 133.32492402134898
126.0 207.69569847588295 133.20562083760225
127.0 207.23220654398702 133.08651607954133
128.0 206.77939151792646 132.98364914309047
129.0 206.32607128586315 132.86693419626974
130.0 205.89545370718767 132.79399140089825
131.0 205.47155490473696 132.65088106720077
132.0 205.03645597878975 132.51693292821184
133.0 204.62634858939032 132.41819981111055
134.0 204.1800017712136 132.3149786605456
135.0 203.73187301920973 132.20805250754364
136.0 203.28945182028824 132.1227697929498
137.0 202.8372207598703 132.0240820702842
138.0 202.37276100423523 131.90876501564492
139.0 201.93675534340767 131.80863105859842
140.0 201.49570466511014 131.69602166711252
141.0 201.06580257909937 131.54475425674156
142.0 200.62803351246654 131.41172488703268
143.0 200.20954626568746 131.26261732095182
144.0 199.75236734546237 131.13346180839804
145.0 199.27950410461008 131.01818117681321
146.0 198.85194714528316 130.90661563757536
147.0 198.40309335344944 130.8125945870909
148.0 197.95169033119475 130.71238278436107
149.0 197.52018796949133 130.57064637653787
150.0 197.08782731140218 130.44311882803115
151.0 196.65062822366477 130.33793401325786
152.0 196.18350884252877 130.22352478924367
153.0 195.77399575654283 130.1166892647748
154.0 195.35257434267416 129.99114645435387
155.0 194.88046758414865 129.8794204633086
156.0 194.45681566036475 129.81388195030425
157.0 194.0139104869803 129.68997119392213
158.0 193.55899173667487 129.59508956032428
159.0 193.09590347321077 129.4967425703094
160.0 192.64421410045108 129.39927919257377
161.0 192.17299869251084 129.28933367635662
162.0 191.7282790956258 129.15608111244853
