#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T13:55+0000 #
#####################################################################
#
# random = 1.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 407.11788610856183 137.23363033470167
0.0 407.11788610856183 137.23363033470167
1.0 407.11788610856183 137.23363033470167
2.0 407.02241697230755 137.38574062178083
3.0 406.98356803168537 137.43961282399306
4.0 406.78913445875054 137.69658318223478
5.0 406.50792385633713 138.0020765955529
6.0 406.16439254333596 138.26059931194817
7.0 405.8332340233592 138.50030416955912
8.0 405.181280933215 138.69225968758155
9.0 404.34232239294846 138.76579220847375
10.0 403.4903363144713 138.75442083834537
11.0 402.5540048938687 138.67179584588487
12.0 401.68080929299686 138.63761479096655
13.0 400.76640522512736 138.645926063967
14.0 399.8316628869165 138.64613893493842
15.0 398.87587978697564 138.6039016444494
16.0 397.9203964654353 138.56563870449838
17.0 396.98594183062124 138.53863767533076
18.0 396.07243308757137 138.49154566904912
19.0 395.2001409379206 138.46207831014902
20.0 394.3278469457228 138.45993673498742
21.0 393.3947210941221 138.44957100891625
22.0 392.44100015706334 138.40777315284083
23.0 391.5284725250615 138.36832983062942
24.0 390.574875696944 138.32881005282746
25.0 389.601408058318 138.29859763489063
26.0 388.7094886209922 138.2539949684432
27.0 387.7766176055602 138.20847908516586
28.0 386.84561508361827 138.22169878766832
29.0 385.893967297537 138.1590957741657
30.0 384.96273546805924 138.12154524867412
31.0 383.9894757300051 138.056533660447
32.0 383.07978973507244 138.0375208838813
33.0 382.12905817787254 138.0156156201139
34.0 381.1789084658597 137.98971451516834
35.0 380.2284007660266 137.9443527542141
36.0 379.2789489459354 137.94381084749892
37.0 378.35033600821436 137.92820450390306
38.0 377.4217051557618 137.8905351882087
39.0 376.49364848246006 137.83162158846633
40.0 375.54319687551134 137.75921615456258
41.0 374.63532240669036 137.72384436162315
42.0 373.6881065048132 137.71870238639687
43.0 372.72015070729867 137.68033298484633
44.0 371.75257037143336 137.6414858447769
45.0 370.826172343058 137.5994875981253
46.0 369.9008585904562 137.5912706411449
47.0 369.01264961680545 137.4863937572435
48.0 368.06697821891606 137.45706749232556
49.0 367.10123471003453 137.41546784558903
50.0 366.1923339069543 137.3250189226967
51.0 365.24769733784586 137.23111310961963
52.0 364.3243984076742 137.209429144263
53.0 363.41814877554685 137.1565863659915
54.0 362.53526326219134 137.07970213716203
55.0 361.5904251749362 136.99920864068613
56.0 360.63706233120564 136.9106017237105
57.0 359.69506041220103 136.8517859923376
58.0 358.7326805406107 136.80514617357647
59.0 357.79178289809335 136.777004741976
60.0 356.872198291363 136.72650759482414
61.0 355.9123704178017 136.67534295915948
62.0 354.9731621166255 136.59334746112125
63.0 354.0339985053974 136.55618643618837
64.0 353.12926393125235 136.43511482342487
65.0 352.2118411774691 136.37528137295644
66.0 351.294035997815 136.3559294491495
67.0 350.3712041788167 136.24985108297204
68.0 349.49389897449004 136.213638192385
69.0 348.55719059741614 136.17153877214272
70.0 347.61202842281546 136.09442888172038
71.0 346.7175135118432 136.04206990646742
72.0 345.77767287369124 135.95737789323545
73.0 344.8230187166669 135.89931507508462
74.0 343.930941215633 135.83393647510263
75.0 343.0190384768093 135.80682847162055
76.0 342.1074417928639 135.79351997461364
77.0 341.17320261728224 135.75739946769042
78.0 340.23882501406 135.70450813377082
79.0 339.2874475008677 135.64138241750848
80.0 338.3778297669135 135.57978659758237
81.0 337.4695412321568 135.5529019653518
82.0 336.53545730810356 135.46012304155542
83.0 335.6284843036802 135.36828971103952
84.0 334.71749755881683 135.28879311640776
85.0 333.7919068106356 135.241678966944
86.0 332.86640729589004 135.2049367778947
87.0 331.9419806655245 135.1404644918374
88.0 330.99768230600216 135.0670753368761
89.0 330.11588444597743 135.04957891252974
90.0 329.1937880446707 135.0074871860465
91.0 328.3079972048578 134.92691417491156
92.0 327.3874418345642 134.86898284014129
93.0 326.4476423956238 134.78844800675222
94.0 325.52755575456143 134.71048725086433
95.0 324.64598433053595 134.63967236621573
96.0 323.6863640900184 134.57583401514677
97.0 322.7700443059514 134.4751950378805
98.0 321.9143061132273 134.44529153861382
99.0 320.9963946468857 134.372397045188
100.0 320.11057955847673 134.27206189005048
101.0 319.2219407823458 134.23126805757587
102.0 318.28318905760796 134.1516070537197
103.0 317.3921768968983 134.08776328417525
104.0 316.4815830408282 133.98137133030895
105.0 315.633603621123 133.94636533991968
106.0 314.745697461442 133.8808591619139
107.0 313.83895628508077 133.76999169809622
108.0 312.9530339298223 133.64470384960845
109.0 312.1130085011372 133.60900288650024
110.0 311.253626095059 133.51545026612425
111.0 310.35466660676656 133.44119205648101
112.0 309.4721723989158 133.29533515647657
113.0 308.6128806077144 133.17426803990728
114.0 307.74947373714116 133.0594575922854
115.0 306.87781666457266 132.94408055540566
116.0 306.0053058849108 132.8559307426831
117.0 305.1339627260783 132.7682689646606
118.0 304.2629758039116 132.6634758681707
119.0 303.3727320331805 132.50852366144284
120.0 302.47523576713655 132.41096184417137
121.0 301.5752153565579 132.27037047435198
122.0 300.6872637461832 132.13289799355908
123.0 299.8018073702707 132.03865261859158
124.0 298.93776595073155 131.9480671633228
125.0 298.0544446982175 131.8285105894272
126.0 297.17244736976653 131.71591937900763
127.0 296.2898041134678 131.56668043958078
128.0 295.41025906350114 131.43993450626684
129.0 294.54967931523356 131.27555500350763
130.0 293.7137742689557 131.18169227877848
131.0 292.87446823079455 131.0204203594167
132.0 292.01951024418094 130.8314931578064
133.0 291.2234495208464 130.6934871274627
134.0 290.41143571824426 130.56295251783038
135.0 289.58360634412156 130.43620621847785
136.0 288.79271466753386 130.27265122649717
137.0 287.94440389990467 130.11109846292644
138.0 287.09611899586923 129.91612655276032
139.0 286.3056084172477 129.75033864097892
140.0 285.5002399239459 129.5482395115112
141.0 284.65729714034825 129.36780484075535
142.0 283.7949056234191 129.1764765365566
143.0 282.97644627166017 129.00375198707357
144.0 282.1366341583102 128.77668661240696
145.0 281.2780126891184 128.5810371507641
146.0 280.48176991342297 128.38870257438143
147.0 279.67837719944754 128.20329137136628
148.0 278.8445744046073 128.0098693461936
149.0 278.0462933184615 127.78478009839345
150.0 277.26786235553516 127.55829698060266
151.0 276.45713463243595 127.35048045790546
152.0 275.60811046065817 127.14359920493084
153.0 274.8020289762351 126.96098073741723
154.0 273.9884503476112 126.80456161509352
155.0 273.1436222157179 126.59339703103156
156.0 272.38122568304397 126.41775092155753
157.0 271.55583461249824 126.23014533892325
158.0 270.7350155734262 126.02287339538043
159.0 269.9160483980872 125.82730997578109
160.0 269.11734852568424 125.63606367847228
161.0 268.2804597382675 125.41686430755534
162.0 267.4862216094762 125.18207576680366
163.0 266.65155908132425 124.96099823762015
164.0 265.8380141679045 124.74805809894727
165.0 265.02563930957075 124.50721065690554
166.0 264.2584513134444 124.33472039825286
167.0 263.451013898328 124.14229574427522
168.0 262.64315102242864 123.8972019981627
169.0 261.81814592233735 123.66654129287322
170.0 261.0605407245476 123.41809929758229
171.0 260.3027593958166 123.19110811341544
172.0 259.58273561892 123.04604102009125
173.0 258.760777491779 122.81431465788026
174.0 257.9606342802969 122.58192044776482
175.0 257.19989310564563 122.38058444073239
176.0 256.3900916028104 122.18329425575675
177.0 255.58509242112868 121.97234223937186
178.0 254.78333588724965 121.76528639982016
179.0 254.00003902038102 121.544741999785
180.0 253.21501189504627 121.31843839192462
181.0 252.4160854744946 121.07011993365424
182.0 251.64005589741726 120.86136181414992
183.0 250.8655016023537 120.6729173526364
184.0 250.05901202314143 120.46227478539909
185.0 249.28663543215177 120.25150538988743
186.0 248.53183414271197 120.03533970661296
187.0 247.7626007339153 119.76169231621398
188.0 246.9683465828873 119.53909770647498
189.0 246.17637500768896 119.33021875596864
190.0 245.39085941516308 119.09545965144022
191.0 244.6475881639584 118.9027613068357
192.0 243.86224793788855 118.64433522596605
193.0 243.0619216220363 118.39942509044688
194.0 242.27790472357626 118.16359472721615
195.0 241.48686225613247 117.94809862816489
196.0 240.71651520273704 117.74315121760661
197.0 239.961839406938 117.58282598856545
198.0 239.15834043352152 117.38216409404907
199.0 238.38571878813278 117.14867526062471
200.0 237.63467049220785 116.9474974461892
201.0 236.86695545392203 116.72647632619234
202.0 236.06823024688615 116.4861164753359
203.0 235.3179321203502 116.23040477067566
204.0 234.54804796237798 116.00116002933134
205.0 233.80151323545033 115.7733629965796
206.0 233.09669362588878 115.56139986020047
207.0 232.31343236922933 115.3031082200461
208.0 231.54048192188233 115.06665288588756
209.0 230.82451532209552 114.90628914860969
210.0 230.05772622109922 114.67674687369033
211.0 229.3466573677495 114.4308159244046
212.0 228.58893582008224 114.15158415694368
213.0 227.81168111028947 113.88937251377514
214.0 227.050097185151 113.64460535673025
215.0 226.31517531914696 113.36803386392832
216.0 225.57228768587345 113.11724810986358
217.0 224.8106611132711 112.85943702517147
218.0 224.09094616767553 112.61075548751589
219.0 223.31382609225125 112.34841333085802
220.0 222.58053061224993 112.11669084834263
221.0 221.79972279546584 111.86430779487442
222.0 221.12977374725008 111.60036724687393
223.0 220.38102475187847 111.35458766914881
224.0 219.65284041655192 111.07231814700621
225.0 218.92796048886 110.80457839375458
226.0 218.24664554726496 110.5411359223597
227.0 217.5401719533237 110.27045522861928
228.0 216.82096724798376 110.02446036539422
229.0 216.06368774536375 109.74291291155076
230.0 215.28712754031687 109.46491643814375
231.0 214.54789615199013 109.19472611906959
232.0 213.81664629688177 108.91402772934804
233.0 213.08530935467988 108.64137556652192
234.0 212.35960163438384 108.35846546859543
235.0 211.59755944135586 108.096055109285
236.0 210.89399458963 107.85565509113702
237.0 210.1735540613107 107.60325881973793
