#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:00+0000 #
#####################################################################
#
# random = 3.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 263.8914691879543 148.9112569952515
0.0 263.8914691879543 148.9112569952515
1.0 263.8914691879543 148.9112569952515
2.0 263.7391930270021 148.97466088087683
3.0 263.61599031620955 149.01850910015605
4.0 263.4314635460236 149.0959521400558
5.0 263.1392429942961 149.13878664224006
6.0 262.7347258887255 149.06894930175147
7.0 262.22353669077796 148.94045620826952
8.0 261.644572410427 148.7974278466335
9.0 261.0588210830387 148.63263615354674
10.0 260.50457780625163 148.48613169524515
11.0 259.9249328800272 148.2992309116049
12.0 259.40955061579706 148.14476628120966
13.0 258.837625763653 148.0128619982256
14.0 258.260280683498 147.8861406838538
15.0 257.67347170756733 147.71658984960962
16.0 257.07888935359324 147.5486548736121
17.0 256.49298924068955 147.3921970937656
18.0 255.91741128137934 147.2159176926013
19.0 255.3680624750747 147.04629823950566
20.0 254.82774977630262 146.9099160419582
21.0 254.25359589075182 146.72757178169033
22.0 253.67221233600048 146.57455548002056
23.0 253.09434766162886 146.42442467032117
24.0 252.48648155464753 146.25007890834564
25.0 251.89524665058366 146.06131728017908
26.0 251.3400230889739 145.86352382026172
27.0 250.75481628263972 145.70867921671694
28.0 250.1715961267744 145.57556630427518
29.0 249.5805045840335 145.39366644555577
30.0 248.99660834636208 145.21901037593673
31.0 248.3987497995773 144.97490871771538
32.0 247.84834201967703 144.80390853958593
33.0 247.25962550126982 144.60033520487838
34.0 246.6804548052444 144.4231901273863
35.0 246.09783418550944 144.2257426002499
36.0 245.5130167818802 144.04038786333047
37.0 244.94966648902425 143.85057221296307
38.0 244.3796724617033 143.63200365226214
39.0 243.80850687616143 143.4181882955889
40.0 243.23327622718207 143.20883148640291
41.0 242.663395178785 143.01970104069403
42.0 242.08126525323698 142.84002399065554
43.0 241.48640403573862 142.64418733039452
44.0 240.891098095373 142.4486017024337
