#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T14:03+0000 #
#####################################################################
#
# random = 7.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 169.01278773044388 104.09493290256042
0.0 169.01278773044388 104.09493290256042
1.0 169.01278773044388 104.09493290256042
2.0 169.03851385592955 104.10450835936453
3.0 169.06246691425306 104.09683252581186
4.0 169.0940863125133 104.09790288308486
5.0 169.14636609398542 104.09768103145235
6.0 169.21312826028475 104.1033930117171
7.0 169.26375122896837 104.11293757057616
8.0 169.3324087699511 104.10716712505692
9.0 169.40133089240163 104.1048813229085
10.0 169.46348919534503 104.10429854602707
11.0 169.52755261422823 104.11028808252118
12.0 169.59230338325025 104.10923874025903
13.0 169.65563890679695 104.11148345409974
14.0 169.7221779850549 104.11901727065495
15.0 169.7900996891598 104.12138929777137
16.0 169.86085685788842 104.1211309138582
17.0 169.9313153219662 104.11993645451119
18.0 169.9987759193348 104.11821365510704
19.0 170.0660611416353 104.12018987096235
20.0 170.1332513073911 104.12513281492068
21.0 170.20538075418955 104.1284851706491
22.0 170.27656308414637 104.13265527480127
23.0 170.34729899735206 104.13103394377292
24.0 170.42022530363442 104.13022280184009
25.0 170.4950562674702 104.13212706598942
26.0 170.5600462669848 104.13685212380788
27.0 170.62972735437165 104.14333927274389
28.0 170.70349355437602 104.14413935852559
29.0 170.77862561023412 104.14616394893201
30.0 170.85171066558254 104.1515213835566
31.0 170.92453785468638 104.15901122822841
32.0 171.00070475389407 104.16248552539453
33.0 171.07739871354383 104.1645806546196
34.0 171.15319697446705 104.16599269389206
35.0 171.227590474914 104.17111175195288
36.0 171.30438559210793 104.17255469602117
37.0 171.38116321374346 104.17817973859113
38.0 171.45924702158777 104.18476582129952
39.0 171.5365266316054 104.18977278613477
40.0 171.60685981284425 104.18342167994032
41.0 171.68141901907487 104.19054613251585
42.0 171.76121779281223 104.1949513791333
43.0 171.84165786813017 104.19940042777148
44.0 171.92244011740272 104.20400287679828
45.0 172.003013755309 104.21034801485573
46.0 172.0813767383138 104.21188162143748
47.0 172.1475589752948 104.212742106967
48.0 172.22896048520678 104.21679815239061
49.0 172.3113319281235 104.22204016603419
50.0 172.39037208321773 104.23363024258016
51.0 172.4688743809061 104.24304479985626
52.0 172.5490353072572 104.24567353913656
53.0 172.63514488667684 104.25312607935835
54.0 172.71327635007086 104.26488848667162
55.0 172.78858775644153 104.25845920905844
56.0 172.86945606631286 104.26878831068188
57.0 172.95475510444462 104.27510477429837
58.0 173.04033701151945 104.28159597086295
59.0 173.12559184460414 104.28782587865989
60.0 173.21136699047028 104.29519470786272
61.0 173.29801624259983 104.30216563579599
62.0 173.38320608321192 104.30992776480139
63.0 173.46842340485466 104.3147174359844
64.0 173.55168651359978 104.3311922656452
65.0 173.6355030502314 104.33856978646314
66.0 173.72398315958597 104.34675192111847
67.0 173.81042851153543 104.36058558309756
68.0 173.8936683623972 104.36097259009428
69.0 173.98189124941584 104.36817907566845
70.0 174.0662822955661 104.38038987785302
71.0 174.15339356032268 104.3841143669018
72.0 174.24721588331417 104.39277288040269
73.0 174.3382571374815 104.40158121391025
74.0 174.42438887249475 104.40632786794734
75.0 174.51458586916635 104.41751983841908
76.0 174.60580264602913 104.42577424582274
77.0 174.69710275676093 104.43558337880212
78.0 174.78981276433913 104.44528797174677
79.0 174.88172588765954 104.45532643327813
80.0 174.9691342283065 104.45793067819376
81.0 175.04946667770545 104.48193419615393
82.0 175.1475031097899 104.49200921366669
83.0 175.24214871557479 104.50239163573688
84.0 175.3228406138693 104.49711580170901
85.0 175.41598126441863 104.50503671502891
86.0 175.51043022986016 104.5159657555039
87.0 175.60370741578564 104.52455150360085
88.0 175.6993658896511 104.53549323864763
89.0 175.7914533872689 104.54976667532291
90.0 175.88723998906676 104.56118108325488
91.0 175.96749733612967 104.55153172777818
92.0 176.0635591630063 104.5634916825462
93.0 176.1603719352603 104.57520681544176
94.0 176.25435623881083 104.58786325103402
95.0 176.34434413277327 104.59626550742767
96.0 176.44077171598073 104.60841197714005
97.0 176.53898019221154 104.62073410456705
98.0 176.6319064835768 104.63705783049686
99.0 176.7287367745569 104.6518505061538
100.0 176.80166416833174 104.68519686217186
101.0 176.89805966355584 104.69633351170943
102.0 176.9946962087138 104.71035130943281
103.0 177.06828886207833 104.74304423855698
104.0 177.163223844374 104.75716418711669
105.0 177.2344484460189 104.79035728582527
106.0 177.32810261760233 104.80720953279798
107.0 177.42400575057857 104.82506419918384
108.0 177.51473244967403 104.83859757517268
109.0 177.60895728967895 104.8568138568265
110.0 177.69762270374144 104.87066561508703
111.0 177.79405949851426 104.88672953107015
112.0 177.8803756600134 104.91267983549201
113.0 177.95209786877354 104.94173404693741
114.0 178.01060190931727 104.96177422803913
115.0 178.07492801429632 105.0077205008659
116.0 178.16358320830128 105.01939038747467
117.0 178.2516138709669 105.03290158792282
118.0 178.3426465611428 105.05320121087232
119.0 178.402612550345 105.10043526518852
120.0 178.46371051959724 105.12596128081768
121.0 178.5770778753813 105.13996593816317
122.0 178.65123778639875 105.15682478569224
123.0 178.7075253890598 105.20431379600127
124.0 178.75932912057442 105.25366990675441
125.0 178.81471726945992 105.30023949750263
126.0 178.88728331840738 105.32470145942573
127.0 178.95358600754227 105.34561071852708
128.0 179.0228378655029 105.3769486606714
129.0 179.0816005359156 105.40713820397454
130.0 179.14144793302387 105.44139380501262
131.0 179.18946017291242 105.48140899130831
132.0 179.2423720212504 105.52739652188124
133.0 179.255403004081 105.59190060979229
134.0 179.30042429507031 105.63432901886411
135.0 179.33324989567265 105.66988473475189
136.0 179.37232051307527 105.72440854726786
137.0 179.41056912488602 105.7886752051376
138.0 179.44215499603231 105.85231581035744
139.0 179.46371824718835 105.93572602429116
140.0 179.48717258828916 106.01576778288076
141.0 179.5176431533406 106.09958038793026
142.0 179.5270917504324 106.21122486392743
143.0 179.52502959720061 106.30593718315598
144.0 179.71193613067354 106.25678112829641
145.0 179.7490492903939 106.34100931307928
146.0 179.78211142434543 106.43030710321644
147.0 172.3134938885053 106.23716427973908
148.0 172.35146150448944 106.30934638004258
149.0 172.38774758474221 106.38242322027799
150.0 172.42337668475264 106.46953594817903
151.0 172.46881964263335 106.5301946815479
152.0 172.52602353974862 106.60015309853462
153.0 172.71815452039263 106.53428208154062
154.0 172.7604805643266 106.58088582958605
155.0 172.82113747142657 106.64786016090653
156.0 172.8774450139691 106.70378178400283
157.0 172.9336926481242 106.75174629872981
158.0 173.0031391730713 106.81504171695644
159.0 173.07580766772733 106.8725099483359
160.0 173.15002870545163 106.92500946365452
161.0 173.2313347004297 106.98174463110367
162.0 173.31623357190207 107.03680263095193
