#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:07+0000 #
#####################################################################
#
# random = 16.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 191.48644979846608 103.91856887534003
0.0 191.48644979846608 103.91856887534003
1.0 191.48644979846608 103.91856887534003
2.0 191.51381734517705 103.91747560094333
3.0 191.53912659062152 103.92283508881467
4.0 191.57038103922045 103.9250836479272
5.0 191.63217646343097 103.92239034275293
6.0 191.69784711708027 103.91527212604205
7.0 191.74332574218718 103.92732080231251
8.0 191.80845836551285 103.92489386359411
9.0 191.87490410686837 103.92365633546478
10.0 191.93348586146905 103.9243262591131
11.0 191.989556709319 103.93243766776165
12.0 192.0513358860096 103.93365386212247
13.0 192.11406803900664 103.9292560761719
14.0 192.18214409444042 103.9323514917232
15.0 192.24776753193973 103.93771560445555
16.0 192.31606735312616 103.93912141456184
17.0 192.3836570179677 103.93961576544403
18.0 192.4483033794551 103.94079164664241
19.0 192.51243824705685 103.9456911265366
20.0 192.57636887718851 103.95390906594609
21.0 192.6460128995452 103.95734205321004
22.0 192.7127287324436 103.9612315620578
23.0 192.7811159692019 103.96244116111872
24.0 192.85111048578153 103.96379961499775
25.0 185.42293240022585 104.62724565794652
26.0 185.4840715110563 104.63322327816739
27.0 185.54777496518463 104.64101412974675
28.0 185.61649827633053 104.64254637837317
29.0 185.6862397948979 104.64498084141358
30.0 185.75604131045387 104.6542681144836
31.0 185.82496840679994 104.66572965651277
32.0 178.39789140468963 104.81442319191977
33.0 178.47108945175185 104.81152610242503
34.0 178.54339251549598 104.80805040265983
35.0 178.61429139109228 104.8082923223884
36.0 171.18753668587794 104.44128774189328
37.0 171.26071672461762 104.44424655097642
38.0 171.33491104408554 104.44843498910446
39.0 171.408162218357 104.4502802311389
40.0 171.47466147042644 104.45088073454401
41.0 171.54273855404475 104.46290808705565
42.0 171.61795319640308 104.46348441362646
43.0 171.69318913378993 104.46327535080535
44.0 171.7686324423486 104.46302321883587
45.0 171.8452842688383 104.46651355639634
46.0 171.9198433719231 104.46530228302574
47.0 171.9847956671973 104.46753728666933
48.0 172.0612349832394 104.46879158539758
49.0 172.13958721652966 104.47105953767407
50.0 172.21334837744004 104.4801573780598
51.0 172.28785902003048 104.48661158015162
52.0 172.3667710350604 104.48822282935917
53.0 172.4480851584143 104.49253008930218
54.0 172.5203960770381 104.50171068779035
55.0 172.5932517344669 104.49669571055985
56.0 172.66888577603686 104.50380522361726
57.0 172.75017329953872 104.50683068720708
58.0 172.83155965613608 104.51001832088276
59.0 172.9125497949274 104.51284283675828
60.0 172.99428705794537 104.51678565485484
61.0 173.07672960580405 104.5203086341105
62.0 173.1579299087214 104.5244695234018
63.0 173.23891708789597 104.52564793339346
64.0 173.31649469777017 104.53915247305567
