#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 59.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 13.962897780221386 1.0 1.0
2.0 NaN 45.68591595649214 1.0 1.0
3.0 62.84764332084654 43.68591595649217 1.0 1.0
4.0 57.79077221612863 41.685915956492195 1.0 1.0
5.0 57.19262102902021 39.68591595649222 1.0 1.0
6.0 55.369987439816356 37.685915956492245 1.0 1.0
7.0 53.66798272508165 35.68591595649227 1.0 1.0
8.0 53.03703828662094 33.6859159564923 1.0 1.0
9.0 51.383859380241354 31.317378948618543 1.0 1.0
10.0 49.67000734243169 29.31737894861854 1.0 1.0
11.0 48.128372321187484 27.317378948618536 1.0 1.0
12.0 46.593251192217416 25.317378948618536 1.0 1.0
13.0 44.60557287923333 23.317378948618536 1.0 1.0
14.0 43.10630901015605 21.317378948618472 1.0 1.0
15.0 41.283952300780996 19.317378948618405 1.0 1.0
16.0 40.07481875609248 22.224449398931906 1.0 1.0
17.0 38.437799560209605 20.22561831056683 1.0 1.0
18.0 36.88152835888201 18.188871849358986 1.0 1.0
19.0 35.68905061350616 20.317378948618437 1.0 1.0
20.0 33.96396244020202 18.31737894861837 1.0 1.0
21.0 32.95245030888758 18.51544576540678 1.0 1.0
22.0 31.741765534744054 17.750003173838905 1.0 1.0
23.0 30.976686216997177 18.709607482666044 1.0 1.0
24.0 29.492836020612575 17.75185432865644 1.0 1.0
25.0 28.911328211317127 17.75185432865644 1.0 1.0
26.0 27.511627510320263 17.75185432865644 1.0 1.0
27.0 26.6589607606658 14.332439694523163 1.0 1.0
28.0 25.95109287658833 14.332439694523163 1.0 1.0
29.0 25.25771883319137 12.75006177799919 1.0 1.0
30.0 24.533674718326466 11.300854971569567 1.0 1.0
31.0 23.873993119778085 10.042637643273874 1.0 1.0
32.0 23.484426417773133 9.055375120874585 1.0 1.0
33.0 22.968725721624146 8.434753483380973 1.0 1.0
34.0 22.752641275550936 7.799564401733761 1.0 1.0
35.0 22.44970535407671 7.129785167621636 1.0 1.0
36.0 22.393806207690243 6.988166298542283 1.0 1.0
37.0 22.216129085543233 7.4050725786940115 1.0 1.0
38.0 22.02858762927052 8.296730173711191 1.0 1.0
39.0 22.334225599824315 7.849578471332858 1.0 1.0
40.0 22.340098244021135 6.440556633340247 1.0 1.0
41.0 22.61534877634508 5.417163216750425 1.0 1.0
42.0 22.989751172333175 3.207223830202212 1.0 1.0
43.0 23.25003001298117 1.845033800988992 1.0 1.0
44.0 23.876690471750255 4.397633833150727 1.0 1.0
45.0 24.524412587985353 6.36501979397027 1.0 1.0
46.0 25.23925416832145 5.199550445859333 1.0 1.0
47.0 25.855325991024237 4.629268244322982 1.0 1.0
48.0 26.602962856160037 3.2001886337907344 1.0 1.0
49.0 27.48151613705517 1.2029504331645353 1.0 1.0
50.0 28.47921101403795 2.210119737265278 1.0 1.0
51.0 29.487865174885766 2.237014756930529 1.0 1.0
52.0 30.826246336066298 1.658971760777274 1.0 1.0
53.0 31.956537811274355 5.010885241123975 1.0 1.0
54.0 33.369455532871555 6.066878366215085 1.0 1.0
55.0 34.83651484807477 7.48824455429196 1.0 1.0
56.0 35.954881142040904 7.48824455429196 1.0 1.0
57.0 37.49907038664981 9.084669735052847 1.0 1.0
58.0 38.50293229345228 12.588105416040381 1.0 1.0
59.0 39.84607159365647 12.588105416040381 1.0 1.0
60.0 40.947603212596036 11.245414752341633 1.0 1.0
61.0 42.08817981139133 9.254839944438423 1.0 1.0
62.0 43.163688758903426 7.269440958021697 1.0 1.0
63.0 44.03652664096458 5.295043086430371 1.0 1.0
64.0 44.80960838624899 3.351147673879051 1.0 1.0
65.0 45.546288782706135 1.556566791736259 1.0 1.0
66.0 46.260674991075454 2.95566223359209 1.0 1.0
67.0 46.79962620631782 3.8382635299314205 1.0 1.0
68.0 47.29477430892374 3.625267783420742 1.0 1.0
69.0 47.79003181067935 4.400415376834995 1.0 1.0
70.0 48.2044036349814 5.795234635100066 1.0 1.0
71.0 48.75969423490664 7.43387068110439 1.0 1.0
72.0 49.16928197283003 9.214640263113031 1.0 1.0
73.0 49.452716127703106 11.069414164294427 1.0 1.0
74.0 49.713981819929664 12.96638493956299 1.0 1.0
75.0 49.893257122004954 14.89021571650236 1.0 1.0
76.0 49.99317537511891 16.831732076008098 1.0 1.0
77.0 50.137336458277524 18.785477725043318 1.0 1.0
78.0 50.267186635155475 20.74802886070499 1.0 1.0
79.0 50.42878508112673 22.717107115006627 1.0 1.0
80.0 50.68058497557855 24.69115357046342 1.0 1.0
81.0 50.77014243853729 26.669066705455133 1.0 1.0
82.0 50.77952260095444 28.650046091753218 1.0 1.0
83.0 50.79552887601211 30.633497127878414 1.0 1.0
84.0 50.75359892750841 31.347127401691914 2.0 2.0
85.0 50.64087633092342 31.47129061247229 2.0 2.0
86.0 50.604936609345195 30.969198035977207 2.0 2.0
87.0 50.48607332085701 30.589872714884873 2.0 2.0
88.0 50.461286993793586 30.337920047422855 2.0 2.0
89.0 50.3982386635452 30.21652641987104 2.0 2.0
90.0 50.3594662020063 30.21652641987104 2.0 2.0
91.0 50.514435099241645 30.227264874660445 2.0 2.0
92.0 50.65644877330722 30.36999525874568 2.0 2.0
93.0 50.733369715311845 30.642873226591515 2.0 2.0
94.0 50.89615539573511 31.042466783845505 2.0 2.0
95.0 50.95388513566054 31.042466783845505 2.0 2.0
96.0 50.939687613210275 31.042466783845505 2.0 2.0
97.0 50.89666776952481 31.042466783845505 2.0 2.0
98.0 50.84472466718031 31.042466783845505 2.0 2.0
99.0 50.75169090802273 31.042466783845505 2.0 2.0
100.0 50.66276773323277 29.10865068322251 2.0 2.0
