#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 58.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 19.91575905546691 1.0 1.0
2.0 NaN 37.62212158319209 1.0 1.0
3.0 62.11373671477251 35.62212158319206 1.0 1.0
4.0 59.56545615917325 33.62212158319203 1.0 1.0
5.0 57.66816858318514 31.622121583192012 1.0 1.0
6.0 55.755696374313075 29.622121583191984 1.0 1.0
7.0 53.76880541010635 27.62212158319196 1.0 1.0
8.0 52.00152990150598 25.62212158319193 1.0 1.0
9.0 50.138862440751346 23.622121583191905 1.0 1.0
10.0 49.88788207443229 21.62212158319188 1.0 1.0
11.0 47.972099382552514 19.622121583191852 1.0 1.0
12.0 46.24795721458895 22.62212158319189 1.0 1.0
13.0 44.50724681168298 20.622121583191866 1.0 1.0
14.0 42.7198175968378 18.622121583191838 1.0 1.0
15.0 40.922044215777355 21.62212158319188 1.0 1.0
16.0 39.645797076438015 19.622121583191852 1.0 1.0
17.0 38.02495809713838 20.53912196520237 1.0 1.0
18.0 36.527555051813806 18.004320385466407 1.0 1.0
19.0 35.34633832401437 20.083866116779987 1.0 1.0
20.0 33.9758513179848 17.87338199244867 1.0 1.0
21.0 32.42325478124114 17.68033357994227 1.0 1.0
22.0 31.43870380857571 17.68033357994227 1.0 1.0
23.0 30.584323103459315 18.758503810641674 1.0 1.0
24.0 29.522845408745898 18.34838505272133 1.0 1.0
25.0 28.565277624188493 19.391441843347298 1.0 1.0
26.0 27.639140839073853 17.839076841087397 1.0 1.0
27.0 26.853880654598328 18.691380233801386 1.0 1.0
28.0 26.306849970900526 18.691380233801386 1.0 1.0
29.0 25.79401644745533 18.74629274961701 1.0 1.0
30.0 25.02750069119805 17.838671514253527 1.0 1.0
31.0 24.207676235656464 15.712903091449686 1.0 1.0
32.0 23.682857177894856 12.960383596914555 1.0 1.0
33.0 22.969309731857713 10.728214178533104 1.0 1.0
34.0 22.63846159279208 9.394915273977169 1.0 1.0
35.0 22.39056191540445 7.898903701997353 1.0 1.0
36.0 21.944668800796503 5.935282247157663 1.0 1.0
37.0 21.75335807286192 4.007801269202643 1.0 1.0
38.0 21.657307265554888 2.2129994743378716 1.0 1.0
39.0 21.83039694658514 1.3161543729430296 1.0 1.0
40.0 21.872547491752186 3.9565220513318216 1.0 1.0
41.0 22.159496344384785 4.892274866205703 1.0 1.0
42.0 22.303372373060167 6.341501398749438 1.0 1.0
43.0 22.85634347863169 7.051740536175133 1.0 1.0
44.0 23.34533918307344 4.350269346701999 1.0 1.0
45.0 23.95599075632349 2.1198141893189235 1.0 1.0
46.0 24.376021636648698 2.536405136149192 1.0 1.0
47.0 24.906261896699824 4.9743401412844 1.0 1.0
48.0 25.591078276374308 6.4141691336593105 1.0 1.0
49.0 26.351100114670967 7.482395214540202 1.0 1.0
50.0 27.030512995018434 5.359509306423347 1.0 1.0
51.0 27.913698581429568 4.8872011025463635 1.0 1.0
52.0 28.897043391493344 6.661544023772874 1.0 1.0
53.0 29.732418862275082 5.2160118248343945 1.0 1.0
54.0 30.890316152206562 3.2936856255880578 1.0 1.0
55.0 32.098031745759876 3.3404087674465996 1.0 1.0
56.0 33.17560516222734 3.3404087674465996 1.0 1.0
57.0 34.62076863079831 3.8902578863161645 1.0 1.0
58.0 35.74299778319754 6.861898993636327 1.0 1.0
59.0 37.21631193972144 6.861898993636327 1.0 1.0
60.0 38.46292604559419 8.66380017586269 1.0 1.0
61.0 39.7270376092874 7.8602039411522355 1.0 1.0
62.0 40.96599039834085 4.34839931281384 1.0 1.0
63.0 42.16458559744781 3.077574024660832 1.0 1.0
64.0 43.258554366668896 2.8344924009166337 1.0 1.0
65.0 44.230490752019854 3.820632469165425 1.0 1.0
66.0 45.20334441097517 5.400010903510096 1.0 1.0
67.0 45.91242440250593 5.400010903510096 1.0 1.0
68.0 46.60436041435352 7.191870622558128 1.0 1.0
69.0 47.12022731293059 9.071156946343793 1.0 1.0
70.0 47.52110636830524 10.99312392538116 1.0 1.0
71.0 47.87874345299798 12.938765742232682 1.0 1.0
72.0 48.18500071905488 14.898810161417599 1.0 1.0
73.0 48.44836528378759 16.868237297345164 1.0 1.0
74.0 48.76297401311333 18.8441055721181 1.0 1.0
75.0 49.083593825434264 20.82458163101286 1.0 1.0
76.0 49.443197580701856 22.808465213606638 1.0 1.0
77.0 49.86668313971288 24.794938408753705 1.0 1.0
78.0 50.19237667454794 26.783425023463206 1.0 1.0
79.0 50.54737243575888 28.773507629085792 1.0 1.0
80.0 50.72439601260552 30.764876508359993 1.0 1.0
81.0 50.794074581405916 32.75729707818127 1.0 1.0
82.0 50.86686716330114 34.75058844338913 1.0 1.0
83.0 50.83549077215457 35.7839149045841 1.0 1.0
84.0 50.73158813867454 35.928326795834046 2.0 2.0
85.0 50.54352898813982 36.182879073892174 2.0 2.0
86.0 50.412142605504634 34.40599042838308 2.0 2.0
87.0 50.326136596761145 34.411127984139206 2.0 2.0
88.0 50.33822538106208 34.41311491594166 2.0 2.0
89.0 50.32083992689955 34.41296037111174 2.0 2.0
90.0 50.35728074856228 34.40993789472811 2.0 2.0
91.0 50.50996457635027 34.40830140660207 2.0 2.0
92.0 50.64874060843611 36.36402939910453 2.0 2.0
93.0 50.72095039747186 36.36402939910453 2.0 2.0
94.0 50.72958518677921 36.36402939910453 2.0 2.0
95.0 50.66092087810904 36.36402939910453 2.0 2.0
96.0 50.495570735974944 35.838214400789454 2.0 2.0
97.0 50.27333391950497 34.69433088753469 2.0 2.0
98.0 50.05708999264257 34.986864481196015 2.0 2.0
99.0 49.9102836303058 35.214004140560824 2.0 2.0
100.0 49.94592980277648 35.378177551537 2.0 2.0
