#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T13:54+0000 #
#####################################################################
#
# random = 3.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 406.8613130651684 137.83260248304228
0.0 406.8613130651684 137.83260248304228
1.0 406.8613130651684 137.83260248304228
2.0 406.7928592925452 137.93816767660988
3.0 406.76126876656235 137.9836417844974
4.0 406.60422413894474 138.18146574009006
5.0 406.3768942278084 138.43415673499192
6.0 406.0441372215467 138.67157774281063
7.0 405.74332944084614 138.90982239486144
8.0 405.1919222525905 139.10615118769502
9.0 404.38057508701536 139.10159239926412
10.0 403.58074662095106 139.02047471612656
11.0 402.69901741441885 138.88418951641125
12.0 401.8886807225142 138.79162323314353
13.0 401.0374699953593 138.73513215761355
14.0 400.16766254051964 138.67019060984637
15.0 399.2760358298333 138.56128401403012
16.0 398.38584306072056 138.4604846721728
17.0 397.5163288268723 138.3637896036338
18.0 396.6673149917976 138.25742285211234
19.0 395.85870808027676 138.15868821102353
20.0 395.0500394231703 138.0890339841762
21.0 394.1849270112445 138.005670213679
22.0 393.2998496159901 137.89464575484217
23.0 392.45365698626136 137.78810944772678
24.0 391.56808895552825 137.67814214885797
25.0 390.656287054545 137.59181315794487
26.0 389.825194200647 137.47596816139287
27.0 388.9953145437426 137.37069710815854
28.0 388.13652983586695 137.30911171054717
29.0 387.2576027626828 137.17740853788476
30.0 386.3976730074289 137.06812523911032
31.0 385.49414136165296 136.93110324504158
32.0 384.6561849316583 136.8427620911934
33.0 383.7792625922684 136.74432951519935
34.0 382.9040768877719 136.64457164144258
35.0 382.0265284352162 136.52329752585894
36.0 381.1534495585559 136.44697488826515
37.0 380.30096347895613 136.3533950373106
38.0 379.44770599548946 136.23775271699228
39.0 378.5966980736037 136.10283130944424
40.0 377.72390859840334 135.9549263188156
41.0 376.8888803684625 135.84722287216405
42.0 376.02999028822705 135.74822762212412
43.0 375.14503864922796 135.6265367640316
44.0 374.25902688542214 135.50617186892893
45.0 373.4112568423341 135.3831514809684
46.0 372.5661360527101 135.29625599926888
47.0 371.75041503218125 135.11710573734737
48.0 370.9083922254118 134.96955463592366
49.0 370.0299219331502 134.83867041494267
50.0 369.1942993440959 134.6822219378186
51.0 368.32279924903855 134.5165544238857
52.0 367.49341045137635 134.3969264544301
53.0 366.67586101293637 134.25292201969134
54.0 365.8615372488777 134.11860123740735
55.0 365.01149897750446 133.94232399832458
56.0 364.13555394904523 133.7921830996523
57.0 363.2880130763586 133.63617140538125
58.0 362.42327388812777 133.48963884610046
59.0 361.5795054487201 133.36477846474054
60.0 360.75548841310575 133.2135678588363
61.0 359.89089688407006 133.06802747445616
62.0 359.05235224063335 132.89956202699832
63.0 358.2333282394554 132.7781289174039
