#####################################################################
# Alchemist log file - simulation started at: 2024-01-16T13:55+0000 #
#####################################################################
#
# random = 3.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 406.8613130651684 137.83260248304228
0.0 406.8613130651684 137.83260248304228
1.0 406.8613130651684 137.83260248304228
2.0 406.765597911173 137.98215234572555
3.0 406.7255132298275 138.0426940996466
4.0 406.52995961393793 138.30091514286354
5.0 406.2675682070266 138.60261682218388
6.0 405.90345805491023 138.87594180779308
7.0 405.5730927612764 139.12154030740336
8.0 404.95342984566565 139.36662278287227
9.0 404.08874125655706 139.4377070384754
10.0 403.22939779072857 139.42035013339168
11.0 402.29192593790077 139.33486553458633
12.0 401.41823281594685 139.30823854094626
13.0 400.5032930441193 139.31715419667512
14.0 399.5679892082815 139.31954903636984
15.0 398.6115294765654 139.2762135435257
16.0 397.65556450473986 139.2425590078831
17.0 396.7204724682471 139.21304989831287
18.0 395.8063879333935 139.17488057705384
19.0 394.93339678485637 139.14461000296765
20.0 394.0603902060979 139.1430409155408
21.0 393.1266123393307 139.1302902527394
22.0 392.1722381404372 139.08977977349534
23.0 391.2591295918359 139.05306013871927
24.0 390.30479875433656 139.0136830366336
25.0 389.3306347775162 138.98529079943256
26.0 388.4377629436381 138.93386849187016
27.0 387.5035772698579 138.88724749753962
28.0 386.5718241362115 138.900154336567
29.0 385.6194541895929 138.84373731361288
30.0 384.6873218615808 138.80840987123491
31.0 383.712664257968 138.7413489592645
32.0 382.80216975558164 138.7290877893371
33.0 381.85058129960044 138.70809621761634
34.0 380.8995588055521 138.68603426385445
35.0 379.94807490773513 138.6407720668757
36.0 378.9977247151255 138.6426921817886
37.0 378.0681816588162 138.628695291705
38.0 377.13855469183346 138.59282804136782
39.0 376.20957975256925 138.53889445570178
40.0 375.2591153598856 138.46884604834895
41.0 374.34935035753165 138.43641142404095
42.0 373.40065619920665 138.43525530157424
43.0 372.4300550219228 138.40285614309903
44.0 371.46143496412736 138.36823603286595
45.0 370.5362693855771 138.32456214461905
46.0 369.6107582608898 138.32003066741083
47.0 368.7219751124808 138.21373943588964
48.0 367.7753043312575 138.18590645644173
49.0 366.80846294386265 138.1470634764014
50.0 365.89777975468155 138.05917010279128
51.0 364.9516330658295 137.96272291647568
52.0 364.0271305157221 137.94555157448733
53.0 363.1198050709115 137.89451196544155
54.0 362.2346582023254 137.82480065204112
55.0 361.2891281554062 137.7478919860519
56.0 360.3356266006295 137.66105348442787
57.0 359.39140917108324 137.6076425233221
58.0 358.4266982088164 137.56562452887647
59.0 357.482440431284 137.547067438109
60.0 356.5609542989094 137.49938346898105
61.0 355.59778186761724 137.455713437834
62.0 354.6979528181626 137.37657602473652
63.0 353.79863585223035 137.3592294568258
