#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:57+0000 #
#####################################################################
#
# random = 5.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 149.84239503848985 262.9218809370439
0.0 149.84239503848985 262.9218809370439
1.0 149.84239503848985 262.9218809370439
2.0 149.91730821226804 262.72602099418134
3.0 149.96160393090474 262.56611847121843
4.0 150.0571347903567 262.3323293805726
5.0 150.11309632682602 262.0330606275258
6.0 150.03499804557845 261.57902857103824
7.0 149.81398621880527 261.0182274107254
8.0 149.59990855229253 260.4019716485913
9.0 149.38663081831595 259.7940816210477
10.0 149.2051095024022 259.23068362862335
11.0 148.96524904236477 258.62759733841636
12.0 148.78527294609322 258.0879119138739
13.0 148.6191770149997 257.5207627909098
14.0 148.448094426167 256.92585862659007
15.0 148.23599181724586 256.31315679910557
16.0 148.0240222832897 255.70177410711335
17.0 147.8273331252829 255.09862618258342
18.0 147.61072096849233 254.50717899788603
19.0 147.427760965809 253.9558138488848
20.0 147.28701164968294 253.41050609325032
21.0 147.11811448936297 252.81725092889724
22.0 146.93092156580235 252.22371493467915
23.0 146.7380642762647 251.63626622479262
24.0 146.54029280324906 251.02979957310734
25.0 146.34934320056246 250.41429027438232
26.0 146.14634681700565 249.83011530310134
27.0 145.939885773022 249.2393596942034
28.0 145.7683729738922 248.63989866666023
29.0 145.53921627449373 248.02626341504322
30.0 145.32474970678356 247.4216862449016
31.0 145.06868233157752 246.78962451106972
32.0 144.8813865212183 246.19896349365357
33.0 144.6658592688532 245.5732705697703
34.0 144.4768857776547 244.96043078452763
35.0 144.27018594962684 244.34365585904263
36.0 144.07604945029928 243.72396485172237
37.0 143.88360074434812 243.12088048568805
38.0 143.65853438769832 242.51003832608475
39.0 143.43078968290476 241.8970074567006
40.0 143.20279205994558 241.28471362818325
41.0 142.99289145904922 240.7019164021652
42.0 142.8016553599973 240.08334402066882
43.0 142.59306228942964 239.4511664028711
44.0 142.37878365267446 238.82627288027945
45.0 142.1626624871668 238.20498346086933
