#####################################################################
# Alchemist log file - simulation started at: 2023-03-03T08:05+0000 #
#####################################################################
#
# random = 1.0
#
# The columns have the following meaning: 
# time avgDistanceTeam[mean] minDistance[min] inDanger dangerTriggered 
0.0 NaN NaN 0.0 0.0
0.0 NaN NaN 0.0 0.0
1.0 NaN 50.63138329647033 1.0 1.0
2.0 NaN 27.654201874076218 1.0 1.0
3.0 60.59276717020988 25.654201874076165 1.0 1.0
4.0 56.66176999466722 23.654201874076197 1.0 1.0
5.0 54.96875453000533 21.65420187407614 1.0 1.0
6.0 53.09131527076003 19.654201874076083 1.0 1.0
7.0 51.348744352619825 22.654201874076087 1.0 1.0
8.0 50.844514259445425 20.65420187407603 1.0 1.0
9.0 49.82678451798406 22.654201874076087 1.0 1.0
10.0 48.83721093114826 20.65420187407603 1.0 1.0
11.0 46.925090547505704 18.654201874075977 1.0 1.0
12.0 45.29182884354929 21.65420187407598 1.0 1.0
13.0 43.60658249367893 19.654201874075923 1.0 1.0
14.0 42.03483299669147 22.303273610554125 1.0 1.0
15.0 40.46945529699386 20.30458985202497 1.0 1.0
16.0 39.30413205467484 22.113321380884656 1.0 1.0
17.0 37.756270748406195 20.115470025336155 1.0 1.0
18.0 36.38797886925732 17.14981242574508 1.0 1.0
19.0 35.11217968111994 20.140187512119525 1.0 1.0
20.0 35.38415258023437 18.140232178196282 1.0 1.0
21.0 34.24958916713848 20.735078391285832 1.0 1.0
22.0 33.251165396991844 17.86279531627115 1.0 1.0
23.0 32.203175247230625 19.862536235921915 1.0 1.0
24.0 31.173794430370325 17.850562094958615 1.0 1.0
25.0 30.038881180265818 17.863180615155283 1.0 1.0
26.0 29.14228480941985 17.801308673659687 1.0 1.0
27.0 28.16161759169332 14.442801971232713 1.0 1.0
28.0 27.537055395507938 14.442801971232713 1.0 1.0
29.0 26.502359234564814 12.858661762622713 1.0 1.0
30.0 25.880689868151887 11.405956157676009 1.0 1.0
31.0 25.16423685132598 10.141325821416 1.0 1.0
32.0 24.708883806444067 9.143147322525788 1.0 1.0
33.0 24.169844684041298 8.505750790300757 1.0 1.0
34.0 23.936885905598633 8.31254774735119 1.0 1.0
35.0 23.586678959195098 8.593550116062895 1.0 1.0
36.0 23.474226122579527 9.305899050740651 1.0 1.0
37.0 23.48577216889057 10.36100432814632 1.0 1.0
38.0 23.44060169021351 11.666236078236961 1.0 1.0
39.0 23.21813969632036 13.147308385310225 1.0 1.0
40.0 23.32367463852026 11.966215270588846 1.0 1.0
41.0 23.40421221519917 9.968190527242106 1.0 1.0
42.0 23.45470120584101 7.761627817458725 1.0 1.0
43.0 23.639783346186046 5.794867118514693 1.0 1.0
44.0 23.73326749042686 3.9860213049325393 1.0 1.0
45.0 23.86765131073491 2.015658782805703 1.0 1.0
46.0 23.71623457081039 0.48723178675806456 1.0 1.0
47.0 24.08627633124693 3.0595224124585307 1.0 1.0
48.0 24.303999658005374 3.673815587537401 1.0 1.0
49.0 24.86989985627855 3.041537612214203 1.0 1.0
50.0 25.162285435382305 2.1087701045141585 1.0 1.0
51.0 25.96987530155611 1.3036936545127258 1.0 1.0
52.0 26.781480113277468 1.5499473869079652 1.0 1.0
53.0 27.58867391716367 4.049034745471203 1.0 1.0
54.0 28.491216704024563 3.9093299938913884 1.0 1.0
55.0 29.561421742352824 3.4401315194816386 1.0 1.0
56.0 30.403546363434693 4.2299680339104775 1.0 1.0
57.0 31.610491861816964 5.424277049236396 1.0 1.0
58.0 32.48283462857003 8.692680945059903 1.0 1.0
59.0 33.760670547007244 7.954715478705634 1.0 1.0
60.0 34.699648340848924 6.30403240273837 1.0 1.0
61.0 35.67703942978656 4.9197000584288535 1.0 1.0
62.0 36.728737588551844 3.3139680338428943 1.0 1.0
63.0 37.82175776421789 2.1508237822464626 1.0 1.0
64.0 38.86389284140018 3.5416263228367626 1.0 1.0
65.0 39.82394648736708 7.44365125369487 1.0 1.0
66.0 40.86220461205455 9.062596476854154 1.0 1.0
67.0 41.474848995335144 10.809871993681947 1.0 1.0
68.0 42.37076003870716 12.632339698084476 1.0 1.0
69.0 43.22557554866059 14.343606974332268 1.0 1.0
70.0 43.99410961643572 15.96938039196258 1.0 1.0
71.0 44.816139834915056 17.662070170325794 1.0 1.0
72.0 45.59696777425819 19.40417220159475 1.0 1.0
73.0 46.38872988920874 21.183499203061253 1.0 1.0
74.0 47.082044393218766 22.991410171461396 1.0 1.0
75.0 47.7133663853226 24.821660065112482 1.0 1.0
76.0 48.2191692787006 26.66965014080569 1.0 1.0
77.0 48.610043912489246 28.531933555357448 1.0 1.0
78.0 48.959332182874235 30.405884129738844 1.0 1.0
79.0 49.14233585687602 31.858620767247878 1.0 1.0
80.0 49.14026777557502 32.28947058321605 1.0 1.0
81.0 49.101787350713074 32.83668838201306 1.0 1.0
82.0 49.30269790805943 33.49457116086856 1.0 1.0
83.0 49.46832448391802 34.25674372446313 1.0 1.0
84.0 49.73781336149396 35.11641616048829 2.0 2.0
85.0 50.118877722320896 36.06661721467184 2.0 2.0
86.0 50.326627412327795 37.10039178583864 2.0 2.0
87.0 50.70012009455542 38.12225076858179 2.0 2.0
88.0 51.02338607907211 38.13716519986577 2.0 2.0
89.0 51.19155786552829 38.147863609087665 2.0 2.0
90.0 51.31412621916447 38.184738373656494 2.0 2.0
91.0 51.28342200724424 38.324574989093875 2.0 2.0
92.0 51.28021723521335 38.56566130018707 2.0 2.0
93.0 51.21155409233342 38.56566130018707 2.0 2.0
94.0 51.00208414769815 37.3029793844216 2.0 2.0
95.0 51.006420759060305 35.61223101060976 2.0 2.0
96.0 50.996331314975855 35.3402150308282 2.0 2.0
97.0 50.94321472520601 35.1022516776918 2.0 2.0
98.0 50.905866981108254 34.87571093660224 2.0 2.0
99.0 50.93026960906889 34.64757320903804 2.0 2.0
100.0 50.908200493069955 36.42934062678344 2.0 2.0
