#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:06+0000 #
#####################################################################
#
# random = 1.0
#
# The columns have the following meaning: 
# time angle[mean] angle[std] 
0.0 191.47534055281426 103.70858004633592
0.0 191.47534055281426 103.70858004633592
1.0 191.47534055281426 103.70858004633592
2.0 191.50252922570508 103.7082673114748
3.0 191.528853752767 103.71552844316525
4.0 191.56072137499874 103.7193454882634
5.0 191.61981204971198 103.7176482636196
6.0 191.689403489723 103.70854595679462
7.0 191.7389691676929 103.72310210499259
8.0 191.80447958761764 103.72199446394353
9.0 191.8715021283142 103.72212906580162
10.0 184.43160781956408 104.30420170702995
11.0 184.49216771003316 104.31236155003454
12.0 184.5543393898113 104.30740884790376
13.0 184.61914896549283 104.29832117403461
14.0 184.6875967834831 104.29433425649731
15.0 184.75374850381164 104.29289295993551
16.0 184.82257424610347 104.28744946604064
17.0 184.89071998341743 104.28113851791929
18.0 184.95596661951916 104.27495450233683
19.0 185.01807009319893 104.27371000220037
20.0 185.08267412999783 104.27418910150331
21.0 185.1528371925941 104.26924290159225
22.0 185.2217827129799 104.26841776364985
23.0 185.29100697788942 104.26178529144686
24.0 185.36161883655214 104.25547864896359
25.0 185.4342336190665 104.25174174474898
26.0 185.49682336230862 104.249693648864
27.0 185.56394464132666 104.25187831346595
28.0 178.1354545638873 104.37995645965586
29.0 178.20804311536463 104.37582587963884
30.0 178.2784849922267 104.37552256217536
31.0 178.34861754975736 104.37766926044524
32.0 178.42269459766058 104.37493342393478
33.0 178.49703311739276 104.37091032865429
34.0 178.5706230425908 104.36626602604882
35.0 178.6426195267759 104.36518337668113
36.0 178.7170518681628 104.36043442837745
37.0 178.7913664728333 104.35986216186944
38.0 178.8675243874042 104.36015348722104
39.0 178.94238444152595 104.35539359416262
40.0 179.01153952105741 104.34473629833079
41.0 179.0835590393456 104.34608827207644
42.0 179.16106389522437 104.34378100563664
43.0 179.2391843752578 104.341450816501
44.0 179.31765196473648 104.33921186612025
45.0 179.39578161920713 104.33874968441654
46.0 179.4719028471965 104.33357909999962
47.0 179.53708046905683 104.32764816671094
48.0 179.61621044446565 104.32467387745172
49.0 172.19632756048654 104.03018062162322
50.0 172.2717835547213 104.03779819798392
51.0 172.34812256515679 104.04268987710728
52.0 172.42894442115593 104.04280020909974
53.0 172.5122624244918 104.0455096612634
54.0 172.58656507456632 104.0532093366129
55.0 172.65990293453308 104.04425674211876
56.0 172.73738337441748 104.04975129343322
57.0 172.82074803818855 104.05111714293899
58.0 172.90422109441022 104.05263294644028
59.0 172.98737759831553 104.053796551805
60.0 173.07130696717783 104.05601880689409
61.0 173.1559048704627 104.05789784147854
62.0 173.23923203289823 104.06038957568775
63.0 173.3242144997541 104.0598308929193
64.0 173.4038471274454 104.07170251514479
65.0 173.4857505780692 104.07358661650527
66.0 173.57238393153503 104.07624884153144
67.0 173.65533368190094 104.0850443769961
68.0 173.73760178221153 104.08097931712196
69.0 173.824176923147 104.0824012086929
70.0 173.90675638087438 104.08851592179352
71.0 173.99272077230464 104.08652437216755
72.0 174.0836650138244 104.0892239012769
73.0 174.17333495238617 104.09196586494029
74.0 174.2586126571434 104.09035730508043
75.0 174.34759568153484 104.09537983800931
76.0 174.43773068477807 104.09730895345031
77.0 174.52869456032124 104.10043022126109
78.0 174.62086499034527 104.10353140947885
79.0 174.71313808139692 104.10668891065475
80.0 174.8003426830419 104.10310556073772
81.0 174.8928259757029 104.10621958975214
82.0 174.9784855133895 104.1207268305494
83.0 175.07170399249685 104.12441844721661
84.0 175.14437752457454 104.12815894033982
85.0 175.23624095952664 104.12915450685281
86.0 175.33047951423637 104.1314759269073
87.0 175.42419785785054 104.13289915822841
88.0 175.52043584565772 104.13637149606728
89.0 175.612952962025 104.14342719049122
90.0 175.6993066532567 104.16198821822665
91.0 175.7689688798972 104.16123678566568
92.0 175.8527500109575 104.17972724845043
93.0 175.9359642889807 104.19671172625186
94.0 176.03048839827952 104.19954790733375
95.0 176.1251981652845 104.20024551806895
96.0 176.21101646164576 104.2212879754304
97.0 176.31173855126193 104.22569438485402
98.0 176.40904802657033 104.23471059886573
99.0 176.51038101578112 104.24212142472544
100.0 176.60208652180918 104.24806312349499
101.0 176.70186574437628 104.24912733927542
102.0 176.80434413906394 104.25267221476408
103.0 176.90395966550884 104.25425845907155
104.0 177.0048333737484 104.25621072849012
105.0 177.10295346172953 104.25744664093844
106.0 177.2005313514545 104.26440352309191
107.0 177.3012513552458 104.27272574005069
108.0 177.39919913804542 104.27581592328954
109.0 177.49892818148405 104.28394975478629
110.0 177.59382120922405 104.28723348536172
111.0 177.69720415488197 104.29176086180127
112.0 177.7741201517272 104.33246661220431
113.0 177.85151001841302 104.35356320030758
114.0 177.94069745877655 104.34023475541471
115.0 178.0195840145149 104.3762084683976
116.0 178.12065362086153 104.37584972201073
117.0 178.2223608657221 104.37631366868024
118.0 178.3281869886823 104.38263189591859
119.0 178.4289442798486 104.38997310599572
120.0 178.5271595398128 104.39405596007792
121.0 178.64051339813378 104.39812768466841
122.0 178.74445648688402 104.39813482262672
123.0 178.84993151982076 104.40067779644639
124.0 178.95576749254678 104.40556706114431
125.0 179.0617963364882 104.4095456287652
126.0 179.16980482810266 104.41535869936362
127.0 179.27154733549625 104.41825175871328
128.0 179.35074572347162 104.45952891929198
129.0 179.45118190826744 104.46271944447251
130.0 179.5247563178016 104.50389370875799
131.0 179.58872301380052 104.5488227153669
132.0 179.66030816129043 104.59837249684935
133.0 179.7585968883579 104.59300724322235
134.0 179.86221498657383 104.59087434821004
135.0 179.96155968205036 104.57504528466129
136.0 180.06500332836353 104.57748820794967
137.0 180.13671599357448 104.62080313820333
138.0 180.24288348391335 104.62064959832213
139.0 180.3409004386382 104.6357918504987
140.0 180.44014262081535 104.64398068797122
141.0 180.54873576766946 104.6516994392943
142.0 180.65648865869193 104.65998269734077
143.0 180.74619328295083 104.64987664590622
144.0 180.8458265245388 104.65540710893036
145.0 180.95154912670648 104.6658882115441
146.0 181.0502050830552 104.67850866871875
147.0 181.1447393216885 104.69243335840598
148.0 181.2425323762831 104.70876617379464
149.0 181.33435980647366 104.72769795103262
150.0 181.42098938559786 104.73681775021596
151.0 181.51258265392718 104.74633695523588
152.0 181.60990485708 104.76656249610723
153.0 181.70340433623346 104.79042183334526
154.0 181.78102176700773 104.79138386315161
155.0 181.87115117758958 104.81697387933836
156.0 181.94990387081683 104.83758935673828
157.0 182.02179220116113 104.85247305264777
158.0 182.10327537061832 104.8895845543971
159.0 182.18060916388944 104.92617936328939
160.0 182.24905406700088 104.95814026527454
161.0 182.32027067786282 105.00389245355208
162.0 182.3880079891269 105.05435717044699
163.0 182.45165980616923 105.11050403951428
164.0 182.5099361717234 105.17310644369599
165.0 182.68610487459628 105.1612652692058
166.0 182.74176424895052 105.21713451195265
167.0 182.8000264758497 105.28480057073914
168.0 182.8558963114718 105.35819995529343
