#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T15:00+0000 #
#####################################################################
#
# random = 1.0
#
# The columns have the following meaning: 
# time deviation[mean] deviation[std]
0.0 263.4411611390193 150.37919279003262
0.0 263.4411611390193 150.37919279003262
1.0 263.4411611390193 150.37919279003262
2.0 263.2516631526503 150.45009493296757
3.0 263.0936398412769 150.49185015574642
4.0 262.87909366996996 150.56857476034662
5.0 262.59280516332245 150.6026034189492
6.0 262.1160935643322 150.4798032410789
7.0 261.59802553409344 150.30239440198747
8.0 261.00591634834274 150.11595210664876
9.0 260.4301168918467 149.93655491500917
10.0 259.88728367794005 149.77933591026547
11.0 259.3024210844905 149.57586064571936
12.0 258.7953738359712 149.4204581014344
13.0 258.23932414234775 149.26376086168634
14.0 257.67173642881727 149.11776435018135
15.0 257.0845853809997 148.9334005634083
16.0 256.4991555987164 148.7493121424689
17.0 255.92281754582302 148.5814369846916
18.0 255.35770561701713 148.38664647480238
19.0 254.81889158597767 148.20440718757186
20.0 254.28055653133939 148.06775299814112
21.0 253.70865596863482 147.88728833746012
22.0 253.12486195737506 147.70458097736739
23.0 252.55896581150742 147.53821689020074
24.0 251.9647431770713 147.34730996495122
25.0 251.36164124448558 147.16252609835058
26.0 250.8166616750207 146.97050037664866
27.0 250.25200232478463 146.78705886222974
28.0 249.67813521682078 146.64201097561477
29.0 249.09442828863976 146.44207384235844
30.0 248.51750001527952 146.25545157325982
31.0 247.9058783203891 146.0391254662374
32.0 247.34858992405069 145.88148145905782
33.0 246.7694317906464 145.66284529157926
34.0 246.1999327417628 145.46905112994702
35.0 245.6199093869478 145.27099507942896
36.0 245.03758238338165 145.08384318674135
37.0 244.47692715496044 144.89355517332407
38.0 243.90845160836162 144.67200156928374
39.0 243.33674478912556 144.45480774126165
40.0 242.7586616806714 144.24383626757796
41.0 242.19438163862097 144.04776726983584
42.0 241.61471489383564 143.8662107533166
43.0 241.02235089172984 143.66879330062503
44.0 240.42998688964644 143.47178733621305
45.0 239.85231487371786 143.26156387860655
46.0 239.28902259474458 143.1046474353977
47.0 238.72865476910775 142.88299937896122
48.0 238.1416568467063 142.68370143390212
49.0 237.54929284462818 142.4887559055199
50.0 236.98881362902645 142.30416722225422
51.0 236.41220931203569 142.0950495418352
52.0 235.83926779983858 141.88861524472927
53.0 235.28106416645142 141.7058529683157
54.0 234.72774904314483 141.5210896268088
55.0 234.14967173069013 141.31595049885087
56.0 233.56116588075977 141.1201987367691
57.0 232.9732189933612 140.92556063023252
58.0 232.3808500114254 140.73430809760077
59.0 231.808006381317 140.5665769822574
60.0 231.2405362693033 140.3976497926989
61.0 230.64817089646553 140.2076781992224
62.0 230.0617556863257 140.01426086997117
63.0 229.4826695503632 139.8441834895384
64.0 228.90497529013314 139.64276650170692
65.0 228.34587547680758 139.47486432428195
66.0 227.78187205899565 139.299385519297
67.0 227.20310517551397 139.10098029420485
68.0 226.65794784805766 138.89706454547118
69.0 226.08411437130596 138.73326255653365
70.0 225.50076819039575 138.53956787212385
71.0 224.9282517690672 138.35100549849435
72.0 224.3362085161273 138.16540832689986
73.0 223.74384334482565 137.98079392372475
74.0 223.18987471647472 137.7816603403214
75.0 222.6286252232459 137.6066019816114
76.0 222.05641863949873 137.43848965514982
77.0 221.47173047116462 137.25825040874585
78.0 220.8796467218281 137.0754796243315
79.0 220.2872815516919 136.89362759717017
80.0 219.7204858318262 136.7351830818944
81.0 219.16372187020605 136.57533374348125
82.0 218.57167867080057 136.39437823776439
83.0 218.00083753658978 136.19628883027747
84.0 217.43801828038363 136.00666586296543
85.0 216.85997482685949 135.82803766497636
86.0 216.2853912798648 135.66740762734753
87.0 215.72133548646045 135.53307469419187
88.0 215.1282256436567 135.35766136598866
89.0 214.5921106052683 135.22246692869476
90.0 214.01238336256142 135.06315799567741
91.0 213.46994589116207 134.8945297099859
92.0 212.8957169115553 134.74031044819438
93.0 212.30425357146237 134.56697371910792
94.0 211.72188741159525 134.39511525183565
95.0 211.15721062322385 134.2240099286134
96.0 210.56352730839748 134.05227097259765
97.0 209.97234155280225 133.8773043024857
98.0 209.43250415902767 133.71410461330797
99.0 208.84533591302582 133.54195235866086
100.0 208.28866042985388 133.38794343183764
101.0 207.72062629996336 133.25111910977472
102.0 207.1281968182045 133.0806113952403
103.0 206.565615528223 132.94750358272233
104.0 205.9916375837537 132.77869993640573
105.0 205.45645012868263 132.67616031427627
106.0 204.8935433190055 132.53841306606424
107.0 204.32434548173106 132.34657372347394
108.0 203.76240997509709 132.17517306828395
109.0 203.21866140388772 132.0170895215161
110.0 202.6839640914069 131.88257924711047
111.0 202.09597462069198 131.72051497070171
112.0 201.53680991033994 131.5458926443315
113.0 200.96301518197447 131.37959635815176
114.0 200.40236801563427 131.225448442886
115.0 199.85207670629165 131.0663381164549
116.0 199.2833656106499 130.9284915501391
117.0 198.71995786503211 130.8070892433663
118.0 198.13068055174838 130.64279811817136
119.0 197.5521129051716 130.4718907578607
120.0 196.97860196635602 130.33457337071624
121.0 196.39166240730432 130.17169321565365
122.0 195.82558877461756 130.0307995461372
123.0 195.24366698602265 129.88629082822106
124.0 194.69366173832407 129.76352883264238
125.0 194.12807662122643 129.6249064402249
126.0 193.5443089031917 129.47036440349603
127.0 192.96838167761348 129.31759152058643
128.0 192.3963227138867 129.18304066565415
129.0 191.83286012548797 129.03193620635315
130.0 191.28755011044177 128.9343494893545
131.0 190.74122098841994 128.75716833552625
132.0 190.17367102486583 128.59692878936337
133.0 189.6387399707412 128.4762909875356
134.0 189.08273834845545 128.3442853607572
135.0 188.52750775350384 128.20075702076045
136.0 187.99607870684068 128.07250610019884
137.0 187.420479328391 127.92549567164824
138.0 186.84086955315016 127.78076788783508
139.0 186.31147867629488 127.64248201759341
140.0 185.76460240947097 127.48043036209737
141.0 185.18080104520894 127.32447580070259
142.0 184.58648601184828 127.17783749085086
143.0 184.04289250792772 127.00669104095677
144.0 183.4728530424701 126.82871022005375
145.0 182.88168206141427 126.67917517099154
146.0 182.34268747356973 126.53692266453527
147.0 181.8096025587043 126.38232830680863
148.0 181.26460038403786 126.22091732084428
149.0 180.7369592493404 126.024567004884
150.0 180.20365278554314 125.83443235240941
151.0 179.6602281144277 125.68599539925731
152.0 179.0897654899554 125.51298785772438
153.0 178.55666852440436 125.380477010217
154.0 178.03077351724934 125.2182261727694
155.0 177.45949856577388 125.04575891537122
156.0 176.95116626441384 124.93204485231131
157.0 176.40966779791248 124.74769387690739
158.0 175.85666513548725 124.59648098734016
159.0 175.2969756181624 124.4442915478027
160.0 174.76971285297216 124.26620684787015
161.0 174.2339829817303 124.0708003110287
162.0 173.71206897287024 123.8582531687785
