#####################################################################
# Alchemist log file - simulation started at: 2024-01-17T14:51+0000 #
#####################################################################
#
# random = 2.0
#
# The columns have the following meaning: 
# time distance[mean] distance[std] 
0.0 405.9826607587749 136.9837438889669
0.0 405.9826607587749 136.9837438889669
1.0 405.9826607587749 136.9837438889669
2.0 405.89840775531405 137.11569261748156
3.0 405.86230863482615 137.16859931273268
4.0 405.66395652549596 137.40907058727078
5.0 405.39941104514486 137.6910894091967
6.0 405.0686917855989 137.9377054038623
7.0 404.74769458274017 138.17023877286954
8.0 404.18276523183164 138.40020114244234
9.0 403.3573961685049 138.43252256590955
10.0 402.52930495609195 138.3876832360061
11.0 401.61882180609615 138.27461433573467
12.0 400.7733067405965 138.21599367857195
13.0 399.8868656912216 138.1960276801408
14.0 398.9807853183839 138.16299330506988
15.0 398.0532472379918 138.0887938181894
16.0 397.1266779734394 138.0230365449409
17.0 396.22103970979623 137.96351647852836
18.0 395.3361696029499 137.88896232671803
19.0 394.4922884194976 137.82888995058227
20.0 393.6480303906032 137.79223726160964
21.0 392.74510283652944 137.74690793191363
22.0 391.82189720509683 137.67293028837545
23.0 390.9390148868975 137.60119014235133
24.0 390.01580295298476 137.5281393964293
25.0 389.073840823285 137.4644597732852
26.0 388.21070195658916 137.38138320266762
27.0 387.3072799530214 137.30300992612527
28.0 386.40846947826384 137.28256363705765
29.0 385.4892369317802 137.18807943654897
30.0 384.5902915454911 137.11749794485053
31.0 383.64831992510085 137.0166325189193
32.0 382.7709011063536 136.96435373449003
33.0 381.8534980934023 136.90385361991397
34.0 380.9368896384672 136.843933801008
35.0 380.0192733718057 136.7633675987469
36.0 379.10398558012236 136.72798899505037
37.0 378.2094246555584 136.67329859845492
38.0 377.3147478987239 136.6009682739361
39.0 376.4212082538692 136.50566850945825
40.0 375.50557466169244 136.39899321452867
41.0 374.6299405673172 136.33044980108656
42.0 373.71769748367956 136.2879860171296
43.0 372.78570507832984 136.21142499095507
44.0 371.8543456547914 136.13405694582278
45.0 370.9635321302496 136.05115184372335
46.0 370.0747214553906 136.00630173098492
47.0 369.2191004391677 135.86405444390056
48.0 368.3101652790019 135.7923329751885
49.0 367.3819570356143 135.71094214467118
50.0 366.51693134769965 135.56704881573555
51.0 365.60924290885896 135.42692272996186
52.0 364.72579175634354 135.36545389133417
53.0 363.85226339210254 135.2825285804553
54.0 363.0029440370954 135.17214877526226
55.0 362.11571842145037 135.04314765046198
56.0 361.2084632521542 134.95845785795754
57.0 360.3237296320552 134.84477808075138
58.0 359.4421868502475 134.77862638323802
59.0 358.5407790651152 134.7112196743812
60.0 357.6599600228903 134.61868137174486
61.0 356.73963049993546 134.52759206612583
62.0 355.8382045637775 134.40749742126093
63.0 354.9354692702976 134.33157920151615
64.0 354.0580526734581 134.18602291274718
65.0 353.1790771972978 134.08438858419632
66.0 352.30503314756015 134.01982098624475
67.0 351.4175978140802 133.87652502493756
68.0 350.5761271163922 133.80509519136794
69.0 349.68123410038197 133.72188798261706
70.0 348.76947083717795 133.61989999555118
71.0 347.91715625632696 133.5151264882174
72.0 347.01500919259996 133.3949049310871
73.0 346.10195741045936 133.2943654095424
74.0 345.25254895483886 133.18175474772457
75.0 344.38565200676754 133.1037766101398
76.0 343.5194224043796 133.03857659410335
77.0 342.634390333019 132.94816502691458
78.0 341.74979091844267 132.84537830507625
79.0 340.84604849234364 132.73326482821525
80.0 339.98276314195374 132.62143649424914
81.0 339.1214743323082 132.5441256306724
